reporting_date,County,FacilityName,confirmed_cases,deaths,status,CFR,outbreaks,county-facName,CMS_ProvNum
2020-06-05,Cook,Alden Estates of Evanston,5,1,Open,0.2,1,COOK-ALDEN ESTATES OF EVANSTON,145907
2020-06-05,Cook,Alden Estates of Northmoor,79,17,Open,0.21518987341772153,1,COOK-ALDEN ESTATES OF NORTHMOOR,145888
2020-06-05,Cook,Alden Estates of Orland Park,24,12,Open,0.5,1,COOK-ALDEN ESTATES OF ORLAND PARK,145963
2020-06-05,Cook,Alden Estates of Skokie,5,0,Open,0.0,1,COOK-ALDEN ESTATES OF SKOKIE,145869
2020-06-05,Cook,Alden Lakeland,15,1,Open,0.06666666666666667,1,COOK-ALDEN LAKELAND,145450
2020-06-05,Cook,Alden Lincoln Park Rehab,69,9,Open,0.13043478260869565,1,COOK-ALDEN LINCOLN PARK REHAB,145126
2020-06-05,Cook,Alden North Shore,3,1,Open,0.3333333333333333,1,COOK-ALDEN NORTH SHORE,145984
2020-06-05,Cook,Alden PoplarCreek,16,3,Open,0.1875,1,COOK-ALDEN POPLARCREEK,145403
2020-06-05,Cook,Alden Princeton Rehab & Health,48,10,Open,0.20833333333333334,1,COOK-ALDEN PRINCETON REHAB & HEALTH,145688
2020-06-05,Cook,Alden Town Manor Care,7,0,Open,0.0,1,COOK-ALDEN TOWN MANOR CARE,No Match
2020-06-05,Cook,Alden Village North,6,0,Open,0.0,1,COOK-ALDEN VILLAGE NORTH,No Match
2020-06-05,Cook,Alden Wentworth  Rehab & Healthcare Center,60,12,Open,0.2,1,COOK-ALDEN WENTWORTH  REHAB & HEALTHCARE CENTER,No Match
2020-06-05,Cook,All American Nursing Home,33,4,Open,0.12121212121212122,1,COOK-ALL AMERICAN NURSING HOME,14A057
2020-06-05,Cook,All Saints,2,0,Open,0.0,1,COOK-ALL SAINTS,No Match
2020-06-05,Cook,Ambassador Nursing,101,11,Open,0.10891089108910891,1,COOK-AMBASSADOR NURSING,145343
2020-06-05,Cook,AMITA Health Holy Family Medical Center ,19,0,Open,0.0,1,COOK-AMITA HEALTH HOLY FAMILY MEDICAL CENTER ,No Match
2020-06-05,Cook,Aperion Care Burbank,5,1,Open,0.2,1,COOK-APERION CARE BURBANK,145913
2020-06-05,Cook,Aperion Care Chicago Heights,8,1,Open,0.125,1,COOK-APERION CARE CHICAGO HEIGHTS,145180
2020-06-05,Cook,Aperion Care Dolton,28,5,Open,0.17857142857142858,1,COOK-APERION CARE DOLTON,145877
2020-06-05,Cook,Aperion Care Evanston,19,1,Open,0.05263157894736842,1,COOK-APERION CARE EVANSTON,146058
2020-06-05,Cook,Aperion Care Forest Park,21,1,Open,0.047619047619047616,1,COOK-APERION CARE FOREST PARK,145969
2020-06-05,Cook,Aperion Care International of Chicago,104,15,Open,0.14423076923076922,1,COOK-APERION CARE INTERNATIONAL OF CHICAGO,146001
2020-06-05,Cook,Aperion Care Midlothian,3,0,Open,0.0,1,COOK-APERION CARE MIDLOTHIAN,145947
2020-06-05,Cook,Aperion Care Oak Lawn,82,18,Open,0.21951219512195122,1,COOK-APERION CARE OAK LAWN,145197
2020-06-05,Cook,Aperion Care Plum Grove,41,3,Open,0.07317073170731707,1,COOK-APERION CARE PLUM GROVE,145658
2020-06-05,Cook,Aperion Care West Ridge,32,11,Open,0.34375,1,COOK-APERION CARE WEST RIDGE,145832
2020-06-05,Cook,Arbour Health Care Center,48,3,Open,0.0625,1,COOK-ARBOUR HEALTH CARE CENTER,146169
2020-06-05,Cook,Arden Courts of Elk Grove,20,3,Open,0.15,1,COOK-ARDEN COURTS OF ELK GROVE,No Match
2020-06-05,Cook,Arden Courts of Palos Heights,37,9,Open,0.24324324324324326,1,COOK-ARDEN COURTS OF PALOS HEIGHTS,No Match
2020-06-05,Cook,Arden Courts of South Holland ,26,2,Open,0.07692307692307693,1,COOK-ARDEN COURTS OF SOUTH HOLLAND ,No Match
2020-06-05,Cook,Artis Senior Living of Lakeview,34,8,Open,0.23529411764705882,1,COOK-ARTIS SENIOR LIVING OF LAKEVIEW,No Match
2020-06-05,Cook,Asbury Court Senior Living,4,0,Open,0.0,1,COOK-ASBURY COURT SENIOR LIVING,146187
2020-06-05,Cook,Aspire Living Prospect Heights,7,0,Open,0.0,1,COOK-ASPIRE LIVING PROSPECT HEIGHTS,No Match
2020-06-05,Cook,Astoria Place of Chicago,104,20,Open,0.19230769230769232,1,COOK-ASTORIA PLACE OF CHICAGO,145634
2020-06-05,Cook,Atria Glenview,2,0,Open,0.0,1,COOK-ATRIA GLENVIEW,No Match
2020-06-05,Cook,Atrium Health Care Center,97,10,Open,0.10309278350515463,1,COOK-ATRIUM HEALTH CARE CENTER,145479
2020-06-05,Cook,Austin Oasis,85,6,Open,0.07058823529411765,1,COOK-AUSTIN OASIS,145834
2020-06-05,Cook,Autumn Green at Wright Campus,2,0,Open,0.0,1,COOK-AUTUMN GREEN AT WRIGHT CAMPUS,No Match
2020-06-05,Cook,Avantara Evergreen Park,75,17,Open,0.22666666666666666,1,COOK-AVANTARA EVERGREEN PARK,145734
2020-06-05,Cook,Avantara Park Ridge,3,1,Open,0.3333333333333333,1,COOK-AVANTARA PARK RIDGE,145667
2020-06-05,Cook,Avanti Wellness & Rehabilitation ,78,15,Open,0.19230769230769232,1,COOK-AVANTI WELLNESS & REHABILITATION ,No Match
2020-06-05,Cook,Avenues to Independence,11,0,Open,0.0,1,COOK-AVENUES TO INDEPENDENCE,No Match
2020-06-05,Cook,Balmoral Home,19,0,Open,0.0,1,COOK-BALMORAL HOME,145796
2020-06-05,Cook,Barton Senior Living,2,0,Open,0.0,1,COOK-BARTON SENIOR LIVING,No Match
2020-06-05,Cook,Beacon Care Center,78,14,Open,0.1794871794871795,1,COOK-BEACON CARE CENTER,145776
2020-06-05,Cook,Bella Terra Morton Grove,52,7,Open,0.1346153846153846,1,COOK-BELLA TERRA MORTON GROVE,145198
2020-06-05,Cook,Bella Terra Streamwood,6,1,Open,0.16666666666666666,1,COOK-BELLA TERRA STREAMWOOD,145701
2020-06-05,Cook,Bella Terra Wheeling,20,3,Open,0.15,1,COOK-BELLA TERRA WHEELING,145835
2020-06-05,Cook,Bellhaven Nursing and Rehabilitation,87,8,Open,0.09195402298850575,1,COOK-BELLHAVEN NURSING AND REHABILITATION,145549
2020-06-05,Cook,Belmont Oak Park,6,1,Open,0.16666666666666666,1,COOK-BELMONT OAK PARK,No Match
2020-06-05,Cook,Belmont Village Senior Living of Glenview,20,4,Open,0.2,1,COOK-BELMONT VILLAGE SENIOR LIVING OF GLENVIEW,No Match
2020-06-05,Cook,Berkeley Nursing and Rehabilitation Center,4,2,Open,0.5,1,COOK-BERKELEY NURSING AND REHABILITATION CENTER,146013
2020-06-05,Cook,Bethesda Rehab and Senior Care,29,3,Open,0.10344827586206896,1,COOK-BETHESDA REHAB AND SENIOR CARE,145844
2020-06-05,Cook,Bickford of Tinley Park,2,0,Open,0.0,1,COOK-BICKFORD OF TINLEY PARK,No Match
2020-06-05,Cook,Birchwood Plaza Nursing-Rehab,29,4,Open,0.13793103448275862,1,COOK-BIRCHWOOD PLAZA NURSING-REHAB,145532
2020-06-05,Cook,Bria Forest Edge,135,2,Open,0.014814814814814815,1,COOK-BRIA FOREST EDGE,145864
2020-06-05,Cook,BRIA of Chicago Heights,50,1,Open,0.02,1,COOK-BRIA OF CHICAGO HEIGHTS,145898
2020-06-05,Cook,Bria of Palos Hills,81,11,Open,0.13580246913580246,1,COOK-BRIA OF PALOS HILLS,145650
2020-06-05,Cook,Bria Place of Indian Head Park,30,6,Open,0.2,1,COOK-BRIA PLACE OF INDIAN HEAD PARK,145784
2020-06-05,Cook,Bria River Oaks,85,2,Open,0.023529411764705882,1,COOK-BRIA RIVER OAKS,145735
2020-06-05,Cook,Bridgeview HC,38,15,Open,0.39473684210526316,1,COOK-BRIDGEVIEW HC,145208
2020-06-05,Cook,Brookdale Assisted living,5,1,Closed,0.2,1,COOK-BROOKDALE ASSISTED LIVING,No Match
2020-06-05,Cook,Brookdale Des Plaines,19,5,Open,0.2631578947368421,1,COOK-BROOKDALE DES PLAINES,No Match
2020-06-05,Cook,Brookdale - Lake Shore,8,0,Open,0.0,1,COOK-BROOKDALE - LAKE SHORE,No Match
2020-06-05,Cook,Brookdale Northbrook ,3,3,Open,1.0,1,COOK-BROOKDALE NORTHBROOK ,No Match
2020-06-05,Cook,Brookdale Orland Park,13,6,Open,0.46153846153846156,1,COOK-BROOKDALE ORLAND PARK,No Match
2020-06-05,Cook,Brookdale Prospect Heights,5,0,Open,0.0,1,COOK-BROOKDALE PROSPECT HEIGHTS,145852
2020-06-05,Cook,Brookdale Senior Living of Chicago,4,0,Open,0.0,1,COOK-BROOKDALE SENIOR LIVING OF CHICAGO,No Match
2020-06-05,Cook,Bryn Mawr Care,13,0,Open,0.0,1,COOK-BRYN MAWR CARE,No Match
2020-06-05,Cook,Buckingham Pavilion,69,11,Open,0.15942028985507245,1,COOK-BUCKINGHAM PAVILION,145285
2020-06-05,Cook,Burbank Rehab - Vera Care Stickney,29,9,Open,0.3103448275862069,1,COOK-BURBANK REHAB - VERA CARE STICKNEY,145211
2020-06-05,Cook,California Gardens Nursing and Rehabilitation Cent,157,5,Open,0.03184713375796178,1,COOK-CALIFORNIA GARDENS NURSING AND REHABILITATION CENT,145625
2020-06-05,Cook,Carlton at the Lake,116,17,Open,0.14655172413793102,1,COOK-CARLTON AT THE LAKE,145679
2020-06-05,Cook,Center Home for Hispanic Elderly,84,30,Open,0.35714285714285715,1,COOK-CENTER HOME FOR HISPANIC ELDERLY,146062
2020-06-05,Cook,Central Baptist Village,7,0,Open,0.0,1,COOK-CENTRAL BAPTIST VILLAGE,145853
2020-06-05,Cook,Central Nursing Home,85,17,Open,0.2,1,COOK-CENTRAL NURSING HOME,145648
2020-06-05,Cook,Chalet Living And Rehab Center,84,10,Open,0.11904761904761904,1,COOK-CHALET LIVING AND REHAB CENTER,145670
2020-06-05,Cook,Chicago Ridge Nursing and Rehab,51,16,Open,0.3137254901960784,1,COOK-CHICAGO RIDGE NURSING AND REHAB,145639
2020-06-05,Cook,Citadel of Northbrook,13,2,Open,0.15384615384615385,1,COOK-CITADEL OF NORTHBROOK,145982
2020-06-05,Cook,Citadel of Skokie,3,0,Open,0.0,1,COOK-CITADEL OF SKOKIE,145468
2020-06-05,Cook,Citadel of Warren Park,21,4,Open,0.19047619047619047,1,COOK-CITADEL OF WARREN PARK,No Match
2020-06-05,Cook,Citadel of Waterford,64,12,Open,0.1875,1,COOK-CITADEL OF WATERFORD,No Match
2020-06-05,Cook,Citadel of Wilmette,11,3,Open,0.2727272727272727,1,COOK-CITADEL OF WILMETTE,145932
2020-06-05,Cook,City View Multi Care Center,244,14,Open,0.05737704918032787,1,COOK-CITY VIEW MULTI CARE CENTER,145850
2020-06-05,Cook,Clark Manor,97,12,Open,0.12371134020618557,1,COOK-CLARK MANOR,145507
2020-06-05,Cook,Community Care Nursing Home,83,6,Open,0.07228915662650602,1,COOK-COMMUNITY CARE NURSING HOME,146164
2020-06-05,Cook,Continental Nursing and Rehabilitation Center,39,11,Open,0.28205128205128205,1,COOK-CONTINENTAL NURSING AND REHABILITATION CENTER,145730
2020-06-05,Cook,Country Club Terrace,8,0,Open,0.0,1,COOK-COUNTRY CLUB TERRACE,No Match
2020-06-05,Cook,Countryside Nursing and Rehab Center,22,2,Open,0.09090909090909091,1,COOK-COUNTRYSIDE NURSING AND REHAB CENTER,145798
2020-06-05,Cook,Covenant Enabling Residence,5,0,Closed,0.0,1,COOK-COVENANT ENABLING RESIDENCE,No Match
2020-06-05,Cook,Covenant Home of Chicago,2,0,Open,0.0,1,COOK-COVENANT HOME OF CHICAGO,No Match
2020-06-05,Cook,"David Webb, Jr. Senior Living Complex",3,2,Open,0.6666666666666666,1,"COOK-DAVID WEBB, JR. SENIOR LIVING COMPLEX",No Match
2020-06-05,Cook,Dobson Plaza,63,16,Open,0.25396825396825395,1,COOK-DOBSON PLAZA,145122
2020-06-05,Cook,Edward Hines VA Community Living Center,5,0,Open,0.0,1,COOK-EDWARD HINES VA COMMUNITY LIVING CENTER,No Match
2020-06-05,Cook,Elevate Care Chicago North,173,32,Open,0.18497109826589594,1,COOK-ELEVATE CARE CHICAGO NORTH,145484
2020-06-05,Cook,Elevate Care Irving Park,66,12,Open,0.18181818181818182,1,COOK-ELEVATE CARE IRVING PARK,145415
2020-06-05,Cook,Elevate Care Niles,7,3,Open,0.42857142857142855,1,COOK-ELEVATE CARE NILES,145662
2020-06-05,Cook,Elevate Care Northbrook,65,11,Open,0.16923076923076924,1,COOK-ELEVATE CARE NORTHBROOK,145171
2020-06-05,Cook,Elevate Care South Holland,17,5,Open,0.29411764705882354,1,COOK-ELEVATE CARE SOUTH HOLLAND,No Match
2020-06-05,Cook,Elevate Saint Andrew,22,8,Open,0.36363636363636365,1,COOK-ELEVATE SAINT ANDREW,146176
2020-06-05,Cook,Emerald Place Memory Care,9,2,Open,0.2222222222222222,1,COOK-EMERALD PLACE MEMORY CARE,No Match
2020-06-05,Cook,Estates of Hyde Park,38,11,Open,0.2894736842105263,1,COOK-ESTATES OF HYDE PARK,145828
2020-06-05,Cook,Evergreen Senior Living,14,7,Open,0.5,1,COOK-EVERGREEN SENIOR LIVING,No Match
2020-06-05,Cook,Fairmont Care,135,27,Open,0.2,1,COOK-FAIRMONT CARE,145867
2020-06-05,Cook,Foster Health & Rehab,31,7,Open,0.22580645161290322,1,COOK-FOSTER HEALTH & REHAB,146167
2020-06-05,Cook,Franciscan Village,4,1,Open,0.25,1,COOK-FRANCISCAN VILLAGE,146029
2020-06-05,Cook,Friendship Village LTC,12,5,Open,0.4166666666666667,1,COOK-FRIENDSHIP VILLAGE LTC,145341
2020-06-05,Cook,Generations at Applewood,71,17,Open,0.23943661971830985,1,COOK-GENERATIONS AT APPLEWOOD,145781
2020-06-05,Cook,Generations at Elmwood Park,87,17,Open,0.19540229885057472,1,COOK-GENERATIONS AT ELMWOOD PARK,145419
2020-06-05,Cook,Generations At Oakton,34,11,Open,0.3235294117647059,1,COOK-GENERATIONS AT OAKTON,145626
2020-06-05,Cook,Generations at Regency,104,27,Open,0.25961538461538464,1,COOK-GENERATIONS AT REGENCY,145237
2020-06-05,Cook,Glenview Terrace,110,31,Open,0.2818181818181818,1,COOK-GLENVIEW TERRACE,145268
2020-06-05,Cook,Glenwood Health Care & Rehab,78,3,Open,0.038461538461538464,1,COOK-GLENWOOD HEALTH CARE & REHAB,No Match
2020-06-05,Cook,Golfview Developmental Center,107,11,Open,0.102803738317757,1,COOK-GOLFVIEW DEVELOPMENTAL CENTER,No Match
2020-06-05,Cook,Good Shepherd Manor,3,1,Closed,0.3333333333333333,1,COOK-GOOD SHEPHERD MANOR,No Match
2020-06-05,Cook,Grace Point Place Memory Care,24,7,Open,0.2916666666666667,1,COOK-GRACE POINT PLACE MEMORY CARE,No Match
2020-06-05,Cook,Greek American Rehab & Care,11,1,Open,0.09090909090909091,1,COOK-GREEK AMERICAN REHAB & CARE,146031
2020-06-05,Cook,Greenwood Care-Evanston,14,1,Open,0.07142857142857142,1,COOK-GREENWOOD CARE-EVANSTON,No Match
2020-06-05,Cook,Grosse Pointe Manor,39,8,Open,0.20512820512820512,1,COOK-GROSSE POINTE MANOR,145999
2020-06-05,Cook,Harbor House Memory Care,29,6,Open,0.20689655172413793,1,COOK-HARBOR HOUSE MEMORY CARE,No Match
2020-06-05,Cook,Harmony Healthcare and Rehab,127,25,Open,0.1968503937007874,1,COOK-HARMONY HEALTHCARE AND REHAB,145775
2020-06-05,Cook,Heather Manor Nursing & Rehabilitation Center,8,1,Open,0.125,1,COOK-HEATHER MANOR NURSING & REHABILITATION CENTER,No Match
2020-06-05,Cook,Helping Hands Center Countryside,2,0,Open,0.0,1,COOK-HELPING HANDS CENTER COUNTRYSIDE,No Match
2020-06-05,Cook,Heritage Woods,5,0,Open,0.0,1,COOK-HERITAGE WOODS,No Match
2020-06-05,Cook,Hickory Nursing Pavilion,3,0,Open,0.0,1,COOK-HICKORY NURSING PAVILION,No Match
2020-06-05,Cook,Holy Family Villa,8,3,Open,0.375,1,COOK-HOLY FAMILY VILLA,146053
2020-06-05,Cook,Inverness Health and Rehab,10,0,Open,0.0,1,COOK-INVERNESS HEALTH AND REHAB,145994
2020-06-05,Cook,Jackson Park Assisted living,2,0,Open,0.0,1,COOK-JACKSON PARK ASSISTED LIVING,No Match
2020-06-05,Cook,Kensington Place Nursing And Rehabilitation Center,15,2,Open,0.13333333333333333,1,COOK-KENSINGTON PLACE NURSING AND REHABILITATION CENTER,145829
2020-06-05,Cook,Lake Cook Rehab & Healthcare(formerly Rosewood),33,10,Open,0.30303030303030304,1,COOK-LAKE COOK REHAB & HEALTHCARE(FORMERLY ROSEWOOD),145971
2020-06-05,Cook,Lakefront Nursing,13,0,Open,0.0,1,COOK-LAKEFRONT NURSING,145235
2020-06-05,Cook,Lakeview Nursing and Rehab,67,21,Open,0.31343283582089554,1,COOK-LAKEVIEW NURSING AND REHAB,145654
2020-06-05,Cook,Landmark of Des Plaines,87,20,Open,0.22988505747126436,1,COOK-LANDMARK OF DES PLAINES,145334
2020-06-05,Cook,Landmark of Richton Park,42,6,Open,0.14285714285714285,1,COOK-LANDMARK OF RICHTON PARK,145424
2020-06-05,Cook,Lee Manor Rehab and Nursing,59,7,Open,0.11864406779661017,1,COOK-LEE MANOR REHAB AND NURSING,145382
2020-06-05,Cook,Lemont Center,12,6,Open,0.5,1,COOK-LEMONT CENTER,145901
2020-06-05,Cook,Lexington Healthcare of La Grange,7,2,Open,0.2857142857142857,1,COOK-LEXINGTON HEALTHCARE OF LA GRANGE,145737
2020-06-05,Cook,Lexington healthcare of Schaumburg,4,1,Open,0.25,1,COOK-LEXINGTON HEALTHCARE OF SCHAUMBURG,145678
2020-06-05,Cook,Lexington Health Care Orland Park,50,12,Open,0.24,1,COOK-LEXINGTON HEALTH CARE ORLAND PARK,145899
2020-06-05,Cook,Lexington of Chicago Ridge,23,12,Closed,0.5217391304347826,1,COOK-LEXINGTON OF CHICAGO RIDGE,145700
2020-06-05,Cook,Lieberman Geriatric Center,29,4,Open,0.13793103448275862,1,COOK-LIEBERMAN GERIATRIC CENTER,145931
2020-06-05,Cook,Lincolnwood Place,32,14,Open,0.4375,1,COOK-LINCOLNWOOD PLACE,145786
2020-06-05,Cook,Little Sisters of the Poor/St. Marys Home,60,11,Open,0.18333333333333332,1,COOK-LITTLE SISTERS OF THE POOR/ST. MARYS HOME,146185
2020-06-05,Cook,Little Village Nursing Home,37,5,Open,0.13513513513513514,1,COOK-LITTLE VILLAGE NURSING HOME,146018
2020-06-05,Cook,Ludeman Developmental Center,316,10,Open,0.03164556962025317,1,COOK-LUDEMAN DEVELOPMENTAL CENTER,No Match
2020-06-05,Cook,Lydia Health Care Center,23,3,Open,0.13043478260869565,1,COOK-LYDIA HEALTH CARE CENTER,No Match
2020-06-05,Cook,MacNeal Memorial Hospital Rehab/LTC,2,0,Open,0.0,1,COOK-MACNEAL MEMORIAL HOSPITAL REHAB/LTC,145848
2020-06-05,Cook,Madden Mental Health Center,13,0,Open,0.0,1,COOK-MADDEN MENTAL HEALTH CENTER,No Match
2020-06-05,Cook,MADO Healthcare Uptown,64,7,Open,0.109375,1,COOK-MADO HEALTHCARE UPTOWN,146191
2020-06-05,Cook,Manor Care at Arlington Heights,21,2,Open,0.09523809523809523,1,COOK-MANOR CARE AT ARLINGTON HEIGHTS,145199
2020-06-05,Cook,ManorCare ElkGrove Village,91,15,Open,0.16483516483516483,1,COOK-MANORCARE ELKGROVE VILLAGE,145689
2020-06-05,Cook,Manor Care Health Services-Homewood,49,14,Open,0.2857142857142857,1,COOK-MANOR CARE HEALTH SERVICES-HOMEWOOD,145684
2020-06-05,Cook,ManorCare Health Services-Palos Heights West,53,14,Open,0.2641509433962264,1,COOK-MANORCARE HEALTH SERVICES-PALOS HEIGHTS WEST,145893
2020-06-05,Cook,Manor Care Oak Lawn EAST. Cook,33,10,Open,0.30303030303030304,1,COOK-MANOR CARE OAK LAWN EAST. COOK,No Match
2020-06-05,Cook,ManorCare Oak Lawn West,52,11,Open,0.21153846153846154,1,COOK-MANORCARE OAK LAWN WEST,145087
2020-06-05,Cook,ManorCare Palos Heights East,54,6,Open,0.1111111111111111,1,COOK-MANORCARE PALOS HEIGHTS EAST,145607
2020-06-05,Cook,Margaret Manor Central,12,1,Open,0.08333333333333333,1,COOK-MARGARET MANOR CENTRAL,No Match
2020-06-05,Cook,Marklund Wasmond Center,2,0,Open,0.0,1,COOK-MARKLUND WASMOND CENTER,No Match
2020-06-05,Cook,Mather Place,8,2,Open,0.25,1,COOK-MATHER PLACE,No Match
2020-06-05,Cook,Mayfield Care Center,154,21,Open,0.13636363636363635,1,COOK-MAYFIELD CARE CENTER,145885
2020-06-05,Cook,Meadowbrook Manor,55,13,Open,0.23636363636363636,1,COOK-MEADOWBROOK MANOR,145710
2020-06-05,Cook,Mercy Circle,8,0,Open,0.0,1,COOK-MERCY CIRCLE,146174
2020-06-05,Cook,Midway Neuro and Rehab,118,10,Open,0.0847457627118644,1,COOK-MIDWAY NEURO AND REHAB,145778
2020-06-05,Cook,Montgomery Place,31,3,Open,0.0967741935483871,1,COOK-MONTGOMERY PLACE,145748
2020-06-05,Cook,Mosaic of Lakeshore,123,26,Open,0.21138211382113822,1,COOK-MOSAIC OF LAKESHORE,145244
2020-06-05,Cook,New City Supportive Living,2,0,Open,0.0,1,COOK-NEW CITY SUPPORTIVE LIVING,No Match
2020-06-05,Cook,Niles Nursing and Rehab Center,170,38,Open,0.2235294117647059,1,COOK-NILES NURSING AND REHAB CENTER,145696
2020-06-05,Cook,Norridge Gardens,68,35,Open,0.5147058823529411,1,COOK-NORRIDGE GARDENS,145329
2020-06-05,Cook,Northbrook Inn Memory Care,15,5,Open,0.3333333333333333,1,COOK-NORTHBROOK INN MEMORY CARE,No Match
2020-06-05,Cook,North Shore Place,9,0,Open,0.0,1,COOK-NORTH SHORE PLACE,No Match
2020-06-05,Cook,Norwood crossing Skilled Nursing,32,3,Open,0.09375,1,COOK-NORWOOD CROSSING SKILLED NURSING,145974
2020-06-05,Cook,Oak Lawn Respiratory and Rehab,2,0,Open,0.0,1,COOK-OAK LAWN RESPIRATORY AND REHAB,145942
2020-06-05,Cook,Oak Park Arms,9,1,Open,0.1111111111111111,1,COOK-OAK PARK ARMS,No Match
2020-06-05,Cook,Oak Park Brookdale,14,1,Open,0.07142857142857142,1,COOK-OAK PARK BROOKDALE,No Match
2020-06-05,Cook,Oak Park Oasis,25,10,Open,0.4,1,COOK-OAK PARK OASIS,145714
2020-06-05,Cook,Palos Heights Nursing and Rehab,41,3,Open,0.07317073170731707,1,COOK-PALOS HEIGHTS NURSING AND REHAB,145681
2020-06-05,Cook,Parkshore Estates,21,1,Open,0.047619047619047616,1,COOK-PARKSHORE ESTATES,145938
2020-06-05,Cook,Park View Rehab,47,10,Open,0.2127659574468085,1,COOK-PARK VIEW REHAB,145765
2020-06-05,Cook,Pauls House,48,5,Open,0.10416666666666667,1,COOK-PAULS HOUSE,No Match
2020-06-05,Cook,Pearl of Rolling Meadows,3,0,Open,0.0,1,COOK-PEARL OF ROLLING MEADOWS,145350
2020-06-05,Cook,Pershing Garden,13,4,Closed,0.3076923076923077,1,COOK-PERSHING GARDEN,146078
2020-06-05,Cook,Peterson Park Health Care,208,32,Open,0.15384615384615385,1,COOK-PETERSON PARK HEALTH CARE,145838
2020-06-05,Cook,Pine Crest Healthcare,4,1,Open,0.25,1,COOK-PINE CREST HEALTHCARE,145220
2020-06-05,Cook,Plymouth Place Senior Living,54,8,Open,0.14814814814814814,1,COOK-PLYMOUTH PLACE SENIOR LIVING,146128
2020-06-05,Cook,Praire Oasis South Holland,41,12,Open,0.2926829268292683,1,COOK-PRAIRE OASIS SOUTH HOLLAND,145927
2020-06-05,Cook,Prairie Green at Dixie Crossing,16,5,Open,0.3125,1,COOK-PRAIRIE GREEN AT DIXIE CROSSING,No Match
2020-06-05,Cook,Prairie Green at Fays Point,11,2,Open,0.18181818181818182,1,COOK-PRAIRIE GREEN AT FAYS POINT,No Match
2020-06-05,Cook,Prairie Manor Rehab and Nursing,23,10,Open,0.43478260869565216,1,COOK-PRAIRIE MANOR REHAB AND NURSING,145629
2020-06-05,Cook,Presence MaryHaven,13,4,Closed,0.3076923076923077,1,COOK-PRESENCE MARYHAVEN,145741
2020-06-05,Cook,Presence Nazarethville,13,4,Open,0.3076923076923077,1,COOK-PRESENCE NAZARETHVILLE,146180
2020-06-05,Cook,Presence Resurrection Life Center,8,1,Open,0.125,1,COOK-PRESENCE RESURRECTION LIFE CENTER,145960
2020-06-05,Cook,Presence St. Benedict,8,0,Open,0.0,1,COOK-PRESENCE ST. BENEDICT,145731
2020-06-05,Cook,Presence Villa Scalabrini Nursing&Rehab Center,34,5,Open,0.14705882352941177,1,COOK-PRESENCE VILLA SCALABRINI NURSING&REHAB CENTER,145956
2020-06-05,Cook,Progressive Housing,3,2,Open,0.6666666666666666,1,COOK-PROGRESSIVE HOUSING,No Match
2020-06-05,Cook,Resurrection Nursing & rehab Center,47,6,Open,0.1276595744680851,1,COOK-RESURRECTION NURSING & REHAB CENTER,No Match
2020-06-05,Cook,Revere Court of South Barrington,8,2,Open,0.25,1,COOK-REVERE COURT OF SOUTH BARRINGTON,No Match
