County,FacilityName,CMS_ProvNum,ReportingDate,confirmed_cases,deaths,CFR,outbreaks,Closed_Outbreaks,Open_Outbreaks,facilities
Kane,Tower Hill Healthcare Center,145795,2020-12-18,179,31,0.17318435754189945,2,1,1,1
Lake,Hillcrest Retirement Village,146130,2020-12-18,178,20,0.11235955056179775,1,0,1,1
Will,Presence Villa Franciscan,145029,2020-12-18,175,20,0.11428571428571428,2,1,1,1
DuPage,St. Patricks Residence Nursing and Rehabilitation,145878,2020-12-18,174,7,0.040229885057471264,1,0,1,1
Kane,The Grove Fox Valley,145006,2020-12-18,168,21,0.125,2,1,1,1
Cook,Bella Terra Streamwood,145701,2020-12-18,167,12,0.0718562874251497,1,0,1,1
Kankakee,Riverside Miller Rehabilitation,No Match,2020-12-18,166,22,0.13253012048192772,2,1,1,1
Cook,Villa at Windsor Park,145970,2020-12-18,166,44,0.26506024096385544,3,2,1,1
Cook,Albany Care,No Match,2020-12-18,163,0,0.0,1,0,1,1
DuPage,DuPage Care Center,145050,2020-12-18,163,7,0.04294478527607362,1,0,1,1
Cook,Mayfield Care Center,145885,2020-12-18,163,23,0.1411042944785276,2,1,1,1
Cook,Clark Manor,145507,2020-12-18,161,16,0.09937888198757763,2,1,1,1
Cook,California Gardens Nursing and Rehabilitation Cent,145625,2020-12-18,157,6,0.03821656050955414,1,1,0,1
LaSalle,Liberty Village of Peru - Manor Court,No Match,2020-12-18,155,30,0.1935483870967742,1,0,1,1
Marion,Bryan Manor,No Match,2020-12-18,155,6,0.03870967741935484,1,0,1,1
Cook,Generations at Regency,145237,2020-12-18,155,33,0.2129032258064516,2,1,1,1
Cook,Lee Manor Rehab and Nursing,145382,2020-12-18,155,20,0.12903225806451613,1,0,1,1
Cook,Citadel of Northbrook,145982,2020-12-18,155,15,0.0967741935483871,1,0,1,1
DuPage,Bria of Westmont,145405,2020-12-18,152,29,0.19078947368421054,1,0,1,1
Cook,Fairmont Care,145867,2020-12-18,151,32,0.2119205298013245,1,1,0,1
Kane,Bria of Geneva,146067,2020-12-18,148,30,0.20270270270270271,2,1,1,1
DuPage,Winfield Woods Healthcare Center,146168,2020-12-18,148,6,0.04054054054054054,4,3,1,1
Cook,Warren Barr Gold Coast,145336,2020-12-18,145,10,0.06896551724137931,1,0,1,1
Cook,Avantara Park Ridge,145667,2020-12-18,143,5,0.03496503496503497,2,1,1,1
Coles,Mattoon Rehabilitation and Health Care Center,No Match,2020-12-18,142,16,0.11267605633802817,1,0,1,1
Cook,Midway Neuro and Rehab,145778,2020-12-18,142,12,0.08450704225352113,1,1,0,1
Rock Island,Centennial Care Center,145680,2020-12-18,141,18,0.1276595744680851,1,0,1,1
Clinton,Warren G. Murray Developmental Center,No Match,2020-12-18,141,0,0.0,1,0,1,1
Macon,Imboden Creek,No Match,2020-12-18,139,8,0.05755395683453238,1,0,1,1
LaSalle,Heritage Health Mendota,145151,2020-12-18,139,24,0.17266187050359713,2,1,1,1
Cook,Harmony Healthcare and Rehab,145775,2020-12-18,138,29,0.21014492753623187,2,1,1,1
Cook,Lincolnwood Place,145786,2020-12-18,134,19,0.1417910447761194,2,1,1,1
Cook,Avantara Evergreen Park,145734,2020-12-18,133,25,0.18796992481203006,2,1,1,1
Cook,Bella Terra Wheeling,145835,2020-12-18,133,24,0.18045112781954886,1,0,1,1
Lake,Warren Barr Lincolnshire,146028,2020-12-18,133,6,0.045112781954887216,2,1,1,1
DuPage,Meadowbrook Manor Naperville,145874,2020-12-18,131,9,0.06870229007633588,2,1,1,1
DuPage,Bridgeway Senior Living,No Match,2020-12-18,131,10,0.07633587786259542,2,1,1,1
Cook,Alden Lakeland,145450,2020-12-18,131,4,0.030534351145038167,3,2,1,1
Will,symphony of joliet,145372,2020-12-18,130,25,0.19230769230769232,1,1,0,1
Madison,Meridian Village,146142,2020-12-18,129,7,0.05426356589147287,1,0,1,1
Cook,Mosaic of Lakeshore,145244,2020-12-18,128,29,0.2265625,2,1,1,1
Cook,Bellwood Developmental Center,No Match,2020-12-18,128,2,0.015625,1,0,1,1
Cook,Alden Town Manor Rehabilitation & Health Care Cent,145736,2020-12-18,127,26,0.2047244094488189,1,0,1,1
Kane,Symphony of Orchard Valley,145473,2020-12-18,126,24,0.19047619047619047,2,2,0,1
Cook,Uptown Health Center,145881,2020-12-18,126,19,0.15079365079365079,2,1,1,1
Randolph,Red Bud Regional Care Center,145309,2020-12-18,125,12,0.096,1,0,1,1
Lee,Jack Mabley Developmental Center,No Match,2020-12-18,125,1,0.008,2,2,0,1
Greene,White Hall Nursing and Rehab,145519,2020-12-18,125,25,0.2,1,0,1,1
Williamson,Shawnee Senior Living,146036,2020-12-18,124,19,0.1532258064516129,2,1,1,1
Cook,Pearl of Rolling Meadows,145350,2020-12-18,124,11,0.08870967741935484,2,1,1,1
St. Clair,Caseyville Care Center2,145585,2020-12-18,124,5,0.04032258064516129,1,0,1,1
Cook,Center Home for Hispanic Elderly,146062,2020-12-18,124,30,0.24193548387096775,1,0,1,1
Sangamon,Lewis Memorial Christian Village,146026,2020-12-18,123,14,0.11382113821138211,1,0,1,1
Cook,The Grove of Northbrook,145809,2020-12-18,123,7,0.056910569105691054,2,1,1,1
Madison,University Care Center,145985,2020-12-18,123,16,0.13008130081300814,3,2,1,1
Madison,Care Center at Center Grove,145846,2020-12-18,123,7,0.056910569105691054,2,1,1,1
Cook,Golfview Developmental Center,No Match,2020-12-18,123,11,0.08943089430894309,1,1,0,1
Lake,Rolling Hills Manor,145443,2020-12-18,122,18,0.14754098360655737,3,1,2,1
Cook,Ambassador Nursing,145343,2020-12-18,122,9,0.07377049180327869,2,1,1,1
Sangamon,Villa East,145721,2020-12-18,122,26,0.21311475409836064,1,1,0,1
Will,Salem Village NH,145618,2020-12-18,121,8,0.06611570247933884,1,0,1,1
Marion,Odin Care Center,145649,2020-12-18,120,17,0.14166666666666666,1,0,1,1
Cook,Carlton at the Lake,145679,2020-12-18,120,20,0.16666666666666666,2,1,1,1
DuPage,Alden Estates of Naperville,145582,2020-12-18,120,23,0.19166666666666668,3,2,1,1
Macon,Villa Clara Post Acute,145965,2020-12-18,120,14,0.11666666666666667,1,0,1,1
Cook,Meadowbrook Manor,145710,2020-12-18,119,14,0.11764705882352941,2,1,1,1
Cook,Norwood crossing Skilled Nursing,145974,2020-12-18,119,18,0.15126050420168066,1,0,1,1
DuPage,Forestview Rehabilitation & Nursing Center,145752,2020-12-18,118,18,0.15254237288135594,1,1,0,1
DuPage,West Suburban Nursing & Rehabilitation Center,145333,2020-12-18,118,17,0.1440677966101695,1,0,1,1
Will,Spring Creek Nursing Home,146172,2020-12-18,118,10,0.0847457627118644,2,1,1,1
Monroe,Oak Hill,145445,2020-12-18,117,18,0.15384615384615385,1,0,1,1
Cook,Grosse Pointe Manor,145999,2020-12-18,117,25,0.21367521367521367,1,1,0,1
Cook,ManorCare ElkGrove Village,145689,2020-12-18,116,25,0.21551724137931033,1,1,0,1
Cook,Addolorata Villa,145724,2020-12-18,116,21,0.1810344827586207,2,1,1,1
Ogle,Generations at Neighbors,145440,2020-12-18,115,21,0.1826086956521739,1,0,1,1
Cook,Presence Resurrection Life Center,145960,2020-12-18,115,17,0.14782608695652175,1,0,1,1
Cook,Lieberman Geriatric Center,145931,2020-12-18,113,16,0.1415929203539823,1,0,1,1
Cook,Aperion Care Forest Park,145969,2020-12-18,113,14,0.12389380530973451,2,1,1,1
Knox,Knox County Nursing Home,145697,2020-12-18,112,18,0.16071428571428573,2,1,1,1
Whiteside,Exceptional Care and Training Center,No Match,2020-12-18,111,4,0.036036036036036036,1,0,1,1
Marion,Fireside House of Centralia,145791,2020-12-18,111,12,0.10810810810810811,1,0,1,1
Madison,Stearns Nursing and Rehabilitation Center,145847,2020-12-18,111,20,0.18018018018018017,1,1,0,1
Lawrence,Aperion HealthCare,No Match,2020-12-18,111,5,0.04504504504504504,1,0,1,1
Rock Island,Heartland Healthcare Center Moline,145027,2020-12-18,111,18,0.16216216216216217,1,0,1,1
Cook,Manor Care Oak Lawn EAST. Cook,No Match,2020-12-18,111,31,0.27927927927927926,1,0,1,1
Cook,Avanti Wellness & Rehabilitation ,No Match,2020-12-18,110,16,0.14545454545454545,1,1,0,1
Will,Beecher Manor ,No Match,2020-12-18,110,17,0.15454545454545454,1,0,1,1
Knox,Seminary Manor,145598,2020-12-18,110,21,0.19090909090909092,1,0,1,1
Cook,Austin Oasis,145834,2020-12-18,109,16,0.14678899082568808,2,0,2,1
Peoria,Lutheran Hillside Village,No Match,2020-12-18,109,1,0.009174311926605505,3,2,1,1
Cook,Windsor Estates,145967,2020-12-18,109,23,0.21100917431192662,1,1,0,1
DuPage,Windsor Park Manor,No Match,2020-12-18,109,21,0.1926605504587156,1,0,1,1
Richland,Richland Nursing and Rehab,145135,2020-12-18,109,16,0.14678899082568808,1,0,1,1
Madison,Granite Nursing and Rehabilitation Center,146075,2020-12-18,108,25,0.23148148148148148,2,1,1,1
DuPage,Burgess Square Healthcare & Rehab Center,145219,2020-12-18,108,4,0.037037037037037035,2,1,1,1
Madison,Edwardsville Care Center,145555,2020-12-18,108,22,0.2037037037037037,2,1,1,1
Rock Island,Friendship Manor,146099,2020-12-18,107,7,0.06542056074766354,2,1,1,1
Will,Aperion Wilmington,145316,2020-12-18,106,0,0.0,3,2,1,1
Madison,Riverside Rehab and Healthcare,145651,2020-12-18,106,21,0.19811320754716982,3,2,1,1
Peoria,Heritage Health,No Match,2020-12-18,105,19,0.18095238095238095,1,0,1,1
Kankakee,Illinois Veterans Home Manteno,No Match,2020-12-18,105,19,0.18095238095238095,2,1,1,1
Williamson,Parkway Manor,145841,2020-12-18,105,22,0.20952380952380953,1,0,1,1
Cook,Astoria Place of Chicago,145634,2020-12-18,104,20,0.19230769230769232,1,1,0,1
Madison,Eden Village Care Center,145384,2020-12-18,104,27,0.25961538461538464,3,2,1,1
Will,Frankfort Terrace,140E213,2020-12-18,104,2,0.019230769230769232,1,0,1,1
St. Clair,Four Fountains,No Match,2020-12-18,104,31,0.2980769230769231,1,1,0,1
Shelby,Shelbyville Manor,145441,2020-12-18,103,11,0.10679611650485436,2,1,1,1
Cook,Bria of Palos Hills,145650,2020-12-18,103,18,0.17475728155339806,1,0,1,1
Cook,Central Nursing Home,145648,2020-12-18,103,17,0.1650485436893204,2,1,1,1
DuPage,Oakbrook Care,145458,2020-12-18,103,24,0.23300970873786409,1,1,0,1
Will,Lakewood Nursing Home,145761,2020-12-18,103,8,0.07766990291262135,3,2,1,1
DuPage,The Pearl Naperville,No Match,2020-12-18,102,3,0.029411764705882353,2,1,1,1
Massac,Southgate Nursing and Rehab,No Match,2020-12-18,102,15,0.14705882352941177,1,0,1,1
Morgan,Aperion Care Jacksonville,145928,2020-12-18,101,6,0.0594059405940594,2,1,1,1
Lake,Kiley Development Center,No Match,2020-12-18,101,4,0.039603960396039604,2,1,1,1
Adams,St Vincents Nursing Home,145457,2020-12-18,101,17,0.16831683168316833,1,0,1,1
Lake,Aperion Care Highwood,145936,2020-12-18,101,13,0.12871287128712872,2,1,1,1
Cook,Aperion Care Oak Lawn,145197,2020-12-18,101,22,0.21782178217821782,1,1,0,1
Cook,Smith Village,145904,2020-12-18,100,14,0.14,2,1,1,1
Morgan,Heritage Health Care Center,No Match,2020-12-18,100,18,0.18,1,0,1,1
Jersey,Liberty Village of Jerseyville,No Match,2020-12-18,100,18,0.18,1,1,0,1
Boone,Maple Crest Care Center,145990,2020-12-18,100,19,0.19,1,0,1,1
Winnebago,Alden Park Strathmoor,145259,2020-12-18,99,5,0.050505050505050504,1,0,1,1
Christian,taylorville care center,145502,2020-12-18,99,16,0.16161616161616163,1,0,1,1
Cook,Atrium Health Care Center,145479,2020-12-18,99,10,0.10101010101010101,1,0,1,1
Cook,Southpoint Nsg and Rehab,145914,2020-12-18,99,11,0.1111111111111111,2,1,1,1
Carroll,Big Meadows Nursing Home,14E701,2020-12-18,99,9,0.09090909090909091,1,0,1,1
Lake,Symphony Buffalo Grove,145819,2020-12-18,99,10,0.10101010101010101,1,0,1,1
Bureau,Aperion Care- Princeton,145437,2020-12-18,99,8,0.08080808080808081,1,0,1,1
DuPage,Arista Healthcare Naperville,145358,2020-12-18,99,4,0.04040404040404041,3,2,1,1
DuPage,The Grove of Elmhurst,145339,2020-12-18,98,15,0.15306122448979592,1,0,1,1
Cook,Generations at Elmwood Park,145419,2020-12-18,97,19,0.1958762886597938,2,1,1,1
Cook,Chalet Living And Rehab Center,145670,2020-12-18,97,14,0.14432989690721648,1,1,0,1
Madison,Liberty Village,No Match,2020-12-18,96,8,0.08333333333333333,1,0,1,1
Cook,Bella Terra Morton Grove,145198,2020-12-18,96,15,0.15625,2,1,1,1
Pike,Liberty Village of Pittsfield,No Match,2020-12-18,96,6,0.0625,1,0,1,1
Cook,Lakeview Nursing and Rehab,145654,2020-12-18,96,22,0.22916666666666666,2,0,2,1
Macon,Fairhavens Senior Living,145422,2020-12-18,95,21,0.22105263157894736,1,1,0,1
Coles,Charleston Rehab and Healthcare,145636,2020-12-18,95,17,0.17894736842105263,1,1,0,1
Cook,Landmark of Des Plaines,145334,2020-12-18,95,22,0.23157894736842105,1,0,1,1
Lake,Warren Barr North Shore,145923,2020-12-18,94,18,0.19148936170212766,1,0,1,1
Mason,Mason City Area Nursing Home ,No Match,2020-12-18,94,12,0.1276595744680851,1,1,0,1
McHenry,Fountains at Crystal Lake #3,No Match,2020-12-18,94,1,0.010638297872340425,1,0,1,1
Bureau,Aperion Care Spring Valley,No Match,2020-12-18,93,14,0.15053763440860216,1,0,1,1
Will,St James Manor,145611,2020-12-18,93,26,0.27956989247311825,1,0,1,1
Cook,Elevate Care Northbrook,145171,2020-12-18,93,18,0.1935483870967742,1,0,1,1
LaSalle,Heritage Health Peru,145044,2020-12-18,92,8,0.08695652173913043,1,0,1,1
Kane,Asbury Gardens,146170,2020-12-18,92,19,0.20652173913043478,1,1,0,1
Cook,Alden PoplarCreek,145403,2020-12-18,91,26,0.2857142857142857,1,0,1,1
McHenry,Alden Terrace of McHenry,145453,2020-12-18,91,13,0.14285714285714285,1,0,1,1
Cook,Glenwood Health Care & Rehab,No Match,2020-12-18,91,6,0.06593406593406594,1,0,1,1
Jefferson,Mt. Vernon Healthcare Center,14E812,2020-12-18,91,17,0.18681318681318682,1,1,0,1
Winnebago,Medina Nursing Center,No Match,2020-12-18,90,6,0.06666666666666667,1,0,1,1
Cook,Beacon Care Center,145776,2020-12-18,89,14,0.15730337078651685,2,1,1,1
Boone,Symphony Northwoods,No Match,2020-12-18,89,16,0.1797752808988764,1,1,0,1
Cook,The Grove of Evanston,145011,2020-12-18,89,19,0.21348314606741572,1,1,0,1
Lake,Elevate Care Riverwoods,145304,2020-12-18,89,13,0.14606741573033707,2,1,1,1
Rock Island,St. Anthonys Continue Care,145387,2020-12-18,89,15,0.16853932584269662,1,1,0,1
De Witt,Liberty Village,No Match,2020-12-18,89,16,0.1797752808988764,1,0,1,1
Winnebago,Ascension St Anne Center,145563,2020-12-18,88,15,0.17045454545454544,1,1,0,1
Sangamon,Brother James Court,No Match,2020-12-18,88,4,0.045454545454545456,1,0,1,1
Peoria,Sharon Healthcare Pines,No Match,2020-12-18,88,2,0.022727272727272728,1,0,1,1
Cook,Generations At Oakton,145626,2020-12-18,88,19,0.2159090909090909,2,1,1,1
Sangamon,St. Josephs Home,No Match,2020-12-18,88,6,0.06818181818181818,1,0,1,1
Cook,Community Care Nursing Home,146164,2020-12-18,87,9,0.10344827586206896,2,1,1,1
DuPage,Brookdale Lisle,146061,2020-12-18,87,9,0.10344827586206896,3,2,1,1
McHenry,Crystal Pines Rehabilitation & Hlth Care Facility,145257,2020-12-18,86,15,0.1744186046511628,1,1,0,1
DuPage,Alden Valley Ridge,145379,2020-12-18,86,25,0.29069767441860467,2,1,1,1
Cook,Bellhaven Nursing and Rehabilitation,145549,2020-12-18,86,9,0.10465116279069768,1,0,1,1
Cook,Dobson Plaza,145122,2020-12-18,85,21,0.24705882352941178,2,1,1,1
Lake,Wauconda Care,145887,2020-12-18,85,16,0.18823529411764706,2,1,1,1
Cook,Birchwood Plaza Nursing-Rehab,145532,2020-12-18,85,15,0.17647058823529413,1,1,0,1
DuPage,Terra Vista of Oakbrook Terrace,No Match,2020-12-18,85,11,0.12941176470588237,2,1,1,1
Cook,Manor Care Palos Heights East,145607,2020-12-18,85,10,0.11764705882352941,1,0,1,1
Clinton,Carlyle HealthCare Center,145729,2020-12-18,85,15,0.17647058823529413,1,1,0,1
Ford,Accolade Senior Living,No Match,2020-12-18,84,5,0.05952380952380952,1,0,1,1
Wayne,Aperion Care,No Match,2020-12-18,84,11,0.13095238095238096,1,0,1,1
St. Clair,Lebanon Care Center ,No Match,2020-12-18,84,13,0.15476190476190477,1,0,1,1
Cook,MADO Healthcare Uptown,146191,2020-12-18,84,9,0.10714285714285714,1,0,1,1
Cook,Buckingham Pavilion,145285,2020-12-18,84,13,0.15476190476190477,2,1,1,1
Cook,Landmark of Richton Park,145424,2020-12-18,84,9,0.10714285714285714,2,1,1,1
LaSalle,Aperion Care Marseilles,145295,2020-12-18,84,13,0.15476190476190477,2,1,1,1
Winnebago,Forest City Rehab and Nursing,145937,2020-12-18,83,9,0.10843373493975904,1,1,0,1
Cook,Generations at Applewood,145781,2020-12-18,83,20,0.24096385542168675,1,1,0,1
Cook,The Clare,146141,2020-12-18,82,0,0.0,3,2,1,1
Union,Integrity of Anna,146006,2020-12-18,82,13,0.15853658536585366,1,1,0,1
DeKalb,Pine Acres,145261,2020-12-18,82,12,0.14634146341463414,1,1,0,1
Winnebago,River Bluff Nursing Home,145771,2020-12-18,82,10,0.12195121951219512,2,2,0,1
Cook,ManorCare Oak Lawn West,145087,2020-12-18,82,18,0.21951219512195122,1,1,0,1
Cook,Alden Lincoln Park Rehab,145126,2020-12-18,82,13,0.15853658536585366,2,1,1,1
Cook,Lemont Center,145901,2020-12-18,81,11,0.13580246913580246,1,0,1,1
Cook,South Suburban Rehab Center,146132,2020-12-18,81,20,0.24691358024691357,1,1,0,1
Cook,Countryside Nursing and Rehab Center,145798,2020-12-18,81,11,0.13580246913580246,1,0,1,1
Winnebago,Carriage Rehab and Healthcare (2),No Match,2020-12-18,81,3,0.037037037037037035,1,0,1,1
Cook,Alden Estates of Northmoor,145888,2020-12-18,81,19,0.2345679012345679,1,0,1,1
Cook,Citadel of Waterford,No Match,2020-12-18,81,14,0.1728395061728395,3,2,1,1
Kankakee,Citadel of Kankakee,145043,2020-12-18,80,2,0.025,1,0,1,1
Lake,Alden Long Grove,No Match,2020-12-18,80,21,0.2625,1,1,0,1
Cook,Symphony of Chicago West,145661,2020-12-18,79,7,0.08860759493670886,2,1,1,1
McLean,McLean County Nursing Home ,No Match,2020-12-18,79,5,0.06329113924050633,1,0,1,1
Will,Parc of Joliet,No Match,2020-12-18,79,5,0.06329113924050633,1,0,1,1
Cook,Montgomery Place,145748,2020-12-18,79,4,0.05063291139240506,2,1,1,1
Cook,Elevate Care Irving Park,145415,2020-12-18,79,13,0.16455696202531644,2,1,1,1
Winnebago,Alden Debes Rehab Inc,145142,2020-12-18,79,20,0.25316455696202533,1,1,0,1
Sangamon,Aperion Care Capitol,145160,2020-12-18,79,4,0.05063291139240506,2,1,1,1
Cook,Warren Barr Lincoln Park,145875,2020-12-18,78,11,0.14102564102564102,2,1,1,1
Franklin,Stonebridge Senior Living Center,No Match,2020-12-18,78,11,0.14102564102564102,1,0,1,1
Cook,Continental Nursing and Rehabilitation Center,145730,2020-12-18,78,12,0.15384615384615385,1,0,1,1
Kane,Citadel of Elgin,145004,2020-12-18,78,10,0.1282051282051282,2,1,1,1
DuPage,Providence Healthcare & Rehabilitation Center,145657,2020-12-18,78,18,0.23076923076923078,2,1,1,1
Peoria,Sharon Healthcare Willows,14E888,2020-12-18,78,1,0.01282051282051282,1,0,1,1
Iroquois,Gilman Health Care Center,145347,2020-12-18,78,14,0.1794871794871795,1,1,0,1
Will,Victorian Village,146178,2020-12-18,78,2,0.02564102564102564,2,1,1,1
Cook,Lexington Health Care Orland Park,145899,2020-12-18,77,18,0.23376623376623376,1,1,0,1
Morgan,Jacksonville Skilled Nursing and Rehab Center,145273,2020-12-18,77,18,0.23376623376623376,1,1,0,1
St. Clair,BRIA of Belleville,145668,2020-12-18,77,8,0.1038961038961039,1,0,1,1
Cook,Wesley Place,145591,2020-12-18,77,1,0.012987012987012988,2,1,1,1
Whiteside,Resthave Care and Rehabilitation ,No Match,2020-12-18,77,15,0.19480519480519481,1,0,1,1
Boone,Park Place,No Match,2020-12-18,76,3,0.039473684210526314,1,0,1,1
Jefferson,Nature Trail Health Care Center,146021,2020-12-18,76,10,0.13157894736842105,1,0,1,1
Will,Joliet Terrace,140E248,2020-12-18,76,2,0.02631578947368421,3,2,1,1
Macoupin,Sunrise Skilled Nursing Facility,145783,2020-12-18,76,14,0.18421052631578946,2,1,1,1
Lake,Whitehall of Deerfield,145706,2020-12-18,75,3,0.04,2,1,1,1
Logan,Christian Nursing Home,145430,2020-12-18,75,11,0.14666666666666667,3,2,1,1
Iroquois,Watseka Rehabilitation and Healthcare ,No Match,2020-12-18,75,7,0.09333333333333334,1,0,1,1
Woodford,El Paso Health Care Center,No Match,2020-12-18,75,0,0.0,1,0,1,1
Clark,Heartland Manor Nursing home,No Match,2020-12-18,75,18,0.24,1,0,1,1
White,Wabash Christian Retirement,146019,2020-12-18,75,8,0.10666666666666667,1,0,1,1
Peoria,Sharon Healthcare Elms,146098,2020-12-18,74,2,0.02702702702702703,2,1,1,1
Lake,Riverside Foundation,No Match,2020-12-18,74,5,0.06756756756756757,1,1,0,1
Cook,Central Plaza,No Match,2020-12-18,74,1,0.013513513513513514,1,1,0,1
Lake,Bayside Terrace,No Match,2020-12-18,74,2,0.02702702702702703,1,1,0,1
Lake,Elevate Care Waukegan,145669,2020-12-18,74,13,0.17567567567567569,1,1,0,1
Kane,Avondale Estates of Elgin,146181,2020-12-18,74,7,0.0945945945945946,1,0,1,1
DuPage,Abbington Rehab & Nursing Center,146065,2020-12-18,74,6,0.08108108108108109,1,0,1,1
Kane,Highland Oaks,14A383,2020-12-18,74,13,0.17567567567567569,2,1,1,1
DuPage,The Birches Assisted Living Clarendon Hills,No Match,2020-12-18,73,4,0.0547945205479452,2,1,1,1
Jefferson,GreenTree at Mt. Vernon,No Match,2020-12-18,73,16,0.2191780821917808,1,1,0,1
Perry,Pinckneyville Nursing and Rehabilitation,146175,2020-12-18,73,11,0.1506849315068493,1,1,0,1
Champaign,Champaign Urbana Nursing and Rehab,145439,2020-12-18,73,4,0.0547945205479452,1,0,1,1
Sangamon,Aperion Care Springfield,No Match,2020-12-18,72,3,0.041666666666666664,1,0,1,1
Will,Smith Crossing,146110,2020-12-18,72,2,0.027777777777777776,3,2,1,1
DuPage,Lexington of Bloomingdale,145638,2020-12-18,72,21,0.2916666666666667,1,0,1,1
Winnebago,Amberwood,145908,2020-12-18,72,11,0.1527777777777778,1,1,0,1
Cook,Ludeman Center,No Match,2020-12-18,72,0,0.0,1,0,1,1
Lake,Victory Lakes Continuing Care Center,No Match,2020-12-18,72,6,0.08333333333333333,2,1,1,1
Ford,Piper City Rehab,145489,2020-12-18,72,13,0.18055555555555555,2,2,0,1
Tazewell,Villas of Holly Brook & Reflections Pekin,No Match,2020-12-18,72,11,0.1527777777777778,1,1,0,1
Kankakee,Aperion Care Bradley,146112,2020-12-18,72,6,0.08333333333333333,2,1,1,1
Cook,Warren Barr South Loop,145632,2020-12-18,72,3,0.041666666666666664,1,0,1,1
Peoria,Apostolic Christian Skyline,145933,2020-12-18,72,7,0.09722222222222222,1,1,0,1
Cook,Chicago Ridge Nursing and Rehab,145639,2020-12-18,71,17,0.23943661971830985,1,1,0,1
Macon,Prairie Creek Village,146003,2020-12-18,71,5,0.07042253521126761,3,2,1,1
Cook,Alden Wentworth  Rehab & Healthcare Center,No Match,2020-12-18,71,15,0.2112676056338028,1,1,0,1
Ford,Heritage Health - Gibson City,No Match,2020-12-18,71,3,0.04225352112676056,1,0,1,1
Fayette,Aperion Care St Elmo,145857,2020-12-18,71,11,0.15492957746478872,1,0,1,1
Lake,Belmont Village of Buffalo Grove,No Match,2020-12-18,71,21,0.29577464788732394,2,1,1,1
Randolph,Coulterville Rehabilitation & Health Care Center,145993,2020-12-18,71,4,0.056338028169014086,3,2,1,1
Coles,Hilltop Skilled Nursing,145862,2020-12-18,71,5,0.07042253521126761,1,1,0,1
McHenry,Cross Roads Care Center,145222,2020-12-18,71,13,0.18309859154929578,1,1,0,1
Whiteside,Citadel of Sterling ,No Match,2020-12-18,70,16,0.22857142857142856,1,0,1,1
St. Clair,Cedar Ridge,145571,2020-12-18,70,13,0.18571428571428572,1,1,0,1
Cook,The Admiral at the Lake,146165,2020-12-18,70,8,0.11428571428571428,1,0,1,1
Cook,Waterfront Terrace,145939,2020-12-18,69,13,0.18840579710144928,1,1,0,1
Pike,Barry Community Care,146051,2020-12-18,69,13,0.18840579710144928,1,0,1,1
