reporting_date,County,FacilityName,confirmed_cases,deaths,ReportDate,status,CFR,outbreaks,county-facName,CMS_ProvNum
2020-12-11,Champaign,Villas of Hollybrook-Rantoul,5,0,2020-12-11T00:00:00,Closed,0.0,1,CHAMPAIGN-VILLAS OF HOLLYBROOK-RANTOUL,No Match
2020-12-11,Champaign,Country Health and Rehab,7,0,2020-12-11T00:00:00,Closed,0.0,1,CHAMPAIGN-COUNTRY HEALTH AND REHAB,145708
2020-12-11,Champaign,Green House Homes at Clark-Lindsey,2,0,2020-12-11T00:00:00,Closed,0.0,1,CHAMPAIGN-GREEN HOUSE HOMES AT CLARK-LINDSEY,No Match
2020-12-11,Champaign,Illini Heritage Rehab and Health,2,0,2020-12-11T00:00:00,Closed,0.0,1,CHAMPAIGN-ILLINI HERITAGE REHAB AND HEALTH,146017
2020-12-11,Champaign,Meadowbrook at Clark-Lindsey,7,0,2020-12-11T00:00:00,Closed,0.0,1,CHAMPAIGN-MEADOWBROOK AT CLARK-LINDSEY,No Match
2020-12-11,Champaign,Champaign Urbana Nursing and Rehab,50,4,2020-12-11T00:00:00,Open,0.08,1,CHAMPAIGN-CHAMPAIGN URBANA NURSING AND REHAB,145439
2020-12-11,Champaign,Bickford Senior Living,10,3,2020-12-11T00:00:00,Closed,0.3,1,CHAMPAIGN-BICKFORD SENIOR LIVING,No Match
2020-12-11,Champaign,University Rehabilitation Center,4,0,2020-12-11T00:00:00,Closed,0.0,1,CHAMPAIGN-UNIVERSITY REHABILITATION CENTER,145364
2020-12-11,Champaign,Country Health and Rehab,2,0,2020-12-11T00:00:00,Closed,0.0,1,CHAMPAIGN-COUNTRY HEALTH AND REHAB,145708
2020-12-11,Champaign,Brookdale Urbana,10,3,2020-12-11T00:00:00,Open,0.3,1,CHAMPAIGN-BROOKDALE URBANA,No Match
2020-12-11,Champaign,Meadowbrook at Clark-Lindsey,28,2,2020-12-11T00:00:00,Open,0.07142857142857142,1,CHAMPAIGN-MEADOWBROOK AT CLARK-LINDSEY,No Match
2020-12-11,Champaign,Evergreen Place,10,0,2020-12-11T00:00:00,Open,0.0,1,CHAMPAIGN-EVERGREEN PLACE,No Match
2020-12-11,Champaign,Green House Homes at Clark-Lindsey,5,0,2020-12-11T00:00:00,Closed,0.0,1,CHAMPAIGN-GREEN HOUSE HOMES AT CLARK-LINDSEY,No Match
2020-12-11,Champaign,Illini Heritage Rehab And Health,58,7,2020-12-11T00:00:00,Open,0.1206896551724138,1,CHAMPAIGN-ILLINI HERITAGE REHAB AND HEALTH,146017
2020-12-11,Champaign,Arbor Rose of Tolono,23,2,2020-12-11T00:00:00,Open,0.08695652173913043,1,CHAMPAIGN-ARBOR ROSE OF TOLONO,No Match
2020-12-11,Champaign,Autumn Fields-Savoy,8,1,2020-12-11T00:00:00,Open,0.125,1,CHAMPAIGN-AUTUMN FIELDS-SAVOY,No Match
2020-12-11,Champaign,Eagles View Supportive Living and Memory Care,33,2,2020-12-11T00:00:00,Open,0.06060606060606061,1,CHAMPAIGN-EAGLES VIEW SUPPORTIVE LIVING AND MEMORY CARE,No Match
2020-12-11,Champaign,University Rehab Center,23,1,2020-12-11T00:00:00,Open,0.043478260869565216,1,CHAMPAIGN-UNIVERSITY REHAB CENTER,145364
2020-12-11,Champaign,Prairie Winds of Urbana,10,1,2020-12-11T00:00:00,Open,0.1,1,CHAMPAIGN-PRAIRIE WINDS OF URBANA,No Match
2020-12-11,Champaign,Country Health & Rehab,23,0,2020-12-11T00:00:00,Open,0.0,1,CHAMPAIGN-COUNTRY HEALTH & REHAB,No Match
2020-12-11,Champaign,Windsor At Savoy,9,1,2020-12-11T00:00:00,Open,0.1111111111111111,1,CHAMPAIGN-WINDSOR AT SAVOY,No Match
2020-12-11,Champaign,Swann Special Care Center,11,0,2020-12-11T00:00:00,Open,0.0,1,CHAMPAIGN-SWANN SPECIAL CARE CENTER,No Match
2020-12-11,Champaign,Reflections Memory Care,9,0,2020-12-11T00:00:00,Open,0.0,1,CHAMPAIGN-REFLECTIONS MEMORY CARE,No Match
2020-12-11,Champaign,Brookstone Estates Senior Living,9,0,2020-12-11T00:00:00,Open,0.0,1,CHAMPAIGN-BROOKSTONE ESTATES SENIOR LIVING,No Match
2020-12-11,Champaign,Villas of Hollybrook,2,0,2020-12-11T00:00:00,Open,0.0,1,CHAMPAIGN-VILLAS OF HOLLYBROOK,No Match
2020-12-11,Champaign,Bickford Senior Living,2,0,2020-12-11T00:00:00,Open,0.0,1,CHAMPAIGN-BICKFORD SENIOR LIVING,No Match
2020-12-11,Christian,Villas of Holly Brook,2,0,2020-12-11T00:00:00,Closed,0.0,1,CHRISTIAN-VILLAS OF HOLLY BROOK,No Match
2020-12-11,Christian,Taylorville Estates,2,0,2020-12-11T00:00:00,Open,0.0,1,CHRISTIAN-TAYLORVILLE ESTATES,No Match
2020-12-11,Christian,Taylorville Hickory Estates,2,0,2020-12-11T00:00:00,Open,0.0,1,CHRISTIAN-TAYLORVILLE HICKORY ESTATES,No Match
2020-12-11,Christian,Heritage Health of Pana,11,13,2020-12-11T00:00:00,Open,1.1818181818181819,1,CHRISTIAN-HERITAGE HEALTH OF PANA,145267
2020-12-11,Christian,Prairie Rose,2,0,2020-12-11T00:00:00,Open,0.0,1,CHRISTIAN-PRAIRIE ROSE,145411
2020-12-11,Christian,taylorville care center,99,16,2020-12-11T00:00:00,Open,0.16161616161616163,1,CHRISTIAN-TAYLORVILLE CARE CENTER,145502
2020-12-11,Christian,Taylorville Skilled Nursing (fka Meadow Manor),55,4,2020-12-11T00:00:00,Open,0.07272727272727272,1,CHRISTIAN-TAYLORVILLE SKILLED NURSING (FKA MEADOW MANOR),146048
2020-12-11,Christian,Lifes Journey,8,2,2020-12-11T00:00:00,Open,0.25,1,CHRISTIAN-LIFES JOURNEY,No Match
2020-12-11,Christian,Hickory Estates of Pana,2,0,2020-12-11T00:00:00,Open,0.0,1,CHRISTIAN-HICKORY ESTATES OF PANA,No Match
2020-12-11,Christian,prairie rose,3,0,2020-12-11T00:00:00,Open,0.0,1,CHRISTIAN-PRAIRIE ROSE,145411
2020-12-11,Clark,Villas of Holly Brook Marshall,8,0,2020-12-11T00:00:00,Closed,0.0,1,CLARK-VILLAS OF HOLLY BROOK MARSHALL,No Match
2020-12-11,Clark,Marshall Rehab,5,0,2020-12-11T00:00:00,Open,0.0,1,CLARK-MARSHALL REHAB,146046
2020-12-11,Clark,Heartland Manor Nursing home,74,17,2020-12-11T00:00:00,Open,0.22972972972972974,1,CLARK-HEARTLAND MANOR NURSING HOME,No Match
2020-12-11,Clark," Villas of Holly Brook Marshall, Clark ",37,2,2020-12-11T00:00:00,Open,0.05405405405405406,1,"CLARK- VILLAS OF HOLLY BROOK MARSHALL, CLARK ",No Match
2020-12-11,Clay,Flora Gardens,61,13,2020-12-11T00:00:00,Closed,0.21311475409836064,1,CLAY-FLORA GARDENS,145624
2020-12-11,Clay,Flora Rehabilitation,24,2,2020-12-11T00:00:00,Open,0.08333333333333333,1,CLAY-FLORA REHABILITATION,No Match
2020-12-11,Clay,Heritage Woods of Flora ,3,0,2020-12-11T00:00:00,Open,0.0,1,CLAY-HERITAGE WOODS OF FLORA ,No Match
2020-12-11,Clinton,Carlyle HealthCare Center,85,15,2020-12-11T00:00:00,Closed,0.17647058823529413,1,CLINTON-CARLYLE HEALTHCARE CENTER,145729
2020-12-11,Clinton,Warrren G Murray Develpmental Center,62,0,2020-12-11T00:00:00,Closed,0.0,1,CLINTON-WARRREN G MURRAY DEVELPMENTAL CENTER,No Match
2020-12-11,Clinton,Clinton Manor Living Facility,31,1,2020-12-11T00:00:00,Closed,0.03225806451612903,1,CLINTON-CLINTON MANOR LIVING FACILITY,146025
2020-12-11,Clinton,Villa Catherine,7,0,2020-12-11T00:00:00,Closed,0.0,1,CLINTON-VILLA CATHERINE,No Match
2020-12-11,Clinton,Clinton Manor Living Facility,13,0,2020-12-11T00:00:00,Closed,0.0,1,CLINTON-CLINTON MANOR LIVING FACILITY,146025
2020-12-11,Clinton,Warren G Murray Developmental Center,2,0,2020-12-11T00:00:00,Closed,0.0,1,CLINTON-WARREN G MURRAY DEVELOPMENTAL CENTER,No Match
2020-12-11,Clinton,Carlyle Healthcare Center,36,1,2020-12-11T00:00:00,Open,0.027777777777777776,1,CLINTON-CARLYLE HEALTHCARE CENTER,145729
2020-12-11,Clinton,Warren G. Murray Developmental Center,116,0,2020-12-11T00:00:00,Open,0.0,1,CLINTON-WARREN G. MURRAY DEVELOPMENTAL CENTER,No Match
2020-12-11,Clinton,Breese Nursing Home,54,8,2020-12-11T00:00:00,Closed,0.14814814814814814,1,CLINTON-BREESE NURSING HOME,145410
2020-12-11,Clinton,Aviston Countryside Manor,63,15,2020-12-11T00:00:00,Open,0.23809523809523808,1,CLINTON-AVISTON COUNTRYSIDE MANOR,145601
2020-12-11,Clinton,Trenton Village Retirement,37,4,2020-12-11T00:00:00,Open,0.10810810810810811,1,CLINTON-TRENTON VILLAGE RETIREMENT,No Match
2020-12-11,Clinton,Clinton Manor Living Center,9,0,2020-12-11T00:00:00,Open,0.0,1,CLINTON-CLINTON MANOR LIVING CENTER,No Match
2020-12-11,Clinton,Villa Catherine,28,3,2020-12-11T00:00:00,Open,0.10714285714285714,1,CLINTON-VILLA CATHERINE,No Match
2020-12-11,Clinton,The Villas at St. James,42,1,2020-12-11T00:00:00,Open,0.023809523809523808,1,CLINTON-THE VILLAS AT ST. JAMES,No Match
2020-12-11,Clinton,Cedarhurst of Breese,7,0,2020-12-11T00:00:00,Open,0.0,1,CLINTON-CEDARHURST OF BREESE,No Match
2020-12-11,Clinton,Clinton Manor Living Center - DD,2,0,2020-12-11T00:00:00,Open,0.0,1,CLINTON-CLINTON MANOR LIVING CENTER - DD,No Match
2020-12-11,Coles,Charleston Rehab and Healthcare,95,17,2020-12-11T00:00:00,Closed,0.17894736842105263,1,COLES-CHARLESTON REHAB AND HEALTHCARE,145636
2020-12-11,Coles,Mattoon Healthcare,2,0,2020-12-11T00:00:00,Closed,0.0,1,COLES-MATTOON HEALTHCARE,145480
2020-12-11,Coles,Odd Fellow Rebekah,28,5,2020-12-11T00:00:00,Closed,0.17857142857142858,1,COLES-ODD FELLOW REBEKAH,145772
2020-12-11,Coles,Villas of Holly,7,0,2020-12-11T00:00:00,Closed,0.0,1,COLES-VILLAS OF HOLLY,No Match
2020-12-11,Coles,Mattoon Healthcare,3,0,2020-12-11T00:00:00,Closed,0.0,1,COLES-MATTOON HEALTHCARE,145480
2020-12-11,Coles,Hilltop Skilled Nursing,71,5,2020-12-11T00:00:00,Closed,0.07042253521126761,1,COLES-HILLTOP SKILLED NURSING,145862
2020-12-11,Coles,Copper Creek Cottages,26,7,2020-12-11T00:00:00,Closed,0.2692307692307692,1,COLES-COPPER CREEK COTTAGES,No Match
2020-12-11,Coles,Mattoon Rehabilitation and Health Care Center,141,16,2020-12-11T00:00:00,Open,0.11347517730496454,1,COLES-MATTOON REHABILITATION AND HEALTH CARE CENTER,No Match
2020-12-11,Coles,Brookstone Estates North,14,2,2020-12-11T00:00:00,Open,0.14285714285714285,1,COLES-BROOKSTONE ESTATES NORTH,No Match
2020-12-11,Coles,CTF Charleston,31,0,2020-12-11T00:00:00,Open,0.0,1,COLES-CTF CHARLESTON,No Match
2020-12-11,Coles,Charleston Rehabilitation and Healthcare,21,0,2020-12-11T00:00:00,Open,0.0,1,COLES-CHARLESTON REHABILITATION AND HEALTHCARE,No Match
2020-12-11,Coles,Odd Fellow Rebekah Home,14,0,2020-12-11T00:00:00,Open,0.0,1,COLES-ODD FELLOW REBEKAH HOME,No Match
2020-12-11,Cook,Three Crown Park ,48,8,2020-12-11T00:00:00,Closed,0.16666666666666666,1,COOK-THREE CROWN PARK ,No Match
2020-12-11,Cook,The Admiral at the Lake,68,6,2020-12-11T00:00:00,Open,0.08823529411764706,1,COOK-THE ADMIRAL AT THE LAKE,146165
2020-12-11,Cook,Covenant Enabling Residence,6,0,2020-12-11T00:00:00,Closed,0.0,1,COOK-COVENANT ENABLING RESIDENCE,No Match
2020-12-11,Cook,Presence MaryHaven,13,4,2020-12-11T00:00:00,Closed,0.3076923076923077,1,COOK-PRESENCE MARYHAVEN,145741
2020-12-11,Cook,Bridgeview HC,66,15,2020-12-11T00:00:00,Closed,0.22727272727272727,1,COOK-BRIDGEVIEW HC,145208
2020-12-11,Cook,Pershing Garden,13,4,2020-12-11T00:00:00,Closed,0.3076923076923077,1,COOK-PERSHING GARDEN,146078
2020-12-11,Cook,Aperion Care Forest Park,51,6,2020-12-11T00:00:00,Closed,0.11764705882352941,1,COOK-APERION CARE FOREST PARK,145969
2020-12-11,Cook,ManorCare Palos Heights East,67,12,2020-12-11T00:00:00,Closed,0.1791044776119403,1,COOK-MANORCARE PALOS HEIGHTS EAST,145607
2020-12-11,Cook,Community Care Nursing Home,81,9,2020-12-11T00:00:00,Closed,0.1111111111111111,1,COOK-COMMUNITY CARE NURSING HOME,146164
2020-12-11,Cook,Westchester Health and Rehabilitation Center,46,12,2020-12-11T00:00:00,Closed,0.2608695652173913,1,COOK-WESTCHESTER HEALTH AND REHABILITATION CENTER,145660
2020-12-11,Cook,Ludeman Developmental Center,263,9,2020-12-11T00:00:00,Closed,0.034220532319391636,1,COOK-LUDEMAN DEVELOPMENTAL CENTER,No Match
2020-12-11,Cook,Warren Barr Lincoln Park,56,11,2020-12-11T00:00:00,Closed,0.19642857142857142,1,COOK-WARREN BARR LINCOLN PARK,145875
2020-12-11,Cook,Good Shepherd Manor,3,1,2020-12-11T00:00:00,Closed,0.3333333333333333,1,COOK-GOOD SHEPHERD MANOR,No Match
2020-12-11,Cook,Lexington of Chicago Ridge,23,12,2020-12-11T00:00:00,Closed,0.5217391304347826,1,COOK-LEXINGTON OF CHICAGO RIDGE,145700
2020-12-11,Cook,Summit of Uptown,35,15,2020-12-11T00:00:00,Closed,0.42857142857142855,1,COOK-SUMMIT OF UPTOWN,No Match
2020-12-11,Cook,Brookdale Des Plaines,20,7,2020-12-11T00:00:00,Closed,0.35,1,COOK-BROOKDALE DES PLAINES,No Match
2020-12-11,Cook,Evergreen Senior Living,9,4,2020-12-11T00:00:00,Closed,0.4444444444444444,1,COOK-EVERGREEN SENIOR LIVING,No Match
2020-12-11,Cook,Madden Mental Health Center,9,0,2020-12-11T00:00:00,Closed,0.0,1,COOK-MADDEN MENTAL HEALTH CENTER,No Match
2020-12-11,Cook,New City Supportive Living,2,0,2020-12-11T00:00:00,Open,0.0,1,COOK-NEW CITY SUPPORTIVE LIVING,No Match
2020-12-11,Cook,Alden Lakeland,14,2,2020-12-11T00:00:00,Closed,0.14285714285714285,1,COOK-ALDEN LAKELAND,145450
2020-12-11,Cook,Lakeview Nursing and Rehab,90,22,2020-12-11T00:00:00,Open,0.24444444444444444,1,COOK-LAKEVIEW NURSING AND REHAB,145654
2020-12-11,Cook,Uptown Health Center,120,18,2020-12-11T00:00:00,Closed,0.15,1,COOK-UPTOWN HEALTH CENTER,145881
2020-12-11,Cook,Symphony of Bronzeville,64,17,2020-12-11T00:00:00,Closed,0.265625,1,COOK-SYMPHONY OF BRONZEVILLE,145337
2020-12-11,Cook,Southpoint Nsg and Rehab,81,11,2020-12-11T00:00:00,Closed,0.13580246913580246,1,COOK-SOUTHPOINT NSG AND REHAB,145914
2020-12-11,Cook,Windsor Estates,109,23,2020-12-11T00:00:00,Closed,0.21100917431192662,1,COOK-WINDSOR ESTATES,145967
2020-12-11,Cook,ManorCare Health Services-Palos Heights West,55,16,2020-12-11T00:00:00,Closed,0.2909090909090909,1,COOK-MANORCARE HEALTH SERVICES-PALOS HEIGHTS WEST,145893
2020-12-11,Cook,Prairie Green at Dixie Crossing,18,6,2020-12-11T00:00:00,Closed,0.3333333333333333,1,COOK-PRAIRIE GREEN AT DIXIE CROSSING,No Match
2020-12-11,Cook,Victory Centre of Sierra Ridge,12,1,2020-12-11T00:00:00,Closed,0.08333333333333333,1,COOK-VICTORY CENTRE OF SIERRA RIDGE,No Match
2020-12-11,Cook,Progressive Housing,7,3,2020-12-11T00:00:00,Closed,0.42857142857142855,1,COOK-PROGRESSIVE HOUSING,No Match
2020-12-11,Cook,Arbour Health Care Center,58,3,2020-12-11T00:00:00,Closed,0.05172413793103448,1,COOK-ARBOUR HEALTH CARE CENTER,146169
2020-12-11,Cook,Elevate Care Chicago North,176,34,2020-12-11T00:00:00,Closed,0.19318181818181818,1,COOK-ELEVATE CARE CHICAGO NORTH,145484
2020-12-11,Cook,Carlton at the Lake,104,20,2020-12-11T00:00:00,Closed,0.19230769230769232,1,COOK-CARLTON AT THE LAKE,145679
2020-12-11,Cook,Aperion Care Dolton,29,6,2020-12-11T00:00:00,Closed,0.20689655172413793,1,COOK-APERION CARE DOLTON,145877
2020-12-11,Cook,Bellhaven Nursing and Rehabilitation,86,9,2020-12-11T00:00:00,Closed,0.10465116279069768,1,COOK-BELLHAVEN NURSING AND REHABILITATION,145549
2020-12-11,Cook,Center Home for Hispanic Elderly,123,30,2020-12-11T00:00:00,Open,0.24390243902439024,1,COOK-CENTER HOME FOR HISPANIC ELDERLY,146062
2020-12-11,Cook,Estates of Hyde Park,57,12,2020-12-11T00:00:00,Closed,0.21052631578947367,1,COOK-ESTATES OF HYDE PARK,145828
2020-12-11,Cook,Symphony of South Shore,188,29,2020-12-11T00:00:00,Open,0.15425531914893617,1,COOK-SYMPHONY OF SOUTH SHORE,145977
2020-12-11,Cook,Villa at Windsor Park,160,44,2020-12-11T00:00:00,Closed,0.275,1,COOK-VILLA AT WINDSOR PARK,145970
2020-12-11,Cook,Symphony of Lincoln Park,179,30,2020-12-11T00:00:00,Closed,0.16759776536312848,1,COOK-SYMPHONY OF LINCOLN PARK,145510
2020-12-11,Cook,Symphony of Chicago West,58,7,2020-12-11T00:00:00,Closed,0.1206896551724138,1,COOK-SYMPHONY OF CHICAGO WEST,145661
2020-12-11,Cook,Covenant Home of Chicago,3,0,2020-12-11T00:00:00,Closed,0.0,1,COOK-COVENANT HOME OF CHICAGO,No Match
2020-12-11,Cook,Austin Oasis,105,16,2020-12-11T00:00:00,Open,0.1523809523809524,1,COOK-AUSTIN OASIS,145834
2020-12-11,Cook,Glenview Terrace,190,33,2020-12-11T00:00:00,Closed,0.1736842105263158,1,COOK-GLENVIEW TERRACE,145268
2020-12-11,Cook,Avenues to Independence,11,0,2020-12-11T00:00:00,Closed,0.0,1,COOK-AVENUES TO INDEPENDENCE,No Match
2020-12-11,Cook,Sunrise of Park Ridge,48,11,2020-12-11T00:00:00,Closed,0.22916666666666666,1,COOK-SUNRISE OF PARK RIDGE,No Match
2020-12-11,Cook,Birchwood Plaza Nursing-Rehab,85,15,2020-12-11T00:00:00,Closed,0.17647058823529413,1,COOK-BIRCHWOOD PLAZA NURSING-REHAB,145532
2020-12-11,Cook,Grace Point Place Memory Care,24,8,2020-12-11T00:00:00,Closed,0.3333333333333333,1,COOK-GRACE POINT PLACE MEMORY CARE,No Match
2020-12-11,Cook,Sunrise of Flossmore,12,6,2020-12-11T00:00:00,Closed,0.5,1,COOK-SUNRISE OF FLOSSMORE,No Match
2020-12-11,Cook,Sunrise Palos Park,3,1,2020-12-11T00:00:00,Closed,0.3333333333333333,1,COOK-SUNRISE PALOS PARK,No Match
2020-12-11,Cook,Astoria Place of Chicago,104,20,2020-12-11T00:00:00,Closed,0.19230769230769232,1,COOK-ASTORIA PLACE OF CHICAGO,145634
2020-12-11,Cook,Little Village Nursing Home,43,7,2020-12-11T00:00:00,Closed,0.16279069767441862,1,COOK-LITTLE VILLAGE NURSING HOME,146018
2020-12-11,Cook,Park View Rehab,54,11,2020-12-11T00:00:00,Closed,0.2037037037037037,1,COOK-PARK VIEW REHAB,145765
2020-12-11,Cook,Southview Manor,26,2,2020-12-11T00:00:00,Closed,0.07692307692307693,1,COOK-SOUTHVIEW MANOR,146161
2020-12-11,Cook,The Grove of Skokie,31,7,2020-12-11T00:00:00,Closed,0.22580645161290322,1,COOK-THE GROVE OF SKOKIE,145860
2020-12-11,Cook,Vi at the Glen,27,4,2020-12-11T00:00:00,Closed,0.14814814814814814,1,COOK-VI AT THE GLEN,146107
2020-12-11,Cook,Symphony at 87th,184,34,2020-12-11T00:00:00,Open,0.18478260869565216,1,COOK-SYMPHONY AT 87TH,145983
2020-12-11,Cook,Alden North Shore,2,0,2020-12-11T00:00:00,Closed,0.0,1,COOK-ALDEN NORTH SHORE,145984
2020-12-11,Cook,Lieberman Geriatric Center,105,15,2020-12-11T00:00:00,Open,0.14285714285714285,1,COOK-LIEBERMAN GERIATRIC CENTER,145931
2020-12-11,Cook,Bria Place of Indian Head Park,32,7,2020-12-11T00:00:00,Closed,0.21875,1,COOK-BRIA PLACE OF INDIAN HEAD PARK,145784
2020-12-11,Cook,Midway Neuro and Rehab,142,12,2020-12-11T00:00:00,Closed,0.08450704225352113,1,COOK-MIDWAY NEURO AND REHAB,145778
2020-12-11,Cook,Alden Estates of Orland Park,45,13,2020-12-11T00:00:00,Open,0.28888888888888886,1,COOK-ALDEN ESTATES OF ORLAND PARK,145963
2020-12-11,Cook,Landmark of Des Plaines,95,22,2020-12-11T00:00:00,Open,0.23157894736842105,1,COOK-LANDMARK OF DES PLAINES,145334
2020-12-11,Cook,Symphony at Aria,31,7,2020-12-11T00:00:00,Closed,0.22580645161290322,1,COOK-SYMPHONY AT ARIA,145946
2020-12-11,Cook,Warren Barr South Loop,71,3,2020-12-11T00:00:00,Open,0.04225352112676056,1,COOK-WARREN BARR SOUTH LOOP,145632
2020-12-11,Cook,Westwood Manor,63,2,2020-12-11T00:00:00,Closed,0.031746031746031744,1,COOK-WESTWOOD MANOR,146149
2020-12-11,Cook,Bria Forest Edge,179,3,2020-12-11T00:00:00,Open,0.01675977653631285,1,COOK-BRIA FOREST EDGE,145864
