ReportingDate,State,County,City,FacilityName,TYPE,CTP Facility Categorization,State/Fed Regulated,State Facility ID,CMS Facility ID,Date outbreak opened,Date outreak closed,Outbreak Status,Resident Census,TOTAL RESIDENT CASES,TOTAL Resident Probable Positives,TOTAL RESIDENT DEATHS,TOTAL Resident Probable Deaths,TOTAL STAFF CASES,TOTAL Staff Probable Positives,TOTAL STAFF DEATHS,TOTAL Staff Probable Deaths,confirmed_cases,TOTAL Resident/Staff Probable Positives,deaths,TOTAL Resident/Staff Probable Deaths,NEW RESIDENT CASES,NEW Resident Probable Positives,NEW RESIDENT DEATHS,NEW Resident Probable Deaths,NEW STAFF CASES,NEW Staff Probable Positives,NEW STAFF DEATHS,NEW Staff Probable Deaths,NEW Resident/Staff Positives,NEW Resident/Staff Probable Positives,NEW Resident/Staff Deaths,NEW Resident/Staff Probable Deaths,Residents Tested,Staff Tested,Personal Protective Equipment,COMPLIANCE
20210205,IL,Adams,,St Vincents Nursing Home,,,,,,,,Open,,,,,,,,,,101,,17,,,,,,,,,,,,,,,,,
20210205,IL,Adams,,Sunset Home,,,,,,,,Open,,,,,,,,,,64,,13,,,,,,,,,,,,,,,,,
20210205,IL,Adams,,Timberpoint Health Care Center,,,,,,,,Open,,,,,,,,,,35,,9,,,,,,,,,,,,,,,,,
20210205,IL,Bond,,Cedarhurst of Greenville,,,,,,,,Open,,,,,,,,,,22,,3,,,,,,,,,,,,,,,,,
20210205,IL,Bond,,Fayco - Elm St Greenville,,,,,,,,Open,,,,,,,,,,8,,0,,,,,,,,,,,,,,,,,
20210205,IL,Bond,,Greenville Nursing & Rehab,,,,,,,,Open,,,,,,,,,,58,,9,,,,,,,,,,,,,,,,,
20210205,IL,Bond,,The Glenwood,,,,,,,,Open,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,
20210205,IL,Boone,,Heritage Woods of Belvidere,,,,,,,,Open,,,,,,,,,,33,,4,,,,,,,,,,,,,,,,,
20210205,IL,Boone,,Heritage of Woods,,,,,,,,Closed,,,,,,,,,,5,,1,,,,,,,,,,,,,,,,,
20210205,IL,Boone,,Maple Crest Care Center,,,,,,,,Open,,,,,,,,,,100,,23,,,,,,,,,,,,,,,,,
20210205,IL,Boone,,Northwoods Care Center,,,,,,,,Open,,,,,,,,,,8,,2,,,,,,,,,,,,,,,,,
20210205,IL,Boone,,Park Place,,,,,,,,Open,,,,,,,,,,80,,3,,,,,,,,,,,,,,,,,
20210205,IL,Boone,,Park Place of Belvidere,,,,,,,,Closed,,,,,,,,,,6,,0,,,,,,,,,,,,,,,,,
20210205,IL,Boone,,Symphony Northwoods,,,,,,,,Closed,,,,,,,,,,89,,16,,,,,,,,,,,,,,,,,
20210205,IL,Brown,,Heritage Health,,,,,,,,Open,,,,,,,,,,52,,9,,,,,,,,,,,,,,,,,
20210205,IL,Bureau,,Aperion Care Spring Valley,,,,,,,,Open,,,,,,,,,,132,,15,,,,,,,,,,,,,,,,,
20210205,IL,Bureau,,Aperion Care- Princeton,,,,,,,,Open,,,,,,,,,,110,,9,,,,,,,,,,,,,,,,,
20210205,IL,Bureau,,Heartland Heath care- Henry,,,,,,,,Closed,,,,,,,,,,5,,2,,,,,,,,,,,,,,,,,
20210205,IL,Bureau,,Heritage Health Care Walnut,,,,,,,,Open,,,,,,,,,,41,,10,,,,,,,,,,,,,,,,,
20210205,IL,Bureau,,Liberty Village of Princeton,,,,,,,,Open,,,,,,,,,,59,,15,,,,,,,,,,,,,,,,,
20210205,IL,Bureau,,St. Margarets Living Center,,,,,,,,Closed,,,,,,,,,,3,,0,,,,,,,,,,,,,,,,,
20210205,IL,Calhoun,,Calhoun Nursing and Rehabilitation,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210205,IL,Carroll,,Allure of Mount Carroll,,,,,,,,Open,,,,,,,,,,49,,9,,,,,,,,,,,,,,,,,
20210205,IL,Carroll,,Big Meadows Nursing Home,,,,,,,,Closed,,,,,,,,,,107,,9,,,,,,,,,,,,,,,,,
20210205,IL,Carroll,,Pinnacle Place,,,,,,,,Open,,,,,,,,,,3,,0,,,,,,,,,,,,,,,,,
20210205,IL,Cass,,Evergreen Place,,,,,,,,Open,,,,,,,,,,6,,0,,,,,,,,,,,,,,,,,
20210205,IL,Cass,,Evergreen Place Supportive Living,,,,,,,,Closed,,,,,,,,,,3,,0,,,,,,,,,,,,,,,,,
20210205,IL,Cass,,Heritage Health,,,,,,,,Closed,,,,,,,,,,38,,10,,,,,,,,,,,,,,,,,
20210205,IL,Cass,,Walker Nursing Home,,,,,,,,Closed,,,,,,,,,,57,,11,,,,,,,,,,,,,,,,,
20210205,IL,Champaign,,Amber Glen Alzheimers Special Care Center,,,,,,,,Open,,,,,,,,,,45,,2,,,,,,,,,,,,,,,,,
20210205,IL,Champaign,,Arbor Rose of Tolono,,,,,,,,Closed,,,,,,,,,,23,,2,,,,,,,,,,,,,,,,,
20210205,IL,Champaign,,Autumn Fields-Savoy,,,,,,,,Closed,,,,,,,,,,8,,1,,,,,,,,,,,,,,,,,
20210205,IL,Champaign,,Bickford Senior Living,,,,,,,,Closed,,,,,,,,,,12,,3,,,,,,,,,,,,,,,,,
20210205,IL,Champaign,,Brookdale Urbana,,,,,,,,Open,,,,,,,,,,27,,4,,,,,,,,,,,,,,,,,
20210205,IL,Champaign,,Brookstone Estates Senior Living,,,,,,,,Closed,,,,,,,,,,9,,2,,,,,,,,,,,,,,,,,
20210205,IL,Champaign,,Carriage Crossing Senior Living of Champaign,,,,,,,,Open,,,,,,,,,,17,,2,,,,,,,,,,,,,,,,,
20210205,IL,Champaign,,Champaign Urbana Nursing and Rehab,,,,,,,,Open,,,,,,,,,,137,,11,,,,,,,,,,,,,,,,,
20210205,IL,Champaign,,Champaign-Urbana Nursing and Rehab,,,,,,,,Closed,,,,,,,,,,4,,1,,,,,,,,,,,,,,,,,
20210205,IL,Champaign,,Country Health & Rehab,,,,,,,,Open,,,,,,,,,,42,,5,,,,,,,,,,,,,,,,,
20210205,IL,Champaign,,Country Health and Rehab,,,,,,,,Closed,,,,,,,,,,9,,0,,,,,,,,,,,,,,,,,
20210205,IL,Champaign,,Eagles View Supportive Living and Memory Care,,,,,,,,Closed,,,,,,,,,,36,,2,,,,,,,,,,,,,,,,,
20210205,IL,Champaign,,Evergreen Place,,,,,,,,Closed,,,,,,,,,,12,,0,,,,,,,,,,,,,,,,,
20210205,IL,Champaign,,Green House Homes at Clark-Lindsey,,,,,,,,Closed,,,,,,,,,,7,,0,,,,,,,,,,,,,,,,,
20210205,IL,Champaign,,Illini Heritage Rehab And Health,,,,,,,,Closed,,,,,,,,,,57,,8,,,,,,,,,,,,,,,,,
20210205,IL,Champaign,,Illini Heritage Rehab and Health,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210205,IL,Champaign,,Meadowbrook at Clark-Lindsey,,,,,,,,Open,,,,,,,,,,39,,3,,,,,,,,,,,,,,,,,
20210205,IL,Champaign,,Prairie Winds of Urbana,,,,,,,,Closed,,,,,,,,,,17,,1,,,,,,,,,,,,,,,,,
20210205,IL,Champaign,,Reflections Memory Care,,,,,,,,Closed,,,,,,,,,,37,,4,,,,,,,,,,,,,,,,,
20210205,IL,Champaign,,Swann Special Care Center,,,,,,,,Open,,,,,,,,,,16,,0,,,,,,,,,,,,,,,,,
20210205,IL,Champaign,,The Waterford at Bridle Brook,,,,,,,,Open,,,,,,,,,,6,,0,,,,,,,,,,,,,,,,,
20210205,IL,Champaign,,University Rehab Center,,,,,,,,Open,,,,,,,,,,67,,2,,,,,,,,,,,,,,,,,
20210205,IL,Champaign,,University Rehabilitation Center,,,,,,,,Closed,,,,,,,,,,4,,0,,,,,,,,,,,,,,,,,
20210205,IL,Champaign,,Villas of Holly Brook,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210205,IL,Champaign,,Villas of Hollybrook,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210205,IL,Champaign,,Villas of Hollybrook-Rantoul,,,,,,,,Closed,,,,,,,,,,5,,0,,,,,,,,,,,,,,,,,
20210205,IL,Champaign,,Windsor At Savoy,,,,,,,,Open,,,,,,,,,,20,,1,,,,,,,,,,,,,,,,,
20210205,IL,Christian,,Heritage Health of Pana,,,,,,,,Open,,,,,,,,,,70,,14,,,,,,,,,,,,,,,,,
20210205,IL,Christian,,Hickory Estates of Pana,,,,,,,,Open,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210205,IL,Christian,,Lifes Journey,,,,,,,,Closed,,,,,,,,,,8,,2,,,,,,,,,,,,,,,,,
20210205,IL,Christian,,Prairie Rose,,,,,,,,Open,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210205,IL,Christian,,Taylorville Estates,,,,,,,,Open,,,,,,,,,,10,,0,,,,,,,,,,,,,,,,,
20210205,IL,Christian,,Taylorville Hickory Estates,,,,,,,,Open,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210205,IL,Christian,,Taylorville Skilled Nursing (fka Meadow Manor),,,,,,,,Closed,,,,,,,,,,54,,4,,,,,,,,,,,,,,,,,
20210205,IL,Christian,,prairie rose,,,,,,,,Open,,,,,,,,,,11,,7,,,,,,,,,,,,,,,,,
20210205,IL,Christian,,taylorville care center,,,,,,,,Open,,,,,,,,,,101,,16,,,,,,,,,,,,,,,,,
20210205,IL,Clark,,Casey Healthcare Center,,,,,,,,Open,,,,,,,,,,36,,11,,,,,,,,,,,,,,,,,
20210205,IL,Clark,,Heartland Manor Nursing home,,,,,,,,Open,,,,,,,,,,80,,18,,,,,,,,,,,,,,,,,
20210205,IL,Clark,,Marshall Rehab,,,,,,,,Open,,,,,,,,,,19,,0,,,,,,,,,,,,,,,,,
20210205,IL,Clark,,Villas of Holly Brook Marshall,,,,,,,,Closed,,,,,,,,,,8,,0,,,,,,,,,,,,,,,,,
20210205,IL,Clark,,"Villas of Holly Brook Marshall, Clark",,,,,,,,Open,,,,,,,,,,42,,2,,,,,,,,,,,,,,,,,
20210205,IL,Clay,,Flora Gardens,,,,,,,,Closed,,,,,,,,,,61,,13,,,,,,,,,,,,,,,,,
20210205,IL,Clay,,Flora Rehabilitation,,,,,,,,Open,,,,,,,,,,59,,10,,,,,,,,,,,,,,,,,
20210205,IL,Clay,,Heritage Woods of Flora,,,,,,,,Open,,,,,,,,,,3,,0,,,,,,,,,,,,,,,,,
20210205,IL,Clinton,,Aviston Countryside Manor,,,,,,,,Open,,,,,,,,,,70,,16,,,,,,,,,,,,,,,,,
20210205,IL,Clinton,,Breese Nursing Home,,,,,,,,Closed,,,,,,,,,,59,,8,,,,,,,,,,,,,,,,,
20210205,IL,Clinton,,Carlyle HealthCare Center,,,,,,,,Closed,,,,,,,,,,85,,15,,,,,,,,,,,,,,,,,
20210205,IL,Clinton,,Carlyle Healthcare Center,,,,,,,,Open,,,,,,,,,,38,,1,,,,,,,,,,,,,,,,,
20210205,IL,Clinton,,Cedarhurst of Breese,,,,,,,,Open,,,,,,,,,,31,,2,,,,,,,,,,,,,,,,,
20210205,IL,Clinton,,Clinton Manor Living Center,,,,,,,,Open,,,,,,,,,,16,,1,,,,,,,,,,,,,,,,,
20210205,IL,Clinton,,Clinton Manor Living Center - DD,,,,,,,,Open,,,,,,,,,,14,,0,,,,,,,,,,,,,,,,,
20210205,IL,Clinton,,Clinton Manor Living Facility,,,,,,,,Closed,,,,,,,,,,44,,1,,,,,,,,,,,,,,,,,
20210205,IL,Clinton,,Royal Living Center,,,,,,,,Closed,,,,,,,,,,3,,0,,,,,,,,,,,,,,,,,
20210205,IL,Clinton,,Royal Living Center - Single CILA,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210205,IL,Clinton,,Royal Living Center- Multi-CILA,,,,,,,,Open,,,,,,,,,,14,,0,,,,,,,,,,,,,,,,,
20210205,IL,Clinton,,The Villas at St. James,,,,,,,,Closed,,,,,,,,,,45,,4,,,,,,,,,,,,,,,,,
20210205,IL,Clinton,,Trenton Village Retirement,,,,,,,,Closed,,,,,,,,,,37,,3,,,,,,,,,,,,,,,,,
20210205,IL,Clinton,,Villa Catherine,,,,,,,,Closed,,,,,,,,,,39,,3,,,,,,,,,,,,,,,,,
20210205,IL,Clinton,,Warren G Murray Developmental Center,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210205,IL,Clinton,,Warren G. Murray Developmental Center,,,,,,,,Open,,,,,,,,,,176,,1,,,,,,,,,,,,,,,,,
20210205,IL,Clinton,,Warrren G Murray Develpmental Center,,,,,,,,Closed,,,,,,,,,,62,,0,,,,,,,,,,,,,,,,,
20210205,IL,Coles,,Alden Estates,,,,,,,,Open,,,,,,,,,,24,,2,,,,,,,,,,,,,,,,,
20210205,IL,Coles,,Brookstone Estates North,,,,,,,,Closed,,,,,,,,,,19,,2,,,,,,,,,,,,,,,,,
20210205,IL,Coles,,Brookstone Estates of Charleston,,,,,,,,Closed,,,,,,,,,,5,,0,,,,,,,,,,,,,,,,,
20210205,IL,Coles,,CTF Charleston,,,,,,,,Closed,,,,,,,,,,34,,0,,,,,,,,,,,,,,,,,
20210205,IL,Coles,,Charleston Rehab and Healthcare,,,,,,,,Closed,,,,,,,,,,95,,17,,,,,,,,,,,,,,,,,
20210205,IL,Coles,,Charleston Rehabilitation and Healthcare,,,,,,,,Closed,,,,,,,,,,25,,0,,,,,,,,,,,,,,,,,
20210205,IL,Coles,,Copper Creek Cottages,,,,,,,,Closed,,,,,,,,,,26,,7,,,,,,,,,,,,,,,,,
20210205,IL,Coles,,Harmony Healthcare and Rehab,,,,,,,,Open,,,,,,,,,,21,,6,,,,,,,,,,,,,,,,,
20210205,IL,Coles,,Heritage Woods in Charleston IL,,,,,,,,Open,,,,,,,,,,16,,3,,,,,,,,,,,,,,,,,
20210205,IL,Coles,,Hilltop Skilled Nursing,,,,,,,,Closed,,,,,,,,,,71,,5,,,,,,,,,,,,,,,,,
20210205,IL,Coles,,Mattoon Healthcare,,,,,,,,Closed,,,,,,,,,,5,,0,,,,,,,,,,,,,,,,,
20210205,IL,Coles,,Mattoon Rehabilitation and Health Care Center,,,,,,,,Closed,,,,,,,,,,144,,19,,,,,,,,,,,,,,,,,
20210205,IL,Coles,,Odd Fellow Rebekah,,,,,,,,Closed,,,,,,,,,,28,,5,,,,,,,,,,,,,,,,,
20210205,IL,Coles,,Odd Fellow Rebekah Home,,,,,,,,Closed,,,,,,,,,,26,,1,,,,,,,,,,,,,,,,,
20210205,IL,Coles,,"Palm Terrace of Mattoon, IL",,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210205,IL,Coles,,The Oaks Manor,,,,,,,,Closed,,,,,,,,,,3,,0,,,,,,,,,,,,,,,,,
20210205,IL,Coles,,Villas of Holly,,,,,,,,Closed,,,,,,,,,,7,,0,,,,,,,,,,,,,,,,,
20210205,IL,Coles,,Villas of Hollybrook in Charleston,,,,,,,,Closed,,,,,,,,,,24,,1,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,ALDEN NORTHMOOR,,,,,,,,Open,,,,,,,,,,39,,1,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,AMITA Health Holy Family Medical Center,,,,,,,,Open,,,,,,,,,,60,,4,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Abington of Glenview,,,,,,,,Closed,,,,,,,,,,8,,1,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Addolorata Villa,,,,,,,,Open,,,,,,,,,,125,,21,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Albany Care,,,,,,,,Open,,,,,,,,,,205,,1,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Alden,,,,,,,,Open,,,,,,,,,,45,,3,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Alden Estates Des Plaines,,,,,,,,Open,,,,,,,,,,45,,8,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Alden Estates of Barrington,,,,,,,,Open,,,,,,,,,,65,,5,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Alden Estates of Evanston,,,,,,,,Closed,,,,,,,,,,18,,2,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Alden Estates of Northmoor,,,,,,,,Open,,,,,,,,,,81,,19,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Alden Estates of Orland Park,,,,,,,,Closed,,,,,,,,,,50,,14,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Alden Estates of Skokie,,,,,,,,Closed,,,,,,,,,,8,,0,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Alden Lakeland,,,,,,,,Open,,,,,,,,,,134,,5,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Alden Lincoln Park Rehab,,,,,,,,Open,,,,,,,,,,88,,13,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Alden North Shore,,,,,,,,Open,,,,,,,,,,14,,3,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Alden Orland Park,,,,,,,,Open,,,,,,,,,,26,,0,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Alden Poplar,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Alden PoplarCreek,,,,,,,,Closed,,,,,,,,,,87,,26,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Alden Princeton Rehab & Health,,,,,,,,Open,,,,,,,,,,69,,13,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Alden Town Manor Care,,,,,,,,Closed,,,,,,,,,,3,,0,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Alden Town Manor Rehabilitation & Health Care Cent,,,,,,,,Open,,,,,,,,,,136,,27,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Alden Village North,,,,,,,,Open,,,,,,,,,,62,,0,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Alden Wentworth  Rehab & Healthcare Center,,,,,,,,Closed,,,,,,,,,,71,,15,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Alden Wentworth Rehab & Healthcare Center,,,,,,,,Open,,,,,,,,,,41,,1,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Alexian Village,,,,,,,,Open,,,,,,,,,,7,,0,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,All American Nursing Home,,,,,,,,Open,,,,,,,,,,67,,4,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,All Saints,,,,,,,,Closed,,,,,,,,,,3,,0,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Ambassador Nursing,,,,,,,,Open,,,,,,,,,,125,,9,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Aperion Care,,,,,,,,Closed,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Aperion Care Burbank,,,,,,,,Open,,,,,,,,,,37,,3,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Aperion Care Chicago Heights,,,,,,,,Open,,,,,,,,,,56,,1,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Aperion Care Dolton,,,,,,,,Open,,,,,,,,,,38,,6,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Aperion Care Evanston,,,,,,,,Closed,,,,,,,,,,25,,2,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Aperion Care Forest Park,,,,,,,,Open,,,,,,,,,,125,,18,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Aperion Care International of Chicago,,,,,,,,Open,,,,,,,,,,189,,19,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Aperion Care Midlothian,,,,,,,,Open,,,,,,,,,,16,,0,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Aperion Care Oak Lawn,,,,,,,,Closed,,,,,,,,,,101,,22,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Aperion Care Plum Grove,,,,,,,,Open,,,,,,,,,,69,,11,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Aperion Care West Ridge,,,,,,,,Open,,,,,,,,,,72,,14,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Arbour Health Care Center,,,,,,,,Open,,,,,,,,,,89,,3,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Arden Courts Of Northbrook,,,,,,,,Open,,,,,,,,,,44,,7,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Arden Courts South Holland,,,,,,,,Open,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Arden Courts of Elk Grove,,,,,,,,Closed,,,,,,,,,,31,,8,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Arden Courts of Palos Heights,,,,,,,,Open,,,,,,,,,,55,,10,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Arden Courts/Manor Care of South Holland,,,,,,,,Closed,,,,,,,,,,68,,8,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Artis Senior Living of Lakeview,,,,,,,,Closed,,,,,,,,,,19,,8,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Asbury Court Senior Living,,,,,,,,Closed,,,,,,,,,,9,,1,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Asbury Senior Living,,,,,,,,Open,,,,,,,,,,88,,11,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Ascension Living Saint Benedict Village,,,,,,,,Open,,,,,,,,,,29,,3,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Aspire Living Prospect Heights,,,,,,,,Open,,,,,,,,,,42,,4,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Astoria Place,,,,,,,,Open,,,,,,,,,,66,,7,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Astoria Place of Chicago,,,,,,,,Closed,,,,,,,,,,104,,20,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Atria Glenview,,,,,,,,Closed,,,,,,,,,,5,,0,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Atrium Health Care Center,,,,,,,,Open,,,,,,,,,,99,,10,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Atrium Healthcare,,,,,,,,Open,,,,,,,,,,7,,0,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Austin Oasis,,,,,,,,Open,,,,,,,,,,117,,16,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Autumn Green at Midway Village,,,,,,,,Open,,,,,,,,,,5,,1,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Autumn Green at Wright Campus,,,,,,,,Open,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Avantara Evergreen Park,,,,,,,,Open,,,,,,,,,,150,,25,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Avantara Park Ridge,,,,,,,,Open,,,,,,,,,,192,,30,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Avanti Wellness & Rehabilitation,,,,,,,,Closed,,,,,,,,,,110,,16,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Avenues to Independence,,,,,,,,Closed,,,,,,,,,,11,,0,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Axelson Assisted Living,,,,,,,,Open,,,,,,,,,,36,,4,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,BELHAVEN NURSING AND REHABILITATION,,,,,,,,Open,,,,,,,,,,91,,5,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,BRIA of Chicago Heights,,,,,,,,Open,,,,,,,,,,113,,2,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Balmoral Home,,,,,,,,Open,,,,,,,,,,65,,6,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Barton Senior Living,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Beacon Care Center,,,,,,,,Open,,,,,,,,,,100,,14,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Beechwood Manor,,,,,,,,Closed,,,,,,,,,,3,,0,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Bella Terra Morton Grove,,,,,,,,Open,,,,,,,,,,104,,16,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Bella Terra Streamwood,,,,,,,,Open,,,,,,,,,,188,,21,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Bella Terra Wheeling,,,,,,,,Open,,,,,,,,,,153,,30,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Bellhaven Nursing and Rehabilitation,,,,,,,,Open,,,,,,,,,,86,,9,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Bellwood Development Center,,,,,,,,Closed,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Bellwood Developmental Center,,,,,,,,Open,,,,,,,,,,129,,2,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Belmont Oak Park,,,,,,,,Closed,,,,,,,,,,6,,2,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Belmont Village,,,,,,,,Open,,,,,,,,,,30,,6,,,,,,,,,,,,,,,,,
20210205,IL,Cook,,Belmont Village Senior Living of Glenview,,,,,,,,Open,,,,,,,,,,45,,8,,,,,,,,,,,,,,,,,
