County,FacilityName,ReportingDate,confirmed_cases,deaths,CFR,outbreaks,facilities
Cook,Lee Manor Rehab and Nursing,2020-10-09,102,20,0.19607843137254902,1,1
Greene,White Hall Nursing and Rehab,2020-10-09,100,14,0.14,1,1
Cook,Atrium Health Care Center,2020-10-09,99,10,0.10101010101010101,1,1
Jersey,Liberty Village of Jerseyville,2020-10-09,99,15,0.15151515151515152,1,1
Lake,Symphony Buffalo Grove,2020-10-09,99,10,0.10101010101010101,1,1
Cook,Norwood crossing Skilled Nursing,2020-10-09,98,18,0.1836734693877551,1,1
DuPage,The Grove of Elmhurst,2020-10-09,98,15,0.15306122448979592,1,1
Cook,Central Nursing Home,2020-10-09,98,17,0.17346938775510204,1,1
Cook,Bellhaven Nursing and Rehabilitation,2020-10-09,98,9,0.09183673469387756,1,1
Will,Beecher Manor ,2020-10-09,97,7,0.07216494845360824,1,1
Cook,Chalet Living And Rehab Center,2020-10-09,97,14,0.14432989690721648,1,1
Lake,Aperion Care Highwood,2020-10-09,96,13,0.13541666666666666,1,1
Cook,Landmark of Des Plaines,2020-10-09,95,22,0.23157894736842105,1,1
Coles,Charleston Rehab and Healthcare,2020-10-09,95,16,0.16842105263157894,1,1
Macon,Fairhavens Senior Living,2020-10-09,95,21,0.22105263157894736,1,1
Cook,Avantara Evergreen Park,2020-10-09,94,22,0.23404255319148937,1,1
Cook,Alden Estates of Northmoor,2020-10-09,93,18,0.1935483870967742,1,1
Lake,Warren Barr North Shore,2020-10-09,93,17,0.1827956989247312,1,1
Kane,Asbury Gardens,2020-10-09,92,19,0.20652173913043478,1,1
Jefferson,Mt. Vernon Healthcare Center,2020-10-09,91,17,0.18681318681318682,1,1
Cook,Alden PoplarCreek,2020-10-09,91,26,0.2857142857142857,1,1
Williamson,Parkway Manor,2020-10-09,90,20,0.2222222222222222,1,1
Macon,Villa Clara Post Acute,2020-10-09,90,11,0.12222222222222222,1,1
Cook,Lakeview Nursing and Rehab,2020-10-09,90,22,0.24444444444444444,1,1
Cook,Bella Terra Morton Grove,2020-10-09,89,11,0.12359550561797752,1,1
Cook,Generations at Elmwood Park,2020-10-09,89,19,0.21348314606741572,1,1
Boone,Symphony Northwoods,2020-10-09,89,16,0.1797752808988764,1,1
Rock Island,St. Anthonys Continue Care,2020-10-09,89,15,0.16853932584269662,1,1
Cook,The Grove of Evanston,2020-10-09,89,19,0.21348314606741572,1,1
Kankakee,Illinois Veterans Home,2020-10-09,88,18,0.20454545454545456,1,1
Winnebago,Ascension St Anne Center,2020-10-09,88,15,0.17045454545454544,1,1
Cook,Glenwood Health Care & Rehab,2020-10-09,88,5,0.056818181818181816,1,1
Cook,Bella Terra Wheeling,2020-10-09,88,19,0.2159090909090909,1,1
McHenry,Alden Terrace of McHenry,2020-10-09,87,13,0.14942528735632185,1,1
McHenry,Crystal Pines Rehabilitation & Hlth Care Facility,2020-10-09,86,15,0.1744186046511628,1,1
Cook,Birchwood Plaza Nursing-Rehab,2020-10-09,85,15,0.17647058823529413,1,1
Clinton,Carlyle HealthCare Center,2020-10-09,85,15,0.17647058823529413,1,1
Cook,Manor Care Oak Lawn EAST. Cook,2020-10-09,85,19,0.2235294117647059,1,1
Cook,MADO Healthcare Uptown,2020-10-09,84,9,0.10714285714285714,1,1
Cook,Southpoint Nsg and Rehab,2020-10-09,83,11,0.13253012048192772,1,1
Christian,taylorville care center,2020-10-09,83,8,0.0963855421686747,1,1
Cook,Generations at Applewood,2020-10-09,83,20,0.24096385542168675,1,1
Winnebago,Forest City Rehab and Nursing,2020-10-09,83,9,0.10843373493975904,1,1
DeKalb,Pine Acres,2020-10-09,82,12,0.14634146341463414,1,1
Cook,ManorCare Oak Lawn West,2020-10-09,82,18,0.21951219512195122,1,1
Cook,Beacon Care Center,2020-10-09,82,14,0.17073170731707318,1,1
Union,Integrity of Anna,2020-10-09,82,13,0.15853658536585366,1,1
Cook,Meadowbrook Manor,2020-10-09,81,13,0.16049382716049382,1,1
Cook,South Suburban Rehab Center,2020-10-09,81,20,0.24691358024691357,1,1
Morgan,Jacksonville Skilled Nursing and Rehab Center,2020-10-09,81,18,0.2222222222222222,1,1
Cook,Community Care Nursing Home,2020-10-09,81,10,0.12345679012345678,1,1
Madison,Eden Village Care Center,2020-10-09,80,21,0.2625,2,1
Lake,Alden Long Grove,2020-10-09,80,21,0.2625,1,1
Winnebago,Alden Debes Rehab Inc,2020-10-09,79,20,0.25316455696202533,1,1
St. Clair,Cedar Ridge,2020-10-09,79,13,0.16455696202531644,1,1
Cook,Continental Nursing and Rehabilitation Center,2020-10-09,78,12,0.15384615384615385,1,1
Iroquois,Gilman Health Care Center,2020-10-09,78,14,0.1794871794871795,1,1
Cook,Elevate Care Northbrook,2020-10-09,78,16,0.20512820512820512,1,1
Cook,Lexington Health Care Orland Park,2020-10-09,78,18,0.23076923076923078,1,1
Cook,Alden Lincoln Park Rehab,2020-10-09,77,12,0.15584415584415584,2,1
St. Clair,Lebanon Care Center ,2020-10-09,77,13,0.16883116883116883,1,1
Cook,Dobson Plaza,2020-10-09,77,21,0.2727272727272727,1,1
Will,St James Manor,2020-10-09,77,21,0.2727272727272727,1,1
Cook,Lieberman Geriatric Center,2020-10-09,76,8,0.10526315789473684,1,1
Winnebago,River Bluff Nursing Home,2020-10-09,75,14,0.18666666666666668,2,1
Madison,Meridian Village,2020-10-09,75,4,0.05333333333333334,1,1
Monroe,Oak Hill,2020-10-09,75,8,0.10666666666666667,1,1
Cook,Elevate Care Irving Park,2020-10-09,75,13,0.17333333333333334,2,1
Will,Presence Villa Franciscan,2020-10-09,74,16,0.21621621621621623,2,1
DuPage,Abbington Rehab & Nursing Center,2020-10-09,74,6,0.08108108108108109,1,1
Cook,Buckingham Pavilion,2020-10-09,74,13,0.17567567567567569,2,1
DuPage,Providence Healthcare & Rehabilitation Center,2020-10-09,74,13,0.17567567567567569,1,1
Lake,Elevate Care Waukegan,2020-10-09,74,13,0.17567567567567569,1,1
Lake,Bayside Terrace,2020-10-09,74,2,0.02702702702702703,1,1
Lake,Riverside Foundation,2020-10-09,74,5,0.06756756756756757,1,1
Perry,Pinckneyville Nursing and Rehabilitation,2020-10-09,73,11,0.1506849315068493,1,1
Peoria,Apostolic Christian Skyline,2020-10-09,73,7,0.0958904109589041,1,1
Kane,Citadel of Elgin,2020-10-09,73,10,0.136986301369863,1,1
Cook,Alden Wentworth  Rehab & Healthcare Center,2020-10-09,73,15,0.2054794520547945,1,1
Jefferson,GreenTree at Mt. Vernon,2020-10-09,73,16,0.2191780821917808,1,1
DuPage,Lexington of Bloomingdale,2020-10-09,72,21,0.2916666666666667,1,1
Richland,Richland Nursing and Rehab,2020-10-09,72,5,0.06944444444444445,1,1
Winnebago,Amberwood,2020-10-09,72,11,0.1527777777777778,1,1
DuPage,DuPage Care Center,2020-10-09,72,4,0.05555555555555555,1,1
Cook,Chicago Ridge Nursing and Rehab,2020-10-09,71,17,0.23943661971830985,1,1
McHenry,Cross Roads Care Center,2020-10-09,71,13,0.18309859154929578,1,1
Coles,Hilltop Skilled Nursing,2020-10-09,71,4,0.056338028169014086,1,1
Madison,Riverside Rehab and Healthcare,2020-10-09,70,17,0.24285714285714285,2,1
McHenry,Hearthstone Manor ,2020-10-09,69,7,0.10144927536231885,1,1
DuPage,Bridgeway Senior Living,2020-10-09,69,7,0.10144927536231885,1,1
St. Clair,BRIA of Belleville,2020-10-09,69,7,0.10144927536231885,1,1
Cook,Waterfront Terrace,2020-10-09,69,13,0.18840579710144928,1,1
Cook,Smith Village,2020-10-09,68,14,0.20588235294117646,1,1
Cook,Arden Courts/Manor Care of South Holland ,2020-10-09,68,8,0.11764705882352941,1,1
DeKalb,Willow Crest Nursing Pavilion,2020-10-09,68,14,0.20588235294117646,1,1
Will,The PARC of Joliet,2020-10-09,68,17,0.25,1,1
Cook,ManorCare Palos Heights East,2020-10-09,67,12,0.1791044776119403,1,1
Cook,Countryside Nursing and Rehab Center,2020-10-09,67,11,0.16417910447761194,1,1
Lake,Whitehall of Deerfield,2020-10-09,67,3,0.04477611940298507,1,1
Cook,Bridgeview HC,2020-10-09,66,15,0.22727272727272727,1,1
Will,Sunny Hill Nursing Home,2020-10-09,66,16,0.24242424242424243,2,1
Lake,Belmont Village of Buffalo Grove,2020-10-09,66,19,0.2878787878787879,1,1
Shelby,Shelbyville Manor,2020-10-09,65,2,0.03076923076923077,2,1
Morgan,Aperion Care Jacksonville,2020-10-09,65,4,0.06153846153846154,1,1
Lake,Wauconda Care,2020-10-09,65,16,0.24615384615384617,1,1
Cook,Citadel of Waterford,2020-10-09,64,13,0.203125,1,1
Cook,Little Sisters of the Poor/St. Marys Home,2020-10-09,63,13,0.20634920634920634,1,1
Cook,Westwood Manor,2020-10-09,63,2,0.031746031746031744,1,1
Lake,Claridge Health Center,2020-10-09,63,18,0.2857142857142857,1,1
Cook,Generations At Oakton,2020-10-09,62,13,0.20967741935483872,1,1
Clinton,Warrren G Murray Develpmental Center,2020-10-09,62,0,0.0,1,1
Cook,Warren Barr Lincoln Park,2020-10-09,61,11,0.18032786885245902,2,1
Madison,Integrity of Godfrey,2020-10-09,61,8,0.13114754098360656,1,1
Cook,Symphony of Bronzeville,2020-10-09,61,17,0.2786885245901639,1,1
McLean,Bloomington Rehabilitation and Healthcare Center,2020-10-09,59,11,0.1864406779661017,1,1
Lake,The Grove By the Lake,2020-10-09,59,9,0.15254237288135594,1,1
Will,Salem Village NH,2020-10-09,59,1,0.01694915254237288,1,1
Lake,Elevate Care Riverwoods,2020-10-09,59,12,0.2033898305084746,1,1
Fayette,Aperion Care St Elmo,2020-10-09,59,5,0.0847457627118644,1,1
St. Clair,Integrity Care of Smithton,2020-10-09,59,6,0.1016949152542373,1,1
Madison,Alton Memorial Rehab and Therapy,2020-10-09,59,9,0.15254237288135594,1,1
Cook,Symphony of Chicago West,2020-10-09,58,7,0.1206896551724138,1,1
Sangamon,Brother James Court,2020-10-09,58,2,0.034482758620689655,1,1
Cook,Arbour Health Care Center,2020-10-09,58,3,0.05172413793103448,1,1
Cook,Lutheran Home,2020-10-09,58,9,0.15517241379310345,2,1
DuPage,Chateau Center Nursing & Rehabilitation,2020-10-09,58,14,0.2413793103448276,1,1
Cook,Aperion Care Plum Grove,2020-10-09,58,19,0.3275862068965517,1,1
Cass,Walker Nursing Home,2020-10-09,57,11,0.19298245614035087,1,1
Cook,Estates of Hyde Park,2020-10-09,57,13,0.22807017543859648,1,1
Cook,The Grove of Berwyn,2020-10-09,57,14,0.24561403508771928,1,1
St. Clair,New Athens Home for the Aged,2020-10-09,57,8,0.14035087719298245,1,1
Kankakee,Citadel of Kankakee,2020-10-09,56,2,0.03571428571428571,1,1
Lake,Warren Barr Lincolnshire,2020-10-09,56,5,0.08928571428571429,1,1
DuPage,Wheaton Village,2020-10-09,56,7,0.125,1,1
Cook,Arden Courts of Palos Heights,2020-10-09,55,10,0.18181818181818182,1,1
Cook,Summit of Uptown,2020-10-09,55,15,0.2727272727272727,1,1
Cook,ManorCare Health Services-Palos Heights West,2020-10-09,55,16,0.2909090909090909,1,1
St. Clair,St. Pauls,2020-10-09,54,14,0.25925925925925924,1,1
Rock Island,Generations of Rock Island,2020-10-09,54,15,0.2777777777777778,1,1
Cook,Sheridan Village,2020-10-09,54,19,0.35185185185185186,1,1
Peoria,University Rehab Center,2020-10-09,54,16,0.2962962962962963,1,1
Cook,Park View Rehab,2020-10-09,54,11,0.2037037037037037,1,1
Cook,Plymouth Place Senior Living,2020-10-09,54,11,0.2037037037037037,1,1
Cook,Alden Princeton Rehab & Health,2020-10-09,54,12,0.2222222222222222,1,1
Christian,Taylorville Skilled Nursing (fka Meadow Manor),2020-10-09,53,4,0.07547169811320754,1,1
Cook,Manor Care Health Services-Homewood,2020-10-09,52,15,0.28846153846153844,1,1
Cook,Palos Heights Nursing and Rehab,2020-10-09,52,10,0.19230769230769232,1,1
St. Clair,Memorial Care Center,2020-10-09,52,8,0.15384615384615385,2,1
Cook,Aperion Care Forest Park,2020-10-09,52,5,0.09615384615384616,1,1
Cook,Resurrection Nursing & rehab Center,2020-10-09,52,8,0.15384615384615385,1,1
Cook,Presence Villa Scalabrini Nursing&Rehab Center,2020-10-09,51,6,0.11764705882352941,1,1
Iroquois,Ascension Presence Merkle Knipprath,2020-10-09,51,4,0.0784313725490196,1,1
Kane,Fox River Rehab and Healthcare,2020-10-09,51,15,0.29411764705882354,1,1
Madison,Alton Mental Health Center,2020-10-09,51,0,0.0,1,1
Clay,Flora Gardens,2020-10-09,50,0,0.0,1,1
Rock Island,Aspen Rehab,2020-10-09,50,8,0.16,1,1
Cook,Landmark of Richton Park,2020-10-09,50,9,0.18,1,1
Kendall,Symphony At The Tillers of Oswego,2020-10-09,50,9,0.18,1,1
Cook,All American Nursing Home,2020-10-09,50,4,0.08,1,1
Lake,Lexington of Lake Zurich,2020-10-09,50,12,0.24,1,1
Cook,The Admiral at the Lake,2020-10-09,49,6,0.12244897959183673,1,1
Lake,Terrace Nursing Home,2020-10-09,49,12,0.24489795918367346,1,1
Cook,Lake Cook Rehab & Healthcare(formerly Rosewood),2020-10-09,49,12,0.24489795918367346,1,1
Cook,Pauls House,2020-10-09,49,6,0.12244897959183673,1,1
Jasper,Newton Care Center,2020-10-09,49,8,0.16326530612244897,1,1
Cook,Praire Oasis South Holland,2020-10-09,49,14,0.2857142857142857,1,1
Cook,Three Crown Park ,2020-10-09,48,8,0.16666666666666666,1,1
DuPage,Aperion Care West Chicago,2020-10-09,48,8,0.16666666666666666,2,1
Cook,Winston Manor,2020-10-09,48,8,0.16666666666666666,1,1
Cook,Sunrise of Park Ridge,2020-10-09,48,11,0.22916666666666666,1,1
Cook,Little Village Nursing Home,2020-10-09,48,7,0.14583333333333334,2,1
Kane,Avondale Estates of Elgin,2020-10-09,48,3,0.0625,1,1
McDonough,Heartland Health Care Center,2020-10-09,48,15,0.3125,1,1
Rock Island,Heartland Healthcare Center Moline,2020-10-09,47,8,0.1702127659574468,1,1
Winnebago,Crimson Pointe Senior Living,2020-10-09,47,12,0.2553191489361702,1,1
Lake,Kiley Development Center,2020-10-09,47,1,0.02127659574468085,2,1
DuPage,Beacon Hill Lombard,2020-10-09,46,6,0.13043478260869565,1,1
Lake,Libertyville Manor,2020-10-09,46,16,0.34782608695652173,1,1
Cook,Westchester Health and Rehabilitation Center,2020-10-09,46,12,0.2608695652173913,1,1
Lake,Radford Green at Sedgebrook,2020-10-09,46,6,0.13043478260869565,1,1
Cook,Bethesda Rehab and Senior Care,2020-10-09,46,6,0.13043478260869565,1,1
Madison,Beverly Farm Foundation,2020-10-09,46,0,0.0,1,1
DuPage,Westmont Manor Health and Rehab Center,2020-10-09,46,16,0.34782608695652173,1,1
McHenry,The Fountains at Crystal Lake,2020-10-09,46,15,0.32608695652173914,1,1
Tazewell,Aperion Morton,2020-10-09,45,7,0.15555555555555556,1,1
Cook,Warren Barr South Loop,2020-10-09,45,3,0.06666666666666667,1,1
DuPage,Brookdale Lisle,2020-10-09,45,8,0.17777777777777778,1,1
Lake,Manor Care of Libertyville,2020-10-09,45,6,0.13333333333333333,2,1
Union,Integrity of Cobden,2020-10-09,45,7,0.15555555555555556,1,1
Adams,Illinois Veterans Home,2020-10-09,45,2,0.044444444444444446,1,1
Adams,Golden Good Shepperd Home,2020-10-09,44,0,0.0,1,1
Cook,Warren Barr Gold Coast,2020-10-09,44,4,0.09090909090909091,1,1
St. Clair,Swansea Rehabilitation and Health Care Center,2020-10-09,44,9,0.20454545454545456,1,1
Clinton,Clinton Manor Living Facility,2020-10-09,44,1,0.022727272727272728,2,1
Cook,Clearbrook Center,2020-10-09,44,7,0.1590909090909091,1,1
DuPage,Alden Valley Ridge,2020-10-09,44,22,0.5,1,1
Cook,Lincolnwood Place,2020-10-09,44,15,0.3409090909090909,1,1
Cook,Citadel of Northbrook,2020-10-09,43,2,0.046511627906976744,1,1
DuPage,Lexington of Lombard,2020-10-09,43,12,0.27906976744186046,1,1
Cook,Elevate Saint Andrew,2020-10-09,42,9,0.21428571428571427,1,1
Lake,Autumn Leaves of Gurnee,2020-10-09,42,11,0.2619047619047619,1,1
Cook,Alden Estates of Orland Park,2020-10-09,42,13,0.30952380952380953,1,1
DuPage,Artis Senior Living Elmhurst,2020-10-09,42,20,0.47619047619047616,1,1
McHenry,Sheltered Village,2020-10-09,42,9,0.21428571428571427,1,1
LaSalle,Aperion Care Marseilles,2020-10-09,42,10,0.23809523809523808,1,1
Cook,BRIA of Chicago Heights,2020-10-09,41,1,0.024390243902439025,1,1
Ford,Accolade Healthcare of Paxton on Pells,2020-10-09,41,3,0.07317073170731707,1,1
Jackson,Integrity Healthcare of Carbondale,2020-10-09,41,5,0.12195121951219512,1,1
Tazewell,Villas of Holly Brook & Reflections Pekin,2020-10-09,41,8,0.1951219512195122,1,1
Cook,The Carrington Linclonwood,2020-10-09,41,4,0.0975609756097561,1,1
Kane,Alden of Waterford,2020-10-09,41,10,0.24390243902439024,1,1
Cook,Symphony of Crestwood,2020-10-09,41,6,0.14634146341463414,1,1
Lake,Captain James A Lovell FHCC CLC,2020-10-09,41,6,0.14634146341463414,2,1
Cook,The Grove of Skokie,2020-10-09,40,6,0.15,1,1
Cook,Selfhelp Home,2020-10-09,40,4,0.1,1,1
Kane,Heritage Health Therapy and Senior Care,2020-10-09,40,3,0.075,1,1
Cook,Montgomery Place,2020-10-09,40,4,0.1,1,1
Cook,Tri-States Nursing & rehab Center,2020-10-09,40,5,0.125,1,1
Cook,Alden Town Manor Rehabilitation & Health Care Cent,2020-10-09,39,2,0.05128205128205128,1,1
LaSalle,LaSalle County Nursing Home,2020-10-09,39,7,0.1794871794871795,1,1
Will,Clarendale of Mokena,2020-10-09,39,8,0.20512820512820512,2,1
Cook,Aperion Care West Ridge,2020-10-09,39,14,0.358974358974359,2,1
LaSalle,Streator Unlimited Inc.,2020-10-09,39,1,0.02564102564102564,1,1
DuPage,Harvester Place Memory Care,2020-10-09,38,13,0.34210526315789475,1,1
Cook,Burbank Rehab - Vera Care Stickney,2020-10-09,38,11,0.2894736842105263,1,1
McHenry,The Springs at Crystal Lake,2020-10-09,38,10,0.2631578947368421,1,1
Kane,Elmwood Terrace,2020-10-09,38,6,0.15789473684210525,1,1
Monroe,Garden Place Independant & Assisted Living,2020-10-09,38,11,0.2894736842105263,1,1
Cook,The Pointe of Kilpatrick ,2020-10-09,38,7,0.18421052631578946,1,1
DuPage,Meadowbrook Manor Naperville,2020-10-09,37,3,0.08108108108108109,1,1
Kane,Avantara Elgin,2020-10-09,37,4,0.10810810810810811,1,1
Cook,Harbor House Memory Care,2020-10-09,36,12,0.3333333333333333,1,1
St. Clair,Bria of Cahokia,2020-10-09,36,3,0.08333333333333333,1,1
DuPage,Tabor Hills Healthcare,2020-10-09,36,7,0.19444444444444445,2,1
DuPage,Burgess Square Healthcare & Rehab Center,2020-10-09,36,3,0.08333333333333333,1,1
St. Clair,Dammert Center/The Esquiline2,2020-10-09,36,5,0.1388888888888889,1,1
Cook,Lexington Healthcare of La Grange,2020-10-09,35,5,0.14285714285714285,1,1
Will,Arbor Terrace,2020-10-09,35,5,0.14285714285714285,1,1
De Witt,Liberty Village,2020-10-09,35,0,0.0,1,1
Cumberland,Heartland Senior Living,2020-10-09,35,3,0.08571428571428572,1,1
Kane,South Elgin Rehab,2020-10-09,35,1,0.02857142857142857,1,1
Sangamon,Auburn Rehab and Healthcare Center,2020-10-09,35,4,0.11428571428571428,1,1
Cook,Aperion Care Dolton,2020-10-09,35,6,0.17142857142857143,1,1
Cook,Villa at South Holland,2020-10-09,34,9,0.2647058823529412,1,1
Lake,Winchester House,2020-10-09,34,7,0.20588235294117646,1,1
Moultrie,Sullivan Rehabilitation and Health Care Center,2020-10-09,34,3,0.08823529411764706,1,1
Edgar,Twin Lakes Rehab Center,2020-10-09,33,6,0.18181818181818182,1,1
McHenry,Florence Nursing Home,2020-10-09,33,4,0.12121212121212122,2,1
Cook,Prairie Manor Rehab and Nursing,2020-10-09,33,12,0.36363636363636365,1,1
Cook,Bria Place of Indian Head Park,2020-10-09,33,7,0.21212121212121213,1,1
Cook,Lemont Center,2020-10-09,33,7,0.21212121212121213,1,1
Peoria,Generations of Peoria,2020-10-09,33,5,0.15151515151515152,1,1
LaSalle,Parker Nursing and Rehabilitation Center,2020-10-09,32,1,0.03125,1,1
St. Clair,CASEYVILLE CARE CENTER,2020-10-09,32,1,0.03125,1,1
Cook,Foster Health & Rehab,2020-10-09,32,7,0.21875,1,1
Cook,Lakefront Nursing,2020-10-09,32,0,0.0,2,1
Cook,Arden Courts of Elk Grove,2020-10-09,31,8,0.25806451612903225,1,1
Kane,Bickford of Aurora,2020-10-09,31,7,0.22580645161290322,2,1
Cook,Alden Lakeland,2020-10-09,31,2,0.06451612903225806,2,1
Cook,The Vine At Countryside,2020-10-09,31,4,0.12903225806451613,1,1
Grundy,Parkpointe ,2020-10-09,31,3,0.0967741935483871,1,1
Jackson,Manor Court of Carbondale,2020-10-09,31,10,0.3225806451612903,1,1
Winnebago,Van Matre Encompas Health,2020-10-09,31,4,0.12903225806451613,1,1
Cook,Symphony at Aria,2020-10-09,31,7,0.22580645161290322,1,1
Knox,Knox County Nursing Home,2020-10-09,30,2,0.06666666666666667,1,1
Will,Shady Oaks,2020-10-09,30,3,0.1,1,1
Kane,Aperion Care,2020-10-09,30,5,0.16666666666666666,1,1
Cook,AMITA Health Holy Family Medical Center ,2020-10-09,30,1,0.03333333333333333,1,1
Cook,Lexington healthcare of Schaumburg,2020-10-09,30,3,0.1,1,1
DuPage,Belmont Village Senior Living Carol Stream,2020-10-09,30,5,0.16666666666666666,1,1
Cook,Greek American Rehab & Care,2020-10-09,29,2,0.06896551724137931,1,1
Cook,Oak Park Oasis,2020-10-09,29,11,0.3793103448275862,1,1
Will,Revere Court of Bolingbrook,2020-10-09,29,3,0.10344827586206896,1,1
Will,Alden Estates of Shorewood,2020-10-09,29,3,0.10344827586206896,1,1
DuPage,Artis Senior Living of Bartlett,2020-10-09,29,12,0.41379310344827586,1,1
Cook,Sunrise of Schaumburg,2020-10-09,28,5,0.17857142857142858,1,1
Coles,Odd Fellow Rebekah,2020-10-09,28,5,0.17857142857142858,1,1
Cook,Mercy Circle,2020-10-09,28,3,0.10714285714285714,2,1
Cook,Villa at Palos Heights,2020-10-09,28,5,0.17857142857142858,2,1
Cook,Bryn Mawr Care,2020-10-09,28,3,0.10714285714285714,1,1
DuPage,Lexington of Elmhurst,2020-10-09,28,13,0.4642857142857143,2,1
Lake,Auberge at Lake Zurich,2020-10-09,28,6,0.21428571428571427,1,1
