reporting_date,County,FacilityName,confirmed_cases,deaths,status,CFR,outbreaks,county-facName,CMS_ProvNum
2020-06-12,Cook,Barton Senior Living,2,0,Open,0.0,1,COOK-BARTON SENIOR LIVING,No Match
2020-06-12,Cook,Beacon Care Center,85,14,Open,0.16470588235294117,1,COOK-BEACON CARE CENTER,145776
2020-06-12,Cook,Bella Terra Morton Grove,58,9,Open,0.15517241379310345,1,COOK-BELLA TERRA MORTON GROVE,145198
2020-06-12,Cook,Bella Terra Streamwood,10,2,Open,0.2,1,COOK-BELLA TERRA STREAMWOOD,145701
2020-06-12,Cook,Bella Terra Wheeling,20,4,Open,0.2,1,COOK-BELLA TERRA WHEELING,145835
2020-06-12,Cook,Bellhaven Nursing and Rehabilitation,87,8,Open,0.09195402298850575,1,COOK-BELLHAVEN NURSING AND REHABILITATION,145549
2020-06-12,Cook,Belmont Oak Park,6,2,Open,0.3333333333333333,1,COOK-BELMONT OAK PARK,No Match
2020-06-12,Cook,Belmont Village Senior Living of Glenview,20,4,Open,0.2,1,COOK-BELMONT VILLAGE SENIOR LIVING OF GLENVIEW,No Match
2020-06-12,Cook,Berkeley Nursing and Rehabilitation Center,4,2,Open,0.5,1,COOK-BERKELEY NURSING AND REHABILITATION CENTER,146013
2020-06-12,Cook,Bethesda Rehab and Senior Care,34,3,Open,0.08823529411764706,1,COOK-BETHESDA REHAB AND SENIOR CARE,145844
2020-06-12,Cook,Bickford of Tinley Park,2,0,Open,0.0,1,COOK-BICKFORD OF TINLEY PARK,No Match
2020-06-12,Cook,Birchwood Plaza Nursing-Rehab,69,5,Open,0.07246376811594203,1,COOK-BIRCHWOOD PLAZA NURSING-REHAB,145532
2020-06-12,Cook,Bria Forest Edge,138,2,Open,0.014492753623188406,1,COOK-BRIA FOREST EDGE,145864
2020-06-12,Cook,BRIA of Chicago Heights,50,1,Open,0.02,1,COOK-BRIA OF CHICAGO HEIGHTS,145898
2020-06-12,Cook,Bria of Palos Hills,88,13,Open,0.14772727272727273,1,COOK-BRIA OF PALOS HILLS,145650
2020-06-12,Cook,Bria Place of Indian Head Park,30,6,Open,0.2,1,COOK-BRIA PLACE OF INDIAN HEAD PARK,145784
2020-06-12,Cook,Bria River Oaks,91,2,Open,0.02197802197802198,1,COOK-BRIA RIVER OAKS,145735
2020-06-12,Cook,Bridgeview HC,38,15,Open,0.39473684210526316,1,COOK-BRIDGEVIEW HC,145208
2020-06-12,Cook,Brookdale Assisted living,5,1,Closed,0.2,1,COOK-BROOKDALE ASSISTED LIVING,No Match
2020-06-12,Cook,Brookdale Des Plaines,19,5,Open,0.2631578947368421,1,COOK-BROOKDALE DES PLAINES,No Match
2020-06-12,Cook,Brookdale - Lake Shore,8,0,Open,0.0,1,COOK-BROOKDALE - LAKE SHORE,No Match
2020-06-12,Cook,Brookdale Northbrook ,3,3,Open,1.0,1,COOK-BROOKDALE NORTHBROOK ,No Match
2020-06-12,Cook,Brookdale Orland Park,14,6,Open,0.42857142857142855,1,COOK-BROOKDALE ORLAND PARK,No Match
2020-06-12,Cook,Brookdale Prospect Heights,6,0,Open,0.0,1,COOK-BROOKDALE PROSPECT HEIGHTS,145852
2020-06-12,Cook,Brookdale Senior Living of Chicago,4,0,Open,0.0,1,COOK-BROOKDALE SENIOR LIVING OF CHICAGO,No Match
2020-06-12,Cook,Bryn Mawr Care,13,0,Open,0.0,1,COOK-BRYN MAWR CARE,No Match
2020-06-12,Cook,Buckingham Pavilion,70,12,Open,0.17142857142857143,1,COOK-BUCKINGHAM PAVILION,145285
2020-06-12,Cook,Burbank Rehab - Vera Care Stickney,29,10,Open,0.3448275862068966,1,COOK-BURBANK REHAB - VERA CARE STICKNEY,145211
2020-06-12,Cook,California Gardens Nursing and Rehabilitation Cent,158,5,Open,0.03164556962025317,1,COOK-CALIFORNIA GARDENS NURSING AND REHABILITATION CENT,145625
2020-06-12,Cook,Carlton at the Lake,117,17,Open,0.1452991452991453,1,COOK-CARLTON AT THE LAKE,145679
2020-06-12,Cook,Center Home for Hispanic Elderly,88,30,Open,0.3409090909090909,1,COOK-CENTER HOME FOR HISPANIC ELDERLY,146062
2020-06-12,Cook,Central Baptist Village,7,0,Open,0.0,1,COOK-CENTRAL BAPTIST VILLAGE,145853
2020-06-12,Cook,Central Nursing Home,98,17,Open,0.17346938775510204,1,COOK-CENTRAL NURSING HOME,145648
2020-06-12,Cook,Chalet Living And Rehab Center,89,12,Open,0.1348314606741573,1,COOK-CHALET LIVING AND REHAB CENTER,145670
2020-06-12,Cook,Chicago Ridge Nursing and Rehab,51,16,Open,0.3137254901960784,1,COOK-CHICAGO RIDGE NURSING AND REHAB,145639
2020-06-12,Cook,Citadel of Northbrook,19,2,Open,0.10526315789473684,1,COOK-CITADEL OF NORTHBROOK,145982
2020-06-12,Cook,Citadel of Skokie,4,1,Open,0.25,1,COOK-CITADEL OF SKOKIE,145468
2020-06-12,Cook,Citadel of Warren Park,21,4,Open,0.19047619047619047,1,COOK-CITADEL OF WARREN PARK,No Match
2020-06-12,Cook,Citadel of Waterford,66,13,Open,0.19696969696969696,1,COOK-CITADEL OF WATERFORD,No Match
2020-06-12,Cook,Citadel of Wilmette,11,3,Open,0.2727272727272727,1,COOK-CITADEL OF WILMETTE,145932
2020-06-12,Cook,City View Multi Care Center,245,14,Open,0.05714285714285714,1,COOK-CITY VIEW MULTI CARE CENTER,145850
2020-06-12,Cook,Clark Manor,102,12,Open,0.11764705882352941,1,COOK-CLARK MANOR,145507
2020-06-12,Cook,Community Care Nursing Home,84,7,Open,0.08333333333333333,1,COOK-COMMUNITY CARE NURSING HOME,146164
2020-06-12,Cook,Continental Nursing and Rehabilitation Center,39,12,Open,0.3076923076923077,1,COOK-CONTINENTAL NURSING AND REHABILITATION CENTER,145730
2020-06-12,Cook,Country Club Terrace,8,0,Open,0.0,1,COOK-COUNTRY CLUB TERRACE,No Match
2020-06-12,Cook,Countryside Nursing and Rehab Center,41,5,Open,0.12195121951219512,1,COOK-COUNTRYSIDE NURSING AND REHAB CENTER,145798
2020-06-12,Cook,Covenant Enabling Residence,5,0,Closed,0.0,1,COOK-COVENANT ENABLING RESIDENCE,No Match
2020-06-12,Cook,Covenant Home of Chicago,2,0,Open,0.0,1,COOK-COVENANT HOME OF CHICAGO,No Match
2020-06-12,Cook,"David Webb, Jr. Senior Living Complex",3,2,Open,0.6666666666666666,1,"COOK-DAVID WEBB, JR. SENIOR LIVING COMPLEX",No Match
2020-06-12,Cook,Dobson Plaza,69,18,Open,0.2608695652173913,1,COOK-DOBSON PLAZA,145122
2020-06-12,Cook,Edward Hines VA Community Living Center,5,0,Open,0.0,1,COOK-EDWARD HINES VA COMMUNITY LIVING CENTER,No Match
2020-06-12,Cook,Elevate Care Chicago North,176,32,Open,0.18181818181818182,1,COOK-ELEVATE CARE CHICAGO NORTH,145484
2020-06-12,Cook,Elevate Care Irving Park,69,12,Open,0.17391304347826086,1,COOK-ELEVATE CARE IRVING PARK,145415
2020-06-12,Cook,Elevate Care Niles,7,4,Open,0.5714285714285714,1,COOK-ELEVATE CARE NILES,145662
2020-06-12,Cook,Elevate Care Northbrook,67,12,Open,0.1791044776119403,1,COOK-ELEVATE CARE NORTHBROOK,145171
2020-06-12,Cook,Elevate Care South Holland,19,6,Open,0.3157894736842105,1,COOK-ELEVATE CARE SOUTH HOLLAND,No Match
2020-06-12,Cook,Elevate Saint Andrew,23,8,Open,0.34782608695652173,1,COOK-ELEVATE SAINT ANDREW,146176
2020-06-12,Cook,Emerald Place Memory Care,10,2,Open,0.2,1,COOK-EMERALD PLACE MEMORY CARE,No Match
2020-06-12,Cook,Estates of Hyde Park,38,11,Open,0.2894736842105263,1,COOK-ESTATES OF HYDE PARK,145828
2020-06-12,Cook,Evergreen Senior Living,14,7,Open,0.5,1,COOK-EVERGREEN SENIOR LIVING,No Match
2020-06-12,Cook,Fairmont Care,141,27,Open,0.19148936170212766,1,COOK-FAIRMONT CARE,145867
2020-06-12,Cook,Foster Health & Rehab,31,7,Open,0.22580645161290322,1,COOK-FOSTER HEALTH & REHAB,146167
2020-06-12,Cook,Franciscan Village,4,1,Open,0.25,1,COOK-FRANCISCAN VILLAGE,146029
2020-06-12,Cook,Friendship Village LTC,15,5,Open,0.3333333333333333,1,COOK-FRIENDSHIP VILLAGE LTC,145341
2020-06-12,Cook,Generations at Applewood,71,18,Open,0.2535211267605634,1,COOK-GENERATIONS AT APPLEWOOD,145781
2020-06-12,Cook,Generations at Elmwood Park,87,17,Open,0.19540229885057472,1,COOK-GENERATIONS AT ELMWOOD PARK,145419
2020-06-12,Cook,Generations At Oakton,39,12,Open,0.3076923076923077,1,COOK-GENERATIONS AT OAKTON,145626
2020-06-12,Cook,Generations at Regency,108,27,Open,0.25,1,COOK-GENERATIONS AT REGENCY,145237
2020-06-12,Cook,Glenview Terrace,161,31,Open,0.19254658385093168,1,COOK-GLENVIEW TERRACE,145268
2020-06-12,Cook,Glenwood Health Care & Rehab,82,4,Open,0.04878048780487805,1,COOK-GLENWOOD HEALTH CARE & REHAB,No Match
2020-06-12,Cook,Golfview Developmental Center,107,11,Open,0.102803738317757,1,COOK-GOLFVIEW DEVELOPMENTAL CENTER,No Match
2020-06-12,Cook,Good Shepherd Manor,3,1,Closed,0.3333333333333333,1,COOK-GOOD SHEPHERD MANOR,No Match
2020-06-12,Cook,Grace Point Place Memory Care,24,7,Open,0.2916666666666667,1,COOK-GRACE POINT PLACE MEMORY CARE,No Match
2020-06-12,Cook,Greek American Rehab & Care,15,1,Open,0.06666666666666667,1,COOK-GREEK AMERICAN REHAB & CARE,146031
2020-06-12,Cook,Greenview Place Senior Living,4,0,Open,0.0,1,COOK-GREENVIEW PLACE SENIOR LIVING,No Match
2020-06-12,Cook,Greenwood Care-Evanston,16,1,Open,0.0625,1,COOK-GREENWOOD CARE-EVANSTON,No Match
2020-06-12,Cook,Grosse Pointe Manor,43,11,Open,0.2558139534883721,1,COOK-GROSSE POINTE MANOR,145999
2020-06-12,Cook,Harbor House Memory Care,33,10,Open,0.30303030303030304,1,COOK-HARBOR HOUSE MEMORY CARE,No Match
2020-06-12,Cook,Harmony Healthcare and Rehab,132,25,Open,0.1893939393939394,1,COOK-HARMONY HEALTHCARE AND REHAB,145775
2020-06-12,Cook,Heather Manor Nursing & Rehabilitation Center,10,2,Open,0.2,1,COOK-HEATHER MANOR NURSING & REHABILITATION CENTER,No Match
2020-06-12,Cook,Helping Hands Center Countryside,2,0,Open,0.0,1,COOK-HELPING HANDS CENTER COUNTRYSIDE,No Match
2020-06-12,Cook,Heritage Woods,5,0,Open,0.0,1,COOK-HERITAGE WOODS,No Match
2020-06-12,Cook,Hickory Nursing Pavilion,3,0,Open,0.0,1,COOK-HICKORY NURSING PAVILION,No Match
2020-06-12,Cook,Holy Family Villa,8,3,Open,0.375,1,COOK-HOLY FAMILY VILLA,146053
2020-06-12,Cook,Inverness Health and Rehab,10,0,Open,0.0,1,COOK-INVERNESS HEALTH AND REHAB,145994
2020-06-12,Cook,Jackson Park Assisted living,2,0,Open,0.0,1,COOK-JACKSON PARK ASSISTED LIVING,No Match
2020-06-12,Cook,Kensington Place Nursing And Rehabilitation Center,15,2,Open,0.13333333333333333,1,COOK-KENSINGTON PLACE NURSING AND REHABILITATION CENTER,145829
2020-06-12,Cook,Lake Cook Rehab & Healthcare(formerly Rosewood),40,11,Open,0.275,1,COOK-LAKE COOK REHAB & HEALTHCARE(FORMERLY ROSEWOOD),145971
2020-06-12,Cook,Lakefront Nursing,15,0,Open,0.0,1,COOK-LAKEFRONT NURSING,145235
2020-06-12,Cook,Lakeview Nursing and Rehab,72,21,Open,0.2916666666666667,1,COOK-LAKEVIEW NURSING AND REHAB,145654
2020-06-12,Cook,Landmark of Des Plaines,88,21,Open,0.23863636363636365,1,COOK-LANDMARK OF DES PLAINES,145334
2020-06-12,Cook,Landmark of Richton Park,44,6,Open,0.13636363636363635,1,COOK-LANDMARK OF RICHTON PARK,145424
2020-06-12,Cook,Lee Manor Rehab and Nursing,80,13,Open,0.1625,1,COOK-LEE MANOR REHAB AND NURSING,145382
2020-06-12,Cook,Lemont Center,17,6,Open,0.35294117647058826,1,COOK-LEMONT CENTER,145901
2020-06-12,Cook,Lexington Healthcare of La Grange,7,2,Open,0.2857142857142857,1,COOK-LEXINGTON HEALTHCARE OF LA GRANGE,145737
2020-06-12,Cook,Lexington healthcare of Schaumburg,7,1,Open,0.14285714285714285,1,COOK-LEXINGTON HEALTHCARE OF SCHAUMBURG,145678
2020-06-12,Cook,Lexington Health Care Orland Park,59,13,Open,0.22033898305084745,1,COOK-LEXINGTON HEALTH CARE ORLAND PARK,145899
2020-06-12,Cook,Lexington of Chicago Ridge,23,12,Closed,0.5217391304347826,1,COOK-LEXINGTON OF CHICAGO RIDGE,145700
2020-06-12,Cook,Lieberman Geriatric Center,42,6,Open,0.14285714285714285,1,COOK-LIEBERMAN GERIATRIC CENTER,145931
2020-06-12,Cook,Lincolnwood Place,33,14,Open,0.42424242424242425,1,COOK-LINCOLNWOOD PLACE,145786
2020-06-12,Cook,Little Sisters of the Poor/St. Marys Home,63,11,Open,0.1746031746031746,1,COOK-LITTLE SISTERS OF THE POOR/ST. MARYS HOME,146185
2020-06-12,Cook,Little Village Nursing Home,39,6,Open,0.15384615384615385,1,COOK-LITTLE VILLAGE NURSING HOME,146018
2020-06-12,Cook,Ludeman Developmental Center,325,10,Open,0.03076923076923077,1,COOK-LUDEMAN DEVELOPMENTAL CENTER,No Match
2020-06-12,Cook,Lutheran Home,54,8,Open,0.14814814814814814,1,COOK-LUTHERAN HOME,145768
2020-06-12,Cook,Lydia Health Care Center,23,3,Open,0.13043478260869565,1,COOK-LYDIA HEALTH CARE CENTER,No Match
2020-06-12,Cook,MacNeal Memorial Hospital Rehab/LTC,2,0,Open,0.0,1,COOK-MACNEAL MEMORIAL HOSPITAL REHAB/LTC,145848
2020-06-12,Cook,Madden Mental Health Center,14,0,Open,0.0,1,COOK-MADDEN MENTAL HEALTH CENTER,No Match
2020-06-12,Cook,MADO Healthcare Uptown,67,7,Open,0.1044776119402985,1,COOK-MADO HEALTHCARE UPTOWN,146191
2020-06-12,Cook,Manor Care at Arlington Heights,22,2,Open,0.09090909090909091,1,COOK-MANOR CARE AT ARLINGTON HEIGHTS,145199
2020-06-12,Cook,ManorCare ElkGrove Village,104,21,Open,0.20192307692307693,1,COOK-MANORCARE ELKGROVE VILLAGE,145689
2020-06-12,Cook,Manor Care Health Services-Homewood,50,15,Open,0.3,1,COOK-MANOR CARE HEALTH SERVICES-HOMEWOOD,145684
2020-06-12,Cook,ManorCare Health Services-Palos Heights West,53,14,Open,0.2641509433962264,1,COOK-MANORCARE HEALTH SERVICES-PALOS HEIGHTS WEST,145893
2020-06-12,Cook,Manor Care Oak Lawn EAST. Cook,40,11,Open,0.275,1,COOK-MANOR CARE OAK LAWN EAST. COOK,No Match
2020-06-12,Cook,ManorCare Oak Lawn West,57,12,Open,0.21052631578947367,1,COOK-MANORCARE OAK LAWN WEST,145087
2020-06-12,Cook,ManorCare Palos Heights East,61,9,Open,0.14754098360655737,1,COOK-MANORCARE PALOS HEIGHTS EAST,145607
2020-06-12,Cook,Margaret Manor Central,12,1,Open,0.08333333333333333,1,COOK-MARGARET MANOR CENTRAL,No Match
2020-06-12,Cook,Marklund Wasmond Center,2,0,Open,0.0,1,COOK-MARKLUND WASMOND CENTER,No Match
2020-06-12,Cook,Mather Place,9,2,Open,0.2222222222222222,1,COOK-MATHER PLACE,No Match
2020-06-12,Cook,Mayfield Care Center,154,21,Open,0.13636363636363635,1,COOK-MAYFIELD CARE CENTER,145885
2020-06-12,Cook,Meadowbrook Manor,61,13,Open,0.21311475409836064,1,COOK-MEADOWBROOK MANOR,145710
2020-06-12,Cook,Mercy Circle,9,0,Open,0.0,1,COOK-MERCY CIRCLE,146174
2020-06-12,Cook,Midway Neuro and Rehab,118,10,Open,0.0847457627118644,1,COOK-MIDWAY NEURO AND REHAB,145778
2020-06-12,Cook,Montgomery Place,31,3,Open,0.0967741935483871,1,COOK-MONTGOMERY PLACE,145748
2020-06-12,Cook,Mosaic of Lakeshore,128,27,Open,0.2109375,1,COOK-MOSAIC OF LAKESHORE,145244
2020-06-12,Cook,New City Supportive Living,2,0,Open,0.0,1,COOK-NEW CITY SUPPORTIVE LIVING,No Match
2020-06-12,Cook,Niles Nursing and Rehab Center,184,41,Open,0.22282608695652173,1,COOK-NILES NURSING AND REHAB CENTER,145696
2020-06-12,Cook,Norridge Gardens,72,38,Open,0.5277777777777778,1,COOK-NORRIDGE GARDENS,145329
2020-06-12,Cook,Northbrook Inn Memory Care,17,7,Open,0.4117647058823529,1,COOK-NORTHBROOK INN MEMORY CARE,No Match
2020-06-12,Cook,North Shore Place,10,0,Open,0.0,1,COOK-NORTH SHORE PLACE,No Match
2020-06-12,Cook,Norwood crossing Skilled Nursing,49,5,Open,0.10204081632653061,1,COOK-NORWOOD CROSSING SKILLED NURSING,145974
2020-06-12,Cook,Oak Lawn Respiratory and Rehab,2,0,Open,0.0,1,COOK-OAK LAWN RESPIRATORY AND REHAB,145942
2020-06-12,Cook,Oak Park Arms,9,1,Open,0.1111111111111111,1,COOK-OAK PARK ARMS,No Match
2020-06-12,Cook,Oak Park Brookdale,14,1,Open,0.07142857142857142,1,COOK-OAK PARK BROOKDALE,No Match
2020-06-12,Cook,Oak Park Oasis,28,10,Open,0.35714285714285715,1,COOK-OAK PARK OASIS,145714
2020-06-12,Cook,Palos Heights Nursing and Rehab,44,7,Open,0.1590909090909091,1,COOK-PALOS HEIGHTS NURSING AND REHAB,145681
2020-06-12,Cook,Park Lawn Residential Center,2,0,Open,0.0,1,COOK-PARK LAWN RESIDENTIAL CENTER,No Match
2020-06-12,Cook,Parkshore Estates,22,1,Open,0.045454545454545456,1,COOK-PARKSHORE ESTATES,145938
2020-06-12,Cook,Park View Rehab,47,10,Open,0.2127659574468085,1,COOK-PARK VIEW REHAB,145765
2020-06-12,Cook,Pauls House,49,5,Open,0.10204081632653061,1,COOK-PAULS HOUSE,No Match
2020-06-12,Cook,Pearl of Rolling Meadows,3,0,Open,0.0,1,COOK-PEARL OF ROLLING MEADOWS,145350
2020-06-12,Cook,Pershing Garden,13,4,Closed,0.3076923076923077,1,COOK-PERSHING GARDEN,146078
2020-06-12,Cook,Peterson Park Health Care,210,34,Open,0.1619047619047619,1,COOK-PETERSON PARK HEALTH CARE,145838
2020-06-12,Cook,Pine Crest Healthcare,4,1,Open,0.25,1,COOK-PINE CREST HEALTHCARE,145220
2020-06-12,Cook,Plymouth Place Senior Living,54,10,Open,0.18518518518518517,1,COOK-PLYMOUTH PLACE SENIOR LIVING,146128
2020-06-12,Cook,Praire Oasis South Holland,41,13,Open,0.3170731707317073,1,COOK-PRAIRE OASIS SOUTH HOLLAND,145927
2020-06-12,Cook,Prairie Green at Dixie Crossing,16,5,Open,0.3125,1,COOK-PRAIRIE GREEN AT DIXIE CROSSING,No Match
2020-06-12,Cook,Prairie Green at Fays Point,11,2,Open,0.18181818181818182,1,COOK-PRAIRIE GREEN AT FAYS POINT,No Match
2020-06-12,Cook,Prairie Manor Rehab and Nursing,23,10,Open,0.43478260869565216,1,COOK-PRAIRIE MANOR REHAB AND NURSING,145629
2020-06-12,Cook,Presence MaryHaven,13,4,Closed,0.3076923076923077,1,COOK-PRESENCE MARYHAVEN,145741
2020-06-12,Cook,Presence Nazarethville,15,5,Open,0.3333333333333333,1,COOK-PRESENCE NAZARETHVILLE,146180
2020-06-12,Cook,Presence Resurrection Life Center,9,1,Open,0.1111111111111111,1,COOK-PRESENCE RESURRECTION LIFE CENTER,145960
2020-06-12,Cook,Presence St. Benedict,10,0,Open,0.0,1,COOK-PRESENCE ST. BENEDICT,145731
2020-06-12,Cook,Presence Villa Scalabrini Nursing&Rehab Center,35,5,Open,0.14285714285714285,1,COOK-PRESENCE VILLA SCALABRINI NURSING&REHAB CENTER,145956
