County,FacilityName,ReportingDate,confirmed_cases,deaths,CFR,outbreaks,facilities
Cook,Bellhaven Nursing and Rehabilitation,2020-06-12,87,8,0.09195402298850575,1,1
Clinton,Carlyle HealthCare Center,2020-06-12,85,16,0.18823529411764706,1,1
Cook,Beacon Care Center,2020-06-12,85,14,0.16470588235294117,1,1
Cook,Community Care Nursing Home,2020-06-12,84,7,0.08333333333333333,1,1
Cook,Glenwood Health Care & Rehab,2020-06-12,82,4,0.04878048780487805,1,1
Coles,Charleston Rehab and Healthcare,2020-06-12,82,16,0.1951219512195122,1,1
Cook,Alden Estates of Northmoor,2020-06-12,81,19,0.2345679012345679,1,1
Union,Integrity of Anna,2020-06-12,80,8,0.1,1,1
Cook,Lee Manor Rehab and Nursing,2020-06-12,80,13,0.1625,1,1
Cook,Avantara Evergreen Park,2020-06-12,76,20,0.2631578947368421,1,1
Lee,Jack Mabley Developmental Center,2020-06-12,76,1,0.013157894736842105,1,1
Cook,The Grove of Evanston,2020-06-12,76,13,0.17105263157894737,1,1
McHenry,Alden Terrace of McHenry,2020-06-12,75,11,0.14666666666666667,1,1
DuPage,Providence Healthcare & Rehabilitation Center,2020-06-12,75,13,0.17333333333333334,1,1
Winnebago,Alden Debes Rehab Inc,2020-06-12,75,17,0.22666666666666666,1,1
Lake,Warren Barr North Shore,2020-06-12,75,14,0.18666666666666668,1,1
Lake,Elevate Care Waukegan,2020-06-12,74,11,0.14864864864864866,1,1
DeKalb,Pine Acres,2020-06-12,74,10,0.13513513513513514,1,1
Kankakee,Riverside Miller Rehabilitation,2020-06-12,74,18,0.24324324324324326,1,1
Jefferson,GreenTree at Mt. Vernon,2020-06-12,73,15,0.2054794520547945,1,1
Kane,Asbury Gardens,2020-06-12,73,18,0.2465753424657534,1,1
Cook,Norridge Gardens,2020-06-12,72,38,0.5277777777777778,1,1
Cook,Lakeview Nursing and Rehab,2020-06-12,72,21,0.2916666666666667,1,1
Lake,Bayside Terrace,2020-06-12,71,1,0.014084507042253521,1,1
Cook,Generations at Applewood,2020-06-12,71,18,0.2535211267605634,1,1
Cook,Alden Lincoln Park Rehab,2020-06-12,71,10,0.14084507042253522,1,1
McHenry,Cross Roads Care Center,2020-06-12,70,13,0.18571428571428572,1,1
Cook,Buckingham Pavilion,2020-06-12,70,12,0.17142857142857143,1,1
Cook,Dobson Plaza,2020-06-12,69,18,0.2608695652173913,1,1
DuPage,Abbington Rehab & Nursing Center,2020-06-12,69,6,0.08695652173913043,1,1
DuPage,Lexington of Bloomingdale,2020-06-12,69,14,0.2028985507246377,1,1
Cook,Smith Village,2020-06-12,69,14,0.2028985507246377,1,1
Cook,Birchwood Plaza Nursing-Rehab,2020-06-12,69,5,0.07246376811594203,1,1
DuPage,West Suburban Nursing & Rehabilitation Center,2020-06-12,69,6,0.08695652173913043,1,1
Cook,Elevate Care Irving Park,2020-06-12,69,12,0.17391304347826086,1,1
Madison,Eden Village Care Center,2020-06-12,68,19,0.27941176470588236,1,1
Cook,Elevate Care Northbrook,2020-06-12,67,12,0.1791044776119403,1,1
Cook,MADO Healthcare Uptown,2020-06-12,67,7,0.1044776119402985,1,1
Lake,Alden Long Grove,2020-06-12,67,15,0.22388059701492538,1,1
Cook,Citadel of Waterford,2020-06-12,66,13,0.19696969696969696,1,1
Lake,Riverside Foundation,2020-06-12,66,5,0.07575757575757576,1,1
Cook,Waterfront Terrace,2020-06-12,65,12,0.18461538461538463,1,1
Cook,Alden Wentworth  Rehab & Healthcare Center,2020-06-12,65,13,0.2,1,1
Will,Presence Villa Franciscan,2020-06-12,64,13,0.203125,1,1
Cook,Westwood Manor,2020-06-12,63,1,0.015873015873015872,1,1
Cook,Little Sisters of the Poor/St. Marys Home,2020-06-12,63,11,0.1746031746031746,1,1
Lake,Belmont Village of Buffalo Grove,2020-06-12,62,18,0.2903225806451613,1,1
Lake,Wauconda Care,2020-06-12,62,18,0.2903225806451613,1,1
Cook,ManorCare Palos Heights East,2020-06-12,61,9,0.14754098360655737,1,1
Kankakee,Illinois Veterans Home,2020-06-12,61,13,0.21311475409836064,1,1
Clinton,Warrren G Murray Develpmental Center,2020-06-12,61,0,0.0,1,1
Cook,Meadowbrook Manor,2020-06-12,61,13,0.21311475409836064,1,1
Will,The PARC of Joliet,2020-06-12,60,14,0.23333333333333334,1,1
Lake,Claridge Health Center,2020-06-12,60,17,0.2833333333333333,1,1
Lake,Elevate Care Riverwoods,2020-06-12,59,11,0.1864406779661017,1,1
Cook,Lexington Health Care Orland Park,2020-06-12,59,13,0.22033898305084745,1,1
McLean,Bloomington Rehabilitation and Healthcare Center,2020-06-12,59,10,0.1694915254237288,1,1
Lake,The Grove By the Lake,2020-06-12,59,10,0.1694915254237288,1,1
DuPage,Chateau Center Nursing & Rehabilitation,2020-06-12,58,13,0.22413793103448276,1,1
Cook,Symphony of Bronzeville,2020-06-12,58,15,0.25862068965517243,1,1
Cook,Bella Terra Morton Grove,2020-06-12,58,9,0.15517241379310345,1,1
Cook,Windsor Estates,2020-06-12,58,19,0.3275862068965517,1,1
Cook,ManorCare Oak Lawn West,2020-06-12,57,12,0.21052631578947367,1,1
Cook,The Grove of Berwyn,2020-06-12,55,14,0.2545454545454545,1,1
St. Clair,Lebanon Care Center ,2020-06-12,54,12,0.2222222222222222,1,1
Cook,Plymouth Place Senior Living,2020-06-12,54,10,0.18518518518518517,1,1
Cook,Lutheran Home,2020-06-12,54,8,0.14814814814814814,1,1
St. Clair,New Athens Home for the Aged,2020-06-12,53,5,0.09433962264150944,1,1
Cook,ManorCare Health Services-Palos Heights West,2020-06-12,53,14,0.2641509433962264,1,1
Cook,Warren Barr Lincoln Park,2020-06-12,52,11,0.21153846153846154,1,1
Cook,Chicago Ridge Nursing and Rehab,2020-06-12,51,16,0.3137254901960784,1,1
Cook,Southpoint Nsg and Rehab,2020-06-12,51,5,0.09803921568627451,1,1
Lake,Captain James A Lovell FHCC CLC,2020-06-12,51,4,0.0784313725490196,1,1
Cook,Manor Care Health Services-Homewood,2020-06-12,50,15,0.3,1,1
Peoria,University Rehab Center,2020-06-12,50,7,0.14,1,1
Cook,BRIA of Chicago Heights,2020-06-12,50,1,0.02,1,1
Rock Island,Generations of Rock Island,2020-06-12,50,14,0.28,1,1
DuPage,Wheaton Village,2020-06-12,49,7,0.14285714285714285,1,1
Jasper,Newton Care Center,2020-06-12,49,8,0.16326530612244897,1,1
Cook,Pauls House,2020-06-12,49,5,0.10204081632653061,1,1
Cook,Norwood crossing Skilled Nursing,2020-06-12,49,5,0.10204081632653061,1,1
Madison,Riverside Rehab and Healthcare,2020-06-12,49,14,0.2857142857142857,1,1
St. Clair,Cedar Ridge,2020-06-12,49,2,0.04081632653061224,1,1
Cook,Alden Princeton Rehab & Health,2020-06-12,48,10,0.20833333333333334,1,1
Cook,Arbour Health Care Center,2020-06-12,48,3,0.0625,1,1
Will,St James Manor,2020-06-12,48,16,0.3333333333333333,1,1
DuPage,Beacon Hill Lombard,2020-06-12,48,5,0.10416666666666667,1,1
St. Clair,BRIA of Belleville,2020-06-12,47,5,0.10638297872340426,1,1
Cook,Resurrection Nursing & rehab Center,2020-06-12,47,6,0.1276595744680851,1,1
Morgan,Aperion Care Jacksonville,2020-06-12,47,1,0.02127659574468085,1,1
Cook,Park View Rehab,2020-06-12,47,10,0.2127659574468085,1,1
DuPage,Westmont Manor Health and Rehab Center,2020-06-12,46,14,0.30434782608695654,1,1
Cook,Symphony of Chicago West,2020-06-12,46,7,0.15217391304347827,1,1
Will,Sunny Hill Nursing Home,2020-06-12,46,16,0.34782608695652173,1,1
Kendall,Symphony At The Tillers of Oswego,2020-06-12,46,9,0.1956521739130435,1,1
Cook,Sunrise of Park Ridge,2020-06-12,45,10,0.2222222222222222,1,1
Cook,Sheridan Village,2020-06-12,45,15,0.3333333333333333,1,1
Cook,Three Crown Park ,2020-06-12,45,8,0.17777777777777778,1,1
Kane,Fox River Rehab and Healthcare,2020-06-12,45,11,0.24444444444444444,1,1
Union,Integrity of Cobden,2020-06-12,44,7,0.1590909090909091,1,1
Cook,Landmark of Richton Park,2020-06-12,44,6,0.13636363636363635,1,1
Cook,Palos Heights Nursing and Rehab,2020-06-12,44,7,0.1590909090909091,1,1
St. Clair,Memorial Care Center,2020-06-12,44,5,0.11363636363636363,1,1
Cook,Westchester Health and Rehabilitation Center,2020-06-12,44,12,0.2727272727272727,1,1
Iroquois,Ascension Presence Merkle Knipprath,2020-06-12,44,4,0.09090909090909091,1,1
Lake,Whitehall of Deerfield,2020-06-12,44,3,0.06818181818181818,1,1
Rock Island,Centennial Care Center,2020-06-12,44,4,0.09090909090909091,1,1
McDonough,Heartland Health Care Center,2020-06-12,44,15,0.3409090909090909,1,1
DuPage,Alden Valley Ridge,2020-06-12,43,17,0.3953488372093023,1,1
Cook,Grosse Pointe Manor,2020-06-12,43,11,0.2558139534883721,1,1
Winnebago,Amberwood,2020-06-12,43,6,0.13953488372093023,1,1
Cook,Aperion Care Plum Grove,2020-06-12,43,4,0.09302325581395349,1,1
DuPage,Brookdale Lisle,2020-06-12,42,6,0.14285714285714285,1,1
Cook,South Suburban Rehab Center,2020-06-12,42,16,0.38095238095238093,1,1
DuPage,Bridgeway Senior Living,2020-06-12,42,4,0.09523809523809523,1,1
DuPage,Artis Senior Living Elmhurst,2020-06-12,42,19,0.4523809523809524,1,1
Lake,Lexington of Lake Zurich,2020-06-12,42,12,0.2857142857142857,1,1
St. Clair,St. Pauls,2020-06-12,42,14,0.3333333333333333,1,1
Lake,Terrace Nursing Home,2020-06-12,42,11,0.2619047619047619,1,1
Cook,Lieberman Geriatric Center,2020-06-12,42,6,0.14285714285714285,1,1
LaSalle,Aperion Care Marseilles,2020-06-12,42,10,0.23809523809523808,1,1
Cook,Praire Oasis South Holland,2020-06-12,41,13,0.3170731707317073,1,1
Cook,The Auberge at Morton Grove,2020-06-12,41,0,0.0,1,1
Cook,Countryside Nursing and Rehab Center,2020-06-12,41,5,0.12195121951219512,1,1
McHenry,Sheltered Village,2020-06-12,41,9,0.21951219512195122,1,1
McHenry,Crystal Pines Rehabilitation & Hlth Care Facility,2020-06-12,41,6,0.14634146341463414,1,1
Cook,Lake Cook Rehab & Healthcare(formerly Rosewood),2020-06-12,40,11,0.275,1,1
Cook,Winston Manor,2020-06-12,40,7,0.175,1,1
Cook,Manor Care Oak Lawn EAST. Cook,2020-06-12,40,11,0.275,1,1
DuPage,Lexington of Lombard,2020-06-12,40,9,0.225,1,1
Cook,Generations At Oakton,2020-06-12,39,12,0.3076923076923077,1,1
Cook,The Admiral at the Lake,2020-06-12,39,6,0.15384615384615385,1,1
Cook,Little Village Nursing Home,2020-06-12,39,6,0.15384615384615385,1,1
Monroe,Garden Place Independant & Assisted Living,2020-06-12,39,11,0.28205128205128205,1,1
McHenry,The Fountains at Crystal Lake,2020-06-12,39,13,0.3333333333333333,1,1
Kane,Heritage Health Therapy and Senior Care,2020-06-12,39,2,0.05128205128205128,1,1
McHenry,The Springs at Crystal Lake,2020-06-12,39,8,0.20512820512820512,1,1
Cook,Continental Nursing and Rehabilitation Center,2020-06-12,39,12,0.3076923076923077,1,1
Cook,Selfhelp Home,2020-06-12,38,3,0.07894736842105263,1,1
Cook,Estates of Hyde Park,2020-06-12,38,11,0.2894736842105263,1,1
DuPage,Harvester Place Memory Care,2020-06-12,38,13,0.34210526315789475,1,1
Cook,Bridgeview HC,2020-06-12,38,15,0.39473684210526316,1,1
DuPage,Meadowbrook Manor Naperville,2020-06-12,37,3,0.08108108108108109,1,1
Cook,Arden Courts of Palos Heights,2020-06-12,37,10,0.2702702702702703,1,1
DuPage,Aperion Care West Chicago,2020-06-12,37,6,0.16216216216216217,1,1
Cook,Warren Barr South Loop,2020-06-12,37,2,0.05405405405405406,1,1
Lake,Kiley Development Center,2020-06-12,37,1,0.02702702702702703,1,1
Kane,Alden of Waterford,2020-06-12,37,9,0.24324324324324326,1,1
Will,Arbor Terrace,2020-06-12,35,5,0.14285714285714285,1,1
Cook,Presence Villa Scalabrini Nursing&Rehab Center,2020-06-12,35,5,0.14285714285714285,1,1
Lake,Autumn Leaves of Gurnee,2020-06-12,35,4,0.11428571428571428,1,1
Cook,Symphony of Crestwood,2020-06-12,34,4,0.11764705882352941,1,1
Cook,Bethesda Rehab and Senior Care,2020-06-12,34,3,0.08823529411764706,1,1
DuPage,Burgess Square Healthcare & Rehab Center,2020-06-12,34,3,0.08823529411764706,1,1
Cook,Artis Senior Living of Lakeview,2020-06-12,34,8,0.23529411764705882,1,1
Cook,All American Nursing Home,2020-06-12,33,4,0.12121212121212122,1,1
Cook,Summit of Uptown,2020-06-12,33,15,0.45454545454545453,1,1
Cook,Aperion Care West Ridge,2020-06-12,33,11,0.3333333333333333,1,1
DuPage,Tabor Hills Healthcare,2020-06-12,33,3,0.09090909090909091,1,1
Cook,Lincolnwood Place,2020-06-12,33,14,0.42424242424242425,1,1
Lake,Warren Barr Lincolnshire,2020-06-12,33,2,0.06060606060606061,1,1
Cook,Harbor House Memory Care,2020-06-12,33,10,0.30303030303030304,1,1
Peoria,Generations of Peoria,2020-06-12,32,5,0.15625,1,1
Jackson,Manor Court of Carbondale,2020-06-12,32,10,0.3125,1,1
Cook,Montgomery Place,2020-06-12,31,3,0.0967741935483871,1,1
Cook,Warren Barr Gold Coast,2020-06-12,31,2,0.06451612903225806,1,1
Lake,Symphony Buffalo Grove,2020-06-12,31,1,0.03225806451612903,1,1
Cook,Foster Health & Rehab,2020-06-12,31,7,0.22580645161290322,1,1
Kane,Elmwood Terrace,2020-06-12,31,5,0.16129032258064516,1,1
Winnebago,Stepping Stone of Rockford ,2020-06-12,31,1,0.03225806451612903,1,1
Lake,Radford Green at Sedgebrook,2020-06-12,31,5,0.16129032258064516,1,1
McHenry,Florence Nursing Home,2020-06-12,31,4,0.12903225806451613,1,1
Winnebago,Ascension St Anne Center,2020-06-12,30,5,0.16666666666666666,1,1
Kane,Avondale Estates of Elgin,2020-06-12,30,1,0.03333333333333333,1,1
Will,Shady Oaks,2020-06-12,30,3,0.1,1,1
Cook,Bria Place of Indian Head Park,2020-06-12,30,6,0.2,1,1
DuPage,The Grove of Elmhurst,2020-06-12,30,2,0.06666666666666667,1,1
Will,Clarendale of Mokena,2020-06-12,29,3,0.10344827586206896,1,1
Cook,The Vine At Countryside,2020-06-12,29,3,0.10344827586206896,1,1
Clinton,Clinton Manor Living Facility,2020-06-12,29,1,0.034482758620689655,1,1
Cook,Villa at South Holland,2020-06-12,29,6,0.20689655172413793,1,1
Cook,Burbank Rehab - Vera Care Stickney,2020-06-12,29,10,0.3448275862068966,1,1
Kane,Bickford of Aurora,2020-06-12,29,7,0.2413793103448276,1,1
Cook,Arden Courts/Manor Care of South Holland ,2020-06-12,29,5,0.1724137931034483,1,1
Whiteside,Parkway Center,2020-06-12,28,5,0.17857142857142858,1,1
Cook,Symphony at Aria,2020-06-12,28,6,0.21428571428571427,1,1
DuPage,Belmont Village Senior Living Carol Stream,2020-06-12,28,2,0.07142857142857142,1,1
Cook,Aperion Care Dolton,2020-06-12,28,5,0.17857142857142858,1,1
DuPage,Artis Senior Living of Bartlett,2020-06-12,28,12,0.42857142857142855,1,1
Cook,Oak Park Oasis,2020-06-12,28,10,0.35714285714285715,1,1
St. Clair,Swansea Rehabilitation and Health Care Center,2020-06-12,28,4,0.14285714285714285,1,1
Winnebago,Van Matre Encompas Health,2020-06-12,27,3,0.1111111111111111,1,1
Cook,The Grove of Skokie,2020-06-12,26,5,0.19230769230769232,1,1
Cook,Vi at the Glen,2020-06-12,26,4,0.15384615384615385,1,1
Cook,The Carrington Linclonwood,2020-06-12,26,4,0.15384615384615385,1,1
Cook,Symphony of Evanston,2020-06-12,25,1,0.04,1,1
Cook,Alden Estates of Orland Park,2020-06-12,25,12,0.48,1,1
Cook,Aperion Care Evanston,2020-06-12,25,2,0.08,1,1
DuPage,Ray Graham Iona Glos,2020-06-12,25,2,0.08,1,1
Lake,Winchester House,2020-06-12,25,6,0.24,1,1
Cook,The Pointe of Kilpatrick ,2020-06-12,25,1,0.04,1,1
Cook,Grace Point Place Memory Care,2020-06-12,24,7,0.2916666666666667,1,1
Cook,Villa at Palos Heights,2020-06-12,23,3,0.13043478260869565,1,1
Cook,Prairie Manor Rehab and Nursing,2020-06-12,23,10,0.43478260869565216,1,1
Cook,Lydia Health Care Center,2020-06-12,23,3,0.13043478260869565,1,1
Cook,Lexington of Chicago Ridge,2020-06-12,23,12,0.5217391304347826,1,1
Cook,Elevate Saint Andrew,2020-06-12,23,8,0.34782608695652173,1,1
Cook,Southview Manor,2020-06-12,23,2,0.08695652173913043,1,1
St. Clair,Bria of Cahokia,2020-06-12,23,2,0.08695652173913043,1,1
Cook,Alden PoplarCreek,2020-06-12,22,4,0.18181818181818182,1,1
Cook,Parkshore Estates,2020-06-12,22,1,0.045454545454545456,1,1
Cook,Manor Care at Arlington Heights,2020-06-12,22,2,0.09090909090909091,1,1
Cook,Arden Courts of Elk Grove,2020-06-12,21,5,0.23809523809523808,1,1
Peoria,EP!C,2020-06-12,21,0,0.0,1,1
DuPage,Terra Vista of Oakbrook Terrace,2020-06-12,21,2,0.09523809523809523,1,1
Cook,Citadel of Warren Park,2020-06-12,21,4,0.19047619047619047,1,1
Cook,Aperion Care Forest Park,2020-06-12,21,1,0.047619047619047616,1,1
Cook,Bella Terra Wheeling,2020-06-12,20,4,0.2,1,1
Winnebago,Anam Care Facility,2020-06-12,20,7,0.35,1,1
DuPage,Alden Village Bloomingdale,2020-06-12,20,1,0.05,1,1
Cook,Weinberg Community for Senior Living,2020-06-12,20,1,0.05,1,1
Cook,Balmoral Home,2020-06-12,20,0,0.0,1,1
Cook,Belmont Village Senior Living of Glenview,2020-06-12,20,4,0.2,1,1
Rock Island,Fort Armstrong,2020-06-12,19,1,0.05263157894736842,1,1
Cook,Citadel of Northbrook,2020-06-12,19,2,0.10526315789473684,1,1
Cook,Brookdale Des Plaines,2020-06-12,19,5,0.2631578947368421,1,1
Cook,AMITA Health Holy Family Medical Center ,2020-06-12,19,0,0.0,1,1
Cook,Elevate Care South Holland,2020-06-12,19,6,0.3157894736842105,1,1
Cook,Symphony of Hanover Park,2020-06-12,19,2,0.10526315789473684,1,1
Cook,The Clare,2020-06-12,18,0,0.0,1,1
Lake,Libertyville Manor,2020-06-12,18,4,0.2222222222222222,1,1
Lake,Manor Care of Libertyville,2020-06-12,18,0,0.0,1,1
Lake,Sheridan at Green Oaks,2020-06-12,18,1,0.05555555555555555,1,1
Will,Willow House,2020-06-12,18,0,0.0,1,1
Cook,Northbrook Inn Memory Care,2020-06-12,17,7,0.4117647058823529,1,1
Whiteside,Harbor Crest,2020-06-12,17,4,0.23529411764705882,1,1
DuPage,Lakeview Memory Care Community,2020-06-12,17,1,0.058823529411764705,1,1
Peoria,Grand View Alzheimers Special Care Center,2020-06-12,17,1,0.058823529411764705,1,1
DuPage,DuPage Care Center,2020-06-12,17,0,0.0,1,1
Cook,Lemont Center,2020-06-12,17,6,0.35294117647058826,1,1
DuPage,Brookdale Burr Ridge,2020-06-12,17,4,0.23529411764705882,1,1
Lake,The Solana Deer Park,2020-06-12,17,5,0.29411764705882354,1,1
Lake,Brookdale Vernon Hills,2020-06-12,17,3,0.17647058823529413,1,1
DuPage,Lexington of Elmhurst,2020-06-12,17,11,0.6470588235294118,1,1
Cook,Prairie Green at Dixie Crossing,2020-06-12,16,5,0.3125,1,1
Cook,Sunrise of Schaumburg,2020-06-12,16,3,0.1875,1,1
Lake,Cedar Lake,2020-06-12,16,8,0.5,1,1
Peoria,Bickford Senior Living of Peoria,2020-06-12,16,3,0.1875,1,1
Winnebago,Crimson Pointe Senior Living,2020-06-12,16,6,0.375,1,1
Cook,Alden Lakeland,2020-06-12,16,1,0.0625,1,1
Cook,Greenwood Care-Evanston,2020-06-12,16,1,0.0625,1,1
Cook,Kensington Place Nursing And Rehabilitation Center,2020-06-12,15,2,0.13333333333333333,1,1
Cook,Lakefront Nursing,2020-06-12,15,0,0.0,1,1
Cook,Westminster Place,2020-06-12,15,0,0.0,1,1
Jackson,Integrity Healthcare of Carbondale,2020-06-12,15,1,0.06666666666666667,1,1
Cook,Tri-States Nursing & rehab Center,2020-06-12,15,2,0.13333333333333333,1,1
Cook,Friendship Village LTC,2020-06-12,15,5,0.3333333333333333,1,1
Cook,Greek American Rehab & Care,2020-06-12,15,1,0.06666666666666667,1,1
Cook,Presence Nazarethville,2020-06-12,15,5,0.3333333333333333,1,1
McHenry,Fair Oaks Health Care Center,2020-06-12,14,3,0.21428571428571427,1,1
Cook,The Hartwell,2020-06-12,14,0,0.0,1,1
Lake,Victory Lakes Continuing Care Center,2020-06-12,14,4,0.2857142857142857,1,1
Kane,Fox knoll,2020-06-12,14,2,0.14285714285714285,1,1
Lake,The Village at Victory Lakes,2020-06-12,14,1,0.07142857142857142,1,1
DuPage,The Radcliff Wood Dale,2020-06-12,14,1,0.07142857142857142,1,1
McHenry,Revere Court of Crystal Lake,2020-06-12,14,2,0.14285714285714285,1,1
Cook,Madden Mental Health Center,2020-06-12,14,0,0.0,1,1
Cook,Brookdale Orland Park,2020-06-12,14,6,0.42857142857142855,1,1
Cook,Oak Park Brookdale,2020-06-12,14,1,0.07142857142857142,1,1
Cook,Evergreen Senior Living,2020-06-12,14,7,0.5,1,1
Cook,Alden Estates of Evanston,2020-06-12,13,2,0.15384615384615385,1,1
Cook,Aperion Care Chicago Heights,2020-06-12,13,1,0.07692307692307693,1,1
DuPage,Aspired Living of Westmont,2020-06-12,13,4,0.3076923076923077,1,1
Kane,Northern Illinois Academy,2020-06-12,13,0,0.0,1,1
Will,Senior Star at Weber Place,2020-06-12,13,4,0.3076923076923077,1,1
Cook,Presence MaryHaven,2020-06-12,13,4,0.3076923076923077,1,1
Lake,Auberge at Lake Zurich,2020-06-12,13,2,0.15384615384615385,1,1
Cook,Albany Care,2020-06-12,13,0,0.0,1,1
Cook,Pershing Garden,2020-06-12,13,4,0.3076923076923077,1,1
Cook,Bryn Mawr Care,2020-06-12,13,0,0.0,1,1
Cook,Alden Estates Des Plaines,2020-06-12,13,2,0.15384615384615385,1,1
Grundy,Parkpointe ,2020-06-12,12,0,0.0,1,1
Champaign,Reflections Memory Care,2020-06-12,12,1,0.08333333333333333,1,1
McDonough,The Lamoine Assisted Living & Memory Care,2020-06-12,12,1,0.08333333333333333,1,1
Cook,Margaret Manor Central,2020-06-12,12,1,0.08333333333333333,1,1
DuPage,Arista Healthcare Naperville,2020-06-12,12,1,0.08333333333333333,1,1
Cook,Waverly Inn Memory Care Community,2020-06-12,12,5,0.4166666666666667,1,1
Kane,Sunnymere,2020-06-12,11,0,0.0,1,1
Cook,Citadel of Wilmette,2020-06-12,11,3,0.2727272727272727,1,1
Lake,Balmoral Care Center,2020-06-12,11,2,0.18181818181818182,1,1
Kankakee,Riverside Senior Life at Bourbonnais,2020-06-12,11,2,0.18181818181818182,1,1
