reporting_date,County,FacilityName,confirmed_cases,deaths,status,CFR,outbreaks
2020-07-10,Cook,Golfview Developmental Center,108,11,Open,0.10185185185185185,1
2020-07-10,Cook,Good Shepherd Manor,3,1,Closed,0.3333333333333333,1
2020-07-10,Cook,Grace Point Place Memory Care,24,8,Open,0.3333333333333333,1
2020-07-10,Cook,Greek American Rehab & Care,28,2,Open,0.07142857142857142,1
2020-07-10,Cook,Greenview Place Senior Living,4,0,Open,0.0,1
2020-07-10,Cook,Greenwood Care-Evanston,17,1,Open,0.058823529411764705,1
2020-07-10,Cook,Grosse Pointe Manor,111,23,Open,0.2072072072072072,1
2020-07-10,Cook,Harbor House Memory Care,36,10,Open,0.2777777777777778,1
2020-07-10,Cook,Harmony Healthcare and Rehab,138,29,Open,0.21014492753623187,1
2020-07-10,Cook,Heartis Village of Orland Park,2,0,Open,0.0,1
2020-07-10,Cook,Heather Manor Nursing & Rehabilitation Center,23,4,Open,0.17391304347826086,1
2020-07-10,Cook,Helping Hands Center Countryside,2,0,Open,0.0,1
2020-07-10,Cook,Heritage Woods,5,0,Open,0.0,1
2020-07-10,Cook,Holy Family Villa,10,3,Open,0.3,1
2020-07-10,Cook,Inverness Health and Rehab,14,0,Open,0.0,1
2020-07-10,Cook,Jackson Park Assisted living,2,0,Open,0.0,1
2020-07-10,Cook,Kensington Place Nursing And Rehabilitation Center,15,2,Open,0.13333333333333333,1
2020-07-10,Cook,Lake Cook Rehab & Healthcare(formerly Rosewood),47,11,Open,0.23404255319148937,1
2020-07-10,Cook,Lakefront Nursing,18,0,Open,0.0,1
2020-07-10,Cook,Lakeview Nursing and Rehab,84,22,Open,0.2619047619047619,1
2020-07-10,Cook,Landmark of Des Plaines,92,22,Open,0.2391304347826087,1
2020-07-10,Cook,Landmark of Richton Park,47,9,Open,0.19148936170212766,1
2020-07-10,Cook,Lee Manor Rehab and Nursing,94,18,Open,0.19148936170212766,1
2020-07-10,Cook,Lemont Center,31,7,Open,0.22580645161290322,1
2020-07-10,Cook,Lexington Healthcare of La Grange,7,2,Open,0.2857142857142857,1
2020-07-10,Cook,Lexington healthcare of Schaumburg,14,2,Open,0.14285714285714285,1
2020-07-10,Cook,Lexington Health Care Orland Park,74,17,Open,0.22972972972972974,1
2020-07-10,Cook,Lexington of Chicago Ridge,23,12,Closed,0.5217391304347826,1
2020-07-10,Cook,Lieberman Geriatric Center,67,8,Open,0.11940298507462686,1
2020-07-10,Cook,Lincolnwood Place,37,15,Open,0.40540540540540543,1
2020-07-10,Cook,Little Sisters of the Poor/St. Marys Home,63,12,Open,0.19047619047619047,1
2020-07-10,Cook,Little Village Nursing Home,46,9,Open,0.1956521739130435,1
2020-07-10,Cook,Ludeman Developmental Center,331,10,Open,0.030211480362537766,1
2020-07-10,Cook,Lutheran Home,55,8,Open,0.14545454545454545,1
2020-07-10,Cook,Lydia Health Care Center,23,3,Open,0.13043478260869565,1
2020-07-10,Cook,MacNeal Memorial Hospital Rehab/LTC,2,0,Open,0.0,1
2020-07-10,Cook,Madden Mental Health Center,14,0,Open,0.0,1
2020-07-10,Cook,MADO Healthcare Uptown,80,7,Open,0.0875,1
2020-07-10,Cook,Manor Care at Arlington Heights,26,2,Open,0.07692307692307693,1
2020-07-10,Cook,ManorCare ElkGrove Village,110,23,Open,0.20909090909090908,1
2020-07-10,Cook,Manor Care Health Services-Homewood,52,15,Open,0.28846153846153844,1
2020-07-10,Cook,ManorCare Health Services-Palos Heights West,54,15,Open,0.2777777777777778,1
2020-07-10,Cook,Manor Care Oak Lawn EAST. Cook,44,11,Open,0.25,1
2020-07-10,Cook,ManorCare Oak Lawn West,62,15,Open,0.24193548387096775,1
2020-07-10,Cook,ManorCare Palos Heights East,62,11,Open,0.1774193548387097,1
2020-07-10,Cook,Margaret Manor Central,12,1,Open,0.08333333333333333,1
2020-07-10,Cook,Mayfield Care Center,156,23,Open,0.14743589743589744,1
2020-07-10,Cook,Meadowbrook Manor,80,13,Open,0.1625,1
2020-07-10,Cook,Mercy Circle,10,0,Open,0.0,1
2020-07-10,Cook,Midway Neuro and Rehab,122,11,Open,0.09016393442622951,1
2020-07-10,Cook,Misericordia - Marian Center,5,0,Open,0.0,1
2020-07-10,Cook,Misericordia - McNerney House,6,0,Open,0.0,1
2020-07-10,Cook,Misericordia - Peteman House,5,0,Open,0.0,1
2020-07-10,Cook,Misericordia - Walsh House,2,0,Open,0.0,1
2020-07-10,Cook,Montgomery Place,33,4,Open,0.12121212121212122,1
2020-07-10,Cook,Mosaic of Lakeshore,132,28,Open,0.21212121212121213,1
2020-07-10,Cook,New City Supportive Living,2,0,Open,0.0,1
2020-07-10,Cook,Niles Nursing and Rehab Center,206,47,Open,0.22815533980582525,1
2020-07-10,Cook,Norridge Gardens,161,44,Open,0.2732919254658385,1
2020-07-10,Cook,Northbrook Inn Memory Care,18,9,Open,0.5,1
2020-07-10,Cook,North Shore Place,10,0,Open,0.0,1
2020-07-10,Cook,Norwood crossing Skilled Nursing,88,15,Open,0.17045454545454544,1
2020-07-10,Cook,Oak Lawn Respiratory and Rehab,3,1,Open,0.3333333333333333,1
2020-07-10,Cook,Oak Park Arms,9,2,Closed,0.2222222222222222,1
2020-07-10,Cook,Oak Park Brookdale,14,1,Open,0.07142857142857142,1
2020-07-10,Cook,Oak Park Oasis,29,11,Open,0.3793103448275862,1
2020-07-10,Cook,Palos Heights Nursing and Rehab,48,10,Open,0.20833333333333334,1
2020-07-10,Cook,Park Lawn Residential Center,2,0,Open,0.0,1
2020-07-10,Cook,Parkshore Estates,23,1,Open,0.043478260869565216,1
2020-07-10,Cook,Park View Rehab,50,11,Open,0.22,1
2020-07-10,Cook,Pauls House,50,6,Open,0.12,1
2020-07-10,Cook,Peace Village,8,1,Open,0.125,1
2020-07-10,Cook,Pearl of Rolling Meadows,4,0,Open,0.0,1
2020-07-10,Cook,Pershing Garden,13,4,Closed,0.3076923076923077,1
2020-07-10,Cook,Peterson Park Health Care,220,35,Open,0.1590909090909091,1
2020-07-10,Cook,Pine Crest Healthcare,4,1,Open,0.25,1
2020-07-10,Cook,Plymouth Place Senior Living,54,11,Open,0.2037037037037037,1
2020-07-10,Cook,Praire Oasis South Holland,47,14,Open,0.2978723404255319,1
2020-07-10,Cook,Prairie Green at Dixie Crossing,16,5,Open,0.3125,1
2020-07-10,Cook,Prairie Green at Fays Point,11,3,Open,0.2727272727272727,1
2020-07-10,Cook,Prairie Manor Rehab and Nursing,28,11,Open,0.39285714285714285,1
2020-07-10,Cook,Presence Bethlehem Woods,2,0,Open,0.0,1
2020-07-10,Cook,Presence MaryHaven,13,4,Closed,0.3076923076923077,1
2020-07-10,Cook,Presence Nazarethville,25,6,Open,0.24,1
2020-07-10,Cook,Presence Resurrection Life Center,11,1,Open,0.09090909090909091,1
2020-07-10,Cook,Presence St. Benedict,15,2,Open,0.13333333333333333,1
2020-07-10,Cook,Presence Villa Scalabrini Nursing&Rehab Center,40,5,Open,0.125,1
2020-07-10,Cook,Progressive Housing,7,3,Open,0.42857142857142855,1
2020-07-10,Cook,Resurrection Nursing & rehab Center,50,8,Open,0.16,1
2020-07-10,Cook,Revere Court of South Barrington,8,2,Open,0.25,1
2020-07-10,Cook,RML Specialty Hospital Hinsdale,16,1,Open,0.0625,1
2020-07-10,Cook,Selfhelp Home,38,4,Open,0.10526315789473684,1
2020-07-10,Cook,Sheridan Village,45,15,Open,0.3333333333333333,1
2020-07-10,Cook,Skokie Meadows,10,0,Open,0.0,1
2020-07-10,Cook,Smith Village,70,14,Open,0.2,1
2020-07-10,Cook,Southpoint Nsg and Rehab,73,8,Open,0.1095890410958904,1
2020-07-10,Cook,South Suburban Rehab Center,81,18,Open,0.2222222222222222,1
2020-07-10,Cook,Southview Manor,27,2,Open,0.07407407407407407,1
2020-07-10,Cook,St Joseph Home For the Elderly,10,0,Open,0.0,1
2020-07-10,Cook,St. Joseph Village of Chicago,6,0,Open,0.0,1
2020-07-10,Cook,St. Mary of Providence in Chicago,4,0,Open,0.0,1
2020-07-10,Cook,Summit of Uptown,55,15,Open,0.2727272727272727,1
2020-07-10,Cook,Sunrise of Flossmore,12,6,Open,0.5,1
2020-07-10,Cook,Sunrise of Lincoln Park,2,0,Open,0.0,1
2020-07-10,Cook,Sunrise of Park Ridge,48,10,Open,0.20833333333333334,1
2020-07-10,Cook,Sunrise of Schaumburg,28,4,Open,0.14285714285714285,1
2020-07-10,Cook,Sunrise Palos Park,3,1,Open,0.3333333333333333,1
2020-07-10,Cook,Symphony at 87th,169,34,Open,0.20118343195266272,1
2020-07-10,Cook,Symphony at Aria,31,7,Open,0.22580645161290322,1
2020-07-10,Cook,Symphony at Midway,222,26,Open,0.11711711711711711,1
2020-07-10,Cook,Symphony of Bronzeville,59,15,Open,0.2542372881355932,1
2020-07-10,Cook,Symphony of Chicago West,51,7,Open,0.13725490196078433,1
2020-07-10,Cook,Symphony of Crestwood,38,5,Open,0.13157894736842105,1
2020-07-10,Cook,Symphony of Evanston,25,1,Open,0.04,1
2020-07-10,Cook,Symphony of Hanover Park,22,2,Open,0.09090909090909091,1
2020-07-10,Cook,Symphony of Lincoln Park,181,29,Open,0.16022099447513813,1
2020-07-10,Cook,Symphony of Morgan Park,199,24,Open,0.12060301507537688,1
2020-07-10,Cook,Symphony of South Shore,192,26,Open,0.13541666666666666,1
2020-07-10,Cook,Symphony Residences at Lincoln Park,6,0,Open,0.0,1
2020-07-10,Cook,The Admiral at the Lake,41,7,Open,0.17073170731707318,1
2020-07-10,Cook,The Auberge at Morton Grove,6,0,Open,0.0,1
2020-07-10,Cook,The Carrington Linclonwood,41,4,Open,0.0975609756097561,1
2020-07-10,Cook,The Clare,18,0,Open,0.0,1
2020-07-10,Cook,The Grove of Berwyn,57,14,Open,0.24561403508771928,1
2020-07-10,Cook,The Grove of Evanston,78,18,Open,0.23076923076923078,1
2020-07-10,Cook,The Grove of La Grange,6,1,Open,0.16666666666666666,1
2020-07-10,Cook,The Grove of Northbrook,10,0,Open,0.0,1
2020-07-10,Cook,The Grove of Skokie,27,6,Open,0.2222222222222222,1
2020-07-10,Cook,The Hartwell,14,0,Open,0.0,1
2020-07-10,Cook,The Mather Evanston,7,0,Open,0.0,1
2020-07-10,Cook,The Mooring of Arlington heights,3,0,Open,0.0,1
2020-07-10,Cook,The Pointe of Kilpatrick ,32,6,Open,0.1875,1
2020-07-10,Cook,The Reserve at Arlington Heights,6,1,Open,0.16666666666666666,1
2020-07-10,Cook,The Sheridan of Park Ridge,9,3,Open,0.3333333333333333,1
2020-07-10,Cook,The Vine At Countryside,31,4,Open,0.12903225806451613,1
2020-07-10,Cook,Thornton Heights Terrace,2,0,Closed,0.0,1
2020-07-10,Cook,Three Crown Park ,45,8,Open,0.17777777777777778,1
2020-07-10,Cook,Tri-States Nursing & rehab Center,40,5,Open,0.125,1
2020-07-10,Cook,Uptown Health Center,125,17,Open,0.136,1
2020-07-10,Cook,Vi at the Glen,27,4,Open,0.14814814814814814,1
2020-07-10,Cook,Victory Center of Bartlett,3,0,Open,0.0,1
2020-07-10,Cook,Victory Centre of Riverwoods,9,4,Open,0.4444444444444444,1
2020-07-10,Cook,Victory Centre of Sierra Ridge,12,1,Open,0.08333333333333333,1
2020-07-10,Cook,Villa at Palos Heights,25,5,Open,0.2,1
2020-07-10,Cook,Villa at South Holland,34,7,Open,0.20588235294117646,1
2020-07-10,Cook,Villa at Windsor Park,165,45,Open,0.2727272727272727,1
2020-07-10,Cook,Warren Barr Gold Coast,33,3,Open,0.09090909090909091,1
2020-07-10,Cook,Warren Barr Lincoln Park,59,11,Open,0.1864406779661017,1
2020-07-10,Cook,Warren Barr South Loop,44,3,Open,0.06818181818181818,1
2020-07-10,Cook,Waterfront Terrace,70,13,Open,0.18571428571428572,1
2020-07-10,Cook,Waverly Inn Memory Care Community,18,8,Open,0.4444444444444444,1
2020-07-10,Cook,Weinberg Community for Senior Living,24,2,Open,0.08333333333333333,1
2020-07-10,Cook,Wesley Place,7,0,Open,0.0,1
2020-07-10,Cook,Westchester Health and Rehabilitation Center,46,12,Open,0.2608695652173913,1
2020-07-10,Cook,Westminster Place,16,0,Open,0.0,1
2020-07-10,Cook,Westwood Manor,65,3,Open,0.046153846153846156,1
2020-07-10,Cook,Windsor Estates,71,22,Open,0.30985915492957744,1
2020-07-10,Cook,Winston Manor,50,8,Open,0.16,1
2020-07-10,Cook,Woodbridge Nursing Pavilion,228,37,Open,0.16228070175438597,1
2020-07-10,DeKalb,Bethany Rehabilitation and Health Care Center,2,0,Open,0.0,1
2020-07-10,DeKalb,DeKalb County Rehab and Nursing,3,0,Open,0.0,1
2020-07-10,DeKalb,Pine Acres,80,12,Open,0.15,1
2020-07-10,DeKalb,Willow Crest Nursing Pavilion,36,1,Open,0.027777777777777776,1
2020-07-10,DuPage,Abbington Rehab & Nursing Center,72,6,Open,0.08333333333333333,1
2020-07-10,DuPage,Alden Estates of Naperville,103,21,Open,0.20388349514563106,1
2020-07-10,DuPage,Alden of Old Town East,3,0,Open,0.0,1
2020-07-10,DuPage,Alden Trails,5,0,Open,0.0,1
2020-07-10,DuPage,Alden Valley Ridge,44,19,Open,0.4318181818181818,1
2020-07-10,DuPage,Alden Village Bloomingdale,21,1,Open,0.047619047619047616,1
2020-07-10,DuPage,Aperion Care West Chicago,47,7,Open,0.14893617021276595,1
2020-07-10,DuPage,Arista Healthcare Naperville,12,1,Open,0.08333333333333333,1
2020-07-10,DuPage,Artis Senior Living Elmhurst,42,19,Open,0.4523809523809524,1
2020-07-10,DuPage,Artis Senior Living of Bartlett,29,12,Open,0.41379310344827586,1
2020-07-10,DuPage,Aspired Living of Westmont,13,4,Open,0.3076923076923077,1
2020-07-10,DuPage,Beacon Hill Lombard,48,6,Open,0.125,1
2020-07-10,DuPage,Belmont Village Senior Living Carol Stream,30,3,Open,0.1,1
2020-07-10,DuPage,Bria of Westmont,133,25,Open,0.18796992481203006,1
2020-07-10,DuPage,Bridgeway Senior Living,67,4,Open,0.05970149253731343,1
2020-07-10,DuPage,Brookdale Burr Ridge,20,5,Open,0.25,1
2020-07-10,DuPage,Brookdale Glen Ellyn,8,1,Open,0.125,1
2020-07-10,DuPage,Brookdale Lisle,45,7,Open,0.15555555555555556,1
2020-07-10,DuPage,Burgess Square Healthcare & Rehab Center,36,3,Open,0.08333333333333333,1
2020-07-10,DuPage,Cedarhurst of Naperville,5,1,Open,0.2,1
2020-07-10,DuPage,Chateau Center Nursing & Rehabilitation,58,13,Open,0.22413793103448276,1
2020-07-10,DuPage,Clarendale of Addison,8,0,Open,0.0,1
2020-07-10,DuPage,DuPage Care Center,38,3,Open,0.07894736842105263,1
2020-07-10,DuPage,Forestview Rehabilitation & Nursing Center,120,15,Open,0.125,1
2020-07-10,DuPage,Harbor Chase of Naperville,6,0,Open,0.0,1
2020-07-10,DuPage,Harvester Place Memory Care,38,13,Open,0.34210526315789475,1
2020-07-10,DuPage,Lacey Creek Supportive Living,2,0,Closed,0.0,1
2020-07-10,DuPage,Lakeview Memory Care Community,24,3,Open,0.125,1
2020-07-10,DuPage,Lexington of Bloomingdale,72,19,Open,0.2638888888888889,1
2020-07-10,DuPage,Lexington of Elmhurst,17,11,Open,0.6470588235294118,1
2020-07-10,DuPage,Lexington of Lombard,43,12,Open,0.27906976744186046,1
2020-07-10,DuPage,Lexington Square Lombard,3,0,Open,0.0,1
2020-07-10,DuPage,Manorcare Hinsdale,168,32,Open,0.19047619047619047,1
2020-07-10,DuPage,Meadowbrook Manor Naperville,37,3,Open,0.08108108108108109,1
2020-07-10,DuPage,Naperville Manor Health & Rehab Center,12,1,Open,0.08333333333333333,1
2020-07-10,DuPage,Oakbrook Care,103,21,Open,0.20388349514563106,1
2020-07-10,DuPage,Oak Trace,9,3,Open,0.3333333333333333,1
2020-07-10,DuPage,Oak Trace Skilled Nursing,2,0,Open,0.0,1
2020-07-10,DuPage,Park Place Health and Wellness Center ,2,0,Open,0.0,1
2020-07-10,DuPage,Park Place of Elmhurst Assisted Living/Memory Care,2,0,Open,0.0,1
2020-07-10,DuPage,Providence Healthcare & Rehabilitation Center,74,13,Open,0.17567567567567569,1
2020-07-10,DuPage,Ray Graham Iona Glos,25,2,Open,0.08,1
2020-07-10,DuPage,St. Patricks Residence Nursing & Rehabilitation,5,0,Open,0.0,1
2020-07-10,DuPage,Sunrise of Bloomingdale Assisted Living,6,1,Open,0.16666666666666666,1
2020-07-10,DuPage,Sunrise of Willowbrook Assisted Living,12,1,Open,0.08333333333333333,1
2020-07-10,DuPage,Tabor Hills Healthcare,33,3,Open,0.09090909090909091,1
2020-07-10,DuPage,Terra Vista of Oakbrook Terrace,24,3,Open,0.125,1
2020-07-10,DuPage,The Auberge at Naperville,4,0,Open,0.0,1
2020-07-10,DuPage,The Birches Assisted Living Clarendon Hills,10,0,Open,0.0,1
