County,FacilityName,confirmed_cases,deaths,status,reporting_date,% deaths
Cook,Oak Lawn Respiratory and Rehab,6,1,Open,2020-10-09,0.16666666666666666
Cook,Oak Park Arms,9,2,Closed,2020-10-09,0.2222222222222222
Cook,Oak Park Brookdale,4,0,Open,2020-10-09,0.0
Cook,Oak Park Brookdale,14,1,Closed,2020-10-09,0.07142857142857142
Cook,Oak Park Oasis,29,11,Closed,2020-10-09,0.3793103448275862
Cook,PACTT Learning -Oak Park,16,0,Closed,2020-10-09,0.0
Cook,Palos Heights Nursing and Rehab,52,10,Closed,2020-10-09,0.19230769230769232
Cook,Palos Hills Healthcare,7,2,Open,2020-10-09,0.2857142857142857
Cook,Park Lawn Residential Center,2,0,Open,2020-10-09,0.0
Cook,Parkshore Estates,27,0,Open,2020-10-09,0.0
Cook,Park View Rehab,54,11,Open,2020-10-09,0.2037037037037037
Cook,Paul G Stewart Center Apartments,2,0,Open,2020-10-09,0.0
Cook,Pauls House,49,6,Closed,2020-10-09,0.12244897959183673
Cook,Pauls House and Healthcare Center,4,0,Open,2020-10-09,0.0
Cook,Pearl of Rolling Meadows,5,0,Open,2020-10-09,0.0
Cook,Pershing Garden,13,4,Closed,2020-10-09,0.3076923076923077
Cook,Peterson Park Health Care,5,0,Open,2020-10-09,0.0
Cook,Peterson Park Health Care,213,35,Closed,2020-10-09,0.1643192488262911
Cook,Pine Crest Healthcare,4,1,Open,2020-10-09,0.25
Cook,Plymouth Place Senior Living,54,11,Open,2020-10-09,0.2037037037037037
Cook,Praire Oasis South Holland,49,14,Open,2020-10-09,0.2857142857142857
Cook,Prairie Green at Dixie Crossing,18,6,Closed,2020-10-09,0.3333333333333333
Cook,Prairie Green at Fays Point,11,3,Open,2020-10-09,0.2727272727272727
Cook,Prairie Manor Rehab and Nursing,33,12,Open,2020-10-09,0.36363636363636365
Cook,Presence Bethlehem Woods,2,0,Open,2020-10-09,0.0
Cook,Presence Maryhaven,2,0,Open,2020-10-09,0.0
Cook,Presence MaryHaven,13,4,Closed,2020-10-09,0.3076923076923077
Cook,Presence Nazarethville,28,6,Open,2020-10-09,0.21428571428571427
Cook,Presence Resurrection Life Center,20,3,Open,2020-10-09,0.15
Cook,Presence Resurrection Retirement Community,6,0,Open,2020-10-09,0.0
Cook,Presence St. Benedict,15,3,Open,2020-10-09,0.2
Cook,Presence Villa Scalabrini Nursing&Rehab Center,51,6,Open,2020-10-09,0.11764705882352941
Cook,Progressive Housing,7,3,Closed,2020-10-09,0.42857142857142855
Cook,Resurrection Nursing & rehab Center,52,8,Open,2020-10-09,0.15384615384615385
Cook,Revere Court of South Barrington,9,2,Open,2020-10-09,0.2222222222222222
Cook,RML Specialty Hospital Hinsdale,16,1,Open,2020-10-09,0.0625
Cook,Selfhelp Home,40,4,Closed,2020-10-09,0.1
Cook,Sheridan Village,54,19,Open,2020-10-09,0.35185185185185186
Cook,Skokie Meadows,10,0,Open,2020-10-09,0.0
Cook,Smith Village,68,14,Closed,2020-10-09,0.20588235294117646
Cook,Southpoint Nsg and Rehab,83,11,Closed,2020-10-09,0.13253012048192772
Cook,South Suburban Rehab Center,81,20,Open,2020-10-09,0.24691358024691357
Cook,Southview Manor,2,0,Open,2020-10-09,0.0
Cook,Southview Manor,26,2,Closed,2020-10-09,0.07692307692307693
Cook,St Joseph Home For the Elderly,12,0,Open,2020-10-09,0.0
Cook,St. Joseph Village of Chicago,2,0,Open,2020-10-09,0.0
Cook,St. Joseph Village of Chicago,6,0,Closed,2020-10-09,0.0
Cook,St. Mary of Providence in Chicago,16,0,Closed,2020-10-09,0.0
Cook,Summit of Uptown,55,15,Open,2020-10-09,0.2727272727272727
Cook,Sunrise of Flossmore,12,6,Closed,2020-10-09,0.5
Cook,Sunrise of Lincoln Park,2,0,Open,2020-10-09,0.0
Cook,Sunrise of Park Ridge,48,11,Closed,2020-10-09,0.22916666666666666
Cook,Sunrise of Schaumburg,28,5,Open,2020-10-09,0.17857142857142858
Cook,Sunrise Palos Park,3,1,Closed,2020-10-09,0.3333333333333333
Cook,Symphony at 87th,175,34,Open,2020-10-09,0.19428571428571428
Cook,Symphony at Aria,31,7,Closed,2020-10-09,0.22580645161290322
Cook,Symphony at Midway,2,0,Closed,2020-10-09,0.0
Cook,Symphony at Midway,218,27,Closed,2020-10-09,0.12385321100917432
Cook,Symphony of Bronzeville,61,17,Open,2020-10-09,0.2786885245901639
Cook,Symphony of Chicago West,58,7,Closed,2020-10-09,0.1206896551724138
Cook,Symphony of Crestwood,41,6,Open,2020-10-09,0.14634146341463414
Cook,Symphony of Evanston,28,1,Closed,2020-10-09,0.03571428571428571
Cook,Symphony of Hanover Park,23,2,Open,2020-10-09,0.08695652173913043
Cook,Symphony of Lincoln Park,179,30,Closed,2020-10-09,0.16759776536312848
Cook,Symphony of Morgan Park,202,26,Open,2020-10-09,0.12871287128712872
Cook,Symphony of South Shore,188,29,Closed,2020-10-09,0.15425531914893617
Cook,Symphony Residences at Lincoln Park,6,0,Open,2020-10-09,0.0
Cook,The Admiral at the Lake,49,6,Open,2020-10-09,0.12244897959183673
Cook,The Auberge at Morton Grove,9,1,Open,2020-10-09,0.1111111111111111
Cook,The Carrington Linclonwood,41,4,Closed,2020-10-09,0.0975609756097561
Cook,The Clare,2,0,Closed,2020-10-09,0.0
Cook,The Clare,2,0,Open,2020-10-09,0.0
Cook,The Clare,17,0,Closed,2020-10-09,0.0
Cook,The Grove of Berwyn,57,14,Open,2020-10-09,0.24561403508771928
Cook,The Grove of Evanston,89,19,Closed,2020-10-09,0.21348314606741572
Cook,The Grove of La Grange,3,0,Open,2020-10-09,0.0
Cook,The Grove of La Grange,4,1,Closed,2020-10-09,0.25
Cook,The Grove of Northbrook,12,0,Open,2020-10-09,0.0
Cook,The Grove of Skokie,40,6,Open,2020-10-09,0.15
Cook,The Hartwell,16,0,Closed,2020-10-09,0.0
Cook,The Mather,2,0,Open,2020-10-09,0.0
Cook,The Mather Evanston,7,0,Closed,2020-10-09,0.0
Cook,The Mooring of Arlington heights,3,0,Open,2020-10-09,0.0
Cook,The Pointe of Kilpatrick ,38,7,Open,2020-10-09,0.18421052631578946
Cook,The Reserve at Arlington Heights,11,1,Open,2020-10-09,0.09090909090909091
Cook,The Sheridan of Park Ridge,10,3,Closed,2020-10-09,0.3
Cook,The Vine At Countryside,31,4,Open,2020-10-09,0.12903225806451613
Cook,Thornton Heights Terrace,2,0,Closed,2020-10-09,0.0
Cook,Three Crown Park ,48,8,Closed,2020-10-09,0.16666666666666666
Cook,Three Crowns Park,4,0,Open,2020-10-09,0.0
Cook,Tri-States Nursing & rehab Center,40,5,Open,2020-10-09,0.125
Cook,Uptown Health Center,123,18,Open,2020-10-09,0.14634146341463414
Cook,Vi at the Glen,27,4,Open,2020-10-09,0.14814814814814814
Cook,Victory Center of Bartlett,3,0,Closed,2020-10-09,0.0
Cook,Victory Center of Bartlett,4,1,Open,2020-10-09,0.25
Cook,Victory Centre of Riverwoods,9,4,Open,2020-10-09,0.4444444444444444
