reporting_date,County,FacilityName,confirmed_cases,deaths,ReportDate,status,CFR,outbreaks,county-facName,CMS_ProvNum
2021-01-15,Christian,Villas of Holly Brook,2,0,2021-01-15T00:00:00,Closed,0.0,1,CHRISTIAN-VILLAS OF HOLLY BROOK,No Match
2021-01-15,Christian,Taylorville Estates,2,0,2021-01-15T00:00:00,Open,0.0,1,CHRISTIAN-TAYLORVILLE ESTATES,No Match
2021-01-15,Christian,Taylorville Hickory Estates,2,0,2021-01-15T00:00:00,Open,0.0,1,CHRISTIAN-TAYLORVILLE HICKORY ESTATES,No Match
2021-01-15,Christian,Heritage Health of Pana,69,14,2021-01-15T00:00:00,Open,0.2028985507246377,1,CHRISTIAN-HERITAGE HEALTH OF PANA,145267
2021-01-15,Christian,Prairie Rose,2,0,2021-01-15T00:00:00,Open,0.0,1,CHRISTIAN-PRAIRIE ROSE,145411
2021-01-15,Christian,taylorville care center,99,16,2021-01-15T00:00:00,Open,0.16161616161616163,1,CHRISTIAN-TAYLORVILLE CARE CENTER,145502
2021-01-15,Christian,Taylorville Skilled Nursing (fka Meadow Manor),54,4,2021-01-15T00:00:00,Closed,0.07407407407407407,1,CHRISTIAN-TAYLORVILLE SKILLED NURSING (FKA MEADOW MANOR),146048
2021-01-15,Christian,Lifes Journey,8,2,2021-01-15T00:00:00,Closed,0.25,1,CHRISTIAN-LIFES JOURNEY,No Match
2021-01-15,Christian,Hickory Estates of Pana,2,0,2021-01-15T00:00:00,Open,0.0,1,CHRISTIAN-HICKORY ESTATES OF PANA,No Match
2021-01-15,Christian,prairie rose,7,6,2021-01-15T00:00:00,Open,0.8571428571428571,1,CHRISTIAN-PRAIRIE ROSE,145411
2021-01-15,Clark,Villas of Holly Brook Marshall,8,0,2021-01-15T00:00:00,Closed,0.0,1,CLARK-VILLAS OF HOLLY BROOK MARSHALL,No Match
2021-01-15,Clark,Marshall Rehab,18,0,2021-01-15T00:00:00,Open,0.0,1,CLARK-MARSHALL REHAB,146046
2021-01-15,Clark,Heartland Manor Nursing home,78,18,2021-01-15T00:00:00,Open,0.23076923076923078,1,CLARK-HEARTLAND MANOR NURSING HOME,No Match
2021-01-15,Clark," Villas of Holly Brook Marshall, Clark ",41,2,2021-01-15T00:00:00,Open,0.04878048780487805,1,"CLARK- VILLAS OF HOLLY BROOK MARSHALL, CLARK ",No Match
2021-01-15,Clark,Casey Healthcare Center,31,1,2021-01-15T00:00:00,Open,0.03225806451612903,1,CLARK-CASEY HEALTHCARE CENTER,No Match
2021-01-15,Clay,Flora Gardens,61,13,2021-01-15T00:00:00,Closed,0.21311475409836064,1,CLAY-FLORA GARDENS,145624
2021-01-15,Clay,Flora Rehabilitation,59,8,2021-01-15T00:00:00,Open,0.13559322033898305,1,CLAY-FLORA REHABILITATION,No Match
2021-01-15,Clay,Heritage Woods of Flora ,3,0,2021-01-15T00:00:00,Open,0.0,1,CLAY-HERITAGE WOODS OF FLORA ,No Match
2021-01-15,Clinton,Carlyle HealthCare Center,85,15,2021-01-15T00:00:00,Closed,0.17647058823529413,1,CLINTON-CARLYLE HEALTHCARE CENTER,145729
2021-01-15,Clinton,Warrren G Murray Develpmental Center,62,0,2021-01-15T00:00:00,Closed,0.0,1,CLINTON-WARRREN G MURRAY DEVELPMENTAL CENTER,No Match
2021-01-15,Clinton,Clinton Manor Living Facility,31,1,2021-01-15T00:00:00,Closed,0.03225806451612903,1,CLINTON-CLINTON MANOR LIVING FACILITY,146025
2021-01-15,Clinton,Villa Catherine,7,0,2021-01-15T00:00:00,Closed,0.0,1,CLINTON-VILLA CATHERINE,No Match
2021-01-15,Clinton,Clinton Manor Living Facility,13,0,2021-01-15T00:00:00,Closed,0.0,1,CLINTON-CLINTON MANOR LIVING FACILITY,146025
2021-01-15,Clinton,Warren G Murray Developmental Center,2,0,2021-01-15T00:00:00,Closed,0.0,1,CLINTON-WARREN G MURRAY DEVELOPMENTAL CENTER,No Match
2021-01-15,Clinton,Carlyle Healthcare Center,37,1,2021-01-15T00:00:00,Open,0.02702702702702703,1,CLINTON-CARLYLE HEALTHCARE CENTER,145729
2021-01-15,Clinton,Warren G. Murray Developmental Center,167,0,2021-01-15T00:00:00,Open,0.0,1,CLINTON-WARREN G. MURRAY DEVELOPMENTAL CENTER,No Match
2021-01-15,Clinton,Breese Nursing Home,54,8,2021-01-15T00:00:00,Closed,0.14814814814814814,1,CLINTON-BREESE NURSING HOME,145410
2021-01-15,Clinton,Aviston Countryside Manor,68,16,2021-01-15T00:00:00,Open,0.23529411764705882,1,CLINTON-AVISTON COUNTRYSIDE MANOR,145601
2021-01-15,Clinton,Trenton Village Retirement,37,3,2021-01-15T00:00:00,Closed,0.08108108108108109,1,CLINTON-TRENTON VILLAGE RETIREMENT,No Match
2021-01-15,Clinton,Clinton Manor Living Center,14,1,2021-01-15T00:00:00,Open,0.07142857142857142,1,CLINTON-CLINTON MANOR LIVING CENTER,No Match
2021-01-15,Clinton,Villa Catherine,32,5,2021-01-15T00:00:00,Open,0.15625,1,CLINTON-VILLA CATHERINE,No Match
2021-01-15,Clinton,The Villas at St. James,45,4,2021-01-15T00:00:00,Open,0.08888888888888889,1,CLINTON-THE VILLAS AT ST. JAMES,No Match
2021-01-15,Clinton,Cedarhurst of Breese,9,0,2021-01-15T00:00:00,Open,0.0,1,CLINTON-CEDARHURST OF BREESE,No Match
2021-01-15,Clinton,Clinton Manor Living Center - DD,8,0,2021-01-15T00:00:00,Open,0.0,1,CLINTON-CLINTON MANOR LIVING CENTER - DD,No Match
2021-01-15,Clinton,Royal Living Center,3,0,2021-01-15T00:00:00,Open,0.0,1,CLINTON-ROYAL LIVING CENTER,No Match
2021-01-15,Clinton,Royal Living Center- Multi-CILA,14,0,2021-01-15T00:00:00,Open,0.0,1,CLINTON-ROYAL LIVING CENTER- MULTI-CILA,No Match
2021-01-15,Coles,Charleston Rehab and Healthcare,95,17,2021-01-15T00:00:00,Closed,0.17894736842105263,1,COLES-CHARLESTON REHAB AND HEALTHCARE,145636
2021-01-15,Coles,Mattoon Healthcare,2,0,2021-01-15T00:00:00,Closed,0.0,1,COLES-MATTOON HEALTHCARE,145480
2021-01-15,Coles,Odd Fellow Rebekah,28,5,2021-01-15T00:00:00,Closed,0.17857142857142858,1,COLES-ODD FELLOW REBEKAH,145772
2021-01-15,Coles,Villas of Holly,7,0,2021-01-15T00:00:00,Closed,0.0,1,COLES-VILLAS OF HOLLY,No Match
2021-01-15,Coles,Mattoon Healthcare,3,0,2021-01-15T00:00:00,Closed,0.0,1,COLES-MATTOON HEALTHCARE,145480
2021-01-15,Coles,Hilltop Skilled Nursing,71,5,2021-01-15T00:00:00,Closed,0.07042253521126761,1,COLES-HILLTOP SKILLED NURSING,145862
2021-01-15,Coles,Copper Creek Cottages,26,7,2021-01-15T00:00:00,Closed,0.2692307692307692,1,COLES-COPPER CREEK COTTAGES,No Match
2021-01-15,Coles,Mattoon Rehabilitation and Health Care Center,144,19,2021-01-15T00:00:00,Closed,0.13194444444444445,1,COLES-MATTOON REHABILITATION AND HEALTH CARE CENTER,No Match
2021-01-15,Coles,Brookstone Estates North,19,2,2021-01-15T00:00:00,Open,0.10526315789473684,1,COLES-BROOKSTONE ESTATES NORTH,No Match
2021-01-15,Coles,CTF Charleston,34,0,2021-01-15T00:00:00,Closed,0.0,1,COLES-CTF CHARLESTON,No Match
2021-01-15,Coles,Charleston Rehabilitation and Healthcare,25,0,2021-01-15T00:00:00,Closed,0.0,1,COLES-CHARLESTON REHABILITATION AND HEALTHCARE,No Match
2021-01-15,Coles,Odd Fellow Rebekah Home,23,1,2021-01-15T00:00:00,Open,0.043478260869565216,1,COLES-ODD FELLOW REBEKAH HOME,No Match
2021-01-15,Coles,Brookstone Estates of Charleston,5,0,2021-01-15T00:00:00,Closed,0.0,1,COLES-BROOKSTONE ESTATES OF CHARLESTON,No Match
2021-01-15,Coles,Harmony Healthcare and Rehab,21,2,2021-01-15T00:00:00,Open,0.09523809523809523,1,COLES-HARMONY HEALTHCARE AND REHAB,No Match
2021-01-15,Coles,Alden Estates,24,2,2021-01-15T00:00:00,Open,0.08333333333333333,1,COLES-ALDEN ESTATES,No Match
2021-01-15,Coles,Villas of Hollybrook in Charleston,22,1,2021-01-15T00:00:00,Open,0.045454545454545456,1,COLES-VILLAS OF HOLLYBROOK IN CHARLESTON,No Match
2021-01-15,Coles,Heritage Woods in Charleston IL,14,2,2021-01-15T00:00:00,Open,0.14285714285714285,1,COLES-HERITAGE WOODS IN CHARLESTON IL,No Match
2021-01-15,Coles,"Palm Terrace of Mattoon, IL",2,0,2021-01-15T00:00:00,Open,0.0,1,"COLES-PALM TERRACE OF MATTOON, IL",No Match
2021-01-15,Coles,The Oaks Manor,3,0,2021-01-15T00:00:00,Closed,0.0,1,COLES-THE OAKS MANOR,No Match
2021-01-15,Cook,Three Crown Park ,48,8,2021-01-15T00:00:00,Closed,0.16666666666666666,1,COOK-THREE CROWN PARK ,No Match
2021-01-15,Cook,The Admiral at the Lake,75,8,2021-01-15T00:00:00,Open,0.10666666666666667,1,COOK-THE ADMIRAL AT THE LAKE,146165
2021-01-15,Cook,Covenant Enabling Residence,6,0,2021-01-15T00:00:00,Closed,0.0,1,COOK-COVENANT ENABLING RESIDENCE,No Match
2021-01-15,Cook,Presence MaryHaven,13,4,2021-01-15T00:00:00,Closed,0.3076923076923077,1,COOK-PRESENCE MARYHAVEN,145741
2021-01-15,Cook,Bridgeview HC,66,15,2021-01-15T00:00:00,Closed,0.22727272727272727,1,COOK-BRIDGEVIEW HC,145208
2021-01-15,Cook,Pershing Garden,13,4,2021-01-15T00:00:00,Closed,0.3076923076923077,1,COOK-PERSHING GARDEN,146078
2021-01-15,Cook,Aperion Care Forest Park,51,6,2021-01-15T00:00:00,Closed,0.11764705882352941,1,COOK-APERION CARE FOREST PARK,145969
2021-01-15,Cook,ManorCare Palos Heights East,67,12,2021-01-15T00:00:00,Closed,0.1791044776119403,1,COOK-MANORCARE PALOS HEIGHTS EAST,145607
2021-01-15,Cook,Community Care Nursing Home,81,9,2021-01-15T00:00:00,Closed,0.1111111111111111,1,COOK-COMMUNITY CARE NURSING HOME,146164
2021-01-15,Cook,Westchester Health and Rehabilitation Center,46,12,2021-01-15T00:00:00,Closed,0.2608695652173913,1,COOK-WESTCHESTER HEALTH AND REHABILITATION CENTER,145660
2021-01-15,Cook,Ludeman Developmental Center,263,9,2021-01-15T00:00:00,Closed,0.034220532319391636,1,COOK-LUDEMAN DEVELOPMENTAL CENTER,No Match
2021-01-15,Cook,Warren Barr Lincoln Park,56,11,2021-01-15T00:00:00,Closed,0.19642857142857142,1,COOK-WARREN BARR LINCOLN PARK,145875
2021-01-15,Cook,Good Shepherd Manor,3,1,2021-01-15T00:00:00,Closed,0.3333333333333333,1,COOK-GOOD SHEPHERD MANOR,No Match
2021-01-15,Cook,Lexington of Chicago Ridge,23,12,2021-01-15T00:00:00,Closed,0.5217391304347826,1,COOK-LEXINGTON OF CHICAGO RIDGE,145700
2021-01-15,Cook,Summit of Uptown,35,15,2021-01-15T00:00:00,Closed,0.42857142857142855,1,COOK-SUMMIT OF UPTOWN,No Match
2021-01-15,Cook,Brookdale Des Plaines,20,7,2021-01-15T00:00:00,Closed,0.35,1,COOK-BROOKDALE DES PLAINES,No Match
2021-01-15,Cook,Evergreen Senior Living,9,4,2021-01-15T00:00:00,Closed,0.4444444444444444,1,COOK-EVERGREEN SENIOR LIVING,No Match
2021-01-15,Cook,Madden Mental Health Center,9,0,2021-01-15T00:00:00,Closed,0.0,1,COOK-MADDEN MENTAL HEALTH CENTER,No Match
2021-01-15,Cook,New City Supportive Living,2,0,2021-01-15T00:00:00,Open,0.0,1,COOK-NEW CITY SUPPORTIVE LIVING,No Match
2021-01-15,Cook,Alden Lakeland,14,2,2021-01-15T00:00:00,Closed,0.14285714285714285,1,COOK-ALDEN LAKELAND,145450
2021-01-15,Cook,Lakeview Nursing and Rehab,90,22,2021-01-15T00:00:00,Open,0.24444444444444444,1,COOK-LAKEVIEW NURSING AND REHAB,145654
2021-01-15,Cook,Uptown Health Center,120,18,2021-01-15T00:00:00,Closed,0.15,1,COOK-UPTOWN HEALTH CENTER,145881
2021-01-15,Cook,Symphony of Bronzeville,64,17,2021-01-15T00:00:00,Closed,0.265625,1,COOK-SYMPHONY OF BRONZEVILLE,145337
2021-01-15,Cook,Southpoint Nsg and Rehab,81,11,2021-01-15T00:00:00,Closed,0.13580246913580246,1,COOK-SOUTHPOINT NSG AND REHAB,145914
2021-01-15,Cook,Windsor Estates,109,23,2021-01-15T00:00:00,Closed,0.21100917431192662,1,COOK-WINDSOR ESTATES,145967
2021-01-15,Cook,ManorCare Health Services-Palos Heights West,55,16,2021-01-15T00:00:00,Closed,0.2909090909090909,1,COOK-MANORCARE HEALTH SERVICES-PALOS HEIGHTS WEST,145893
2021-01-15,Cook,Prairie Green at Dixie Crossing,18,6,2021-01-15T00:00:00,Closed,0.3333333333333333,1,COOK-PRAIRIE GREEN AT DIXIE CROSSING,No Match
2021-01-15,Cook,Victory Centre of Sierra Ridge,12,1,2021-01-15T00:00:00,Closed,0.08333333333333333,1,COOK-VICTORY CENTRE OF SIERRA RIDGE,No Match
2021-01-15,Cook,Progressive Housing,7,3,2021-01-15T00:00:00,Closed,0.42857142857142855,1,COOK-PROGRESSIVE HOUSING,No Match
2021-01-15,Cook,Arbour Health Care Center,58,3,2021-01-15T00:00:00,Closed,0.05172413793103448,1,COOK-ARBOUR HEALTH CARE CENTER,146169
2021-01-15,Cook,Elevate Care Chicago North,176,34,2021-01-15T00:00:00,Closed,0.19318181818181818,1,COOK-ELEVATE CARE CHICAGO NORTH,145484
2021-01-15,Cook,Carlton at the Lake,104,20,2021-01-15T00:00:00,Closed,0.19230769230769232,1,COOK-CARLTON AT THE LAKE,145679
2021-01-15,Cook,Aperion Care Dolton,29,6,2021-01-15T00:00:00,Closed,0.20689655172413793,1,COOK-APERION CARE DOLTON,145877
2021-01-15,Cook,Bellhaven Nursing and Rehabilitation,86,9,2021-01-15T00:00:00,Open,0.10465116279069768,1,COOK-BELLHAVEN NURSING AND REHABILITATION,145549
2021-01-15,Cook,Center Home for Hispanic Elderly,126,30,2021-01-15T00:00:00,Open,0.23809523809523808,1,COOK-CENTER HOME FOR HISPANIC ELDERLY,146062
2021-01-15,Cook,Estates of Hyde Park,57,12,2021-01-15T00:00:00,Closed,0.21052631578947367,1,COOK-ESTATES OF HYDE PARK,145828
2021-01-15,Cook,Symphony of South Shore,188,29,2021-01-15T00:00:00,Open,0.15425531914893617,1,COOK-SYMPHONY OF SOUTH SHORE,145977
2021-01-15,Cook,Villa at Windsor Park,160,44,2021-01-15T00:00:00,Closed,0.275,1,COOK-VILLA AT WINDSOR PARK,145970
2021-01-15,Cook,Symphony of Lincoln Park,179,30,2021-01-15T00:00:00,Closed,0.16759776536312848,1,COOK-SYMPHONY OF LINCOLN PARK,145510
2021-01-15,Cook,Symphony of Chicago West,58,7,2021-01-15T00:00:00,Closed,0.1206896551724138,1,COOK-SYMPHONY OF CHICAGO WEST,145661
2021-01-15,Cook,Covenant Home of Chicago,3,0,2021-01-15T00:00:00,Closed,0.0,1,COOK-COVENANT HOME OF CHICAGO,No Match
2021-01-15,Cook,Austin Oasis,105,16,2021-01-15T00:00:00,Open,0.1523809523809524,1,COOK-AUSTIN OASIS,145834
2021-01-15,Cook,Glenview Terrace,190,33,2021-01-15T00:00:00,Closed,0.1736842105263158,1,COOK-GLENVIEW TERRACE,145268
2021-01-15,Cook,Avenues to Independence,11,0,2021-01-15T00:00:00,Closed,0.0,1,COOK-AVENUES TO INDEPENDENCE,No Match
2021-01-15,Cook,Sunrise of Park Ridge,48,11,2021-01-15T00:00:00,Closed,0.22916666666666666,1,COOK-SUNRISE OF PARK RIDGE,No Match
2021-01-15,Cook,Birchwood Plaza Nursing-Rehab,85,15,2021-01-15T00:00:00,Closed,0.17647058823529413,1,COOK-BIRCHWOOD PLAZA NURSING-REHAB,145532
