County,FacilityName,ReportingDate,confirmed_cases,deaths,CFR,outbreaks,facilities
Cook,ManorCare Oak Lawn West,2020-09-11,65,17,0.26153846153846155,1,1
Cook,Countryside Nursing and Rehab Center,2020-09-11,65,11,0.16923076923076924,1,1
Lake,Claridge Health Center,2020-09-11,63,18,0.2857142857142857,1,1
Cook,Generations At Oakton,2020-09-11,63,13,0.20634920634920634,1,1
Cook,BRIA of Chicago Heights,2020-09-11,63,1,0.015873015873015872,1,1
Cook,Westwood Manor,2020-09-11,63,2,0.031746031746031744,1,1
Cook,Little Sisters of the Poor/St. Marys Home,2020-09-11,62,13,0.20967741935483872,1,1
Will,Sunny Hill Nursing Home,2020-09-11,62,16,0.25806451612903225,2,1
Clinton,Warrren G Murray Develpmental Center,2020-09-11,62,0,0.0,1,1
DeKalb,Willow Crest Nursing Pavilion,2020-09-11,61,13,0.21311475409836064,1,1
Madison,Integrity of Godfrey,2020-09-11,61,3,0.04918032786885246,1,1
Cook,Symphony of Bronzeville,2020-09-11,60,16,0.26666666666666666,1,1
McLean,Bloomington Rehabilitation and Healthcare Center,2020-09-11,59,11,0.1864406779661017,1,1
Cook,Symphony of Chicago West,2020-09-11,59,7,0.11864406779661017,1,1
Rock Island,Generations of Rock Island,2020-09-11,59,17,0.288135593220339,1,1
Lake,The Grove By the Lake,2020-09-11,59,9,0.15254237288135594,1,1
Lake,Elevate Care Riverwoods,2020-09-11,59,12,0.2033898305084746,1,1
DuPage,Chateau Center Nursing & Rehabilitation,2020-09-11,58,14,0.2413793103448276,1,1
Cook,Aperion Care Plum Grove,2020-09-11,58,19,0.3275862068965517,1,1
Cook,Arbour Health Care Center,2020-09-11,58,3,0.05172413793103448,1,1
Cook,The Grove of Berwyn,2020-09-11,57,14,0.24561403508771928,1,1
St. Clair,New Athens Home for the Aged,2020-09-11,57,8,0.14035087719298245,1,1
Peoria,Apostolic Christian Skyline,2020-09-11,57,3,0.05263157894736842,1,1
Cass,Walker Nursing Home,2020-09-11,57,11,0.19298245614035087,1,1
Cook,Alden Princeton Rehab & Health,2020-09-11,56,12,0.21428571428571427,1,1
Cook,Estates of Hyde Park,2020-09-11,56,13,0.23214285714285715,1,1
Madison,Alton Memorial Rehab and Therapy,2020-09-11,56,8,0.14285714285714285,1,1
Cook,Warren Barr Lincoln Park,2020-09-11,56,11,0.19642857142857142,1,1
Cook,Lutheran Home,2020-09-11,56,9,0.16071428571428573,1,1
Cook,Summit of Uptown,2020-09-11,55,15,0.2727272727272727,1,1
Cook,Arden Courts of Palos Heights,2020-09-11,55,10,0.18181818181818182,1,1
Cook,ManorCare Health Services-Palos Heights West,2020-09-11,55,16,0.2909090909090909,1,1
Macon,Villa Clara Post Acute,2020-09-11,55,2,0.03636363636363636,1,1
Peoria,University Rehab Center,2020-09-11,54,16,0.2962962962962963,1,1
Cook,Plymouth Place Senior Living,2020-09-11,54,11,0.2037037037037037,1,1
Cook,Chicago Ridge Nursing and Rehab,2020-09-11,54,16,0.2962962962962963,1,1
DuPage,Wheaton Village,2020-09-11,54,7,0.12962962962962962,1,1
St. Clair,St. Pauls,2020-09-11,53,14,0.2641509433962264,1,1
Kankakee,Citadel of Kankakee,2020-09-11,53,0,0.0,1,1
Cook,Manor Care Health Services-Homewood,2020-09-11,52,15,0.28846153846153844,1,1
Cook,Park View Rehab,2020-09-11,52,11,0.21153846153846154,1,1
St. Clair,Memorial Care Center,2020-09-11,52,8,0.15384615384615385,2,1
Cook,Palos Heights Nursing and Rehab,2020-09-11,52,10,0.19230769230769232,1,1
Cook,Aperion Care Forest Park,2020-09-11,51,5,0.09803921568627451,1,1
Kane,Fox River Rehab and Healthcare,2020-09-11,51,15,0.29411764705882354,1,1
Iroquois,Ascension Presence Merkle Knipprath,2020-09-11,51,4,0.0784313725490196,1,1
Cook,Resurrection Nursing & rehab Center,2020-09-11,51,8,0.1568627450980392,1,1
Cook,Bethesda Rehab and Senior Care,2020-09-11,51,6,0.11764705882352941,1,1
Lake,Lexington of Lake Zurich,2020-09-11,50,12,0.24,1,1
Kendall,Symphony At The Tillers of Oswego,2020-09-11,50,9,0.18,1,1
Cook,All American Nursing Home,2020-09-11,50,4,0.08,1,1
Jasper,Newton Care Center,2020-09-11,49,8,0.16326530612244897,1,1
Cook,Lake Cook Rehab & Healthcare(formerly Rosewood),2020-09-11,49,12,0.24489795918367346,1,1
Lake,Terrace Nursing Home,2020-09-11,49,12,0.24489795918367346,1,1
Cook,Pauls House,2020-09-11,49,6,0.12244897959183673,1,1
Williamson,Parkway Manor,2020-09-11,48,5,0.10416666666666667,1,1
Cook,Sunrise of Park Ridge,2020-09-11,48,10,0.20833333333333334,1,1
Cook,Landmark of Richton Park,2020-09-11,48,9,0.1875,1,1
DuPage,Beacon Hill Lombard,2020-09-11,48,6,0.125,1,1
Cook,Winston Manor,2020-09-11,48,8,0.16666666666666666,1,1
McDonough,Heartland Health Care Center,2020-09-11,48,15,0.3125,1,1
Cook,The Admiral at the Lake,2020-09-11,48,6,0.125,1,1
Cook,Praire Oasis South Holland,2020-09-11,48,14,0.2916666666666667,1,1
Cook,Sheridan Village,2020-09-11,48,17,0.3541666666666667,1,1
Cook,Three Crown Park ,2020-09-11,48,8,0.16666666666666666,1,1
Rock Island,Heartland Healthcare Center Moline,2020-09-11,47,10,0.2127659574468085,1,1
DuPage,Aperion Care West Chicago,2020-09-11,47,7,0.14893617021276595,1,1
Winnebago,Crimson Pointe Senior Living,2020-09-11,47,12,0.2553191489361702,1,1
Lake,Libertyville Manor,2020-09-11,46,16,0.34782608695652173,1,1
DuPage,Westmont Manor Health and Rehab Center,2020-09-11,46,16,0.34782608695652173,1,1
Cook,Westchester Health and Rehabilitation Center,2020-09-11,46,12,0.2608695652173913,1,1
McHenry,The Fountains at Crystal Lake,2020-09-11,46,15,0.32608695652173914,1,1
Cook,Presence Villa Scalabrini Nursing&Rehab Center,2020-09-11,45,6,0.13333333333333333,1,1
DuPage,Brookdale Lisle,2020-09-11,45,8,0.17777777777777778,1,1
Union,Integrity of Cobden,2020-09-11,45,7,0.15555555555555556,1,1
Lake,Warren Barr Lincolnshire,2020-09-11,45,5,0.1111111111111111,1,1
DuPage,Alden Valley Ridge,2020-09-11,44,20,0.45454545454545453,1,1
Cook,Clearbrook Center,2020-09-11,44,7,0.1590909090909091,1,1
St. Clair,Swansea Rehabilitation and Health Care Center,2020-09-11,44,9,0.20454545454545456,1,1
Cook,Little Village Nursing Home,2020-09-11,44,8,0.18181818181818182,2,1
Madison,Alton Mental Health Center,2020-09-11,44,0,0.0,1,1
DuPage,Lexington of Lombard,2020-09-11,43,12,0.27906976744186046,1,1
McHenry,Sheltered Village,2020-09-11,43,9,0.20930232558139536,1,1
Cook,Warren Barr South Loop,2020-09-11,42,3,0.07142857142857142,1,1
Cook,Lincolnwood Place,2020-09-11,42,15,0.35714285714285715,1,1
Lake,Autumn Leaves of Gurnee,2020-09-11,42,11,0.2619047619047619,1,1
LaSalle,Aperion Care Marseilles,2020-09-11,42,10,0.23809523809523808,1,1
DuPage,Artis Senior Living Elmhurst,2020-09-11,42,20,0.47619047619047616,1,1
Cook,Elevate Saint Andrew,2020-09-11,42,9,0.21428571428571427,1,1
Cook,The Carrington Linclonwood,2020-09-11,41,4,0.0975609756097561,1,1
Cook,Citadel of Northbrook,2020-09-11,41,2,0.04878048780487805,1,1
Cook,Selfhelp Home,2020-09-11,41,4,0.0975609756097561,1,1
Cook,Alden Estates of Orland Park,2020-09-11,41,13,0.3170731707317073,1,1
Kane,Alden of Waterford,2020-09-11,41,10,0.24390243902439024,1,1
Cook,Symphony of Crestwood,2020-09-11,41,5,0.12195121951219512,1,1
Clinton,Clinton Manor Living Facility,2020-09-11,41,1,0.024390243902439025,2,1
Cook,Warren Barr Gold Coast,2020-09-11,41,4,0.0975609756097561,1,1
Jackson,Integrity Healthcare of Carbondale,2020-09-11,41,5,0.12195121951219512,1,1
Lake,Radford Green at Sedgebrook,2020-09-11,41,6,0.14634146341463414,1,1
Lake,Captain James A Lovell FHCC CLC,2020-09-11,41,6,0.14634146341463414,2,1
Cook,The Grove of Skokie,2020-09-11,40,6,0.15,1,1
Adams,Illinois Veterans Home,2020-09-11,40,2,0.05,1,1
Cook,Tri-States Nursing & rehab Center,2020-09-11,40,5,0.125,1,1
Lake,Manor Care of Libertyville,2020-09-11,40,5,0.125,1,1
Kane,Heritage Health Therapy and Senior Care,2020-09-11,40,3,0.075,1,1
Cook,Montgomery Place,2020-09-11,40,4,0.1,1,1
Tazewell,Aperion Morton,2020-09-11,39,0,0.0,1,1
LaSalle,Streator Unlimited Inc.,2020-09-11,39,1,0.02564102564102564,1,1
Monroe,Garden Place Independant & Assisted Living,2020-09-11,38,11,0.2894736842105263,1,1
McHenry,The Springs at Crystal Lake,2020-09-11,38,10,0.2631578947368421,1,1
Kane,Elmwood Terrace,2020-09-11,38,6,0.15789473684210525,1,1
Ford,Accolade Healthcare of Paxton on Pells,2020-09-11,38,3,0.07894736842105263,1,1
Cook,The Pointe of Kilpatrick ,2020-09-11,38,6,0.15789473684210525,1,1
DuPage,Harvester Place Memory Care,2020-09-11,38,13,0.34210526315789475,1,1
Cook,Burbank Rehab - Vera Care Stickney,2020-09-11,38,11,0.2894736842105263,1,1
LaSalle,LaSalle County Nursing Home,2020-09-11,38,7,0.18421052631578946,1,1
Will,Clarendale of Mokena,2020-09-11,37,6,0.16216216216216217,1,1
Kane,Avondale Estates of Elgin,2020-09-11,37,3,0.08108108108108109,1,1
DuPage,Meadowbrook Manor Naperville,2020-09-11,37,3,0.08108108108108109,1,1
Jackson,Manor Court of Carbondale,2020-09-11,37,10,0.2702702702702703,1,1
DuPage,Tabor Hills Healthcare,2020-09-11,36,7,0.19444444444444445,2,1
Kane,Avantara Elgin,2020-09-11,36,2,0.05555555555555555,1,1
Cook,Harbor House Memory Care,2020-09-11,36,12,0.3333333333333333,1,1
DuPage,Burgess Square Healthcare & Rehab Center,2020-09-11,36,3,0.08333333333333333,1,1
St. Clair,Bria of Cahokia,2020-09-11,36,3,0.08333333333333333,1,1
Cook,Aperion Care West Ridge,2020-09-11,35,14,0.4,1,1
Kane,South Elgin Rehab,2020-09-11,35,1,0.02857142857142857,1,1
Will,Arbor Terrace,2020-09-11,35,5,0.14285714285714285,1,1
Rock Island,Aspen Rehab,2020-09-11,34,6,0.17647058823529413,1,1
Winnebago,Stepping Stone of Rockford ,2020-09-11,34,1,0.029411764705882353,1,1
Cook,Aperion Care Dolton,2020-09-11,34,5,0.14705882352941177,1,1
Cumberland,Heartland Senior Living,2020-09-11,34,3,0.08823529411764706,1,1
Cook,Lexington Healthcare of La Grange,2020-09-11,34,4,0.11764705882352941,1,1
Sangamon,Auburn Rehab and Healthcare Center,2020-09-11,34,4,0.11764705882352941,1,1
Cook,Artis Senior Living of Lakeview,2020-09-11,34,8,0.23529411764705882,1,1
Lake,Winchester House,2020-09-11,34,7,0.20588235294117646,1,1
Christian,Meadow Manor,2020-09-11,34,2,0.058823529411764705,1,1
Cook,Villa at South Holland,2020-09-11,34,9,0.2647058823529412,1,1
Cook,Lemont Center,2020-09-11,33,7,0.21212121212121213,1,1
Cook,Lakefront Nursing,2020-09-11,33,0,0.0,1,1
McHenry,Florence Nursing Home,2020-09-11,33,4,0.12121212121212122,2,1
Cook,Bria Place of Indian Head Park,2020-09-11,33,7,0.21212121212121213,1,1
Peoria,Generations of Peoria,2020-09-11,33,5,0.15151515151515152,1,1
St. Clair,CASEYVILLE CARE CENTER,2020-09-11,32,1,0.03125,1,1
LaSalle,Parker Nursing and Rehabilitation Center,2020-09-11,32,1,0.03125,1,1
Cook,Foster Health & Rehab,2020-09-11,32,7,0.21875,1,1
Cook,Symphony at Aria,2020-09-11,31,7,0.22580645161290322,1,1
Cook,The Vine At Countryside,2020-09-11,31,4,0.12903225806451613,1,1
Winnebago,Van Matre Encompas Health,2020-09-11,31,4,0.12903225806451613,1,1
Grundy,Parkpointe ,2020-09-11,31,3,0.0967741935483871,1,1
Moultrie,Sullivan Rehabilitation and Health Care Center,2020-09-11,31,3,0.0967741935483871,1,1
Cook,Arden Courts of Elk Grove,2020-09-11,31,8,0.25806451612903225,1,1
DuPage,Belmont Village Senior Living Carol Stream,2020-09-11,30,4,0.13333333333333333,1,1
Madison,Meridian Village,2020-09-11,30,0,0.0,1,1
Will,Shady Oaks,2020-09-11,30,3,0.1,1,1
Will,Revere Court of Bolingbrook,2020-09-11,29,3,0.10344827586206896,1,1
Cook,Symphony of Evanston,2020-09-11,29,1,0.034482758620689655,1,1
Kane,Bickford of Aurora,2020-09-11,29,7,0.2413793103448276,1,1
DuPage,Artis Senior Living of Bartlett,2020-09-11,29,12,0.41379310344827586,1,1
Cook,Prairie Manor Rehab and Nursing,2020-09-11,29,12,0.41379310344827586,1,1
Cook,Alden Lakeland,2020-09-11,29,2,0.06896551724137931,2,1
Cook,Oak Park Oasis,2020-09-11,29,11,0.3793103448275862,1,1
Lake,Kiley Development Center,2020-09-11,29,1,0.034482758620689655,1,1
Cook,AMITA Health Holy Family Medical Center ,2020-09-11,29,1,0.034482758620689655,1,1
Coles,Odd Fellow Rebekah,2020-09-11,28,4,0.14285714285714285,1,1
Lake,Auberge at Lake Zurich,2020-09-11,28,6,0.21428571428571427,1,1
Cook,Greek American Rehab & Care,2020-09-11,28,2,0.07142857142857142,1,1
Cook,Lexington healthcare of Schaumburg,2020-09-11,28,3,0.10714285714285714,1,1
Whiteside,Parkway Center,2020-09-11,28,5,0.17857142857142858,1,1
Cook,Bryn Mawr Care,2020-09-11,28,3,0.10714285714285714,1,1
Champaign,Reflections Memory Care,2020-09-11,28,4,0.14285714285714285,1,1
Edgar,Twin Lakes Rehab Center,2020-09-11,28,2,0.07142857142857142,1,1
Cook,Sunrise of Schaumburg,2020-09-11,28,5,0.17857142857142858,1,1
Cook,Manor Care at Arlington Heights,2020-09-11,27,2,0.07407407407407407,1,1
Kane,Aperion Care,2020-09-11,27,5,0.18518518518518517,1,1
DuPage,Lakeview Memory Care Community,2020-09-11,27,5,0.18518518518518517,1,1
Cook,Vi at the Glen,2020-09-11,27,4,0.14814814814814814,1,1
DuPage,Terra Vista of Oakbrook Terrace,2020-09-11,27,3,0.1111111111111111,1,1
DuPage,Ray Graham Iona Glos,2020-09-11,27,2,0.07407407407407407,1,1
Coles,Hilltop Skilled Nursing,2020-09-11,26,0,0.0,1,1
Carroll,Big Meadows Nursing Home,2020-09-11,26,2,0.07692307692307693,1,1
Cook,Belmont Village Senior Living of Glenview,2020-09-11,26,5,0.19230769230769232,1,1
Cook,Southview Manor,2020-09-11,26,2,0.07692307692307693,1,1
Cook,Presence Nazarethville,2020-09-11,26,6,0.23076923076923078,1,1
Cook,Villa at Palos Heights,2020-09-11,26,5,0.19230769230769232,1,1
Cook,Aperion Care Evanston,2020-09-11,25,2,0.08,1,1
Cook,Grace Point Place Memory Care,2020-09-11,25,8,0.32,1,1
Cook,Mercy Circle,2020-09-11,25,3,0.12,1,1
Cook,Parkshore Estates,2020-09-11,24,0,0.0,1,1
Winnebago,Anam Care Facility,2020-09-11,24,7,0.2916666666666667,1,1
Cook,Weinberg Community for Senior Living,2020-09-11,24,2,0.08333333333333333,1,1
Will,Spring Creek Nursing Home,2020-09-11,24,4,0.16666666666666666,1,1
Macoupin,Gillespie Heritage Health,2020-09-11,23,2,0.08695652173913043,1,1
