County,FacilityName,confirmed_cases,deaths,status,reporting_date,% deaths,num of facilities
Cook,Inverness Health and Rehab,15,0,Open,2020-07-31,0.0,1
Cook,Jackson Park Assisted living,2,0,Open,2020-07-31,0.0,1
Cook,Kensington Place Nursing And Rehabilitation Center,15,2,Open,2020-07-31,0.13333333333333333,1
Cook,Lake Cook Rehab & Healthcare(formerly Rosewood),49,12,Open,2020-07-31,0.24489795918367346,1
Cook,Lakefront Nursing,18,0,Open,2020-07-31,0.0,1
Cook,Lakeview Nursing and Rehab,88,22,Open,2020-07-31,0.25,1
Cook,Landmark of Des Plaines,95,22,Open,2020-07-31,0.23157894736842105,1
Cook,Landmark of Richton Park,47,9,Open,2020-07-31,0.19148936170212766,1
Cook,Lee Manor Rehab and Nursing,97,18,Open,2020-07-31,0.18556701030927836,1
Cook,Lemont Center,33,7,Open,2020-07-31,0.21212121212121213,1
Cook,Lexington Health Care Center of Chicago Ridge,9,0,Open,2020-07-31,0.0,1
Cook,Lexington Healthcare of La Grange,8,2,Open,2020-07-31,0.25,1
Cook,Lexington healthcare of Schaumburg,21,2,Open,2020-07-31,0.09523809523809523,1
Cook,Lexington Health Care Orland Park,77,17,Open,2020-07-31,0.22077922077922077,1
Cook,Lexington of Chicago Ridge,23,12,Closed,2020-07-31,0.5217391304347826,1
Cook,Lieberman Geriatric Center,76,8,Open,2020-07-31,0.10526315789473684,1
Cook,Lincolnwood Place,37,15,Open,2020-07-31,0.40540540540540543,1
Cook,Little Sisters of the Poor/St. Marys Home,64,13,Open,2020-07-31,0.203125,1
Cook,Little Village Nursing Home,46,8,Open,2020-07-31,0.17391304347826086,1
Cook,Ludeman Developmental Center,331,10,Open,2020-07-31,0.030211480362537766,1
Cook,Lutheran Home,55,8,Open,2020-07-31,0.14545454545454545,1
Cook,Lydia Health Care Center,23,3,Open,2020-07-31,0.13043478260869565,1
Cook,MacNeal Memorial Hospital Rehab/LTC,2,0,Open,2020-07-31,0.0,1
Cook,Madden Mental Health Center,14,0,Open,2020-07-31,0.0,1
Cook,MADO Healthcare Uptown,91,7,Open,2020-07-31,0.07692307692307693,1
Cook,Manor Care at Arlington Heights,27,2,Open,2020-07-31,0.07407407407407407,1
Cook,ManorCare ElkGrove Village,111,24,Open,2020-07-31,0.21621621621621623,1
Cook,Manor Care Health Services-Homewood,52,15,Open,2020-07-31,0.28846153846153844,1
Cook,ManorCare Health Services-Palos Heights West,54,16,Open,2020-07-31,0.2962962962962963,1
Cook,Manor Care Oak Lawn EAST. Cook,45,11,Open,2020-07-31,0.24444444444444444,1
Cook,ManorCare Oak Lawn West,64,17,Open,2020-07-31,0.265625,1
Cook,ManorCare Palos Heights East,63,12,Open,2020-07-31,0.19047619047619047,1
Cook,Margaret Manor Central,12,1,Open,2020-07-31,0.08333333333333333,1
Cook,Mayfield Care Center,156,23,Open,2020-07-31,0.14743589743589744,1
Cook,Meadowbrook Manor,80,13,Open,2020-07-31,0.1625,1
Cook,Mercy Circle,18,0,Open,2020-07-31,0.0,1
Cook,Midway Neuro and Rehab,128,12,Open,2020-07-31,0.09375,1
Cook,Misericordia - Marian Center,5,0,Open,2020-07-31,0.0,1
Cook,Misericordia - McNerney House,6,0,Open,2020-07-31,0.0,1
Cook,Misericordia - Peteman House,5,0,Open,2020-07-31,0.0,1
Cook,Misericordia - Walsh House,2,0,Open,2020-07-31,0.0,1
Cook,Montgomery Place,38,4,Open,2020-07-31,0.10526315789473684,1
Cook,Mosaic of Lakeshore,132,28,Open,2020-07-31,0.21212121212121213,1
Cook,New City Supportive Living,2,0,Open,2020-07-31,0.0,1
Cook,Niles Nursing and Rehab Center,206,47,Open,2020-07-31,0.22815533980582525,1
Cook,Norridge Gardens,166,44,Open,2020-07-31,0.26506024096385544,1
Cook,Northbrook Inn Memory Care,18,10,Open,2020-07-31,0.5555555555555556,1
Cook,North Shore Place,10,0,Open,2020-07-31,0.0,1
Cook,Norwood crossing Skilled Nursing,95,18,Open,2020-07-31,0.18947368421052632,1
Cook,Oak Lawn Respiratory and Rehab,4,1,Open,2020-07-31,0.25,1
Cook,Oak Park Arms,9,2,Closed,2020-07-31,0.2222222222222222,1
Cook,Oak Park Brookdale,14,1,Open,2020-07-31,0.07142857142857142,1
Cook,Oak Park Oasis,29,11,Open,2020-07-31,0.3793103448275862,1
Cook,PACTT Learning -Oak Park,2,0,Open,2020-07-31,0.0,1
Cook,Palos Heights Nursing and Rehab,48,10,Open,2020-07-31,0.20833333333333334,1
Cook,Park Lawn Residential Center,2,0,Open,2020-07-31,0.0,1
Cook,Parkshore Estates,25,1,Open,2020-07-31,0.04,1
Cook,Park View Rehab,50,11,Open,2020-07-31,0.22,1
Cook,Pauls House,50,6,Open,2020-07-31,0.12,1
Cook,Pearl of Rolling Meadows,4,0,Open,2020-07-31,0.0,1
Cook,Pershing Garden,13,4,Closed,2020-07-31,0.3076923076923077,1
Cook,Pershing Gardens,2,0,Open,2020-07-31,0.0,1
Cook,Peterson Park Health Care,220,35,Open,2020-07-31,0.1590909090909091,1
Cook,Pine Crest Healthcare,4,1,Open,2020-07-31,0.25,1
Cook,Plymouth Place Senior Living,54,11,Open,2020-07-31,0.2037037037037037,1
Cook,Praire Oasis South Holland,48,14,Open,2020-07-31,0.2916666666666667,1
Cook,Prairie Green at Dixie Crossing,17,6,Open,2020-07-31,0.35294117647058826,1
Cook,Prairie Green at Fays Point,11,3,Open,2020-07-31,0.2727272727272727,1
Cook,Prairie Manor Rehab and Nursing,29,12,Open,2020-07-31,0.41379310344827586,1
Cook,Presence Bethlehem Woods,2,0,Open,2020-07-31,0.0,1
Cook,Presence MaryHaven,13,4,Closed,2020-07-31,0.3076923076923077,1
Cook,Presence Nazarethville,25,6,Open,2020-07-31,0.24,1
Cook,Presence Resurrection Life Center,12,1,Open,2020-07-31,0.08333333333333333,1
Cook,Presence St. Benedict,15,3,Open,2020-07-31,0.2,1
Cook,Presence Villa Scalabrini Nursing&Rehab Center,41,6,Open,2020-07-31,0.14634146341463414,1
Cook,Progressive Housing,7,3,Open,2020-07-31,0.42857142857142855,1
Cook,Resurrection Nursing & rehab Center,50,8,Open,2020-07-31,0.16,1
Cook,Revere Court of South Barrington,8,2,Open,2020-07-31,0.25,1
Cook,RML Specialty Hospital Hinsdale,16,1,Open,2020-07-31,0.0625,1
Cook,Selfhelp Home,41,4,Open,2020-07-31,0.0975609756097561,1
Cook,Sheridan Village,48,16,Open,2020-07-31,0.3333333333333333,1
Cook,Skokie Meadows,10,0,Open,2020-07-31,0.0,1
Cook,Smith Village,70,14,Open,2020-07-31,0.2,1
Cook,Southpoint Nsg and Rehab,89,11,Open,2020-07-31,0.12359550561797752,1
Cook,South Suburban Rehab Center,81,19,Open,2020-07-31,0.2345679012345679,1
Cook,Southview Manor,28,2,Open,2020-07-31,0.07142857142857142,1
Cook,St Joseph Home For the Elderly,10,0,Open,2020-07-31,0.0,1
Cook,St. Joseph Village of Chicago,6,0,Open,2020-07-31,0.0,1
Cook,St. Mary of Providence in Chicago,4,0,Open,2020-07-31,0.0,1
Cook,Summit of Uptown,55,15,Open,2020-07-31,0.2727272727272727,1
Cook,Sunrise of Flossmore,12,6,Open,2020-07-31,0.5,1
Cook,Sunrise of Lincoln Park,2,0,Open,2020-07-31,0.0,1
Cook,Sunrise of Park Ridge,48,10,Open,2020-07-31,0.20833333333333334,1
Cook,Sunrise of Schaumburg,28,4,Open,2020-07-31,0.14285714285714285,1
Cook,Sunrise Palos Park,3,1,Open,2020-07-31,0.3333333333333333,1
Cook,Symphony at 87th,170,34,Open,2020-07-31,0.2,1
Cook,Symphony at Aria,31,7,Open,2020-07-31,0.22580645161290322,1
Cook,Symphony at Midway,224,28,Open,2020-07-31,0.125,1
Cook,Symphony of Bronzeville,64,15,Open,2020-07-31,0.234375,1
Cook,Symphony of Chicago West,53,7,Open,2020-07-31,0.1320754716981132,1
Cook,Symphony of Crestwood,38,5,Open,2020-07-31,0.13157894736842105,1
Cook,Symphony of Evanston,25,1,Open,2020-07-31,0.04,1
Cook,Symphony of Hanover Park,22,2,Open,2020-07-31,0.09090909090909091,1
Cook,Symphony of Lincoln Park,188,30,Open,2020-07-31,0.1595744680851064,1
Cook,Symphony of Morgan Park,202,26,Open,2020-07-31,0.12871287128712872,1
Cook,Symphony of South Shore,194,26,Open,2020-07-31,0.13402061855670103,1
Cook,Symphony Residences at Lincoln Park,6,0,Open,2020-07-31,0.0,1
Cook,The Admiral at the Lake,48,7,Open,2020-07-31,0.14583333333333334,1
Cook,The Auberge at Morton Grove,9,1,Open,2020-07-31,0.1111111111111111,1
Cook,The Carrington Linclonwood,41,4,Open,2020-07-31,0.0975609756097561,1
Cook,The Clare,17,0,Open,2020-07-31,0.0,1
Cook,The Grove of Berwyn,57,14,Open,2020-07-31,0.24561403508771928,1
Cook,The Grove of Evanston,82,18,Open,2020-07-31,0.21951219512195122,1
Cook,The Grove of La Grange,6,1,Open,2020-07-31,0.16666666666666666,1
Cook,The Grove of Northbrook,11,0,Open,2020-07-31,0.0,1
Cook,The Grove of Skokie,40,6,Open,2020-07-31,0.15,1
Cook,The Hartwell,14,0,Open,2020-07-31,0.0,1
Cook,The Mather Evanston,7,0,Open,2020-07-31,0.0,1
Cook,The Mooring of Arlington heights,3,0,Open,2020-07-31,0.0,1
Cook,The Pointe of Kilpatrick ,36,6,Open,2020-07-31,0.16666666666666666,1
Cook,The Reserve at Arlington Heights,9,1,Open,2020-07-31,0.1111111111111111,1
Cook,The Sheridan of Park Ridge,9,3,Open,2020-07-31,0.3333333333333333,1
Cook,The Vine At Countryside,31,4,Open,2020-07-31,0.12903225806451613,1
Cook,Thornton Heights Terrace,2,0,Closed,2020-07-31,0.0,1
Cook,Three Crown Park ,45,8,Open,2020-07-31,0.17777777777777778,1
Cook,Tri-States Nursing & rehab Center,40,5,Open,2020-07-31,0.125,1
Cook,Uptown Health Center,126,17,Open,2020-07-31,0.1349206349206349,1
Cook,Vi at the Glen,27,4,Open,2020-07-31,0.14814814814814814,1
Cook,Victory Center of Bartlett,3,0,Open,2020-07-31,0.0,1
Cook,Victory Centre of Riverwoods,9,4,Open,2020-07-31,0.4444444444444444,1
Cook,Victory Centre of Sierra Ridge,12,1,Open,2020-07-31,0.08333333333333333,1
Cook,Villa at Palos Heights,25,5,Open,2020-07-31,0.2,1
Cook,Villa at South Holland,34,9,Open,2020-07-31,0.2647058823529412,1
Cook,Villa at Windsor Park,166,46,Open,2020-07-31,0.27710843373493976,1
Cook,Warren Barr Gold Coast,35,4,Open,2020-07-31,0.11428571428571428,1
Cook,Warren Barr Lincoln Park,60,11,Open,2020-07-31,0.18333333333333332,1
Cook,Warren Barr South Loop,46,3,Open,2020-07-31,0.06521739130434782,1
Cook,Waterfront Terrace,70,13,Open,2020-07-31,0.18571428571428572,1
Cook,Waverly Inn Memory Care Community,18,8,Open,2020-07-31,0.4444444444444444,1
Cook,Weinberg Community for Senior Living,24,2,Open,2020-07-31,0.08333333333333333,1
Cook,Wesley Place,9,0,Open,2020-07-31,0.0,1
Cook,Westchester Health and Rehabilitation Center,46,12,Open,2020-07-31,0.2608695652173913,1
Cook,Westminster Place,16,0,Open,2020-07-31,0.0,1
Cook,Westwood Manor,65,3,Open,2020-07-31,0.046153846153846156,1
Cook,Windsor Estates,81,22,Open,2020-07-31,0.2716049382716049,1
Cook,Winston Manor,50,8,Open,2020-07-31,0.16,1
Cook,Woodbridge Nursing Pavilion,227,40,Open,2020-07-31,0.1762114537444934,1
Cumberland,Heartland Senior Living,30,2,Open,2020-07-31,0.06666666666666667,1
DeKalb,Bethany Rehabilitation and Health Care Center,2,0,Closed,2020-07-31,0.0,1
DeKalb,DeKalb County Rehab and Nursing,3,0,Closed,2020-07-31,0.0,1
DeKalb,Pine Acres,82,12,Open,2020-07-31,0.14634146341463414,1
DeKalb,Willow Crest Nursing Pavilion,55,7,Open,2020-07-31,0.12727272727272726,1
DuPage,Abbington Rehab & Nursing Center,74,6,Open,2020-07-31,0.08108108108108109,1
DuPage,Alden Estates of Naperville,103,21,Open,2020-07-31,0.20388349514563106,1
DuPage,Alden of Old Town East,3,0,Closed,2020-07-31,0.0,1
DuPage,Alden Old Town East,3,0,Open,2020-07-31,0.0,1
DuPage,Alden Old Town West,4,0,Open,2020-07-31,0.0,1
DuPage,Alden Springs,4,0,Open,2020-07-31,0.0,1
DuPage,Alden Trails,4,0,Open,2020-07-31,0.0,1
DuPage,Alden Trails,5,0,Closed,2020-07-31,0.0,1
DuPage,Alden Valley Ridge,44,20,Open,2020-07-31,0.45454545454545453,1
DuPage,Alden Village Bloomingdale,21,1,Open,2020-07-31,0.047619047619047616,1
DuPage,Aperion Care West Chicago,47,7,Open,2020-07-31,0.14893617021276595,1
DuPage,Arista Healthcare Naperville,12,1,Open,2020-07-31,0.08333333333333333,1
DuPage,Artis Senior Living Elmhurst,42,19,Open,2020-07-31,0.4523809523809524,1
DuPage,Artis Senior Living of Bartlett,29,12,Open,2020-07-31,0.41379310344827586,1
DuPage,Aspired Living of Westmont,13,4,Closed,2020-07-31,0.3076923076923077,1
DuPage,Beacon Hill Lombard,48,6,Open,2020-07-31,0.125,1
DuPage,Belmont Village Senior Living Carol Stream,30,4,Open,2020-07-31,0.13333333333333333,1
DuPage,Bria of Westmont,152,27,Open,2020-07-31,0.17763157894736842,1
DuPage,Bridgeway Senior Living,69,4,Open,2020-07-31,0.057971014492753624,1
DuPage,Brookdale Burr Ridge,21,5,Open,2020-07-31,0.23809523809523808,1
DuPage,Brookdale Glen Ellyn,8,1,Open,2020-07-31,0.125,1
DuPage,Brookdale Lisle,45,7,Open,2020-07-31,0.15555555555555556,1
DuPage,Brookdale Lisle Assisted and Independent Living,8,0,Open,2020-07-31,0.0,1
DuPage,Burgess Square Healthcare & Rehab Center,36,3,Open,2020-07-31,0.08333333333333333,1
DuPage,Cedarhurst Naperville,3,0,Open,2020-07-31,0.0,1
DuPage,Cedarhurst of Naperville,5,1,Closed,2020-07-31,0.2,1
DuPage,Chateau Center Nursing & Rehabilitation,58,14,Open,2020-07-31,0.2413793103448276,1
DuPage,Clarendale of Addison,10,0,Open,2020-07-31,0.0,1
DuPage,DuPage Care Center,54,4,Open,2020-07-31,0.07407407407407407,1
DuPage,Forestview Rehabilitation & Nursing Center,120,16,Open,2020-07-31,0.13333333333333333,1
DuPage,Harbor Chase of Naperville,6,0,Open,2020-07-31,0.0,1
DuPage,Harvester Place Memory Care,38,13,Open,2020-07-31,0.34210526315789475,1
DuPage,Lacey Creek Supportive Living,2,0,Closed,2020-07-31,0.0,1
DuPage,Lakeview Memory Care Community,27,5,Open,2020-07-31,0.18518518518518517,1
DuPage,Lexington of Bloomingdale,72,19,Open,2020-07-31,0.2638888888888889,1
DuPage,Lexington of Elmhurst,17,11,Open,2020-07-31,0.6470588235294118,1
DuPage,Lexington of Lombard,43,12,Open,2020-07-31,0.27906976744186046,1
