County,FacilityName2,CMS_ProvNum,ReportingDate,confirmed_cases,deaths,CFR,outbreaks,Closed_Outbreaks,Open_Outbreaks,facilities
Kane,The Grove Fox Valley,145006,2021-01-01,168,21,0.125,2,1,1,1
Cook,Generations at Regency,145237,2021-01-01,167,34,0.20359281437125748,2,1,1,1
Cook,Clark Manor,145507,2021-01-01,166,16,0.0963855421686747,2,1,1,1
Kankakee,Riverside Miller Rehabilitation,No Match,2021-01-01,166,22,0.13253012048192772,2,1,1,1
Cook,Mayfield Care Center,145885,2021-01-01,163,23,0.1411042944785276,2,1,1,1
Cook,Elevate Care Niles,145662,2021-01-01,162,19,0.11728395061728394,3,2,1,1
DuPage,Meadowbrook Manor Naperville,145874,2021-01-01,162,10,0.06172839506172839,2,1,1,1
LaSalle,Liberty Village of Peru - Manor Court,No Match,2021-01-01,162,31,0.19135802469135801,1,0,1,1
Clinton,Warren G. Murray Developmental Center,No Match,2021-01-01,160,0,0.0,1,0,1,1
Cook,California Gardens Nursing and Rehabilitation Cent,145625,2021-01-01,157,6,0.03821656050955414,1,1,0,1
Cook,Citadel of Northbrook,145982,2021-01-01,156,15,0.09615384615384616,1,0,1,1
Marion,Bryan Manor,No Match,2021-01-01,155,8,0.05161290322580645,1,0,1,1
DuPage,Bria of Westmont,145405,2021-01-01,152,29,0.19078947368421054,1,0,1,1
Cook,Fairmont Care,145867,2021-01-01,151,32,0.2119205298013245,1,1,0,1
DuPage,Winfield Woods Healthcare Center,146168,2021-01-01,149,6,0.040268456375838924,4,3,1,1
Kankakee,Illinois Veterans Home Manteno,No Match,2021-01-01,148,21,0.14189189189189189,2,1,1,1
Madison,Riverside Rehab and Healthcare,145651,2021-01-01,148,27,0.18243243243243243,3,2,1,1
Cook,Bella Terra Wheeling,145835,2021-01-01,148,28,0.1891891891891892,1,0,1,1
Cook,Warren Barr Gold Coast,145336,2021-01-01,148,11,0.07432432432432433,1,0,1,1
Kane,Bria of Geneva,146067,2021-01-01,147,30,0.20408163265306123,2,2,0,1
Rock Island,Centennial Care Center,145680,2021-01-01,145,18,0.12413793103448276,1,0,1,1
Cook,Avantara Evergreen Park,145734,2021-01-01,144,25,0.1736111111111111,2,1,1,1
Coles,Mattoon Rehabilitation and Health Care Center,No Match,2021-01-01,142,20,0.14084507042253522,1,0,1,1
Cook,Midway Neuro and Rehab,145778,2021-01-01,142,12,0.08450704225352113,1,1,0,1
Lake,Warren Barr Lincolnshire,146028,2021-01-01,140,7,0.05,2,1,1,1
DuPage,Bridgeway Senior Living,No Match,2021-01-01,139,10,0.07194244604316546,2,1,1,1
Macon,Imboden Creek,No Match,2021-01-01,139,9,0.06474820143884892,1,0,1,1
LaSalle,Heritage Health Mendota,145151,2021-01-01,139,24,0.17266187050359713,2,1,1,1
Cook,Harmony Healthcare and Rehab,145775,2021-01-01,138,29,0.21014492753623187,2,1,1,1
Cook,Lincolnwood Place,145786,2021-01-01,136,27,0.19852941176470587,2,1,1,1
Cook,Meadowbrook Manor,145710,2021-01-01,136,20,0.14705882352941177,2,1,1,1
Madison,Meridian Village,146142,2021-01-01,134,8,0.05970149253731343,1,0,1,1
Bureau,Aperion Care Spring Valley,No Match,2021-01-01,132,14,0.10606060606060606,1,0,1,1
Cook,Alden Lakeland,145450,2021-01-01,131,5,0.03816793893129771,3,2,1,1
Monroe,Oak Hill,145445,2021-01-01,131,19,0.1450381679389313,1,0,1,1
Will,symphony of joliet,145372,2021-01-01,130,25,0.19230769230769232,1,1,0,1
Sangamon,Lewis Memorial Christian Village,146026,2021-01-01,130,16,0.12307692307692308,1,0,1,1
Cook,Carlton at the Lake,145679,2021-01-01,130,20,0.15384615384615385,2,1,1,1
Cook,Uptown Health Center,145881,2021-01-01,129,19,0.14728682170542637,2,1,1,1
Cook,Bellwood Developmental Center,No Match,2021-01-01,128,2,0.015625,1,0,1,1
Cook,Alden Town Manor Rehabilitation & Health Care Cent,145736,2021-01-01,128,26,0.203125,1,0,1,1
Cook,Mosaic of Lakeshore,145244,2021-01-01,128,29,0.2265625,2,1,1,1
St. Clair,Caseyville Care Center2,145585,2021-01-01,128,7,0.0546875,1,0,1,1
Kane,Asbury Gardens,146170,2021-01-01,127,22,0.1732283464566929,2,2,0,1
Randolph,Red Bud Regional Care Center,145309,2021-01-01,127,12,0.09448818897637795,1,0,1,1
Rock Island,Friendship Manor,146099,2021-01-01,126,20,0.15873015873015872,3,2,1,1
Cook,The Grove of Northbrook,145809,2021-01-01,126,8,0.06349206349206349,2,1,1,1
Kane,Symphony of Orchard Valley,145473,2021-01-01,126,24,0.19047619047619047,2,2,0,1
Sangamon,Heritage Health Springfield,145229,2021-01-01,125,10,0.08,2,1,1,1
Greene,White Hall Nursing and Rehab,145519,2021-01-01,125,25,0.2,1,0,1,1
Cook,Center Home for Hispanic Elderly,146062,2021-01-01,125,30,0.24,1,0,1,1
Lee,Jack Mabley Developmental Center,No Match,2021-01-01,125,1,0.008,2,2,0,1
Williamson,Shawnee Senior Living,146036,2021-01-01,124,19,0.1532258064516129,2,1,1,1
Peoria,Lutheran Hillside Village,No Match,2021-01-01,124,4,0.03225806451612903,3,2,1,1
Cook,Pearl of Rolling Meadows,145350,2021-01-01,124,11,0.08870967741935484,2,1,1,1
Madison,University Care Center,145985,2021-01-01,123,14,0.11382113821138211,3,2,1,1
Cook,Ambassador Nursing,145343,2021-01-01,123,9,0.07317073170731707,2,1,1,1
Knox,Seminary Manor,145598,2021-01-01,123,21,0.17073170731707318,1,0,1,1
Will,Salem Village NH,145618,2021-01-01,123,8,0.06504065040650407,1,0,1,1
Cook,Golfview Developmental Center,No Match,2021-01-01,123,11,0.08943089430894309,1,1,0,1
DuPage,Alden Estates of Naperville,145582,2021-01-01,122,23,0.1885245901639344,3,2,1,1
Cook,Norwood crossing Skilled Nursing,145974,2021-01-01,122,18,0.14754098360655737,1,0,1,1
Sangamon,Villa East,145721,2021-01-01,122,26,0.21311475409836064,1,1,0,1
Madison,Care Center at Center Grove,145846,2021-01-01,122,8,0.06557377049180328,2,1,1,1
Lake,Rolling Hills Manor,145443,2021-01-01,122,19,0.1557377049180328,3,1,2,1
McHenry,The Fountains at Crystal Lake (#3),No Match,2021-01-01,121,3,0.024793388429752067,1,0,1,1
Marion,Odin Care Center,145649,2021-01-01,120,17,0.14166666666666666,1,0,1,1
Will,Spring Creek Nursing Home,146172,2021-01-01,119,10,0.08403361344537816,2,1,1,1
Winnebago,Alden Park Strathmoor,145259,2021-01-01,119,9,0.07563025210084033,1,0,1,1
DuPage,West Suburban Nursing & Rehabilitation Center,145333,2021-01-01,118,17,0.1440677966101695,1,0,1,1
Macon,Villa Clara Post Acute,145965,2021-01-01,118,14,0.11864406779661017,2,1,1,1
Cook,Aperion Care Forest Park,145969,2021-01-01,118,17,0.1440677966101695,2,1,1,1
DuPage,Forestview Rehabilitation & Nursing Center,145752,2021-01-01,118,18,0.15254237288135594,1,1,0,1
Cook,Grosse Pointe Manor,145999,2021-01-01,117,25,0.21367521367521367,1,1,0,1
Cook,Presence Resurrection Life Center,145960,2021-01-01,117,21,0.1794871794871795,1,0,1,1
Sangamon,Brother James Court,No Match,2021-01-01,117,4,0.03418803418803419,1,1,0,1
St. Clair,Mercy,No Match,2021-01-01,116,4,0.034482758620689655,1,0,1,1
Cook,Addolorata Villa,145724,2021-01-01,116,21,0.1810344827586207,2,1,1,1
Cook,ManorCare ElkGrove Village,145689,2021-01-01,116,25,0.21551724137931033,1,1,0,1
Cook,Austin Oasis,145834,2021-01-01,116,16,0.13793103448275862,2,0,2,1
Will,Beecher Manor,145538,2021-01-01,115,18,0.1565217391304348,1,0,1,1
Ogle,Generations at Neighbors,145440,2021-01-01,115,22,0.19130434782608696,1,0,1,1
Cook,Lieberman Geriatric Center,145931,2021-01-01,114,16,0.14035087719298245,2,1,1,1
Knox,Knox County Nursing Home,145697,2021-01-01,112,21,0.1875,2,1,1,1
Marion,Fireside House of Centralia,145791,2021-01-01,111,12,0.10810810810810811,1,0,1,1
Lawrence,Aperion HealthCare,No Match,2021-01-01,111,5,0.04504504504504504,1,0,1,1
Whiteside,Exceptional Care and Training Center,No Match,2021-01-01,111,4,0.036036036036036036,1,0,1,1
Madison,Stearns Nursing and Rehabilitation Center,145847,2021-01-01,111,20,0.18018018018018017,1,1,0,1
DuPage,Burgess Square Healthcare & Rehab Center,145219,2021-01-01,110,7,0.06363636363636363,2,1,1,1
Cook,Avanti Wellness & Rehabilitation,No Match,2021-01-01,110,16,0.14545454545454545,1,1,0,1
Williamson,Parkway Manor,145841,2021-01-01,110,23,0.20909090909090908,1,0,1,1
Richland,Richland Nursing and Rehab,145135,2021-01-01,109,16,0.14678899082568808,1,0,1,1
Cook,Glenwood Health Care & Rehab,No Match,2021-01-01,109,6,0.05504587155963303,1,0,1,1
Cook,Windsor Estates,145967,2021-01-01,109,23,0.21100917431192662,1,1,0,1
DuPage,Windsor Park Manor,No Match,2021-01-01,109,21,0.1926605504587156,1,0,1,1
Madison,Edwardsville Care Center,145555,2021-01-01,108,22,0.2037037037037037,2,1,1,1
Cook,Warren Barr South Loop,145632,2021-01-01,108,3,0.027777777777777776,1,0,1,1
Madison,Granite Nursing and Rehabilitation Center,146075,2021-01-01,108,26,0.24074074074074073,2,1,1,1
Morgan,Aperion Care Jacksonville,145928,2021-01-01,105,7,0.06666666666666667,2,1,1,1
Madison,Liberty Village,No Match,2021-01-01,104,12,0.11538461538461539,1,0,1,1
St. Clair,Four Fountains,No Match,2021-01-01,104,31,0.2980769230769231,1,1,0,1
Whiteside,Resthave Care and Rehabilitation,146177,2021-01-01,104,15,0.14423076923076922,1,0,1,1
McLean,Heritage Health of Normal,145732,2021-01-01,104,11,0.10576923076923077,1,0,1,1
Madison,Eden Village Care Center,145384,2021-01-01,104,27,0.25961538461538464,3,2,1,1
Shelby,Shelbyville Manor,145441,2021-01-01,104,11,0.10576923076923077,2,1,1,1
Cook,Smith Village,145904,2021-01-01,104,14,0.1346153846153846,2,1,1,1
Peoria,Heritage Health,No Match,2021-01-01,104,19,0.18269230769230768,1,1,0,1
Cook,Astoria Place of Chicago,145634,2021-01-01,104,20,0.19230769230769232,1,1,0,1
Will,Frankfort Terrace,140E213,2021-01-01,104,2,0.019230769230769232,1,0,1,1
Cook,Southpoint Nsg and Rehab,145914,2021-01-01,103,11,0.10679611650485436,2,1,1,1
Lake,Aperion Care Highwood,145936,2021-01-01,103,13,0.1262135922330097,2,1,1,1
Will,Lakewood Nursing Home,145761,2021-01-01,103,8,0.07766990291262135,3,2,1,1
Massac,Southgate Nursing and Rehab,No Match,2021-01-01,103,20,0.1941747572815534,1,0,1,1
Cook,Central Nursing Home,145648,2021-01-01,103,17,0.1650485436893204,2,1,1,1
Cook,Bria of Palos Hills,145650,2021-01-01,103,18,0.17475728155339806,1,0,1,1
Cook,Bella Terra Morton Grove,145198,2021-01-01,103,16,0.1553398058252427,2,1,1,1
DuPage,Oakbrook Care,145458,2021-01-01,103,24,0.23300970873786409,1,1,0,1
DuPage,The Pearl Naperville,No Match,2021-01-01,102,3,0.029411764705882353,2,1,1,1
Rock Island,St. Anthonys Continue Care,145387,2021-01-01,102,17,0.16666666666666666,2,1,1,1
Lake,Whitehall of Deerfield,145706,2021-01-01,102,3,0.029411764705882353,2,1,1,1
Adams,St Vincents Nursing Home,145457,2021-01-01,101,17,0.16831683168316833,1,0,1,1
Lake,Kiley Development Center,No Match,2021-01-01,101,2,0.019801980198019802,2,1,1,1
Cook,Aperion Care Oak Lawn,145197,2021-01-01,101,22,0.21782178217821782,1,1,0,1
Lake,Elevate Care Riverwoods,145304,2021-01-01,100,14,0.14,2,1,1,1
Cook,Generations at Elmwood Park,145419,2021-01-01,100,19,0.19,2,1,1,1
Jersey,Liberty Village of Jerseyville,No Match,2021-01-01,100,18,0.18,1,1,0,1
Peoria,Sharon Healthcare Willows,14E888,2021-01-01,100,2,0.02,1,0,1,1
Cook,Lakeview Nursing and Rehab,145654,2021-01-01,100,22,0.22,2,0,2,1
Christian,taylorville care center,145502,2021-01-01,100,16,0.16,1,0,1,1
Morgan,Heritage Health Care Center,No Match,2021-01-01,100,21,0.21,1,0,1,1
Boone,Maple Crest Care Center,145990,2021-01-01,100,20,0.2,1,0,1,1
Carroll,Big Meadows Nursing Home,14E701,2021-01-01,99,9,0.09090909090909091,1,0,1,1
Cook,Atrium Health Care Center,145479,2021-01-01,99,10,0.10101010101010101,1,0,1,1
Will,St James Manor,145611,2021-01-01,99,31,0.31313131313131315,1,0,1,1
DuPage,Arista Healthcare Naperville,145358,2021-01-01,99,4,0.04040404040404041,3,2,1,1
Bureau,Aperion Care- Princeton,145437,2021-01-01,99,8,0.08080808080808081,1,0,1,1
Lake,Symphony Buffalo Grove,145819,2021-01-01,99,10,0.10101010101010101,1,0,1,1
Lake,Warren Barr North Shore,145923,2021-01-01,98,18,0.1836734693877551,1,0,1,1
DuPage,The Grove of Elmhurst,145339,2021-01-01,98,15,0.15306122448979592,1,0,1,1
DeKalb,Bethany Rehab and Health Care Center #2,145958,2021-01-01,97,3,0.030927835051546393,1,0,1,1
Cook,Chalet Living And Rehab Center,145670,2021-01-01,97,14,0.14432989690721648,1,1,0,1
Cook,The Clare,146141,2021-01-01,97,0,0.0,3,2,1,1
Kane,Aperion Care,No Match,2021-01-01,96,5,0.052083333333333336,2,1,1,1
Cook,Elevate Care Northbrook,145171,2021-01-01,96,18,0.1875,1,0,1,1
Pike,Liberty Village of Pittsfield,No Match,2021-01-01,96,7,0.07291666666666667,1,0,1,1
Coles,Charleston Rehab and Healthcare,145636,2021-01-01,95,17,0.17894736842105263,1,1,0,1
Macon,Fairhavens Senior Living,145422,2021-01-01,95,21,0.22105263157894736,1,1,0,1
Cook,Citadel of Waterford,No Match,2021-01-01,95,16,0.16842105263157894,3,2,1,1
Cook,Landmark of Des Plaines,145334,2021-01-01,95,22,0.23157894736842105,3,2,1,1
Mason,Mason City Area Nursing Home,145616,2021-01-01,94,12,0.1276595744680851,1,1,0,1
Rock Island,Illini Restorative Care,145703,2021-01-01,94,4,0.0425531914893617,2,1,1,1
Madison,Integrity Healthcare of Wood River,No Match,2021-01-01,93,6,0.06451612903225806,1,0,1,1
Cook,Wesley Place,145591,2021-01-01,93,4,0.043010752688172046,2,1,1,1
Cook,Manor Care Palos Heights East,145607,2021-01-01,93,13,0.13978494623655913,1,0,1,1
LaSalle,Aperion Care Marseilles,145295,2021-01-01,92,13,0.14130434782608695,2,1,1,1
De Witt,Liberty Village,No Match,2021-01-01,92,17,0.18478260869565216,1,0,1,1
LaSalle,Heritage Health Peru,145044,2021-01-01,92,10,0.10869565217391304,1,0,1,1
Champaign,Champaign Urbana Nursing and Rehab,145439,2021-01-01,92,7,0.07608695652173914,1,0,1,1
McHenry,Alden Terrace of McHenry,145453,2021-01-01,91,13,0.14285714285714285,1,0,1,1
Cook,Alden PoplarCreek,145403,2021-01-01,91,26,0.2857142857142857,1,0,1,1
Will,Parc of Joliet,No Match,2021-01-01,91,7,0.07692307692307693,1,0,1,1
Jefferson,Mt. Vernon Healthcare Center,14E812,2021-01-01,91,17,0.18681318681318682,1,1,0,1
Peoria,Sharon Healthcare Pines,No Match,2021-01-01,91,2,0.02197802197802198,1,0,1,1
Sangamon,Aperion Care Capitol,145160,2021-01-01,90,4,0.044444444444444446,2,1,1,1
Lake,Wauconda Care,145887,2021-01-01,90,16,0.17777777777777778,2,1,1,1
Cook,Lemont Center,145901,2021-01-01,90,11,0.12222222222222222,1,0,1,1
Winnebago,Medina Nursing Center,No Match,2021-01-01,90,7,0.07777777777777778,1,0,1,1
DuPage,Alden Valley Ridge,145379,2021-01-01,89,25,0.2808988764044944,2,1,1,1
Cook,The Grove of Evanston,145011,2021-01-01,89,19,0.21348314606741572,1,1,0,1
Cook,Generations At Oakton,145626,2021-01-01,89,20,0.2247191011235955,2,1,1,1
Boone,Symphony Northwoods,No Match,2021-01-01,89,16,0.1797752808988764,1,1,0,1
Cook,Beacon Care Center,145776,2021-01-01,89,14,0.15730337078651685,2,1,1,1
Cook,Pine Crest Nursing,No Match,2021-01-01,89,5,0.056179775280898875,1,0,1,1
DuPage,Brookdale Lisle,146061,2021-01-01,88,9,0.10227272727272728,3,2,1,1
Winnebago,Ascension St Anne Center,145563,2021-01-01,88,15,0.17045454545454544,1,1,0,1
Sangamon,St. Josephs Home,No Match,2021-01-01,88,8,0.09090909090909091,1,0,1,1
White,Wabash Christian Retirement,146019,2021-01-01,88,11,0.125,1,0,1,1
Knox,Serenity of Galesburg,145987,2021-01-01,87,1,0.011494252873563218,1,0,1,1
DuPage,Terra Vista of Oakbrook Terrace,No Match,2021-01-01,87,11,0.12643678160919541,2,1,1,1
Ford,Accolade Senior Living,No Match,2021-01-01,87,7,0.08045977011494253,1,0,1,1
McLean,McLean County Nursing Home,145494,2021-01-01,87,11,0.12643678160919541,2,1,1,1
Cook,Community Care Nursing Home,146164,2021-01-01,87,9,0.10344827586206896,2,1,1,1
Randolph,Coulterville Rehabilitation & Health Care Center,145993,2021-01-01,86,8,0.09302325581395349,3,2,1,1
McHenry,Crystal Pines Rehabilitation & Hlth Care Facility,145257,2021-01-01,86,15,0.1744186046511628,1,1,0,1
Cook,Kensington Place Nursing And Rehabilitation Center,145829,2021-01-01,86,5,0.05813953488372093,2,1,1,1
Cook,Bellhaven Nursing and Rehabilitation,145549,2021-01-01,86,9,0.10465116279069768,1,0,1,1
Cook,Dobson Plaza,145122,2021-01-01,85,21,0.24705882352941178,2,1,1,1
Cook,Countryside Nursing and Rehab Center,145798,2021-01-01,85,11,0.12941176470588237,1,0,1,1
Tazewell,Apostolic Christian Restmor,145436,2021-01-01,85,8,0.09411764705882353,2,1,1,1
Rock Island,Heartland Healthcare Center Moline,145027,2021-01-01,85,13,0.15294117647058825,1,0,1,1
Cook,Alden Lincoln Park Rehab,145126,2021-01-01,85,13,0.15294117647058825,2,1,1,1
Peoria,Sharon Healthcare Elms,146098,2021-01-01,85,6,0.07058823529411765,2,1,1,1
Cook,Birchwood Plaza Nursing-Rehab,145532,2021-01-01,85,15,0.17647058823529413,1,1,0,1
Clinton,Carlyle HealthCare Center,145729,2021-01-01,85,15,0.17647058823529413,1,1,0,1
St. Clair,Lebanon Care Center,145897,2021-01-01,85,13,0.15294117647058825,1,0,1,1
Cook,MADO Healthcare Uptown,146191,2021-01-01,84,9,0.10714285714285714,1,0,1,1
Cook,Buckingham Pavilion,145285,2021-01-01,84,13,0.15476190476190477,2,1,1,1
Cook,Landmark of Richton Park,145424,2021-01-01,84,9,0.10714285714285714,2,1,1,1
Wayne,Aperion Care,No Match,2021-01-01,84,11,0.13095238095238096,1,0,1,1
Winnebago,Forest City Rehab and Nursing,145937,2021-01-01,83,9,0.10843373493975904,1,1,0,1
Cook,Generations at Applewood,145781,2021-01-01,83,20,0.24096385542168675,1,1,0,1
Cook,Ludeman Center,No Match,2021-01-01,83,0,0.0,1,0,1,1
Cook,Elevate Care North Branch,No Match,2021-01-01,82,6,0.07317073170731707,1,0,1,1
Union,Integrity of Anna,146006,2021-01-01,82,13,0.15853658536585366,1,1,0,1
Winnebago,River Bluff Nursing Home,145771,2021-01-01,82,10,0.12195121951219512,2,2,0,1
Cook,Elevate Care Irving Park,145415,2021-01-01,82,13,0.15853658536585366,2,1,1,1
Cook,ManorCare Oak Lawn West,145087,2021-01-01,82,18,0.21951219512195122,1,1,0,1
DeKalb,Pine Acres,145261,2021-01-01,82,12,0.14634146341463414,1,1,0,1
Cook,South Suburban Rehab Center,146132,2021-01-01,81,20,0.24691358024691357,1,1,0,1
Cook,Alden Estates of Northmoor,145888,2021-01-01,81,19,0.2345679012345679,1,0,1,1
Winnebago,Carriage Rehab and Healthcare,No Match,2021-01-01,81,5,0.06172839506172839,1,0,1,1
Cook,Montgomery Place,145748,2021-01-01,80,4,0.05,2,1,1,1
Kankakee,Citadel of Kankakee,145043,2021-01-01,80,2,0.025,1,0,1,1
Lake,Alden Long Grove,No Match,2021-01-01,80,21,0.2625,1,1,0,1
Livingston,Evenglow Lodge,146095,2021-01-01,80,12,0.15,1,0,1,1
Will,Smith Crossing,146110,2021-01-01,80,2,0.025,3,2,1,1
Cook,Warren Barr Lincoln Park,145875,2021-01-01,80,11,0.1375,2,1,1,1
Will,Victorian Village,146178,2021-01-01,80,9,0.1125,2,1,1,1
Winnebago,Alden Debes Rehab Inc,145142,2021-01-01,79,20,0.25316455696202533,1,1,0,1
St. Clair,Autumn Meadows,145581,2021-01-01,79,1,0.012658227848101266,1,0,1,1
Wabash,Oakview Nursing and Rehabilitation,145376,2021-01-01,79,2,0.02531645569620253,1,0,1,1
Will,Joliet Terrace,140E248,2021-01-01,78,2,0.02564102564102564,3,2,1,1
Kane,Citadel of Elgin,145004,2021-01-01,78,10,0.1282051282051282,2,1,1,1
Franklin,Stonebridge Senior Living Center,No Match,2021-01-01,78,15,0.19230769230769232,1,0,1,1
DuPage,Providence Healthcare & Rehabilitation Center,145657,2021-01-01,78,18,0.23076923076923078,2,1,1,1
Iroquois,Gilman Health Care Center,145347,2021-01-01,78,14,0.1794871794871795,1,1,0,1
Cook,Continental Nursing and Rehabilitation Center,145730,2021-01-01,78,12,0.15384615384615385,1,0,1,1
Cook,Symphony of Chicago West,145661,2021-01-01,78,8,0.10256410256410256,2,1,1,1
Macoupin,Sunrise Skilled Nursing Facility,145783,2021-01-01,77,20,0.2597402597402597,2,1,1,1
Morgan,Jacksonville Skilled Nursing and Rehab Center,145273,2021-01-01,77,18,0.23376623376623376,1,1,0,1
Cook,Lexington Health Care Orland Park,145899,2021-01-01,77,18,0.23376623376623376,1,1,0,1
McHenry,Hearthstone Manor,146015,2021-01-01,76,7,0.09210526315789473,2,2,0,1
Logan,Christian Nursing Home,145430,2021-01-01,76,19,0.25,3,2,1,1
Jefferson,Nature Trail Health Care Center,146021,2021-01-01,76,10,0.13157894736842105,1,0,1,1
Will,Senior Star At Weber Place,No Match,2021-01-01,76,3,0.039473684210526314,1,0,1,1
Boone,Park Place,No Match,2021-01-01,76,3,0.039473684210526314,1,0,1,1
Monroe,Garden Place Waterloo,No Match,2021-01-01,75,0,0.0,1,0,1,1
Kane,Highland Oaks,14A383,2021-01-01,75,13,0.17333333333333334,2,1,1,1
Lake,Belmont Village of Buffalo Grove,No Match,2021-01-01,75,21,0.28,2,1,1,1
Iroquois,Watseka Rehabilitation and Healthcare,No Match,2021-01-01,75,7,0.09333333333333334,1,0,1,1
Clark,Heartland Manor Nursing home,No Match,2021-01-01,75,18,0.24,1,0,1,1
Woodford,El Paso Health Care Center,No Match,2021-01-01,75,0,0.0,1,0,1,1
Stephenson,Manor Court,No Match,2021-01-01,75,14,0.18666666666666668,1,0,1,1
Kankakee,Aperion Care Bradley,146112,2021-01-01,74,8,0.10810810810810811,2,1,1,1
Pike,Barry Community Care,146051,2021-01-01,74,13,0.17567567567567569,1,0,1,1
Cook,The Admiral at the Lake,146165,2021-01-01,74,8,0.10810810810810811,1,0,1,1
DuPage,Abbington Rehab & Nursing Center,146065,2021-01-01,74,6,0.08108108108108109,1,0,1,1
Lake,Bayside Terrace,No Match,2021-01-01,74,2,0.02702702702702703,1,1,0,1
Kane,Avondale Estates of Elgin,146181,2021-01-01,74,9,0.12162162162162163,1,0,1,1
Lake,Riverside Foundation,No Match,2021-01-01,74,5,0.06756756756756757,1,1,0,1
Lake,Elevate Care Waukegan,145669,2021-01-01,74,13,0.17567567567567569,1,1,0,1
Cook,Central Plaza,No Match,2021-01-01,74,1,0.013513513513513514,1,1,0,1
Lake,Pavilion of Waukegan,145621,2021-01-01,74,5,0.06756756756756757,2,1,1,1
Cook,Central Baptist Village,145853,2021-01-01,73,11,0.1506849315068493,2,1,1,1
DuPage,The Birches Assisted Living Clarendon Hills,No Match,2021-01-01,73,5,0.0684931506849315,2,1,1,1
Whiteside,Citadel of Sterling,145278,2021-01-01,73,17,0.2328767123287671,1,0,1,1
Sangamon,Aperion Care Springfield,No Match,2021-01-01,73,4,0.0547945205479452,1,0,1,1
