County,FacilityName,CMS_ProvNum,ReportingDate,confirmed_cases,deaths,CFR,outbreaks,Closed_Outbreaks,Open_Outbreaks,facilities
Cook,ManorCare ElkGrove Village,145689,2020-11-27,116,25,0.21551724137931033,1,1,0,1
LaSalle,Heritage Health Mendota,145151,2020-11-27,116,24,0.20689655172413793,1,1,0,1
Marion,Odin Care Center,145649,2020-11-27,115,17,0.14782608695652175,1,0,1,1
Will,Presence Villa Franciscan,145029,2020-11-27,114,18,0.15789473684210525,2,1,1,1
Monroe,Oak Hill,145445,2020-11-27,113,18,0.1592920353982301,1,0,1,1
Cook,Addolorata Villa,145724,2020-11-27,112,20,0.17857142857142858,2,1,1,1
Will,Salem Village NH,145618,2020-11-27,112,8,0.07142857142857142,1,0,1,1
Cook,Carlton at the Lake,145679,2020-11-27,112,20,0.17857142857142858,2,1,1,1
Lawrence,Aperion HealthCare,No Match,2020-11-27,111,5,0.04504504504504504,1,0,1,1
Madison,Stearns Nursing and Rehabilitation Center,145847,2020-11-27,111,20,0.18018018018018017,1,1,0,1
Rock Island,Heartland Healthcare Center Moline,145027,2020-11-27,111,9,0.08108108108108109,1,0,1,1
Cook,Avanti Wellness & Rehabilitation ,No Match,2020-11-27,110,16,0.14545454545454545,1,1,0,1
Cook,Windsor Estates,145967,2020-11-27,109,23,0.21100917431192662,1,1,0,1
DuPage,Windsor Park Manor,No Match,2020-11-27,109,21,0.1926605504587156,1,0,1,1
Richland,Richland Nursing and Rehab,145135,2020-11-27,109,15,0.13761467889908258,1,0,1,1
Cook,Austin Oasis,145834,2020-11-27,107,16,0.14953271028037382,2,0,2,1
Ogle,Generations at Neighbors,145440,2020-11-27,107,9,0.08411214953271028,1,0,1,1
Cook,Lee Manor Rehab and Nursing,145382,2020-11-27,107,20,0.18691588785046728,1,0,1,1
DuPage,DuPage Care Center,145050,2020-11-27,107,5,0.04672897196261682,1,0,1,1
Madison,Edwardsville Care Center,145555,2020-11-27,107,22,0.205607476635514,2,1,1,1
Knox,Seminary Manor,145598,2020-11-27,106,17,0.16037735849056603,1,0,1,1
Will,Beecher Manor ,No Match,2020-11-27,106,17,0.16037735849056603,1,0,1,1
St. Clair,Four Fountains,No Match,2020-11-27,104,31,0.2980769230769231,1,1,0,1
Cook,Astoria Place of Chicago,145634,2020-11-27,104,20,0.19230769230769232,1,1,0,1
Cook,Norwood crossing Skilled Nursing,145974,2020-11-27,104,18,0.17307692307692307,1,0,1,1
Cook,Avantara Evergreen Park,145734,2020-11-27,103,23,0.22330097087378642,2,1,1,1
Kankakee,Illinois Veterans Home Manteno,No Match,2020-11-27,103,19,0.18446601941747573,2,1,1,1
Cook,Bria of Palos Hills,145650,2020-11-27,103,18,0.17475728155339806,1,0,1,1
DuPage,Oakbrook Care,145458,2020-11-27,103,24,0.23300970873786409,1,1,0,1
Cook,Central Nursing Home,145648,2020-11-27,102,17,0.16666666666666666,2,1,1,1
DuPage,Arista Healthcare Naperville,145358,2020-11-27,102,4,0.0392156862745098,3,2,1,1
Peoria,Heritage Health,No Match,2020-11-27,102,18,0.17647058823529413,1,0,1,1
Randolph,Red Bud Regional Care Center,145309,2020-11-27,102,7,0.06862745098039216,1,0,1,1
Madison,Meridian Village,146142,2020-11-27,101,7,0.06930693069306931,1,0,1,1
Cook,Aperion Care Oak Lawn,145197,2020-11-27,101,22,0.21782178217821782,1,1,0,1
Cook,Bellhaven Nursing and Rehabilitation,145549,2020-11-27,101,9,0.0891089108910891,1,0,1,1
Lake,Aperion Care Highwood,145936,2020-11-27,101,13,0.12871287128712872,2,1,1,1
Jersey,Liberty Village of Jerseyville,No Match,2020-11-27,100,18,0.18,1,1,0,1
Williamson,Parkway Manor,145841,2020-11-27,99,22,0.2222222222222222,1,0,1,1
Will,Lakewood Nursing Home,145761,2020-11-27,99,8,0.08080808080808081,3,2,1,1
Carroll,Big Meadows Nursing Home,14E701,2020-11-27,99,9,0.09090909090909091,1,0,1,1
Lake,Symphony Buffalo Grove,145819,2020-11-27,99,10,0.10101010101010101,1,0,1,1
Shelby,Shelbyville Manor,145441,2020-11-27,99,11,0.1111111111111111,2,1,1,1
Cook,Atrium Health Care Center,145479,2020-11-27,99,10,0.10101010101010101,1,0,1,1
Cook,The Grove of Northbrook,145809,2020-11-27,98,3,0.030612244897959183,2,1,1,1
Cook,Alden Estates of Northmoor,145888,2020-11-27,98,19,0.19387755102040816,1,0,1,1
DuPage,The Grove of Elmhurst,145339,2020-11-27,98,15,0.15306122448979592,1,0,1,1
Madison,Granite Nursing and Rehabilitation Center,146075,2020-11-27,97,11,0.1134020618556701,2,1,1,1
Cook,Chalet Living And Rehab Center,145670,2020-11-27,97,14,0.14432989690721648,1,1,0,1
Will,Spring Creek Nursing Home,146172,2020-11-27,97,8,0.08247422680412371,2,1,1,1
Rock Island,Hope Creek,145269,2020-11-27,97,2,0.020618556701030927,1,0,1,1
Christian,taylorville care center,145502,2020-11-27,96,16,0.16666666666666666,1,0,1,1
Adams,St Vincents Nursing Home,145457,2020-11-27,96,9,0.09375,1,0,1,1
Will,Frankfort Terrace,140E213,2020-11-27,96,2,0.020833333333333332,1,0,1,1
Kane,The Grove Fox Valley,145006,2020-11-27,96,10,0.10416666666666667,2,1,1,1
Macon,Fairhavens Senior Living,145422,2020-11-27,95,21,0.22105263157894736,1,1,0,1
Cook,Manor Care Oak Lawn EAST. Cook,No Match,2020-11-27,95,21,0.22105263157894736,1,0,1,1
Will,Sunny Hill Nursing Home,145892,2020-11-27,95,16,0.16842105263157894,2,1,1,1
Cook,Landmark of Des Plaines,145334,2020-11-27,95,22,0.23157894736842105,1,0,1,1
Cook,Bella Terra Wheeling,145835,2020-11-27,95,19,0.2,1,0,1,1
Coles,Charleston Rehab and Healthcare,145636,2020-11-27,95,17,0.17894736842105263,1,1,0,1
Whiteside,Exceptional Care and Training Center,No Match,2020-11-27,95,4,0.042105263157894736,1,0,1,1
Lake,Warren Barr North Shore,145923,2020-11-27,94,18,0.19148936170212766,1,0,1,1
Cook,Lakeview Nursing and Rehab,145654,2020-11-27,93,22,0.23655913978494625,2,0,2,1
Will,St James Manor,145611,2020-11-27,93,26,0.27956989247311825,1,0,1,1
Madison,Eden Village Care Center,145384,2020-11-27,92,22,0.2391304347826087,3,2,1,1
Kane,Asbury Gardens,146170,2020-11-27,92,19,0.20652173913043478,1,1,0,1
Jefferson,Mt. Vernon Healthcare Center,14E812,2020-11-27,91,17,0.18681318681318682,1,1,0,1
Cook,Alden PoplarCreek,145403,2020-11-27,91,26,0.2857142857142857,1,0,1,1
McHenry,Alden Terrace of McHenry,145453,2020-11-27,91,13,0.14285714285714285,1,0,1,1
Mason,Mason City Area Nursing Home ,No Match,2020-11-27,90,12,0.13333333333333333,1,1,0,1
Cook,The Grove of Evanston,145011,2020-11-27,89,19,0.21348314606741572,1,1,0,1
Bureau,Aperion Care- Princeton,145437,2020-11-27,89,2,0.02247191011235955,1,0,1,1
Cook,Lieberman Geriatric Center,145931,2020-11-27,89,12,0.1348314606741573,1,0,1,1
Boone,Symphony Northwoods,No Match,2020-11-27,89,16,0.1797752808988764,1,1,0,1
Cook,Glenwood Health Care & Rehab,No Match,2020-11-27,89,6,0.06741573033707865,1,0,1,1
Rock Island,St. Anthonys Continue Care,145387,2020-11-27,89,15,0.16853932584269662,1,1,0,1
Cook,Generations at Elmwood Park,145419,2020-11-27,89,19,0.21348314606741572,1,1,0,1
Winnebago,Ascension St Anne Center,145563,2020-11-27,88,15,0.17045454545454544,1,1,0,1
Cook,Warren Barr Gold Coast,145336,2020-11-27,88,6,0.06818181818181818,1,0,1,1
Adams,Illinois Veterans Home Quincy,No Match,2020-11-27,87,2,0.022988505747126436,1,0,1,1
Cook,Meadowbrook Manor,145710,2020-11-27,87,13,0.14942528735632185,2,1,1,1
McHenry,Crystal Pines Rehabilitation & Hlth Care Facility,145257,2020-11-27,86,15,0.1744186046511628,1,1,0,1
DuPage,Alden Valley Ridge,145379,2020-11-27,86,21,0.2441860465116279,2,1,1,1
Cook,Beacon Care Center,145776,2020-11-27,86,14,0.16279069767441862,2,1,1,1
Cook,Elevate Care Northbrook,145171,2020-11-27,85,18,0.21176470588235294,1,0,1,1
Cook,Birchwood Plaza Nursing-Rehab,145532,2020-11-27,85,15,0.17647058823529413,1,1,0,1
Clinton,Carlyle HealthCare Center,145729,2020-11-27,85,15,0.17647058823529413,1,1,0,1
Pike,Liberty Village of Pittsfield,No Match,2020-11-27,85,1,0.011764705882352941,1,0,1,1
Sangamon,Brother James Court,No Match,2020-11-27,84,4,0.047619047619047616,1,0,1,1
Cook,MADO Healthcare Uptown,146191,2020-11-27,84,9,0.10714285714285714,1,0,1,1
Peoria,Sharon Healthcare Pines,No Match,2020-11-27,83,0,0.0,1,0,1,1
Cook,Smith Village,145904,2020-11-27,83,14,0.1686746987951807,2,1,1,1
Cook,Generations at Applewood,145781,2020-11-27,83,20,0.24096385542168675,1,1,0,1
Winnebago,Forest City Rehab and Nursing,145937,2020-11-27,83,9,0.10843373493975904,1,1,0,1
Cook,ManorCare Oak Lawn West,145087,2020-11-27,82,18,0.21951219512195122,1,1,0,1
DeKalb,Pine Acres,145261,2020-11-27,82,12,0.14634146341463414,1,1,0,1
Union,Integrity of Anna,146006,2020-11-27,82,13,0.15853658536585366,1,1,0,1
Winnebago,River Bluff Nursing Home,145771,2020-11-27,82,10,0.12195121951219512,2,2,0,1
De Witt,Liberty Village,No Match,2020-11-27,82,12,0.14634146341463414,1,0,1,1
St. Clair,Lebanon Care Center ,No Match,2020-11-27,81,13,0.16049382716049382,1,0,1,1
Bureau,Aperion Care Spring Valley,No Match,2020-11-27,81,5,0.06172839506172839,1,0,1,1
Morgan,Jacksonville Skilled Nursing and Rehab Center,145273,2020-11-27,81,18,0.2222222222222222,1,0,1,1
Cook,Southpoint Nsg and Rehab,145914,2020-11-27,81,11,0.13580246913580246,1,1,0,1
Cook,South Suburban Rehab Center,146132,2020-11-27,81,20,0.24691358024691357,1,1,0,1
Cook,Bella Terra Morton Grove,145198,2020-11-27,81,11,0.13580246913580246,2,1,1,1
Cook,Community Care Nursing Home,146164,2020-11-27,81,9,0.1111111111111111,1,1,0,1
Cook,Bellwood Developmental Center,No Match,2020-11-27,81,1,0.012345679012345678,1,0,1,1
Cook,Alden Lincoln Park Rehab,145126,2020-11-27,80,13,0.1625,2,1,1,1
Lake,Alden Long Grove,No Match,2020-11-27,80,21,0.2625,1,1,0,1
Cook,Elevate Care Irving Park,145415,2020-11-27,79,13,0.16455696202531644,2,1,1,1
Winnebago,Alden Debes Rehab Inc,145142,2020-11-27,79,20,0.25316455696202533,1,1,0,1
Wayne,Aperion Care,No Match,2020-11-27,79,9,0.11392405063291139,1,0,1,1
Cook,Continental Nursing and Rehabilitation Center,145730,2020-11-27,78,12,0.15384615384615385,1,0,1,1
Iroquois,Gilman Health Care Center,145347,2020-11-27,78,14,0.1794871794871795,1,1,0,1
DuPage,Providence Healthcare & Rehabilitation Center,145657,2020-11-27,78,18,0.23076923076923078,2,1,1,1
Cook,Buckingham Pavilion,145285,2020-11-27,78,13,0.16666666666666666,2,1,1,1
Marion,Bryan Manor,No Match,2020-11-27,77,0,0.0,1,0,1,1
Cook,Dobson Plaza,145122,2020-11-27,77,21,0.2727272727272727,1,1,0,1
Cook,Lexington Health Care Orland Park,145899,2020-11-27,77,18,0.23376623376623376,1,1,0,1
DuPage,Terra Vista of Oakbrook Terrace,No Match,2020-11-27,77,10,0.12987012987012986,2,1,1,1
Kane,Citadel of Elgin,145004,2020-11-27,76,10,0.13157894736842105,2,1,1,1
Lake,Wauconda Care,145887,2020-11-27,76,16,0.21052631578947367,2,1,1,1
Jefferson,Nature Trail Health Care Center,146021,2020-11-27,75,10,0.13333333333333333,1,0,1,1
Will,Joliet Terrace,140E248,2020-11-27,75,2,0.02666666666666667,3,2,1,1
Boone,Park Place,No Match,2020-11-27,75,1,0.013333333333333334,1,0,1,1
Lake,Elevate Care Waukegan,145669,2020-11-27,74,13,0.17567567567567569,1,1,0,1
Cook,Central Plaza,No Match,2020-11-27,74,1,0.013513513513513514,1,1,0,1
DuPage,Abbington Rehab & Nursing Center,146065,2020-11-27,74,6,0.08108108108108109,1,0,1,1
Perry,Pinckneyville Nursing and Rehabilitation,146175,2020-11-27,74,11,0.14864864864864866,1,0,1,1
Lake,Bayside Terrace,No Match,2020-11-27,74,2,0.02702702702702703,1,1,0,1
Lake,Riverside Foundation,No Match,2020-11-27,74,5,0.06756756756756757,1,1,0,1
Cook,Presence Villa Scalabrini Nursing&Rehab Center,145956,2020-11-27,74,6,0.08108108108108109,1,0,1,1
Clark,Heartland Manor Nursing home,No Match,2020-11-27,73,17,0.2328767123287671,1,0,1,1
Jefferson,GreenTree at Mt. Vernon,No Match,2020-11-27,73,16,0.2191780821917808,1,1,0,1
Kankakee,Citadel of Kankakee,145043,2020-11-27,73,2,0.0273972602739726,1,0,1,1
St. Clair,BRIA of Belleville,145668,2020-11-27,72,8,0.1111111111111111,1,0,1,1
Sangamon,St. Josephs Home,No Match,2020-11-27,72,2,0.027777777777777776,1,0,1,1
Winnebago,Amberwood,145908,2020-11-27,72,11,0.1527777777777778,1,1,0,1
DuPage,Lexington of Bloomingdale,145638,2020-11-27,72,21,0.2916666666666667,1,0,1,1
Peoria,Apostolic Christian Skyline,145933,2020-11-27,72,7,0.09722222222222222,1,1,0,1
Madison,Riverside Rehab and Healthcare,145651,2020-11-27,71,17,0.23943661971830985,2,1,1,1
Cook,Countryside Nursing and Rehab Center,145798,2020-11-27,71,11,0.15492957746478872,1,0,1,1
Ford,Piper City Rehab,145489,2020-11-27,71,13,0.18309859154929578,2,1,1,1
McHenry,Cross Roads Care Center,145222,2020-11-27,71,13,0.18309859154929578,1,1,0,1
Cook,Manor Care Palos Heights East,145607,2020-11-27,71,6,0.08450704225352113,1,0,1,1
Sangamon,Aperion Care Springfield,No Match,2020-11-27,71,2,0.028169014084507043,1,0,1,1
Cook,Alden Wentworth  Rehab & Healthcare Center,No Match,2020-11-27,71,15,0.2112676056338028,1,1,0,1
Coles,Hilltop Skilled Nursing,145862,2020-11-27,71,5,0.07042253521126761,1,1,0,1
Cook,Chicago Ridge Nursing and Rehab,145639,2020-11-27,71,17,0.23943661971830985,1,1,0,1
St. Clair,Cedar Ridge,145571,2020-11-27,70,13,0.18571428571428572,1,1,0,1
Cook,Citadel of Waterford,No Match,2020-11-27,70,13,0.18571428571428572,3,2,1,1
Lake,Belmont Village of Buffalo Grove,No Match,2020-11-27,70,19,0.2714285714285714,2,1,1,1
DuPage,Bridgeway Senior Living,No Match,2020-11-27,70,8,0.11428571428571428,1,1,0,1
Fayette,Aperion Care St Elmo,145857,2020-11-27,69,11,0.15942028985507245,1,0,1,1
Cook,Waterfront Terrace,145939,2020-11-27,69,13,0.18840579710144928,1,1,0,1
Lake,Kiley Development Center,No Match,2020-11-27,69,2,0.028985507246376812,2,1,1,1
McHenry,Hearthstone Manor ,No Match,2020-11-27,69,7,0.10144927536231885,1,1,0,1
Morgan,Aperion Care Jacksonville,145928,2020-11-27,69,6,0.08695652173913043,2,1,1,1
Tazewell,Villas of Holly Brook & Reflections Pekin,No Match,2020-11-27,69,11,0.15942028985507245,1,0,1,1
Knox,Serenity of Lake Storey,145619,2020-11-27,69,6,0.08695652173913043,1,0,1,1
DuPage,Meadowbrook Manor Naperville,145874,2020-11-27,68,4,0.058823529411764705,2,1,1,1
Cook,Arden Courts/Manor Care of South Holland ,No Match,2020-11-27,68,8,0.11764705882352941,1,1,0,1
Will,The PARC of Joliet,145221,2020-11-27,68,17,0.25,1,1,0,1
Cook,Misericordia,No Match,2020-11-27,68,3,0.04411764705882353,2,2,0,1
DeKalb,Willow Crest Nursing Pavilion,145712,2020-11-27,68,15,0.22058823529411764,1,1,0,1
Cook,ManorCare Palos Heights East,145607,2020-11-27,67,12,0.1791044776119403,1,1,0,1
Lake,Whitehall of Deerfield,145706,2020-11-27,67,3,0.04477611940298507,1,1,0,1
Ford,Heritage Health - Gibson City,No Match,2020-11-27,67,11,0.16417910447761194,1,1,0,1
LaSalle,Aperion Care Marseilles,145295,2020-11-27,67,10,0.14925373134328357,2,1,1,1
Kane,Highland Oaks,14A383,2020-11-27,67,10,0.14925373134328357,2,1,1,1
Lake,Elevate Care Riverwoods,145304,2020-11-27,67,12,0.1791044776119403,2,1,1,1
Peoria,Christian Buehler Home,No Match,2020-11-27,66,12,0.18181818181818182,1,0,1,1
Cook,Warren Barr Lincoln Park,145875,2020-11-27,66,11,0.16666666666666666,2,1,1,1
Cook,Bridgeview HC,145208,2020-11-27,66,15,0.22727272727272727,1,1,0,1
Whiteside,Resthave Care and Rehabilitation ,No Match,2020-11-27,65,12,0.18461538461538463,1,0,1,1
Tazewell,Aperion Morton,145248,2020-11-27,65,6,0.09230769230769231,1,1,0,1
Pike,Barry Community Care,146051,2020-11-27,65,12,0.18461538461538463,1,0,1,1
Macon,Prairie Creek Village,146003,2020-11-27,65,4,0.06153846153846154,3,2,1,1
Cook,Landmark of Richton Park,145424,2020-11-27,64,9,0.140625,2,1,1,1
DuPage,Chateau Center Nursing & Rehabilitation,145614,2020-11-27,64,14,0.21875,2,1,1,1
Cook,Generations At Oakton,145626,2020-11-27,64,13,0.203125,2,1,1,1
St. Clair,Integrity Care of Smithton,146188,2020-11-27,64,10,0.15625,1,0,1,1
Will,Victorian Village,146178,2020-11-27,64,1,0.015625,2,1,1,1
Cook,Symphony of Bronzeville,145337,2020-11-27,64,17,0.265625,1,1,0,1
Kane,Avondale Estates of Elgin,146181,2020-11-27,64,6,0.09375,1,0,1,1
Cook,Westwood Manor,146149,2020-11-27,63,2,0.031746031746031744,1,1,0,1
Cook,Aperion Care Plum Grove,145658,2020-11-27,63,19,0.30158730158730157,1,0,1,1
Tazewell,Timbercreek Rehab and Healthcare,145275,2020-11-27,63,11,0.1746031746031746,1,0,1,1
Clinton,Warren G. Murray Developmental Center,No Match,2020-11-27,63,0,0.0,1,0,1,1
Madison,Alton Memorial Rehab and Therapy,145121,2020-11-27,63,16,0.25396825396825395,1,0,1,1
Lake,Claridge Health Center,145434,2020-11-27,63,18,0.2857142857142857,1,1,0,1
Lake,Warren Barr Lincolnshire,146028,2020-11-27,62,5,0.08064516129032258,2,1,1,1
Kane,Avantara of Elgin,145699,2020-11-27,62,11,0.1774193548387097,1,0,1,1
Clinton,Warrren G Murray Develpmental Center,No Match,2020-11-27,62,0,0.0,1,1,0,1
Cook,Symphony of Chicago West,145661,2020-11-27,62,7,0.11290322580645161,2,1,1,1
St. Clair,Dammert Center/The Esquiline2,No Match,2020-11-27,62,10,0.16129032258064516,1,0,1,1
Madison,Integrity of Godfrey,145656,2020-11-27,61,8,0.13114754098360656,1,1,0,1
Cook,Little Sisters of the Poor/St. Marys Home,146185,2020-11-27,61,13,0.21311475409836064,1,1,0,1
Madison,Beverly Farm Foundation,No Match,2020-11-27,61,1,0.01639344262295082,1,0,1,1
Clay,Flora Gardens,145624,2020-11-27,61,13,0.21311475409836064,1,0,1,1
Kane,Heritage Woods of Batavia ,No Match,2020-11-27,60,3,0.05,1,0,1,1
Cook,The Grove of Berwyn,145070,2020-11-27,60,15,0.25,1,0,1,1
White,Wabash Christian Retirement,146019,2020-11-27,60,7,0.11666666666666667,1,0,1,1
Cook,Arbour Health Care Center,146169,2020-11-27,60,3,0.05,2,1,1,1
Cass,Heritage Health,No Match,2020-11-27,59,1,0.01694915254237288,1,0,1,1
Tazewell,Washington Senior Living,No Match,2020-11-27,59,2,0.03389830508474576,1,0,1,1
Madison,Care Center at Center Grove,145846,2020-11-27,59,0,0.0,2,1,1,1
Lake,The Grove By the Lake,145665,2020-11-27,59,9,0.15254237288135594,1,1,0,1
Clinton,Aviston Countryside Manor,145601,2020-11-27,59,15,0.2542372881355932,1,0,1,1
McLean,Bloomington Rehabilitation and Healthcare Center,145610,2020-11-27,59,11,0.1864406779661017,1,1,0,1
Sangamon,Mill Creek Alzheimers Special Care Unit,No Match,2020-11-27,58,10,0.1724137931034483,1,0,1,1
Cook,Lutheran Home,145768,2020-11-27,58,9,0.15517241379310345,2,1,1,1
Vermilion,Arcadia Care of Danville,145753,2020-11-27,58,3,0.05172413793103448,1,0,1,1
DuPage,Sunrise of Naperville North Assisted Living,No Match,2020-11-27,58,6,0.10344827586206896,1,0,1,1
Cass,Walker Nursing Home,146100,2020-11-27,57,11,0.19298245614035087,1,1,0,1
Cook,The Admiral at the Lake,146165,2020-11-27,57,6,0.10526315789473684,1,0,1,1
Cook,Estates of Hyde Park,145828,2020-11-27,57,12,0.21052631578947367,1,1,0,1
Cook,Symphony of Crestwood,145718,2020-11-27,57,9,0.15789473684210525,1,0,1,1
Madison,Alton Mental Health Center,No Match,2020-11-27,57,0,0.0,1,0,1,1
DuPage,Wheaton Village,145715,2020-11-27,56,7,0.125,1,0,1,1
DuPage,Westmont Manor Health and Rehab Center,145338,2020-11-27,56,16,0.2857142857142857,2,1,1,1
DuPage,Brookdale Lisle,146061,2020-11-27,56,9,0.16071428571428573,2,2,0,1
Cook,Sheridan Village,145482,2020-11-27,56,19,0.3392857142857143,1,0,1,1
Cook,ManorCare Health Services-Palos Heights West,145893,2020-11-27,55,16,0.2909090909090909,1,1,0,1
DuPage,Tabor Hills Healthcare,145840,2020-11-27,55,8,0.14545454545454545,3,2,1,1
DuPage,Burgess Square Healthcare & Rehab Center,145219,2020-11-27,55,3,0.05454545454545454,2,1,1,1
Cook,Sunrise of Park Ridge,No Match,2020-11-27,55,11,0.2,2,1,1,1
Knox,Knox County Nursing Home,145697,2020-11-27,55,6,0.10909090909090909,2,1,1,1
Cook,Arden Courts of Palos Heights,No Match,2020-11-27,55,10,0.18181818181818182,1,0,1,1
Franklin,Benton Rehab and Nusing,146121,2020-11-27,55,4,0.07272727272727272,1,0,1,1
