County,FacilityName,ReportingDate,confirmed_cases,deaths,CFR,outbreaks,facilities
Kane,Bria of Geneva,2020-06-26,124,29,0.23387096774193547,1,1
Cook,Aperion Care International of Chicago,2020-06-26,122,20,0.16393442622950818,1,1
Sangamon,Villa East,2020-06-26,122,26,0.21311475409836064,1,1
Cook,Midway Neuro and Rehab,2020-06-26,120,11,0.09166666666666666,1,1
DuPage,West Suburban Nursing & Rehabilitation Center,2020-06-26,117,9,0.07692307692307693,1,1
DuPage,Forestview Rehabilitation & Nursing Center,2020-06-26,116,15,0.12931034482758622,1,1
Cook,Norridge Gardens,2020-06-26,116,41,0.35344827586206895,1,1
Kane,Symphony of Orchard Valley,2020-06-26,115,24,0.20869565217391303,1,1
Cook,Generations at Regency,2020-06-26,114,29,0.2543859649122807,1,1
Cook,Ambassador Nursing,2020-06-26,113,11,0.09734513274336283,1,1
Cook,ManorCare ElkGrove Village,2020-06-26,110,23,0.20909090909090908,1,1
Cook,Clark Manor,2020-06-26,108,13,0.12037037037037036,1,1
Cook,Golfview Developmental Center,2020-06-26,107,11,0.102803738317757,1,1
Cook,Austin Oasis,2020-06-26,107,12,0.11214953271028037,1,1
Cook,Central Nursing Home,2020-06-26,106,17,0.16037735849056603,1,1
Cook,Astoria Place of Chicago,2020-06-26,105,21,0.2,1,1
Cook,Addolorata Villa,2020-06-26,105,17,0.1619047619047619,1,1
St. Clair,Four Fountains,2020-06-26,104,27,0.25961538461538464,1,1
Cook,Atrium Health Care Center,2020-06-26,103,10,0.0970873786407767,1,1
DuPage,Oakbrook Care,2020-06-26,102,21,0.20588235294117646,1,1
DuPage,Alden Estates of Naperville,2020-06-26,102,21,0.20588235294117646,1,1
DuPage,Windsor Park Manor,2020-06-26,99,21,0.21212121212121213,1,1
Madison,Edwardsville Care Center,2020-06-26,97,22,0.2268041237113402,1,1
Cook,Bria River Oaks,2020-06-26,97,2,0.020618556701030927,1,1
Cook,Bria of Palos Hills,2020-06-26,95,16,0.16842105263157894,1,1
Cook,Chalet Living And Rehab Center,2020-06-26,94,14,0.14893617021276595,1,1
Cook,Avanti Wellness & Rehabilitation ,2020-06-26,94,17,0.18085106382978725,1,1
Macon,Fairhavens Senior Living,2020-06-26,93,21,0.22580645161290322,1,1
Lake,Aperion Care Highwood,2020-06-26,93,11,0.11827956989247312,1,1
Cook,Landmark of Des Plaines,2020-06-26,91,22,0.24175824175824176,1,1
Cook,Bellhaven Nursing and Rehabilitation,2020-06-26,90,9,0.1,1,1
Cook,Lee Manor Rehab and Nursing,2020-06-26,90,18,0.2,1,1
Cook,Grosse Pointe Manor,2020-06-26,90,19,0.2111111111111111,1,1
Coles,Charleston Rehab and Healthcare,2020-06-26,89,16,0.1797752808988764,1,1
Cook,Aperion Care Oak Lawn,2020-06-26,89,20,0.2247191011235955,1,1
Kankakee,Riverside Miller Rehabilitation,2020-06-26,88,22,0.25,1,1
Cook,Generations at Elmwood Park,2020-06-26,88,19,0.2159090909090909,1,1
Cook,Center Home for Hispanic Elderly,2020-06-26,88,30,0.3409090909090909,1,1
Boone,Symphony Northwoods,2020-06-26,87,14,0.16091954022988506,1,1
Cook,Community Care Nursing Home,2020-06-26,87,10,0.11494252873563218,1,1
Cook,Beacon Care Center,2020-06-26,87,14,0.16091954022988506,1,1
Lake,Captain James A Lovell FHCC CLC,2020-06-26,86,5,0.05813953488372093,1,1
Clinton,Carlyle HealthCare Center,2020-06-26,85,16,0.18823529411764706,1,1
Cook,Glenwood Health Care & Rehab,2020-06-26,85,5,0.058823529411764705,1,1
McHenry,Alden Terrace of McHenry,2020-06-26,85,13,0.15294117647058825,1,1
Cook,Alden Estates of Northmoor,2020-06-26,83,19,0.2289156626506024,1,1
Kane,Asbury Gardens,2020-06-26,81,18,0.2222222222222222,1,1
Cook,Lakeview Nursing and Rehab,2020-06-26,81,21,0.25925925925925924,1,1
Union,Integrity of Anna,2020-06-26,81,11,0.13580246913580246,1,1
Cook,Meadowbrook Manor,2020-06-26,79,13,0.16455696202531644,1,1
Cook,Avantara Evergreen Park,2020-06-26,79,21,0.26582278481012656,1,1
DeKalb,Pine Acres,2020-06-26,79,12,0.1518987341772152,1,1
DuPage,Providence Healthcare & Rehabilitation Center,2020-06-26,77,13,0.16883116883116883,1,1
Cook,Continental Nursing and Rehabilitation Center,2020-06-26,76,13,0.17105263157894737,1,1
Cook,Birchwood Plaza Nursing-Rehab,2020-06-26,76,13,0.17105263157894737,1,1
Cook,The Grove of Evanston,2020-06-26,76,16,0.21052631578947367,1,1
Winnebago,Alden Debes Rehab Inc,2020-06-26,76,18,0.23684210526315788,1,1
Lee,Jack Mabley Developmental Center,2020-06-26,76,1,0.013157894736842105,1,1
Lake,Warren Barr North Shore,2020-06-26,75,14,0.18666666666666668,1,1
Cook,MADO Healthcare Uptown,2020-06-26,75,7,0.09333333333333334,1,1
Lake,Elevate Care Waukegan,2020-06-26,74,12,0.16216216216216217,1,1
Jefferson,GreenTree at Mt. Vernon,2020-06-26,73,16,0.2191780821917808,1,1
DuPage,Abbington Rehab & Nursing Center,2020-06-26,72,6,0.08333333333333333,1,1
Cook,Generations at Applewood,2020-06-26,72,18,0.25,1,1
DuPage,Lexington of Bloomingdale,2020-06-26,72,17,0.2361111111111111,1,1
Cook,Alden Lincoln Park Rehab,2020-06-26,72,11,0.1527777777777778,1,1
Lake,Bayside Terrace,2020-06-26,71,2,0.028169014084507043,1,1
Cook,Dobson Plaza,2020-06-26,71,21,0.29577464788732394,1,1
McHenry,Cross Roads Care Center,2020-06-26,71,13,0.18309859154929578,1,1
St. Clair,Cedar Ridge,2020-06-26,71,10,0.14084507042253522,1,1
Cook,Buckingham Pavilion,2020-06-26,70,12,0.17142857142857143,1,1
Cook,Smith Village,2020-06-26,70,14,0.2,1,1
Cook,Elevate Care Irving Park,2020-06-26,70,13,0.18571428571428572,1,1
Madison,Eden Village Care Center,2020-06-26,69,20,0.2898550724637681,1,1
Cook,Alden Wentworth  Rehab & Healthcare Center,2020-06-26,69,13,0.18840579710144928,1,1
Winnebago,Amberwood,2020-06-26,68,8,0.11764705882352941,1,1
Cook,Elevate Care Northbrook,2020-06-26,68,14,0.20588235294117646,1,1
Lake,Alden Long Grove,2020-06-26,67,17,0.2537313432835821,1,1
McHenry,Crystal Pines Rehabilitation & Hlth Care Facility,2020-06-26,67,11,0.16417910447761194,1,1
Cook,Waterfront Terrace,2020-06-26,67,13,0.19402985074626866,1,1
Cook,Lieberman Geriatric Center,2020-06-26,67,7,0.1044776119402985,1,1
Lake,Wauconda Care,2020-06-26,66,16,0.24242424242424243,1,1
Madison,Riverside Rehab and Healthcare,2020-06-26,66,16,0.24242424242424243,1,1
Lake,Riverside Foundation,2020-06-26,66,5,0.07575757575757576,1,1
Cook,Windsor Estates,2020-06-26,66,20,0.30303030303030304,1,1
Winnebago,Ascension St Anne Center,2020-06-26,65,9,0.13846153846153847,1,1
Cook,Citadel of Waterford,2020-06-26,65,14,0.2153846153846154,1,1
Cook,Lexington Health Care Orland Park,2020-06-26,64,17,0.265625,1,1
Cook,Westwood Manor,2020-06-26,64,2,0.03125,1,1
Will,Presence Villa Franciscan,2020-06-26,64,13,0.203125,1,1
Lake,Belmont Village of Buffalo Grove,2020-06-26,63,19,0.30158730158730157,1,1
Kankakee,Illinois Veterans Home,2020-06-26,62,15,0.24193548387096775,1,1
Cook,Little Sisters of the Poor/St. Marys Home,2020-06-26,62,12,0.1935483870967742,1,1
Cook,ManorCare Palos Heights East,2020-06-26,62,11,0.1774193548387097,1,1
Cook,Norwood crossing Skilled Nursing,2020-06-26,61,10,0.16393442622950818,1,1
Clinton,Warrren G Murray Develpmental Center,2020-06-26,61,0,0.0,1,1
Cook,ManorCare Oak Lawn West,2020-06-26,61,15,0.2459016393442623,1,1
Lake,Claridge Health Center,2020-06-26,60,18,0.3,1,1
Morgan,Aperion Care Jacksonville,2020-06-26,60,2,0.03333333333333333,1,1
Will,The PARC of Joliet,2020-06-26,60,14,0.23333333333333334,1,1
Cook,Bella Terra Morton Grove,2020-06-26,60,9,0.15,1,1
Lake,Elevate Care Riverwoods,2020-06-26,59,12,0.2033898305084746,1,1
Cook,Symphony of Bronzeville,2020-06-26,59,15,0.2542372881355932,1,1
Lake,The Grove By the Lake,2020-06-26,59,10,0.1694915254237288,1,1
McLean,Bloomington Rehabilitation and Healthcare Center,2020-06-26,59,10,0.1694915254237288,1,1
Cook,Warren Barr Lincoln Park,2020-06-26,59,11,0.1864406779661017,1,1
DuPage,Chateau Center Nursing & Rehabilitation,2020-06-26,58,13,0.22413793103448276,1,1
Lake,Whitehall of Deerfield,2020-06-26,57,3,0.05263157894736842,1,1
Cook,The Grove of Berwyn,2020-06-26,57,14,0.24561403508771928,1,1
St. Clair,New Athens Home for the Aged,2020-06-26,57,8,0.14035087719298245,1,1
St. Clair,Lebanon Care Center ,2020-06-26,56,10,0.17857142857142858,1,1
Cook,Lutheran Home,2020-06-26,55,8,0.14545454545454545,1,1
Cook,Arden Courts of Palos Heights,2020-06-26,55,10,0.18181818181818182,1,1
Cook,Arbour Health Care Center,2020-06-26,55,3,0.05454545454545454,1,1
Cook,ManorCare Health Services-Palos Heights West,2020-06-26,54,15,0.2777777777777778,1,1
Cook,Plymouth Place Senior Living,2020-06-26,54,11,0.2037037037037037,1,1
DuPage,Bridgeway Senior Living,2020-06-26,53,4,0.07547169811320754,1,1
Peoria,University Rehab Center,2020-06-26,53,14,0.2641509433962264,1,1
Cook,Aperion Care Plum Grove,2020-06-26,53,7,0.1320754716981132,1,1
DuPage,Wheaton Village,2020-06-26,53,7,0.1320754716981132,1,1
Cook,Generations At Oakton,2020-06-26,53,13,0.24528301886792453,1,1
Cook,Southpoint Nsg and Rehab,2020-06-26,53,7,0.1320754716981132,1,1
Cook,Chicago Ridge Nursing and Rehab,2020-06-26,52,16,0.3076923076923077,1,1
Cook,Arden Courts/Manor Care of South Holland ,2020-06-26,51,7,0.13725490196078433,1,1
Cook,Countryside Nursing and Rehab Center,2020-06-26,51,8,0.1568627450980392,1,1
Cook,Manor Care Health Services-Homewood,2020-06-26,51,15,0.29411764705882354,1,1
St. Clair,BRIA of Belleville,2020-06-26,51,6,0.11764705882352941,1,1
Cook,BRIA of Chicago Heights,2020-06-26,50,1,0.02,1,1
Cook,Alden Princeton Rehab & Health,2020-06-26,50,10,0.2,1,1
Rock Island,Generations of Rock Island,2020-06-26,50,14,0.28,1,1
Iroquois,Ascension Presence Merkle Knipprath,2020-06-26,50,4,0.08,1,1
Cook,Bridgeview HC,2020-06-26,49,15,0.30612244897959184,1,1
Jasper,Newton Care Center,2020-06-26,49,8,0.16326530612244897,1,1
Cook,Pauls House,2020-06-26,49,5,0.10204081632653061,1,1
Cook,Park View Rehab,2020-06-26,49,11,0.22448979591836735,1,1
Cook,Resurrection Nursing & rehab Center,2020-06-26,49,8,0.16326530612244897,1,1
Cook,Winston Manor,2020-06-26,48,8,0.16666666666666666,1,1
DuPage,Beacon Hill Lombard,2020-06-26,48,6,0.125,1,1
Will,St James Manor,2020-06-26,48,16,0.3333333333333333,1,1
McDonough,Heartland Health Care Center,2020-06-26,48,15,0.3125,1,1
Will,Sunny Hill Nursing Home,2020-06-26,48,16,0.3333333333333333,1,1
Cook,Landmark of Richton Park,2020-06-26,47,8,0.1702127659574468,1,1
Kane,Citadel of Elgin,2020-06-26,47,4,0.0851063829787234,1,1
Cook,Symphony of Chicago West,2020-06-26,47,7,0.14893617021276595,1,1
DuPage,The Grove of Elmhurst,2020-06-26,47,3,0.06382978723404255,1,1
Kendall,Symphony At The Tillers of Oswego,2020-06-26,47,9,0.19148936170212766,1,1
Lake,Terrace Nursing Home,2020-06-26,47,11,0.23404255319148937,1,1
Kane,Avondale Estates of Elgin,2020-06-26,46,3,0.06521739130434782,1,1
Cook,Palos Heights Nursing and Rehab,2020-06-26,46,10,0.21739130434782608,1,1
Cook,Westchester Health and Rehabilitation Center,2020-06-26,46,12,0.2608695652173913,1,1
DuPage,Westmont Manor Health and Rehab Center,2020-06-26,46,15,0.32608695652173914,1,1
Cook,Praire Oasis South Holland,2020-06-26,46,14,0.30434782608695654,1,1
Cook,Estates of Hyde Park,2020-06-26,45,11,0.24444444444444444,1,1
Cook,Sheridan Village,2020-06-26,45,15,0.3333333333333333,1,1
DuPage,Brookdale Lisle,2020-06-26,45,7,0.15555555555555556,1,1
Kane,Fox River Rehab and Healthcare,2020-06-26,45,10,0.2222222222222222,1,1
Cook,Sunrise of Park Ridge,2020-06-26,45,10,0.2222222222222222,1,1
Cook,Three Crown Park ,2020-06-26,45,8,0.17777777777777778,1,1
St. Clair,St. Pauls,2020-06-26,45,14,0.3111111111111111,1,1
DuPage,Alden Valley Ridge,2020-06-26,44,17,0.38636363636363635,1,1
St. Clair,Memorial Care Center,2020-06-26,44,5,0.11363636363636363,1,1
Cook,Little Village Nursing Home,2020-06-26,44,8,0.18181818181818182,1,1
Union,Integrity of Cobden,2020-06-26,44,7,0.1590909090909091,1,1
Cook,South Suburban Rehab Center,2020-06-26,44,18,0.4090909090909091,1,1
Cook,Manor Care Oak Lawn EAST. Cook,2020-06-26,44,11,0.25,1,1
DuPage,Aperion Care West Chicago,2020-06-26,43,7,0.16279069767441862,1,1
LaSalle,Aperion Care Marseilles,2020-06-26,42,10,0.23809523809523808,1,1
McHenry,The Fountains at Crystal Lake,2020-06-26,42,14,0.3333333333333333,1,1
Cook,All American Nursing Home,2020-06-26,42,4,0.09523809523809523,1,1
Lake,Lexington of Lake Zurich,2020-06-26,42,12,0.2857142857142857,1,1
DuPage,Artis Senior Living Elmhurst,2020-06-26,42,19,0.4523809523809524,1,1
Lake,Symphony Buffalo Grove,2020-06-26,41,6,0.14634146341463414,1,1
DuPage,Lexington of Lombard,2020-06-26,41,10,0.24390243902439024,1,1
Cook,Lake Cook Rehab & Healthcare(formerly Rosewood),2020-06-26,41,11,0.2682926829268293,1,1
McHenry,Sheltered Village,2020-06-26,41,9,0.21951219512195122,1,1
Rock Island,Centennial Care Center,2020-06-26,40,4,0.1,1,1
Kane,Heritage Health Therapy and Senior Care,2020-06-26,40,3,0.075,1,1
McHenry,The Springs at Crystal Lake,2020-06-26,39,8,0.20512820512820512,1,1
Monroe,Garden Place Independant & Assisted Living,2020-06-26,39,11,0.28205128205128205,1,1
Lake,Autumn Leaves of Gurnee,2020-06-26,39,10,0.2564102564102564,1,1
Cook,The Admiral at the Lake,2020-06-26,39,6,0.15384615384615385,1,1
Cook,Presence Villa Scalabrini Nursing&Rehab Center,2020-06-26,38,5,0.13157894736842105,1,1
Cook,Warren Barr South Loop,2020-06-26,38,3,0.07894736842105263,1,1
DuPage,Harvester Place Memory Care,2020-06-26,38,13,0.34210526315789475,1,1
Cook,Selfhelp Home,2020-06-26,37,3,0.08108108108108109,1,1
Cook,Symphony of Crestwood,2020-06-26,37,5,0.13513513513513514,1,1
Lake,Kiley Development Center,2020-06-26,37,1,0.02702702702702703,1,1
Cook,Bethesda Rehab and Senior Care,2020-06-26,37,5,0.13513513513513514,1,1
Kane,Alden of Waterford,2020-06-26,37,9,0.24324324324324326,1,1
DuPage,Meadowbrook Manor Naperville,2020-06-26,37,3,0.08108108108108109,1,1
Cook,Harbor House Memory Care,2020-06-26,36,10,0.2777777777777778,1,1
Cook,Lincolnwood Place,2020-06-26,36,15,0.4166666666666667,1,1
DuPage,Burgess Square Healthcare & Rehab Center,2020-06-26,36,3,0.08333333333333333,1,1
Will,Arbor Terrace,2020-06-26,35,5,0.14285714285714285,1,1
Kane,Elmwood Terrace,2020-06-26,35,6,0.17142857142857143,1,1
Cook,Villa at South Holland,2020-06-26,34,7,0.20588235294117646,1,1
Cook,Alden PoplarCreek,2020-06-26,34,7,0.20588235294117646,1,1
Cook,Artis Senior Living of Lakeview,2020-06-26,34,8,0.23529411764705882,1,1
DuPage,Tabor Hills Healthcare,2020-06-26,33,3,0.09090909090909091,1,1
Cook,Summit of Uptown,2020-06-26,33,15,0.45454545454545453,1,1
Lake,Manor Care of Libertyville,2020-06-26,33,3,0.09090909090909091,1,1
Lake,Warren Barr Lincolnshire,2020-06-26,33,4,0.12121212121212122,1,1
Cook,Aperion Care West Ridge,2020-06-26,33,12,0.36363636363636365,1,1
Cook,Montgomery Place,2020-06-26,33,4,0.12121212121212122,1,1
McHenry,Florence Nursing Home,2020-06-26,33,4,0.12121212121212122,2,1
Cook,The Pointe of Kilpatrick ,2020-06-26,32,6,0.1875,1,1
Cook,Foster Health & Rehab,2020-06-26,32,7,0.21875,1,1
Peoria,Generations of Peoria,2020-06-26,32,5,0.15625,1,1
Jackson,Manor Court of Carbondale,2020-06-26,32,10,0.3125,1,1
Winnebago,Stepping Stone of Rockford ,2020-06-26,32,1,0.03125,1,1
Cook,Warren Barr Gold Coast,2020-06-26,32,3,0.09375,1,1
Cook,Bella Terra Wheeling,2020-06-26,31,5,0.16129032258064516,1,1
Cook,Alden Estates of Orland Park,2020-06-26,31,12,0.3870967741935484,1,1
Cook,The Vine At Countryside,2020-06-26,31,4,0.12903225806451613,1,1
Lake,Radford Green at Sedgebrook,2020-06-26,31,6,0.1935483870967742,1,1
Will,Shady Oaks,2020-06-26,30,3,0.1,1,1
Cook,Bria Place of Indian Head Park,2020-06-26,30,6,0.2,1,1
DuPage,Artis Senior Living of Bartlett,2020-06-26,29,12,0.41379310344827586,1,1
DuPage,Belmont Village Senior Living Carol Stream,2020-06-26,29,3,0.10344827586206896,1,1
Winnebago,Van Matre Encompas Health,2020-06-26,29,3,0.10344827586206896,1,1
Cook,Aperion Care Dolton,2020-06-26,29,5,0.1724137931034483,1,1
Cook,Oak Park Oasis,2020-06-26,29,11,0.3793103448275862,1,1
Cook,Symphony at Aria,2020-06-26,29,6,0.20689655172413793,1,1
Cook,Burbank Rehab - Vera Care Stickney,2020-06-26,29,10,0.3448275862068966,1,1
St. Clair,Swansea Rehabilitation and Health Care Center,2020-06-26,29,6,0.20689655172413793,1,1
Will,Clarendale of Mokena,2020-06-26,29,3,0.10344827586206896,1,1
Clinton,Clinton Manor Living Facility,2020-06-26,29,1,0.034482758620689655,1,1
Whiteside,Parkway Center,2020-06-26,28,5,0.17857142857142858,1,1
Cook,Prairie Manor Rehab and Nursing,2020-06-26,28,10,0.35714285714285715,1,1
Cook,The Grove of Skokie,2020-06-26,27,6,0.2222222222222222,1,1
Lake,Winchester House,2020-06-26,27,6,0.2222222222222222,1,1
Cook,Greek American Rehab & Care,2020-06-26,27,2,0.07407407407407407,1,1
Champaign,Reflections Memory Care,2020-06-26,26,2,0.07692307692307693,1,1
Cook,The Carrington Linclonwood,2020-06-26,26,4,0.15384615384615385,1,1
Cook,Vi at the Glen,2020-06-26,26,4,0.15384615384615385,1,1
Cook,Aperion Care Evanston,2020-06-26,25,2,0.08,1,1
Cook,Villa at Palos Heights,2020-06-26,25,5,0.2,1,1
DuPage,Ray Graham Iona Glos,2020-06-26,25,2,0.08,1,1
Cook,Southview Manor,2020-06-26,25,2,0.08,1,1
Cook,Symphony of Evanston,2020-06-26,25,1,0.04,1,1
Cook,Aperion Care Forest Park,2020-06-26,25,3,0.12,1,1
St. Clair,Bria of Cahokia,2020-06-26,25,3,0.12,1,1
Cook,Arden Courts of Elk Grove,2020-06-26,24,6,0.25,1,1
Cook,Manor Care at Arlington Heights,2020-06-26,24,2,0.08333333333333333,1,1
Grundy,Parkpointe ,2020-06-26,24,2,0.08333333333333333,1,1
Cook,Presence Nazarethville,2020-06-26,24,5,0.20833333333333334,1,1
DuPage,Terra Vista of Oakbrook Terrace,2020-06-26,24,3,0.125,1,1
Cook,Citadel of Northbrook,2020-06-26,24,2,0.08333333333333333,1,1
Cook,Grace Point Place Memory Care,2020-06-26,24,8,0.3333333333333333,1,1
Winnebago,Crimson Pointe Senior Living,2020-06-26,23,7,0.30434782608695654,1,1
Cook,Lydia Health Care Center,2020-06-26,23,3,0.13043478260869565,1,1
Cook,Lexington of Chicago Ridge,2020-06-26,23,12,0.5217391304347826,1,1
Jackson,Integrity Healthcare of Carbondale,2020-06-26,23,4,0.17391304347826086,1,1
Cook,Elevate Saint Andrew,2020-06-26,23,8,0.34782608695652173,1,1
DuPage,Lakeview Memory Care Community,2020-06-26,23,2,0.08695652173913043,1,1
Cook,Parkshore Estates,2020-06-26,22,1,0.045454545454545456,1,1
Cook,Symphony of Hanover Park,2020-06-26,22,2,0.09090909090909091,1,1
Cook,Citadel of Warren Park,2020-06-26,22,4,0.18181818181818182,1,1
Cook,AMITA Health Holy Family Medical Center ,2020-06-26,22,1,0.045454545454545456,1,1
DuPage,DuPage Care Center,2020-06-26,22,2,0.09090909090909091,1,1
Cook,Weinberg Community for Senior Living,2020-06-26,21,2,0.09523809523809523,1,1
Winnebago,Anam Care Facility,2020-06-26,21,8,0.38095238095238093,1,1
Cook,Heather Manor Nursing & Rehabilitation Center,2020-06-26,21,2,0.09523809523809523,1,1
Cook,Belmont Village Senior Living of Glenview,2020-06-26,21,4,0.19047619047619047,1,1
Lake,Auberge at Lake Zurich,2020-06-26,20,5,0.25,1,1
Cook,Brookdale Des Plaines,2020-06-26,20,6,0.3,1,1
Tazewell,Reflections Memory Care,2020-06-26,20,3,0.15,1,1
Cook,Lemont Center,2020-06-26,20,6,0.3,1,1
Cook,Balmoral Home,2020-06-26,20,0,0.0,1,1
DuPage,Alden Village Bloomingdale,2020-06-26,20,1,0.05,1,1
Peoria,EP!C,2020-06-26,19,0,0.0,1,1
Rock Island,Fort Armstrong,2020-06-26,19,1,0.05263157894736842,1,1
Cook,Elevate Care South Holland,2020-06-26,19,6,0.3157894736842105,1,1
Cook,Northbrook Inn Memory Care,2020-06-26,18,9,0.5,1,1
Lake,Libertyville Manor,2020-06-26,18,7,0.3888888888888889,1,1
Cook,Sunrise of Schaumburg,2020-06-26,18,4,0.2222222222222222,1,1
Whiteside,Harbor Crest,2020-06-26,18,4,0.2222222222222222,1,1
Cook,The Clare,2020-06-26,18,0,0.0,1,1
Will,Willow House,2020-06-26,18,0,0.0,1,1
Lake,Sheridan at Green Oaks,2020-06-26,18,1,0.05555555555555555,1,1
Winnebago,PA Peterson at theCitadel,2020-06-26,18,3,0.16666666666666666,1,1
Lake,Brookdale Vernon Hills,2020-06-26,18,3,0.16666666666666666,1,1
DuPage,Brookdale Burr Ridge,2020-06-26,17,4,0.23529411764705882,1,1
Cook,Friendship Village LTC,2020-06-26,17,5,0.29411764705882354,1,1
Cook,Tri-States Nursing & rehab Center,2020-06-26,17,2,0.11764705882352941,1,1
Cook,Alden Lakeland,2020-06-26,17,1,0.058823529411764705,1,1
Cook,Greenwood Care-Evanston,2020-06-26,17,1,0.058823529411764705,1,1
Lake,The Solana Deer Park,2020-06-26,17,5,0.29411764705882354,1,1
DuPage,Lexington of Elmhurst,2020-06-26,17,11,0.6470588235294118,1,1
Peoria,Grand View Alzheimers Special Care Center,2020-06-26,17,2,0.11764705882352941,1,1
Cass,Walker Nursing Home,2020-06-26,16,0,0.0,1,1
Peoria,Bickford Senior Living of Peoria,2020-06-26,16,3,0.1875,1,1
Whiteside,Regency Care of Sterling ,2020-06-26,16,1,0.0625,1,1
Cook,Prairie Green at Dixie Crossing,2020-06-26,16,5,0.3125,1,1
Cook,Westminster Place,2020-06-26,16,0,0.0,1,1
Lake,Cedar Lake,2020-06-26,16,8,0.5,1,1
Cook,RML Specialty Hospital Hinsdale,2020-06-26,16,1,0.0625,1,1
Madison,Beverly Farm,2020-06-26,15,0,0.0,1,1
Kane,Bright Oaks of Aurora,2020-06-26,15,2,0.13333333333333333,1,1
Cook,Aperion Care Chicago Heights,2020-06-26,15,1,0.06666666666666667,1,1
McHenry,Fair Oaks Health Care Center,2020-06-26,15,3,0.2,1,1
Cook,Lakefront Nursing,2020-06-26,15,0,0.0,1,1
Cook,Kensington Place Nursing And Rehabilitation Center,2020-06-26,15,2,0.13333333333333333,1,1
Cook,Waverly Inn Memory Care Community,2020-06-26,15,8,0.5333333333333333,1,1
Cook,Evergreen Senior Living,2020-06-26,14,7,0.5,1,1
Cook,Presence St. Benedict,2020-06-26,14,2,0.14285714285714285,1,1
Lake,The Village at Victory Lakes,2020-06-26,14,1,0.07142857142857142,1,1
Cook,Albany Care,2020-06-26,14,0,0.0,1,1
McHenry,Revere Court of Crystal Lake,2020-06-26,14,3,0.21428571428571427,1,1
Kane,Fox knoll,2020-06-26,14,2,0.14285714285714285,1,1
DuPage,The Radcliff Wood Dale,2020-06-26,14,2,0.14285714285714285,1,1
Cook,Oak Park Brookdale,2020-06-26,14,1,0.07142857142857142,1,1
Cook,The Hartwell,2020-06-26,14,0,0.0,1,1
Cook,Madden Mental Health Center,2020-06-26,14,0,0.0,1,1
Cook,Citadel of Wilmette,2020-06-26,14,5,0.35714285714285715,1,1
Cook,Alden Estates of Evanston,2020-06-26,14,2,0.14285714285714285,1,1
Cook,Bella Terra Streamwood,2020-06-26,14,2,0.14285714285714285,1,1
Lake,Victory Lakes Continuing Care Center,2020-06-26,14,4,0.2857142857142857,1,1
Cook,Brookdale Orland Park,2020-06-26,14,6,0.42857142857142855,1,1
Cook,Presence MaryHaven,2020-06-26,13,4,0.3076923076923077,1,1
Cook,Bryn Mawr Care,2020-06-26,13,0,0.0,1,1
Kane,Alden Courts of Waterford,2020-06-26,13,0,0.0,1,1
Cook,Pershing Garden,2020-06-26,13,4,0.3076923076923077,1,1
Cook,Aspire Living Prospect Heights,2020-06-26,13,0,0.0,1,1
