reporting_date,County,FacilityName,confirmed_cases,deaths,status,CFR,outbreaks,county-facName,CMS_ProvNum
2020-07-17,Cook,Berkeley Nursing and Rehabilitation Center,4,3,Closed,0.75,1,COOK-BERKELEY NURSING AND REHABILITATION CENTER,146013
2020-07-17,Cook,Bethesda Rehab and Senior Care,39,6,Open,0.15384615384615385,1,COOK-BETHESDA REHAB AND SENIOR CARE,145844
2020-07-17,Cook,Bickford of Tinley Park,2,0,Open,0.0,1,COOK-BICKFORD OF TINLEY PARK,No Match
2020-07-17,Cook,Birchwood Plaza Nursing-Rehab,82,15,Open,0.18292682926829268,1,COOK-BIRCHWOOD PLAZA NURSING-REHAB,145532
2020-07-17,Cook,Brandel Care Center,10,0,Open,0.0,1,COOK-BRANDEL CARE CENTER,145527
2020-07-17,Cook,Bria Forest Edge,140,2,Open,0.014285714285714285,1,COOK-BRIA FOREST EDGE,145864
2020-07-17,Cook,BRIA of Chicago Heights,57,1,Open,0.017543859649122806,1,COOK-BRIA OF CHICAGO HEIGHTS,145898
2020-07-17,Cook,Bria of Palos Hills,98,18,Open,0.1836734693877551,1,COOK-BRIA OF PALOS HILLS,145650
2020-07-17,Cook,Bria Place of Indian Head Park,31,6,Open,0.1935483870967742,1,COOK-BRIA PLACE OF INDIAN HEAD PARK,145784
2020-07-17,Cook,Bria River Oaks,99,2,Open,0.020202020202020204,1,COOK-BRIA RIVER OAKS,145735
2020-07-17,Cook,Bridgeview HC,62,15,Open,0.24193548387096775,1,COOK-BRIDGEVIEW HC,145208
2020-07-17,Cook,Brookdale Assisted living,5,1,Closed,0.2,1,COOK-BROOKDALE ASSISTED LIVING,No Match
2020-07-17,Cook,Brookdale Des Plaines,20,6,Open,0.3,1,COOK-BROOKDALE DES PLAINES,No Match
2020-07-17,Cook,Brookdale Hoffman Estates,10,0,Open,0.0,1,COOK-BROOKDALE HOFFMAN ESTATES,No Match
2020-07-17,Cook,Brookdale - Lake Shore,8,0,Open,0.0,1,COOK-BROOKDALE - LAKE SHORE,No Match
2020-07-17,Cook,Brookdale Northbrook ,5,3,Open,0.6,1,COOK-BROOKDALE NORTHBROOK ,No Match
2020-07-17,Cook,Brookdale Orland Park,14,6,Open,0.42857142857142855,1,COOK-BROOKDALE ORLAND PARK,No Match
2020-07-17,Cook,Brookdale Prospect Heights,6,0,Open,0.0,1,COOK-BROOKDALE PROSPECT HEIGHTS,145852
2020-07-17,Cook,Brookdale Senior Living of Chicago,4,0,Open,0.0,1,COOK-BROOKDALE SENIOR LIVING OF CHICAGO,No Match
2020-07-17,Cook,Bryn Mawr Care,13,0,Open,0.0,1,COOK-BRYN MAWR CARE,No Match
2020-07-17,Cook,Buckingham Pavilion,72,13,Open,0.18055555555555555,1,COOK-BUCKINGHAM PAVILION,145285
2020-07-17,Cook,Burbank Rehab - Vera Care Stickney,33,10,Open,0.30303030303030304,1,COOK-BURBANK REHAB - VERA CARE STICKNEY,145211
2020-07-17,Cook,California Gardens Nursing and Rehabilitation Cent,158,5,Open,0.03164556962025317,1,COOK-CALIFORNIA GARDENS NURSING AND REHABILITATION CENT,145625
2020-07-17,Cook,Carlton at the Lake,126,19,Open,0.15079365079365079,1,COOK-CARLTON AT THE LAKE,145679
2020-07-17,Cook,Center Home for Hispanic Elderly,91,30,Open,0.32967032967032966,1,COOK-CENTER HOME FOR HISPANIC ELDERLY,146062
2020-07-17,Cook,Central Baptist Village,12,1,Open,0.08333333333333333,1,COOK-CENTRAL BAPTIST VILLAGE,145853
2020-07-17,Cook,Central Nursing Home,109,17,Open,0.1559633027522936,1,COOK-CENTRAL NURSING HOME,145648
2020-07-17,Cook,Chalet Living And Rehab Center,96,14,Open,0.14583333333333334,1,COOK-CHALET LIVING AND REHAB CENTER,145670
2020-07-17,Cook,Chicago Ridge Nursing and Rehab,54,16,Open,0.2962962962962963,1,COOK-CHICAGO RIDGE NURSING AND REHAB,145639
2020-07-17,Cook,Citadel of Northbrook,29,2,Open,0.06896551724137931,1,COOK-CITADEL OF NORTHBROOK,145982
2020-07-17,Cook,Citadel of Skokie,4,2,Open,0.5,1,COOK-CITADEL OF SKOKIE,145468
2020-07-17,Cook,Citadel of Warren Park,24,4,Open,0.16666666666666666,1,COOK-CITADEL OF WARREN PARK,No Match
2020-07-17,Cook,Citadel of Waterford,68,14,Open,0.20588235294117646,1,COOK-CITADEL OF WATERFORD,No Match
2020-07-17,Cook,Citadel of Wilmette,17,5,Open,0.29411764705882354,1,COOK-CITADEL OF WILMETTE,145932
2020-07-17,Cook,City View Multi Care Center,252,14,Open,0.05555555555555555,1,COOK-CITY VIEW MULTI CARE CENTER,145850
2020-07-17,Cook,Clark Manor,120,14,Open,0.11666666666666667,1,COOK-CLARK MANOR,145507
2020-07-17,Cook,Clear Oaks Senior Living,3,0,Open,0.0,1,COOK-CLEAR OAKS SENIOR LIVING,No Match
2020-07-17,Cook,Community Care Nursing Home,86,9,Open,0.10465116279069768,1,COOK-COMMUNITY CARE NURSING HOME,146164
2020-07-17,Cook,Continental Nursing and Rehabilitation Center,78,12,Open,0.15384615384615385,1,COOK-CONTINENTAL NURSING AND REHABILITATION CENTER,145730
2020-07-17,Cook,Country Club Terrace,8,0,Open,0.0,1,COOK-COUNTRY CLUB TERRACE,No Match
2020-07-17,Cook,Countryside Nursing and Rehab Center,57,11,Open,0.19298245614035087,1,COOK-COUNTRYSIDE NURSING AND REHAB CENTER,145798
2020-07-17,Cook,Covenant Enabling Residence,5,0,Closed,0.0,1,COOK-COVENANT ENABLING RESIDENCE,No Match
2020-07-17,Cook,Covenant Home of Chicago,2,0,Open,0.0,1,COOK-COVENANT HOME OF CHICAGO,No Match
2020-07-17,Cook,Crestwood Terrace,2,0,Open,0.0,1,COOK-CRESTWOOD TERRACE,140E178
2020-07-17,Cook,"David Webb, Jr. Senior Living Complex",3,2,Open,0.6666666666666666,1,"COOK-DAVID WEBB, JR. SENIOR LIVING COMPLEX",No Match
2020-07-17,Cook,Dobson Plaza,76,21,Open,0.27631578947368424,1,COOK-DOBSON PLAZA,145122
2020-07-17,Cook,Edward Hines VA Community Living Center,22,3,Open,0.13636363636363635,1,COOK-EDWARD HINES VA COMMUNITY LIVING CENTER,No Match
2020-07-17,Cook,Elevate Care Chicago North,185,33,Open,0.1783783783783784,1,COOK-ELEVATE CARE CHICAGO NORTH,145484
2020-07-17,Cook,Elevate Care Irving Park,70,13,Open,0.18571428571428572,1,COOK-ELEVATE CARE IRVING PARK,145415
2020-07-17,Cook,Elevate Care Niles,11,5,Open,0.45454545454545453,1,COOK-ELEVATE CARE NILES,145662
2020-07-17,Cook,Elevate Care Northbrook,74,15,Open,0.20270270270270271,1,COOK-ELEVATE CARE NORTHBROOK,145171
2020-07-17,Cook,Elevate Care South Holland,19,6,Open,0.3157894736842105,1,COOK-ELEVATE CARE SOUTH HOLLAND,No Match
2020-07-17,Cook,Elevate Saint Andrew,42,9,Open,0.21428571428571427,1,COOK-ELEVATE SAINT ANDREW,146176
2020-07-17,Cook,Emerald Place Memory Care,11,2,Open,0.18181818181818182,1,COOK-EMERALD PLACE MEMORY CARE,No Match
2020-07-17,Cook,Estates of Hyde Park,52,12,Open,0.23076923076923078,1,COOK-ESTATES OF HYDE PARK,145828
2020-07-17,Cook,Evergreen Senior Living,10,4,Open,0.4,1,COOK-EVERGREEN SENIOR LIVING,No Match
2020-07-17,Cook,Fairmont Care,153,33,Open,0.21568627450980393,1,COOK-FAIRMONT CARE,145867
2020-07-17,Cook,Foster Health & Rehab,32,7,Open,0.21875,1,COOK-FOSTER HEALTH & REHAB,146167
2020-07-17,Cook,Franciscan Village,5,0,Open,0.0,1,COOK-FRANCISCAN VILLAGE,146029
2020-07-17,Cook,Friendship Village LTC,18,5,Open,0.2777777777777778,1,COOK-FRIENDSHIP VILLAGE LTC,145341
2020-07-17,Cook,Generations at Applewood,82,19,Open,0.23170731707317074,1,COOK-GENERATIONS AT APPLEWOOD,145781
2020-07-17,Cook,Generations at Elmwood Park,89,19,Open,0.21348314606741572,1,COOK-GENERATIONS AT ELMWOOD PARK,145419
2020-07-17,Cook,Generations At Oakton,55,13,Open,0.23636363636363636,1,COOK-GENERATIONS AT OAKTON,145626
2020-07-17,Cook,Generations at Regency,129,32,Open,0.24806201550387597,1,COOK-GENERATIONS AT REGENCY,145237
2020-07-17,Cook,Glenview Terrace,196,35,Open,0.17857142857142858,1,COOK-GLENVIEW TERRACE,145268
2020-07-17,Cook,Glenwood Health Care & Rehab,88,5,Open,0.056818181818181816,1,COOK-GLENWOOD HEALTH CARE & REHAB,No Match
2020-07-17,Cook,Golfview Developmental Center,108,11,Open,0.10185185185185185,1,COOK-GOLFVIEW DEVELOPMENTAL CENTER,No Match
2020-07-17,Cook,Good Shepherd Manor,3,1,Closed,0.3333333333333333,1,COOK-GOOD SHEPHERD MANOR,No Match
2020-07-17,Cook,Grace Point Place Memory Care,24,8,Open,0.3333333333333333,1,COOK-GRACE POINT PLACE MEMORY CARE,No Match
2020-07-17,Cook,Greek American Rehab & Care,28,2,Open,0.07142857142857142,1,COOK-GREEK AMERICAN REHAB & CARE,146031
2020-07-17,Cook,Greenview Place Senior Living,4,0,Open,0.0,1,COOK-GREENVIEW PLACE SENIOR LIVING,No Match
2020-07-17,Cook,Greenwood Care-Evanston,17,1,Open,0.058823529411764705,1,COOK-GREENWOOD CARE-EVANSTON,No Match
2020-07-17,Cook,Grosse Pointe Manor,113,23,Open,0.20353982300884957,1,COOK-GROSSE POINTE MANOR,145999
2020-07-17,Cook,Harbor House Memory Care,36,11,Open,0.3055555555555556,1,COOK-HARBOR HOUSE MEMORY CARE,No Match
2020-07-17,Cook,Harmony Healthcare and Rehab,139,29,Open,0.20863309352517986,1,COOK-HARMONY HEALTHCARE AND REHAB,145775
2020-07-17,Cook,Heartis Village of Orland Park,2,0,Open,0.0,1,COOK-HEARTIS VILLAGE OF ORLAND PARK,No Match
2020-07-17,Cook,Heather Manor Nursing & Rehabilitation Center,23,4,Open,0.17391304347826086,1,COOK-HEATHER MANOR NURSING & REHABILITATION CENTER,No Match
2020-07-17,Cook,Helping Hands Center Countryside,2,0,Open,0.0,1,COOK-HELPING HANDS CENTER COUNTRYSIDE,No Match
2020-07-17,Cook,Heritage Woods,5,0,Open,0.0,1,COOK-HERITAGE WOODS,No Match
2020-07-17,Cook,Holy Family Villa,10,3,Open,0.3,1,COOK-HOLY FAMILY VILLA,146053
2020-07-17,Cook,Inverness Health and Rehab,15,0,Open,0.0,1,COOK-INVERNESS HEALTH AND REHAB,145994
2020-07-17,Cook,Jackson Park Assisted living,2,0,Open,0.0,1,COOK-JACKSON PARK ASSISTED LIVING,No Match
2020-07-17,Cook,Kensington Place Nursing And Rehabilitation Center,15,2,Open,0.13333333333333333,1,COOK-KENSINGTON PLACE NURSING AND REHABILITATION CENTER,145829
2020-07-17,Cook,Lake Cook Rehab & Healthcare(formerly Rosewood),48,12,Open,0.25,1,COOK-LAKE COOK REHAB & HEALTHCARE(FORMERLY ROSEWOOD),145971
2020-07-17,Cook,Lakefront Nursing,19,0,Open,0.0,1,COOK-LAKEFRONT NURSING,145235
2020-07-17,Cook,Lakeview Nursing and Rehab,84,22,Open,0.2619047619047619,1,COOK-LAKEVIEW NURSING AND REHAB,145654
2020-07-17,Cook,Landmark of Des Plaines,95,22,Open,0.23157894736842105,1,COOK-LANDMARK OF DES PLAINES,145334
2020-07-17,Cook,Landmark of Richton Park,47,9,Open,0.19148936170212766,1,COOK-LANDMARK OF RICHTON PARK,145424
2020-07-17,Cook,Lee Manor Rehab and Nursing,96,18,Open,0.1875,1,COOK-LEE MANOR REHAB AND NURSING,145382
2020-07-17,Cook,Lemont Center,33,7,Open,0.21212121212121213,1,COOK-LEMONT CENTER,145901
2020-07-17,Cook,Lexington Health Care Center of Chicago Ridge,3,0,Open,0.0,1,COOK-LEXINGTON HEALTH CARE CENTER OF CHICAGO RIDGE,No Match
2020-07-17,Cook,Lexington Healthcare of La Grange,7,2,Open,0.2857142857142857,1,COOK-LEXINGTON HEALTHCARE OF LA GRANGE,145737
2020-07-17,Cook,Lexington healthcare of Schaumburg,17,2,Open,0.11764705882352941,1,COOK-LEXINGTON HEALTHCARE OF SCHAUMBURG,145678
2020-07-17,Cook,Lexington Health Care Orland Park,76,17,Open,0.2236842105263158,1,COOK-LEXINGTON HEALTH CARE ORLAND PARK,145899
2020-07-17,Cook,Lexington of Chicago Ridge,23,12,Closed,0.5217391304347826,1,COOK-LEXINGTON OF CHICAGO RIDGE,145700
2020-07-17,Cook,Lieberman Geriatric Center,67,8,Open,0.11940298507462686,1,COOK-LIEBERMAN GERIATRIC CENTER,145931
2020-07-17,Cook,Lincolnwood Place,37,15,Open,0.40540540540540543,1,COOK-LINCOLNWOOD PLACE,145786
2020-07-17,Cook,Little Sisters of the Poor/St. Marys Home,64,12,Open,0.1875,1,COOK-LITTLE SISTERS OF THE POOR/ST. MARYS HOME,146185
2020-07-17,Cook,Little Village Nursing Home,46,10,Open,0.21739130434782608,1,COOK-LITTLE VILLAGE NURSING HOME,146018
2020-07-17,Cook,Ludeman Developmental Center,331,10,Open,0.030211480362537766,1,COOK-LUDEMAN DEVELOPMENTAL CENTER,No Match
2020-07-17,Cook,Lutheran Home,55,8,Open,0.14545454545454545,1,COOK-LUTHERAN HOME,145768
2020-07-17,Cook,Lydia Health Care Center,23,3,Open,0.13043478260869565,1,COOK-LYDIA HEALTH CARE CENTER,No Match
2020-07-17,Cook,MacNeal Memorial Hospital Rehab/LTC,2,0,Open,0.0,1,COOK-MACNEAL MEMORIAL HOSPITAL REHAB/LTC,145848
2020-07-17,Cook,Madden Mental Health Center,14,0,Open,0.0,1,COOK-MADDEN MENTAL HEALTH CENTER,No Match
2020-07-17,Cook,MADO Healthcare Uptown,86,7,Open,0.08139534883720931,1,COOK-MADO HEALTHCARE UPTOWN,146191
2020-07-17,Cook,Manor Care at Arlington Heights,27,2,Open,0.07407407407407407,1,COOK-MANOR CARE AT ARLINGTON HEIGHTS,145199
2020-07-17,Cook,ManorCare ElkGrove Village,110,23,Open,0.20909090909090908,1,COOK-MANORCARE ELKGROVE VILLAGE,145689
2020-07-17,Cook,Manor Care Health Services-Homewood,52,15,Open,0.28846153846153844,1,COOK-MANOR CARE HEALTH SERVICES-HOMEWOOD,145684
2020-07-17,Cook,ManorCare Health Services-Palos Heights West,54,16,Open,0.2962962962962963,1,COOK-MANORCARE HEALTH SERVICES-PALOS HEIGHTS WEST,145893
2020-07-17,Cook,Manor Care Oak Lawn EAST. Cook,44,11,Open,0.25,1,COOK-MANOR CARE OAK LAWN EAST. COOK,No Match
2020-07-17,Cook,ManorCare Oak Lawn West,63,17,Open,0.2698412698412698,1,COOK-MANORCARE OAK LAWN WEST,145087
2020-07-17,Cook,ManorCare Palos Heights East,62,12,Open,0.1935483870967742,1,COOK-MANORCARE PALOS HEIGHTS EAST,145607
2020-07-17,Cook,Margaret Manor Central,12,1,Open,0.08333333333333333,1,COOK-MARGARET MANOR CENTRAL,No Match
2020-07-17,Cook,Mayfield Care Center,156,23,Open,0.14743589743589744,1,COOK-MAYFIELD CARE CENTER,145885
2020-07-17,Cook,Meadowbrook Manor,80,13,Open,0.1625,1,COOK-MEADOWBROOK MANOR,145710
2020-07-17,Cook,Mercy Circle,10,0,Open,0.0,1,COOK-MERCY CIRCLE,146174
2020-07-17,Cook,Midway Neuro and Rehab,124,11,Open,0.08870967741935484,1,COOK-MIDWAY NEURO AND REHAB,145778
2020-07-17,Cook,Misericordia - Marian Center,5,0,Open,0.0,1,COOK-MISERICORDIA - MARIAN CENTER,No Match
2020-07-17,Cook,Misericordia - McNerney House,6,0,Open,0.0,1,COOK-MISERICORDIA - MCNERNEY HOUSE,No Match
2020-07-17,Cook,Misericordia - Peteman House,5,0,Open,0.0,1,COOK-MISERICORDIA - PETEMAN HOUSE,No Match
2020-07-17,Cook,Misericordia - Walsh House,2,0,Open,0.0,1,COOK-MISERICORDIA - WALSH HOUSE,No Match
2020-07-17,Cook,Montgomery Place,34,4,Open,0.11764705882352941,1,COOK-MONTGOMERY PLACE,145748
2020-07-17,Cook,Mosaic of Lakeshore,133,28,Open,0.21052631578947367,1,COOK-MOSAIC OF LAKESHORE,145244
2020-07-17,Cook,New City Supportive Living,2,0,Open,0.0,1,COOK-NEW CITY SUPPORTIVE LIVING,No Match
2020-07-17,Cook,Niles Nursing and Rehab Center,206,47,Open,0.22815533980582525,1,COOK-NILES NURSING AND REHAB CENTER,145696
2020-07-17,Cook,Norridge Gardens,166,44,Open,0.26506024096385544,1,COOK-NORRIDGE GARDENS,145329
2020-07-17,Cook,Northbrook Inn Memory Care,18,9,Open,0.5,1,COOK-NORTHBROOK INN MEMORY CARE,No Match
2020-07-17,Cook,North Shore Place,10,0,Open,0.0,1,COOK-NORTH SHORE PLACE,No Match
2020-07-17,Cook,Norwood crossing Skilled Nursing,94,16,Open,0.1702127659574468,1,COOK-NORWOOD CROSSING SKILLED NURSING,145974
2020-07-17,Cook,Oak Lawn Respiratory and Rehab,3,1,Open,0.3333333333333333,1,COOK-OAK LAWN RESPIRATORY AND REHAB,145942
2020-07-17,Cook,Oak Park Arms,9,2,Closed,0.2222222222222222,1,COOK-OAK PARK ARMS,No Match
2020-07-17,Cook,Oak Park Brookdale,14,1,Open,0.07142857142857142,1,COOK-OAK PARK BROOKDALE,No Match
2020-07-17,Cook,Oak Park Oasis,29,11,Open,0.3793103448275862,1,COOK-OAK PARK OASIS,145714
2020-07-17,Cook,PACTT Learning -Oak Park,2,0,Open,0.0,1,COOK-PACTT LEARNING -OAK PARK,No Match
2020-07-17,Cook,Palos Heights Nursing and Rehab,48,10,Open,0.20833333333333334,1,COOK-PALOS HEIGHTS NURSING AND REHAB,145681
2020-07-17,Cook,Park Lawn Residential Center,2,0,Open,0.0,1,COOK-PARK LAWN RESIDENTIAL CENTER,No Match
