reporting_date,County,FacilityName,confirmed_cases,deaths,status,CFR,outbreaks
2020-09-25,Cook,AMITA Health Holy Family Medical Center ,30,1,Open,0.03333333333333333,1
2020-09-25,Cook,Aperion Care Burbank,5,1,Closed,0.2,1
2020-09-25,Cook,Aperion Care Chicago Heights,20,1,Open,0.05,1
2020-09-25,Cook,Aperion Care Dolton,34,6,Open,0.17647058823529413,1
2020-09-25,Cook,Aperion Care Evanston,25,2,Closed,0.08,1
2020-09-25,Cook,Aperion Care Forest Park,52,5,Open,0.09615384615384616,1
2020-09-25,Cook,Aperion Care International of Chicago,148,26,Open,0.17567567567567569,1
2020-09-25,Cook,Aperion Care Midlothian,5,0,Open,0.0,1
2020-09-25,Cook,Aperion Care Oak Lawn,102,21,Open,0.20588235294117646,1
2020-09-25,Cook,Aperion Care Plum Grove,58,19,Open,0.3275862068965517,1
2020-09-25,Cook,Aperion Care West Ridge,35,14,Closed,0.4,1
2020-09-25,Cook,Arbour Health Care Center,58,3,Closed,0.05172413793103448,1
2020-09-25,Cook,Arden Courts/Manor Care of South Holland ,68,8,Open,0.11764705882352941,1
2020-09-25,Cook,Arden Courts of Elk Grove,31,8,Open,0.25806451612903225,1
2020-09-25,Cook,Arden Courts of Palos Heights,55,10,Open,0.18181818181818182,1
2020-09-25,Cook,Artis Senior Living of Lakeview,34,8,Open,0.23529411764705882,1
2020-09-25,Cook,Asbury Court Senior Living,9,1,Open,0.1111111111111111,1
2020-09-25,Cook,Aspire Living Prospect Heights,13,1,Open,0.07692307692307693,1
2020-09-25,Cook,Astoria Place of Chicago,104,20,Closed,0.19230769230769232,1
2020-09-25,Cook,Atria Glenview,6,0,Open,0.0,1
2020-09-25,Cook,Atrium Healthcare,2,0,Closed,0.0,1
2020-09-25,Cook,Atrium Health Care Center,99,10,Closed,0.10101010101010101,1
2020-09-25,Cook,Austin Oasis,104,16,Open,0.15384615384615385,1
2020-09-25,Cook,Autumn Green at Wright Campus,2,0,Open,0.0,1
2020-09-25,Cook,Avantara Evergreen Park,93,22,Open,0.23655913978494625,1
2020-09-25,Cook,Avantara Park Ridge,11,2,Open,0.18181818181818182,1
2020-09-25,Cook,Avanti Nursing and Rehab,4,0,Open,0.0,1
2020-09-25,Cook,Avanti Wellness & Rehabilitation ,110,17,Open,0.15454545454545454,1
2020-09-25,Cook,Avenues to Independence,11,0,Closed,0.0,1
2020-09-25,Cook,Balmoral Home,25,0,Open,0.0,1
2020-09-25,Cook,Barton Senior Living,2,0,Closed,0.0,1
2020-09-25,Cook,Beacon Care Center,82,14,Closed,0.17073170731707318,1
2020-09-25,Cook,Beechwood Manor,3,0,Open,0.0,1
2020-09-25,Cook,Bella Terra Morton Grove,71,11,Open,0.15492957746478872,1
2020-09-25,Cook,Bella Terra Streamwood,16,3,Open,0.1875,1
2020-09-25,Cook,Bella Terra Wheeling,88,19,Open,0.2159090909090909,1
2020-09-25,Cook,Bellhaven Nursing and Rehabilitation,98,9,Open,0.09183673469387756,1
2020-09-25,Cook,Bellwood Development Center,2,0,Closed,0.0,1
2020-09-25,Cook,Belmont Oak Park,6,2,Closed,0.3333333333333333,1
2020-09-25,Cook,Belmont Village Senior Living of Glenview,26,5,Open,0.19230769230769232,1
2020-09-25,Cook,Berkeley Nursing and Rehabilitation Center,4,3,Closed,0.75,1
2020-09-25,Cook,Bethane Place,2,0,Open,0.0,1
2020-09-25,Cook,Bethesda Rehab and Senior Care,51,6,Open,0.11764705882352941,1
2020-09-25,Cook,Bickford of Tinley Park,3,0,Open,0.0,1
2020-09-25,Cook,Birchwood Plaza Nursing-Rehab,85,15,Closed,0.17647058823529413,1
2020-09-25,Cook,Brandel Care Center,10,0,Open,0.0,1
2020-09-25,Cook,Bria Forest Edge,146,2,Open,0.0136986301369863,1
2020-09-25,Cook,BRIA of Chicago Heights,63,1,Open,0.015873015873015872,1
2020-09-25,Cook,Bria of Palos Hills,102,18,Open,0.17647058823529413,1
2020-09-25,Cook,Bria Place of Indian Head Park,33,7,Open,0.21212121212121213,1
2020-09-25,Cook,Bria River Oaks,105,2,Open,0.01904761904761905,1
2020-09-25,Cook,Bridgeview HC,67,15,Open,0.22388059701492538,1
2020-09-25,Cook,Brookdale Assisted living,5,1,Closed,0.2,1
2020-09-25,Cook,Brookdale Des Plaines,20,7,Closed,0.35,1
2020-09-25,Cook,Brookdale Hoffman Estates,12,0,Open,0.0,1
2020-09-25,Cook,Brookdale - Lake Shore,8,0,Open,0.0,1
2020-09-25,Cook,Brookdale Northbrook ,5,3,Open,0.6,1
2020-09-25,Cook,Brookdale Orland Park,15,6,Open,0.4,1
2020-09-25,Cook,Brookdale Prospect Heights,8,0,Open,0.0,1
2020-09-25,Cook,Bryn Mawr Care,28,3,Closed,0.10714285714285714,1
2020-09-25,Cook,Buckingham Pavilion,2,0,Open,0.0,1
2020-09-25,Cook,Buckingham Pavilion,72,13,Closed,0.18055555555555555,1
2020-09-25,Cook,Burbank Rehab - Vera Care Stickney,38,11,Closed,0.2894736842105263,1
2020-09-25,Cook,Caledonia Senior Living & Memory Care,2,0,Open,0.0,1
2020-09-25,Cook,California Gardens Nursing and Rehabilitation Cent,157,5,Open,0.03184713375796178,1
2020-09-25,Cook,Calumet City Terrace,3,0,Open,0.0,1
2020-09-25,Cook,Carlton at the Lake,3,0,Open,0.0,1
2020-09-25,Cook,Carlton at the Lake,112,19,Closed,0.16964285714285715,1
2020-09-25,Cook,Center Home for Hispanic Elderly,118,30,Open,0.2542372881355932,1
2020-09-25,Cook,Central Baptist Village,14,1,Open,0.07142857142857142,1
2020-09-25,Cook,Central Nursing Home,111,17,Open,0.15315315315315314,1
2020-09-25,Cook,Chalet Living And Rehab Center,97,14,Closed,0.14432989690721648,1
2020-09-25,Cook,Chicago Ridge Nursing and Rehab,54,16,Open,0.2962962962962963,1
2020-09-25,Cook,Citadel of Northbrook,43,2,Open,0.046511627906976744,1
2020-09-25,Cook,Citadel of Skokie,3,0,Open,0.0,1
2020-09-25,Cook,Citadel of Skokie,9,2,Closed,0.2222222222222222,1
2020-09-25,Cook,Citadel of Warren Park,22,4,Closed,0.18181818181818182,1
2020-09-25,Cook,Citadel of Waterford,66,13,Closed,0.19696969696969696,1
2020-09-25,Cook,Citadel of Wilmette,18,5,Open,0.2777777777777778,1
2020-09-25,Cook,City View Multi Care Center,256,15,Open,0.05859375,1
2020-09-25,Cook,Clark Manor,124,15,Closed,0.12096774193548387,1
2020-09-25,Cook,Clearbrook Center,44,7,Closed,0.1590909090909091,1
2020-09-25,Cook,Clearbrook West,3,0,Closed,0.0,1
2020-09-25,Cook,Clear Oaks Senior Living,3,0,Open,0.0,1
2020-09-25,Cook,Community Care Nursing Home,81,10,Open,0.12345679012345678,1
2020-09-25,Cook,Continental Nursing and Rehabilitation Center,78,12,Open,0.15384615384615385,1
2020-09-25,Cook,Country Club Terrace,10,0,Closed,0.0,1
2020-09-25,Cook,Countryside Nursing and Rehab Center,66,11,Open,0.16666666666666666,1
2020-09-25,Cook,Covenant Enabling Residence,6,0,Closed,0.0,1
2020-09-25,Cook,Covenant Home of Chicago,2,0,Open,0.0,1
2020-09-25,Cook,Crestwood Terrace,5,0,Open,0.0,1
2020-09-25,Cook,"David Webb, Jr. Senior Living Complex",3,2,Open,0.6666666666666666,1
2020-09-25,Cook,Dobson Plaza,77,21,Closed,0.2727272727272727,1
2020-09-25,Cook,Edward Hines VA Community Living Center,18,3,Open,0.16666666666666666,1
2020-09-25,Cook,Elevate Care Chicago North,4,0,Open,0.0,1
2020-09-25,Cook,Elevate Care Chicago North,176,34,Closed,0.19318181818181818,1
2020-09-25,Cook,Elevate Care Irving Park,71,13,Closed,0.18309859154929578,1
2020-09-25,Cook,Elevate Care Niles,16,5,Open,0.3125,1
2020-09-25,Cook,Elevate Care Northbrook,76,16,Open,0.21052631578947367,1
2020-09-25,Cook,Elevate Care South Holland,19,6,Open,0.3157894736842105,1
2020-09-25,Cook,Elevate Saint Andrew,42,9,Open,0.21428571428571427,1
2020-09-25,Cook,Emerald Place Memory Care,11,2,Open,0.18181818181818182,1
2020-09-25,Cook,Estates of Hyde Park,57,13,Open,0.22807017543859648,1
2020-09-25,Cook,Evergreen Senior Living,9,4,Closed,0.4444444444444444,1
2020-09-25,Cook,Fairmont Care,151,32,Closed,0.2119205298013245,1
2020-09-25,Cook,Foster Health & Rehab,32,7,Closed,0.21875,1
2020-09-25,Cook,Franciscan Village,5,0,Open,0.0,1
2020-09-25,Cook,Franciscan Village,21,0,Open,0.0,1
2020-09-25,Cook,Friendship Village LTC,23,5,Open,0.21739130434782608,1
2020-09-25,Cook,Garden Center Services-home facility,2,0,Open,0.0,1
2020-09-25,Cook,Generations at Applewood,83,20,Open,0.24096385542168675,1
2020-09-25,Cook,Generations at Elmwood Park,89,19,Open,0.21348314606741572,1
2020-09-25,Cook,Generations At Oakton,63,13,Open,0.20634920634920634,1
2020-09-25,Cook,Generations at Regency,131,33,Open,0.25190839694656486,1
2020-09-25,Cook,Glenview Terrace,196,35,Open,0.17857142857142858,1
2020-09-25,Cook,Glenwood Health Care & Rehab,88,5,Open,0.056818181818181816,1
2020-09-25,Cook,Golfview Developmental Center,123,11,Closed,0.08943089430894309,1
2020-09-25,Cook,GOLFVIEW DEVELOPMENTAL CENTER,3,0,Open,0.0,1
2020-09-25,Cook,Good Shepherd Manor,3,1,Closed,0.3333333333333333,1
2020-09-25,Cook,Grace Point Place Memory Care,26,8,Open,0.3076923076923077,1
2020-09-25,Cook,Greek American Rehab & Care,28,2,Open,0.07142857142857142,1
2020-09-25,Cook,Greenview Place Senior Living,4,0,Open,0.0,1
2020-09-25,Cook,Greenwood Care-Evanston,9,0,Open,0.0,1
2020-09-25,Cook,Grosse Pointe Manor,116,23,Open,0.19827586206896552,1
2020-09-25,Cook,Harbor House Memory Care,36,12,Open,0.3333333333333333,1
2020-09-25,Cook,Harmony Healthcare and Rehab,133,29,Open,0.21804511278195488,1
2020-09-25,Cook,Heartis Village of Orland Park,2,0,Open,0.0,1
2020-09-25,Cook,Heather Manor Nursing & Rehabilitation Center,23,4,Open,0.17391304347826086,1
2020-09-25,Cook,Heritage Woods,5,0,Open,0.0,1
2020-09-25,Cook,Holy Family Villa,2,0,Open,0.0,1
2020-09-25,Cook,Holy Family Villa,10,4,Closed,0.4,1
2020-09-25,Cook,Inverness Health and Rehab,20,0,Open,0.0,1
2020-09-25,Cook,Inverness Health and Rehab Center,6,0,Open,0.0,1
2020-09-25,Cook,Jackson Park Assisted living,2,0,Open,0.0,1
2020-09-25,Cook,Kensington Place Nursing And Rehabilitation Center,15,2,Closed,0.13333333333333333,1
2020-09-25,Cook,Lake Cook Rehab & Healthcare(formerly Rosewood),49,12,Open,0.24489795918367346,1
2020-09-25,Cook,Lakefront Nursing,32,0,Closed,0.0,1
2020-09-25,Cook,Lakeview Nursing and Rehab,90,22,Open,0.24444444444444444,1
2020-09-25,Cook,Landmark of Des Plaines,95,22,Open,0.23157894736842105,1
2020-09-25,Cook,Landmark of Richton Park,49,9,Open,0.1836734693877551,1
2020-09-25,Cook,Lee Manor Rehab and Nursing,100,20,Open,0.2,1
2020-09-25,Cook,Lemont Center,33,7,Open,0.21212121212121213,1
2020-09-25,Cook,Lexington Health Care Center of Chicago Ridge,9,1,Open,0.1111111111111111,1
2020-09-25,Cook,Lexington Healthcare of La Grange,35,5,Open,0.14285714285714285,1
2020-09-25,Cook,Lexington healthcare of Schaumburg,28,3,Open,0.10714285714285714,1
2020-09-25,Cook,Lexington Health Care Orland Park,78,18,Open,0.23076923076923078,1
2020-09-25,Cook,Lexington of Chicago Ridge,23,12,Closed,0.5217391304347826,1
2020-09-25,Cook,Lieberman Geriatric Center,76,8,Open,0.10526315789473684,1
2020-09-25,Cook,Lincolnwood Place,44,15,Open,0.3409090909090909,1
2020-09-25,Cook,Little Sisters of the Poor/St. Marys Home,63,13,Open,0.20634920634920634,1
2020-09-25,Cook,Little Village Nursing Home,5,0,Open,0.0,1
2020-09-25,Cook,Little Village Nursing Home,41,8,Closed,0.1951219512195122,1
2020-09-25,Cook,Ludeman Center,5,0,Open,0.0,1
2020-09-25,Cook,Ludeman Developmental Center,263,9,Closed,0.034220532319391636,1
2020-09-25,Cook,Lutheran Home,57,9,Open,0.15789473684210525,1
2020-09-25,Cook,Lydia Health Care Center,23,3,Open,0.13043478260869565,1
2020-09-25,Cook,MacNeal Memorial Hospital Rehab/LTC,3,0,Open,0.0,1
2020-09-25,Cook,Madden Mental Health Center,9,0,Closed,0.0,1
2020-09-25,Cook,MADO Healthcare Uptown,84,9,Open,0.10714285714285714,1
2020-09-25,Cook,Manor Care at Arlington Heights,27,2,Open,0.07407407407407407,1
2020-09-25,Cook,ManorCare ElkGrove Village,111,24,Open,0.21621621621621623,1
2020-09-25,Cook,Manor Care Health Services-Homewood,52,15,Open,0.28846153846153844,1
2020-09-25,Cook,ManorCare Health Services-Palos Heights West,55,16,Open,0.2909090909090909,1
2020-09-25,Cook,Manor Care Oak Lawn EAST. Cook,83,18,Open,0.21686746987951808,1
2020-09-25,Cook,ManorCare Oak Lawn West,65,17,Open,0.26153846153846155,1
2020-09-25,Cook,ManorCare Palos Heights East,67,12,Open,0.1791044776119403,1
2020-09-25,Cook,Margaret Manor Central,12,1,Open,0.08333333333333333,1
2020-09-25,Cook,Mayfield Care Center,3,0,Closed,0.0,1
2020-09-25,Cook,Mayfield Care Center,154,23,Closed,0.14935064935064934,1
2020-09-25,Cook,Meadowbrook Manor,80,13,Open,0.1625,1
2020-09-25,Cook,Mercy Circle,2,0,Open,0.0,1
2020-09-25,Cook,Mercy Circle,25,3,Closed,0.12,1
2020-09-25,Cook,Midway Neuro and Rehab,143,12,Open,0.08391608391608392,1
2020-09-25,Cook,Misericordia - Marian Center,13,0,Closed,0.0,1
2020-09-25,Cook,Misericordia - McNerney House,6,0,Open,0.0,1
2020-09-25,Cook,Misericordia - Peteman House,5,0,Open,0.0,1
2020-09-25,Cook,Misericordia - Walsh House,2,0,Open,0.0,1
2020-09-25,Cook,Montgomery Place,40,4,Open,0.1,1
2020-09-25,Cook,Mosaic of Lakeshore,113,28,Open,0.24778761061946902,1
2020-09-25,Cook,New City Supportive Living,2,0,Open,0.0,1
2020-09-25,Cook,Niles Nursing and Rehab Center,213,49,Open,0.2300469483568075,1
2020-09-25,Cook,Norridge Gardens,167,45,Open,0.2694610778443114,1
2020-09-25,Cook,Northbrook Inn Memory Care,18,10,Open,0.5555555555555556,1
2020-09-25,Cook,North Shore Place,4,0,Open,0.0,1
2020-09-25,Cook,North Shore Place,18,0,Open,0.0,1
2020-09-25,Cook,Norwood crossing Skilled Nursing,98,18,Open,0.1836734693877551,1
2020-09-25,Cook,Oak Lawn Respiratory and Rehab,5,1,Open,0.2,1
2020-09-25,Cook,Oak Park Arms,9,2,Closed,0.2222222222222222,1
2020-09-25,Cook,Oak Park Brookdale,4,0,Open,0.0,1
2020-09-25,Cook,Oak Park Brookdale,14,1,Closed,0.07142857142857142,1
2020-09-25,Cook,Oak Park Oasis,29,11,Closed,0.3793103448275862,1
2020-09-25,Cook,PACTT Learning -Oak Park,16,0,Closed,0.0,1
2020-09-25,Cook,Palos Heights Nursing and Rehab,52,10,Open,0.19230769230769232,1
2020-09-25,Cook,Palos Hills Healthcare,5,2,Open,0.4,1
2020-09-25,Cook,Park Lawn Residential Center,2,0,Open,0.0,1
2020-09-25,Cook,Parkshore Estates,24,0,Open,0.0,1
2020-09-25,Cook,Park View Rehab,54,11,Open,0.2037037037037037,1
2020-09-25,Cook,Pauls House,49,6,Closed,0.12244897959183673,1
2020-09-25,Cook,Pauls House and Healthcare Center,3,0,Open,0.0,1
2020-09-25,Cook,Pearl of Rolling Meadows,5,0,Open,0.0,1
2020-09-25,Cook,Pershing Garden,13,4,Closed,0.3076923076923077,1
2020-09-25,Cook,Peterson Park Health Care,4,0,Open,0.0,1
2020-09-25,Cook,Peterson Park Health Care,213,35,Closed,0.1643192488262911,1
2020-09-25,Cook,Pine Crest Healthcare,4,1,Open,0.25,1
2020-09-25,Cook,Plymouth Place Senior Living,54,11,Open,0.2037037037037037,1
2020-09-25,Cook,Praire Oasis South Holland,48,14,Open,0.2916666666666667,1
2020-09-25,Cook,Prairie Green at Dixie Crossing,18,6,Closed,0.3333333333333333,1
2020-09-25,Cook,Prairie Green at Fays Point,11,3,Open,0.2727272727272727,1
2020-09-25,Cook,Prairie Manor Rehab and Nursing,32,12,Open,0.375,1
2020-09-25,Cook,Presence Bethlehem Woods,2,0,Open,0.0,1
2020-09-25,Cook,Presence Maryhaven,2,0,Open,0.0,1
2020-09-25,Cook,Presence MaryHaven,13,4,Closed,0.3076923076923077,1
2020-09-25,Cook,Presence Nazarethville,27,6,Open,0.2222222222222222,1
2020-09-25,Cook,Presence Resurrection Life Center,19,2,Open,0.10526315789473684,1
2020-09-25,Cook,Presence St. Benedict,15,3,Open,0.2,1
2020-09-25,Cook,Presence Villa Scalabrini Nursing&Rehab Center,47,6,Open,0.1276595744680851,1
2020-09-25,Cook,Progressive Housing,7,3,Closed,0.42857142857142855,1
2020-09-25,Cook,Resurrection Nursing & rehab Center,51,8,Open,0.1568627450980392,1
2020-09-25,Cook,Revere Court of South Barrington,9,2,Open,0.2222222222222222,1
2020-09-25,Cook,RML Specialty Hospital Hinsdale,16,1,Open,0.0625,1
2020-09-25,Cook,Selfhelp Home,40,4,Closed,0.1,1
2020-09-25,Cook,Sheridan Village,54,19,Open,0.35185185185185186,1
2020-09-25,Cook,Skokie Meadows,10,0,Open,0.0,1
2020-09-25,Cook,Smith Village,68,14,Closed,0.20588235294117646,1
2020-09-25,Cook,Southpoint Nsg and Rehab,83,11,Open,0.13253012048192772,1
2020-09-25,Cook,South Suburban Rehab Center,81,20,Open,0.24691358024691357,1
2020-09-25,Cook,Southview Manor,2,0,Open,0.0,1
2020-09-25,Cook,Southview Manor,26,2,Closed,0.07692307692307693,1
2020-09-25,Cook,St Joseph Home For the Elderly,12,0,Open,0.0,1
2020-09-25,Cook,St. Joseph Village of Chicago,6,0,Closed,0.0,1
2020-09-25,Cook,St. Mary of Providence in Chicago,16,0,Closed,0.0,1
2020-09-25,Cook,Summit of Uptown,55,15,Open,0.2727272727272727,1
2020-09-25,Cook,Sunrise of Flossmore,12,6,Closed,0.5,1
2020-09-25,Cook,Sunrise of Lincoln Park,2,0,Open,0.0,1
2020-09-25,Cook,Sunrise of Park Ridge,48,11,Closed,0.22916666666666666,1
2020-09-25,Cook,Sunrise of Schaumburg,28,5,Open,0.17857142857142858,1
2020-09-25,Cook,Sunrise Palos Park,3,1,Closed,0.3333333333333333,1
2020-09-25,Cook,Symphony at 87th,173,35,Open,0.2023121387283237,1
2020-09-25,Cook,Symphony at Aria,31,7,Open,0.22580645161290322,1
2020-09-25,Cook,Symphony at Midway,2,0,Open,0.0,1
2020-09-25,Cook,Symphony at Midway,218,27,Closed,0.12385321100917432,1
2020-09-25,Cook,Symphony of Bronzeville,61,16,Open,0.26229508196721313,1
2020-09-25,Cook,Symphony of Chicago West,59,7,Open,0.11864406779661017,1
2020-09-25,Cook,Symphony of Crestwood,41,6,Open,0.14634146341463414,1
2020-09-25,Cook,Symphony of Evanston,28,1,Closed,0.03571428571428571,1
2020-09-25,Cook,Symphony of Hanover Park,22,2,Open,0.09090909090909091,1
2020-09-25,Cook,Symphony of Lincoln Park,179,30,Closed,0.16759776536312848,1
2020-09-25,Cook,Symphony of Morgan Park,202,26,Closed,0.12871287128712872,1
2020-09-25,Cook,Symphony of South Shore,188,29,Closed,0.15425531914893617,1
2020-09-25,Cook,Symphony Residences at Lincoln Park,6,0,Open,0.0,1
2020-09-25,Cook,The Admiral at the Lake,49,6,Open,0.12244897959183673,1
2020-09-25,Cook,The Auberge at Morton Grove,9,1,Open,0.1111111111111111,1
2020-09-25,Cook,The Carrington Linclonwood,41,4,Open,0.0975609756097561,1
2020-09-25,Cook,The Clare,2,0,Closed,0.0,1
2020-09-25,Cook,The Clare,2,0,Open,0.0,1
2020-09-25,Cook,The Clare,17,0,Closed,0.0,1
2020-09-25,Cook,The Grove of Berwyn,57,14,Open,0.24561403508771928,1
2020-09-25,Cook,The Grove of Evanston,89,19,Closed,0.21348314606741572,1
2020-09-25,Cook,The Grove of La Grange,6,1,Open,0.16666666666666666,1
2020-09-25,Cook,The Grove of Northbrook,12,0,Open,0.0,1
2020-09-25,Cook,The Grove of Skokie,40,6,Open,0.15,1
2020-09-25,Cook,The Hartwell,14,0,Open,0.0,1
2020-09-25,Cook,The Mather Evanston,7,0,Closed,0.0,1
2020-09-25,Cook,The Mooring of Arlington heights,3,0,Open,0.0,1
2020-09-25,Cook,The Pointe of Kilpatrick ,38,7,Open,0.18421052631578946,1
2020-09-25,Cook,The Reserve at Arlington Heights,11,1,Open,0.09090909090909091,1
2020-09-25,Cook,The Sheridan of Park Ridge,9,3,Open,0.3333333333333333,1
2020-09-25,Cook,The Vine At Countryside,31,4,Open,0.12903225806451613,1
2020-09-25,Cook,Thornton Heights Terrace,2,0,Closed,0.0,1
2020-09-25,Cook,Three Crown Park ,48,8,Closed,0.16666666666666666,1
2020-09-25,Cook,Tri-States Nursing & rehab Center,40,5,Open,0.125,1
2020-09-25,Cook,Uptown Health Center,123,18,Open,0.14634146341463414,1
2020-09-25,Cook,Vi at the Glen,27,4,Open,0.14814814814814814,1
2020-09-25,Cook,Victory Center of Bartlett,3,0,Open,0.0,1
2020-09-25,Cook,Victory Centre of Riverwoods,9,4,Open,0.4444444444444444,1
2020-09-25,Cook,Victory Centre of Sierra Ridge,12,1,Closed,0.08333333333333333,1
2020-09-25,Cook,Villa at Palos Heights,26,5,Open,0.19230769230769232,1
2020-09-25,Cook,Villa at South Holland,34,9,Open,0.2647058823529412,1
2020-09-25,Cook,Villa at Windsor Park,160,44,Closed,0.275,1
