County,FacilityName,confirmed_cases,deaths,status,reporting_date,% deaths,num of facilities
Cook,Bella Terra Streamwood,6,1,Open,2020-05-29,0.16666666666666666,1
Cook,Bellhaven Nursing and Rehabilitation,87,5,Open,2020-05-29,0.05747126436781609,1
Cook,Belmont Oak Park,6,1,Open,2020-05-29,0.16666666666666666,1
Cook,Belmont Village Senior Living of Glenview,20,4,Open,2020-05-29,0.2,1
Cook,Berkeley Nursing and Rehabilitation Center,4,2,Open,2020-05-29,0.5,1
Cook,Bethesda Rehab and Senior Care,21,1,Open,2020-05-29,0.047619047619047616,1
Cook,Bickford of Tinley Park,2,0,Open,2020-05-29,0.0,1
Cook,Birchwood Plaza Nursing-Rehab,22,3,Open,2020-05-29,0.13636363636363635,1
Cook,Bria Forest Edge,132,2,Open,2020-05-29,0.015151515151515152,1
Cook,BRIA of Chicago Heights,50,1,Open,2020-05-29,0.02,1
Cook,Bria of Palos Hills,79,11,Open,2020-05-29,0.13924050632911392,1
Cook,Bria Place of Indian Head Park,28,6,Open,2020-05-29,0.21428571428571427,1
Cook,Bria River Oaks,83,1,Open,2020-05-29,0.012048192771084338,1
Cook,Bridgeview HC,34,15,Open,2020-05-29,0.4411764705882353,1
Cook,Brookdale Assisted living,5,1,Closed,2020-05-29,0.2,1
Cook,Brookdale Des Plaines,16,5,Open,2020-05-29,0.3125,1
Cook,Brookdale - Lake Shore,8,0,Open,2020-05-29,0.0,1
Cook,Brookdale Northbrook ,3,3,Open,2020-05-29,1.0,1
Cook,Brookdale Orland Park,9,4,Open,2020-05-29,0.4444444444444444,1
Cook,Brookdale Senior Living of Chicago,4,0,Open,2020-05-29,0.0,1
Cook,Bryn Mawr Care,13,0,Open,2020-05-29,0.0,1
Cook,Buckingham Pavilion,64,10,Open,2020-05-29,0.15625,1
Cook,Burbank Rehab - Vera Care Stickney,21,9,Open,2020-05-29,0.42857142857142855,1
Cook,California Gardens Nursing and Rehabilitation Cent,156,4,Open,2020-05-29,0.02564102564102564,1
Cook,Carlton at the Lake,113,14,Open,2020-05-29,0.12389380530973451,1
Cook,Center Home for Hispanic Elderly,70,29,Open,2020-05-29,0.4142857142857143,1
Cook,Central Baptist Village,6,0,Open,2020-05-29,0.0,1
Cook,Central Nursing Home,81,16,Open,2020-05-29,0.19753086419753085,1
Cook,Chalet Living And Rehab Center,74,10,Open,2020-05-29,0.13513513513513514,1
Cook,Chicago Ridge Nursing and Rehab,49,15,Open,2020-05-29,0.30612244897959184,1
Cook,Citadel of Northbrook,10,2,Open,2020-05-29,0.2,1
Cook,Citadel of Warren Park,21,4,Open,2020-05-29,0.19047619047619047,1
Cook,Citadel of Waterford,63,10,Open,2020-05-29,0.15873015873015872,1
Cook,Citadel of Wilmette,5,1,Open,2020-05-29,0.2,1
Cook,City View Multi Care Center,243,13,Open,2020-05-29,0.053497942386831275,1
Cook,Clark Manor,48,8,Open,2020-05-29,0.16666666666666666,1
Cook,Community Care Nursing Home,80,5,Open,2020-05-29,0.0625,1
Cook,Continental Nursing and Rehabilitation Center,38,11,Open,2020-05-29,0.2894736842105263,1
Cook,Countryside Nursing and Rehab Center,2,0,Open,2020-05-29,0.0,1
Cook,Covenant Enabling Residence,5,0,Closed,2020-05-29,0.0,1
Cook,Covenant Enabling Resident of Illinois,5,1,Open,2020-05-29,0.2,1
Cook,Covenant Home of Chicago,2,0,Open,2020-05-29,0.0,1
Cook,Covenant Living of Northbrook,2,0,Open,2020-05-29,0.0,1
Cook,"David Webb, Jr. Senior Living Complex",3,2,Open,2020-05-29,0.6666666666666666,1
Cook,Dobson Plaza,52,9,Open,2020-05-29,0.17307692307692307,1
Cook,Edward Hines VA Community Living Center,3,0,Open,2020-05-29,0.0,1
Cook,Elevate Care Chicago North,171,29,Open,2020-05-29,0.1695906432748538,1
Cook,Elevate Care Irving Park,64,12,Open,2020-05-29,0.1875,1
Cook,Elevate Care Niles,5,2,Open,2020-05-29,0.4,1
Cook,Elevate Care Northbrook,63,11,Open,2020-05-29,0.1746031746031746,1
Cook,Elevate Care South Holland,17,5,Open,2020-05-29,0.29411764705882354,1
Cook,Elevate Saint Andrew,19,7,Open,2020-05-29,0.3684210526315789,1
Cook,Emerald Place Memory Care,9,2,Open,2020-05-29,0.2222222222222222,1
Cook,Estates of Hyde Park,37,9,Open,2020-05-29,0.24324324324324326,1
Cook,Evergreen Senior Living,14,7,Open,2020-05-29,0.5,1
Cook,Fairmont Care,121,24,Open,2020-05-29,0.19834710743801653,1
Cook,Foster Health & Rehab,30,4,Open,2020-05-29,0.13333333333333333,1
Cook,Franciscan Village,4,1,Open,2020-05-29,0.25,1
Cook,Friendship Village Assisted Living,5,1,Open,2020-05-29,0.2,1
Cook,Friendship Village LTC,5,1,Open,2020-05-29,0.2,1
Cook,Generations at Applewood,71,16,Open,2020-05-29,0.22535211267605634,1
Cook,Generations at Elmwood Park,86,16,Open,2020-05-29,0.18604651162790697,1
Cook,Generations At Oakton,30,10,Open,2020-05-29,0.3333333333333333,1
Cook,Generations at Regency,97,25,Open,2020-05-29,0.25773195876288657,1
Cook,Glenview Terrace,100,28,Open,2020-05-29,0.28,1
Cook,Glenwood Health Care & Rehab,41,3,Open,2020-05-29,0.07317073170731707,1
Cook,Golfview Developmental Center,99,11,Open,2020-05-29,0.1111111111111111,1
Cook,Good Shepherd Manor,3,1,Closed,2020-05-29,0.3333333333333333,1
Cook,Grace Point Place Memory Care,23,7,Open,2020-05-29,0.30434782608695654,1
Cook,Greek American Rehab & Care,3,0,Open,2020-05-29,0.0,1
Cook,Greenwood Care-Evanston,14,1,Open,2020-05-29,0.07142857142857142,1
Cook,Grosse Pointe Manor,9,2,Open,2020-05-29,0.2222222222222222,1
Cook,Harbor House Memory Care,24,4,Open,2020-05-29,0.16666666666666666,1
Cook,Harmony Healthcare and Rehab,112,24,Open,2020-05-29,0.21428571428571427,1
Cook,Heartis Village of Orland Park,2,0,Open,2020-05-29,0.0,1
Cook,Heather Manor Nursing & Rehabilitation Center,8,1,Open,2020-05-29,0.125,1
Cook,Helping Hands Center Countryside,2,0,Open,2020-05-29,0.0,1
Cook,Heritage Woods,5,0,Open,2020-05-29,0.0,1
Cook,Hickory Nursing Pavilion,3,0,Open,2020-05-29,0.0,1
Cook,Holy Family Villa,8,3,Open,2020-05-29,0.375,1
Cook,Inverness Health and Rehab,10,0,Open,2020-05-29,0.0,1
Cook,Jackson Park Assisted living,2,0,Open,2020-05-29,0.0,1
Cook,Kensington Place Nursing And Rehabilitation Center,15,2,Open,2020-05-29,0.13333333333333333,1
Cook,Lake Cook Rehab & Healthcare(formerly Rosewood),20,7,Open,2020-05-29,0.35,1
Cook,Lakefront Nursing,11,0,Open,2020-05-29,0.0,1
Cook,Lakeview Nursing and Rehab,60,19,Open,2020-05-29,0.31666666666666665,1
Cook,Landmark of Des Plaines,86,20,Open,2020-05-29,0.23255813953488372,1
Cook,Landmark of Richton Park,34,5,Open,2020-05-29,0.14705882352941177,1
Cook,Lee Manor Rehab and Nursing,31,5,Open,2020-05-29,0.16129032258064516,1
Cook,Lemont Center,11,5,Open,2020-05-29,0.45454545454545453,1
Cook,Lexington healthcare of Schaumburg,4,0,Open,2020-05-29,0.0,1
Cook,Lexington Health Care Orland Park,28,12,Open,2020-05-29,0.42857142857142855,1
Cook,Lexington of Chicago Ridge,23,12,Closed,2020-05-29,0.5217391304347826,1
Cook,Lieberman Geriatric Center,20,2,Open,2020-05-29,0.1,1
Cook,Lincolnwood Place,31,13,Open,2020-05-29,0.41935483870967744,1
Cook,Little Sisters of the Poor/St. Marys Home,57,10,Open,2020-05-29,0.17543859649122806,1
Cook,Little Village Nursing Home,34,5,Open,2020-05-29,0.14705882352941177,1
Cook,Ludeman Developmental Center,316,10,Open,2020-05-29,0.03164556962025317,1
Cook,Lydia Health Care Center,23,3,Open,2020-05-29,0.13043478260869565,1
Cook,Madden Mental Health Center,13,0,Open,2020-05-29,0.0,1
Cook,MADO Healthcare Uptown,63,6,Open,2020-05-29,0.09523809523809523,1
Cook,Manor Care at Arlington Heights,18,1,Open,2020-05-29,0.05555555555555555,1
Cook,ManorCare ElkGrove Village,60,8,Open,2020-05-29,0.13333333333333333,1
Cook,Manor Care Health Services-Homewood,48,13,Open,2020-05-29,0.2708333333333333,1
Cook,ManorCare Health Services-Palos Heights West,52,14,Open,2020-05-29,0.2692307692307692,1
Cook,Manor Care Oak Lawn EAST. Cook,31,9,Open,2020-05-29,0.2903225806451613,1
Cook,ManorCare Oak Lawn West,51,10,Open,2020-05-29,0.19607843137254902,1
Cook,ManorCare Palos Heights East,51,5,Open,2020-05-29,0.09803921568627451,1
Cook,Margaret Manor Central,12,1,Open,2020-05-29,0.08333333333333333,1
Cook,Marklund Wasmond Center,2,0,Open,2020-05-29,0.0,1
Cook,Mather Place,7,2,Open,2020-05-29,0.2857142857142857,1
Cook,Mayfield Care Center,153,18,Open,2020-05-29,0.11764705882352941,1
Cook,Meadowbrook Manor,45,11,Open,2020-05-29,0.24444444444444444,1
Cook,Mercy Circle,6,0,Open,2020-05-29,0.0,1
Cook,Midway Neuro and Rehab,117,10,Open,2020-05-29,0.08547008547008547,1
Cook,Montgomery Place,30,3,Open,2020-05-29,0.1,1
Cook,Mosaic of Lakeshore,119,26,Open,2020-05-29,0.2184873949579832,1
Cook,New City Supportive Living,2,0,Open,2020-05-29,0.0,1
Cook,Niles Nursing and Rehab Center,158,33,Open,2020-05-29,0.2088607594936709,1
Cook,Norridge Gardens,66,30,Open,2020-05-29,0.45454545454545453,1
Cook,Northbrook Inn Memory Care,11,4,Open,2020-05-29,0.36363636363636365,1
Cook,North Shore Place,8,0,Open,2020-05-29,0.0,1
Cook,Norwood crossing Skilled Nursing,27,1,Open,2020-05-29,0.037037037037037035,1
Cook,Oak Lawn Respiratory and Rehab,2,0,Open,2020-05-29,0.0,1
Cook,Oak Park Arms,9,1,Open,2020-05-29,0.1111111111111111,1
Cook,Oak Park Brookdale,14,1,Open,2020-05-29,0.07142857142857142,1
Cook,Oak Park Oasis,25,10,Open,2020-05-29,0.4,1
Cook,Palos Heights Nursing and Rehab,23,3,Open,2020-05-29,0.13043478260869565,1
Cook,Parkshore Estates,18,1,Open,2020-05-29,0.05555555555555555,1
Cook,Park View Rehab,44,10,Open,2020-05-29,0.22727272727272727,1
Cook,Pauls House,45,5,Open,2020-05-29,0.1111111111111111,1
Cook,Pearl of Rolling Meadows,3,0,Open,2020-05-29,0.0,1
Cook,Pershing Garden,13,4,Closed,2020-05-29,0.3076923076923077,1
Cook,Peterson Park Health Care,202,31,Open,2020-05-29,0.15346534653465346,1
Cook,Pine Crest Healthcare,3,1,Open,2020-05-29,0.3333333333333333,1
Cook,Praire Oasis South Holland,35,10,Open,2020-05-29,0.2857142857142857,1
Cook,Prairie Green at Dixie Crossing,16,5,Open,2020-05-29,0.3125,1
Cook,Prairie Green at Fays Point,11,2,Open,2020-05-29,0.18181818181818182,1
Cook,Prairie Manor Rehab and Nursing,22,10,Open,2020-05-29,0.45454545454545453,1
Cook,Presence MaryHaven,13,4,Closed,2020-05-29,0.3076923076923077,1
Cook,Presence Nazarethville,5,0,Open,2020-05-29,0.0,1
Cook,Presence Resurrection Life Center,6,1,Open,2020-05-29,0.16666666666666666,1
Cook,Presence St. Benedict,5,0,Open,2020-05-29,0.0,1
Cook,Presence Villa Scalabrini Nursing&Rehab Center,19,3,Open,2020-05-29,0.15789473684210525,1
Cook,Progressive Housing,3,1,Open,2020-05-29,0.3333333333333333,1
Cook,Resurrection Nursing & rehab Center,43,4,Open,2020-05-29,0.09302325581395349,1
Cook,Revere Court of South Barrington,8,2,Open,2020-05-29,0.25,1
Cook,Selfhelp Home,38,3,Open,2020-05-29,0.07894736842105263,1
Cook,Sheridan Village,43,15,Open,2020-05-29,0.3488372093023256,1
Cook,Skokie Meadows,5,0,Open,2020-05-29,0.0,1
Cook,Smith Village,66,13,Open,2020-05-29,0.19696969696969696,1
Cook,Southpoint Nsg and Rehab,45,4,Open,2020-05-29,0.08888888888888889,1
Cook,South Suburban Rehab Center,41,16,Open,2020-05-29,0.3902439024390244,1
Cook,Southview Manor,23,2,Open,2020-05-29,0.08695652173913043,1
Cook,St Joseph Home For the Elderly,2,0,Open,2020-05-29,0.0,1
Cook,St. Joseph Village of Chicago,2,0,Open,2020-05-29,0.0,1
Cook,St. Mary of Providence in Chicago,4,0,Open,2020-05-29,0.0,1
Cook,Summit of Uptown,31,14,Open,2020-05-29,0.45161290322580644,1
Cook,Sunrise of Flossmore,11,6,Open,2020-05-29,0.5454545454545454,1
Cook,Sunrise of Lincoln Park,2,0,Open,2020-05-29,0.0,1
Cook,Sunrise of Park Ridge,45,10,Open,2020-05-29,0.2222222222222222,1
Cook,Sunrise of Schaumburg,3,0,Open,2020-05-29,0.0,1
Cook,Sunrise Palos Park,3,1,Open,2020-05-29,0.3333333333333333,1
Cook,Symphony at 87th,114,10,Open,2020-05-29,0.08771929824561403,1
Cook,Symphony at Aria,22,3,Open,2020-05-29,0.13636363636363635,1
Cook,Symphony at Midway,211,17,Open,2020-05-29,0.08056872037914692,1
Cook,Symphony of Bronzeville,51,15,Open,2020-05-29,0.29411764705882354,1
Cook,Symphony of Chicago West,45,7,Open,2020-05-29,0.15555555555555556,1
Cook,Symphony of Crestwood,32,2,Open,2020-05-29,0.0625,1
Cook,Symphony of Evanston,15,1,Open,2020-05-29,0.06666666666666667,1
Cook,Symphony of Hanover Park,17,1,Open,2020-05-29,0.058823529411764705,1
Cook,Symphony of Lincoln Park,170,22,Open,2020-05-29,0.12941176470588237,1
Cook,Symphony of Morgan Park,190,20,Open,2020-05-29,0.10526315789473684,1
Cook,Symphony of South Shore,166,19,Open,2020-05-29,0.1144578313253012,1
Cook,The Admiral at the Lake,37,6,Open,2020-05-29,0.16216216216216217,1
Cook,The Auberge at Morton Grove,41,0,Open,2020-05-29,0.0,1
Cook,The Carrington Linclonwood,26,4,Open,2020-05-29,0.15384615384615385,1
Cook,The Clare,15,0,Open,2020-05-29,0.0,1
Cook,The Grove of Berwyn,36,13,Open,2020-05-29,0.3611111111111111,1
Cook,The Grove of Evanston,38,8,Open,2020-05-29,0.21052631578947367,1
Cook,The Grove of La Grange,3,0,Open,2020-05-29,0.0,1
Cook,The Grove of Skokie,26,4,Open,2020-05-29,0.15384615384615385,1
Cook,The Hartwell,14,0,Open,2020-05-29,0.0,1
Cook,The Mather Evanston,4,0,Open,2020-05-29,0.0,1
Cook,The Pointe of Kilpatrick ,22,0,Open,2020-05-29,0.0,1
Cook,The Reserve at Arlington Heights,2,1,Open,2020-05-29,0.5,1
Cook,The Sheridan of Park Ridge,9,3,Open,2020-05-29,0.3333333333333333,1
Cook,The Vine At Countryside,17,2,Open,2020-05-29,0.11764705882352941,1
Cook,Thornton Heights Terrace,4,0,Open,2020-05-29,0.0,1
Cook,Three Crown Park ,39,6,Closed,2020-05-29,0.15384615384615385,1
Cook,Tri-States Nursing & rehab Center,13,1,Open,2020-05-29,0.07692307692307693,1
Cook,Uptown Health Center,118,16,Open,2020-05-29,0.13559322033898305,1
Cook,Vi at the Glen,12,0,Open,2020-05-29,0.0,1
Cook,Victory Centre of Sierra Ridge,9,1,Open,2020-05-29,0.1111111111111111,1
Cook,Villa at Palos Heights,8,1,Open,2020-05-29,0.125,1
Cook,Villa at South Holland,16,5,Open,2020-05-29,0.3125,1
Cook,Villa at Windsor Park,153,37,Open,2020-05-29,0.24183006535947713,1
Cook,Warren Barr Gold Coast,23,1,Open,2020-05-29,0.043478260869565216,1
Cook,Warren Barr Lincoln Park,50,10,Open,2020-05-29,0.2,1
Cook,Warren Barr South Loop,31,2,Open,2020-05-29,0.06451612903225806,1
Cook,Waterfront Terrace,64,10,Open,2020-05-29,0.15625,1
Cook,Weinberg Community for Senior Living,8,0,Open,2020-05-29,0.0,1
Cook,Wesley Place,2,0,Open,2020-05-29,0.0,1
Cook,Westchester Health and Rehabilitation Center,43,12,Open,2020-05-29,0.27906976744186046,1
Cook,Westminster Place,11,0,Open,2020-05-29,0.0,1
Cook,Westwood Manor,36,1,Open,2020-05-29,0.027777777777777776,1
Cook,Windsor Estates,55,18,Open,2020-05-29,0.32727272727272727,1
Cook,Winston Manor,38,7,Open,2020-05-29,0.18421052631578946,1
Cook,Woodbridge Nursing Pavilion,218,33,Open,2020-05-29,0.15137614678899083,1
Dekalb,Pine Acres,6,1,Open,2020-05-29,0.16666666666666666,1
DuPage,Abbington Rehab & Nursing Center,68,5,Open,2020-05-29,0.07352941176470588,1
DuPage,Alden Estates of Naperville,87,22,Open,2020-05-29,0.25287356321839083,1
DuPage,Alden of Old Town East,3,0,Open,2020-05-29,0.0,1
DuPage,Alden Trails,5,0,Open,2020-05-29,0.0,1
DuPage,Alden Valley Ridge,39,12,Open,2020-05-29,0.3076923076923077,1
DuPage,Alden Village Bloomingdale,20,1,Open,2020-05-29,0.05,1
DuPage,Aperion Care West Chicago,36,4,Open,2020-05-29,0.1111111111111111,1
DuPage,Arista Healthcare Naperville,11,0,Open,2020-05-29,0.0,1
DuPage,Artis Senior Living Elmhurst,42,19,Open,2020-05-29,0.4523809523809524,1
DuPage,Artis Senior Living of Bartlett,28,12,Open,2020-05-29,0.42857142857142855,1
DuPage,Aspired Living of Westmont,13,3,Open,2020-05-29,0.23076923076923078,1
DuPage,Beacon Hill Lombard,42,2,Open,2020-05-29,0.047619047619047616,1
DuPage,Belmont Village Senior Living Carol Stream,28,2,Open,2020-05-29,0.07142857142857142,1
DuPage,Bria of Westmont,133,20,Open,2020-05-29,0.15037593984962405,1
DuPage,Bridgeway Senior Living,39,4,Open,2020-05-29,0.10256410256410256,1
DuPage,Brookdale Burr Ridge,11,2,Closed,2020-05-29,0.18181818181818182,1
DuPage,Brookdale Glen Ellyn,4,1,Open,2020-05-29,0.25,1
DuPage,Brookdale Lisle,33,6,Open,2020-05-29,0.18181818181818182,1
DuPage,Burgess Square Healthcare & Rehab Center,32,3,Open,2020-05-29,0.09375,1
DuPage,Chateau Center Nursing & Rehabilitation,58,12,Closed,2020-05-29,0.20689655172413793,1
DuPage,Clarendale of Addison,4,0,Open,2020-05-29,0.0,1
DuPage,DuPage Care Center,12,0,Open,2020-05-29,0.0,1
DuPage,Forestview Rehabilitation & Nursing Center,104,7,Open,2020-05-29,0.0673076923076923,1
DuPage,Harbor Chase of Naperville,8,0,Open,2020-05-29,0.0,1
DuPage,Harvester Place Memory Care,38,13,Open,2020-05-29,0.34210526315789475,1
DuPage,Lacey Creek Supportive Living,2,0,Open,2020-05-29,0.0,1
DuPage,Lakeview Memory Care Community,3,0,Open,2020-05-29,0.0,1
DuPage,Lexington of Bloomingdale,61,13,Open,2020-05-29,0.21311475409836064,1
DuPage,Lexington of Elmhurst,17,11,Closed,2020-05-29,0.6470588235294118,1
DuPage,Lexington of Lombard,29,9,Open,2020-05-29,0.3103448275862069,1
DuPage,Lexington Square Lombard,3,0,Open,2020-05-29,0.0,1
DuPage,Manorcare Hinsdale,165,28,Open,2020-05-29,0.1696969696969697,1
DuPage,Meadowbrook Manor Naperville,37,3,Open,2020-05-29,0.08108108108108109,1
DuPage,Naperville Manor Health & Rehab Center,9,1,Open,2020-05-29,0.1111111111111111,1
DuPage,Oakbrook Care,93,17,Open,2020-05-29,0.1827956989247312,1
DuPage,Oak Trace,9,2,Open,2020-05-29,0.2222222222222222,1
DuPage,Oak Trace Skilled Nursing,2,0,Open,2020-05-29,0.0,1
DuPage,Park Place Health and Wellness Center ,2,0,Open,2020-05-29,0.0,1
DuPage,Park Place of Elmhurst Assisted Living/Memory Care,2,0,Open,2020-05-29,0.0,1
DuPage,Providence Healthcare & Rehabilitation Center,78,13,Open,2020-05-29,0.16666666666666666,1
DuPage,Ray Graham Iona Glos,25,1,Open,2020-05-29,0.04,1
DuPage,St. Patricks Residence Nursing & Rehabilitation,5,0,Open,2020-05-29,0.0,1
DuPage,Sunrise of Bloomingdale Assisted Living,6,1,Open,2020-05-29,0.16666666666666666,1
DuPage,Sunrise of Willowbrook Assisted Living,8,1,Open,2020-05-29,0.125,1
DuPage,Tabor Hills Healthcare,32,2,Open,2020-05-29,0.0625,1
DuPage,Tabor Hills Supportive Living,2,0,Open,2020-05-29,0.0,1
DuPage,Terra Vista of Oakbrook Terrace,8,1,Open,2020-05-29,0.125,1
DuPage,The Birches Assisted Living Clarendon Hills,8,0,Open,2020-05-29,0.0,1
DuPage,The Grove of Elmhurst,21,1,Open,2020-05-29,0.047619047619047616,1
DuPage,The Radcliff Wood Dale,8,0,Open,2020-05-29,0.0,1
DuPage,Westbridge Assisted Living Wheaton,9,4,Open,2020-05-29,0.4444444444444444,1
DuPage,West Chicago Terrace,9,0,Open,2020-05-29,0.0,1
DuPage,Westmont Manor Health and Rehab Center,46,11,Open,2020-05-29,0.2391304347826087,1
DuPage,West Suburban Nursing & Rehabilitation Center,12,1,Open,2020-05-29,0.08333333333333333,1
DuPage,Wheaton Village,45,6,Open,2020-05-29,0.13333333333333333,1
DuPage,Windsor Park Manor,93,21,Open,2020-05-29,0.22580645161290322,1
DuPage,Winfield Woods Healthcare Center,2,0,Open,2020-05-29,0.0,1
DuPage,Wynscape Health and Rehabilitation,2,0,Open,2020-05-29,0.0,1
Fayette,Sweetbriar ,2,0,Open,2020-05-29,0.0,1
Ford,Accolade Healthcare of Paxton Senior Living,2,0,Open,2020-05-29,0.0,1
Iroquois,Ascension Presence Merkle Knipprath,44,4,Open,2020-05-29,0.09090909090909091,1
Iroquois,Prairieview Lutheran Homes,3,0,Open,2020-05-29,0.0,1
Jackson,Integrity Healthcare of Carbondale,9,0,Open,2020-05-29,0.0,1
Jackson,Manor Court of Carbondale,27,10,Open,2020-05-29,0.37037037037037035,1
Jasper,Newton Care Center,49,7,Open,2020-05-29,0.14285714285714285,1
Jefferson,GreenTree at Mt. Vernon,73,15,Open,2020-05-29,0.2054794520547945,1
JoDaviess,Galena Stauss Nursing Home,2,0,Open,2020-05-29,0.0,1
Kane,Alden Courts of Waterford,7,0,Open,2020-05-29,0.0,1
Kane,Alden of Waterford,36,9,Open,2020-05-29,0.25,1
Kane,Arden Courts of Geneva,7,1,Open,2020-05-29,0.14285714285714285,1
Kane,Asbury Gardens,65,13,Open,2020-05-29,0.2,1
Kane,Avondale Estates of Elgin,30,1,Open,2020-05-29,0.03333333333333333,1
Kane,Batavia Rehabilitation Center,4,1,Open,2020-05-29,0.25,1
Kane,Bickford of Aurora,29,7,Open,2020-05-29,0.2413793103448276,1
Kane,Bria of Geneva,132,26,Open,2020-05-29,0.19696969696969696,1
Kane,Bright Oaks of Aurora,4,0,Open,2020-05-29,0.0,1
Kane,Brighton Garden of St Charles,3,0,Open,2020-05-29,0.0,1
Kane,Citadel of Elgin,7,0,Open,2020-05-29,0.0,1
Kane,Elmwood Terrace,28,4,Open,2020-05-29,0.14285714285714285,1
Kane,Fox knoll,10,2,Open,2020-05-29,0.2,1
Kane,Fox River Rehab and Healthcare,49,10,Open,2020-05-29,0.20408163265306123,1
Kane,GreenFields of Geneva,3,0,Open,2020-05-29,0.0,1
