County,FacilityName,CMS_ProvNum,ReportingDate,confirmed_cases,deaths,CFR,outbreaks,Closed_Outbreaks,Open_Outbreaks,facilities
Jersey,Liberty Village of Jerseyville,No Match,2020-12-25,100,18,0.18,1,1,0,1
Cook,Generations at Elmwood Park,145419,2020-12-25,100,19,0.19,2,1,1,1
Morgan,Heritage Health Care Center,No Match,2020-12-25,100,19,0.19,1,0,1,1
Bureau,Aperion Care- Princeton,145437,2020-12-25,99,8,0.08080808080808081,1,0,1,1
Cook,Southpoint Nsg and Rehab,145914,2020-12-25,99,11,0.1111111111111111,2,1,1,1
Christian,taylorville care center,145502,2020-12-25,99,16,0.16161616161616163,1,0,1,1
DuPage,Arista Healthcare Naperville,145358,2020-12-25,99,4,0.04040404040404041,3,2,1,1
Lake,Symphony Buffalo Grove,145819,2020-12-25,99,10,0.10101010101010101,1,0,1,1
Carroll,Big Meadows Nursing Home,14E701,2020-12-25,99,9,0.09090909090909091,1,0,1,1
Cook,Atrium Health Care Center,145479,2020-12-25,99,10,0.10101010101010101,1,0,1,1
Lake,Elevate Care Riverwoods,145304,2020-12-25,98,13,0.1326530612244898,2,1,1,1
DuPage,The Grove of Elmhurst,145339,2020-12-25,98,15,0.15306122448979592,1,0,1,1
Cook,Chalet Living And Rehab Center,145670,2020-12-25,97,14,0.14432989690721648,1,1,0,1
St. Clair,Mercy ,No Match,2020-12-25,97,2,0.020618556701030927,1,0,1,1
Cook,Landmark of Des Plaines,145334,2020-12-25,96,22,0.22916666666666666,1,0,1,1
Kane,Aperion Care,No Match,2020-12-25,96,5,0.052083333333333336,2,1,1,1
Pike,Liberty Village of Pittsfield,No Match,2020-12-25,96,6,0.0625,1,0,1,1
Lake,Warren Barr North Shore,145923,2020-12-25,96,18,0.1875,1,0,1,1
Will,St James Manor,145611,2020-12-25,96,31,0.3229166666666667,1,0,1,1
Madison,Liberty Village,No Match,2020-12-25,96,11,0.11458333333333333,1,0,1,1
Cook,Lakeview Nursing and Rehab,145654,2020-12-25,96,22,0.22916666666666666,2,0,2,1
Macon,Fairhavens Senior Living,145422,2020-12-25,95,21,0.22105263157894736,1,1,0,1
Bureau,Aperion Care Spring Valley,No Match,2020-12-25,95,14,0.14736842105263157,1,0,1,1
Coles,Charleston Rehab and Healthcare,145636,2020-12-25,95,17,0.17894736842105263,1,1,0,1
Cook,Elevate Care Northbrook,145171,2020-12-25,94,18,0.19148936170212766,1,0,1,1
Mason,Mason City Area Nursing Home ,No Match,2020-12-25,94,12,0.1276595744680851,1,1,0,1
Kane,Asbury Gardens,146170,2020-12-25,92,19,0.20652173913043478,1,1,0,1
LaSalle,Heritage Health Peru,145044,2020-12-25,92,9,0.09782608695652174,1,0,1,1
Cook,The Clare,146141,2020-12-25,92,0,0.0,3,2,1,1
De Witt,Liberty Village,No Match,2020-12-25,92,17,0.18478260869565216,1,0,1,1
Peoria,Sharon Healthcare Pines,No Match,2020-12-25,91,2,0.02197802197802198,1,0,1,1
Cook,Alden PoplarCreek,145403,2020-12-25,91,26,0.2857142857142857,1,0,1,1
Jefferson,Mt. Vernon Healthcare Center,14E812,2020-12-25,91,17,0.18681318681318682,1,1,0,1
McHenry,Alden Terrace of McHenry,145453,2020-12-25,91,13,0.14285714285714285,1,0,1,1
Cook,Glenwood Health Care & Rehab,No Match,2020-12-25,91,6,0.06593406593406594,1,0,1,1
Winnebago,Medina Nursing Center,No Match,2020-12-25,90,6,0.06666666666666667,1,0,1,1
Cook,Warren Barr South Loop,145632,2020-12-25,90,3,0.03333333333333333,1,0,1,1
Cook,Citadel of Waterford,No Match,2020-12-25,90,14,0.15555555555555556,3,2,1,1
Will,Parc of Joliet,No Match,2020-12-25,90,7,0.07777777777777778,1,0,1,1
Cook,Generations At Oakton,145626,2020-12-25,89,19,0.21348314606741572,2,1,1,1
Boone,Symphony Northwoods,No Match,2020-12-25,89,16,0.1797752808988764,1,1,0,1
DuPage,Alden Valley Ridge,145379,2020-12-25,89,25,0.2808988764044944,2,1,1,1
Rock Island,St. Anthonys Continue Care,145387,2020-12-25,89,15,0.16853932584269662,1,1,0,1
Cook,Beacon Care Center,145776,2020-12-25,89,14,0.15730337078651685,2,1,1,1
Cook,The Grove of Evanston,145011,2020-12-25,89,19,0.21348314606741572,1,1,0,1
Cook,Wesley Place,145591,2020-12-25,88,2,0.022727272727272728,2,1,1,1
DuPage,Brookdale Lisle,146061,2020-12-25,88,9,0.10227272727272728,3,2,1,1
Winnebago,Ascension St Anne Center,145563,2020-12-25,88,15,0.17045454545454544,1,1,0,1
Sangamon,St. Josephs Home,No Match,2020-12-25,88,6,0.06818181818181818,1,0,1,1
LaSalle,Aperion Care Marseilles,145295,2020-12-25,88,13,0.14772727272727273,2,1,1,1
Sangamon,Aperion Care Capitol,145160,2020-12-25,88,4,0.045454545454545456,2,1,1,1
DuPage,Terra Vista of Oakbrook Terrace,No Match,2020-12-25,87,11,0.12643678160919541,2,1,1,1
Cook,Community Care Nursing Home,146164,2020-12-25,87,9,0.10344827586206896,2,1,1,1
Ford,Accolade Senior Living,No Match,2020-12-25,87,7,0.08045977011494253,1,0,1,1
McHenry,Crystal Pines Rehabilitation & Hlth Care Facility,145257,2020-12-25,86,15,0.1744186046511628,1,1,0,1
Cook,Manor Care Palos Heights East,145607,2020-12-25,86,12,0.13953488372093023,1,0,1,1
Cook,Bellhaven Nursing and Rehabilitation,145549,2020-12-25,86,9,0.10465116279069768,1,0,1,1
Lake,Wauconda Care,145887,2020-12-25,85,16,0.18823529411764706,2,1,1,1
St. Clair,Lebanon Care Center ,No Match,2020-12-25,85,13,0.15294117647058825,1,0,1,1
Cook,Countryside Nursing and Rehab Center,145798,2020-12-25,85,11,0.12941176470588237,1,0,1,1
Cook,Dobson Plaza,145122,2020-12-25,85,21,0.24705882352941178,2,1,1,1
Clinton,Carlyle HealthCare Center,145729,2020-12-25,85,15,0.17647058823529413,1,1,0,1
Cook,Birchwood Plaza Nursing-Rehab,145532,2020-12-25,85,15,0.17647058823529413,1,1,0,1
Cook,Landmark of Richton Park,145424,2020-12-25,84,9,0.10714285714285714,2,1,1,1
Cook,MADO Healthcare Uptown,146191,2020-12-25,84,9,0.10714285714285714,1,0,1,1
Cook,Buckingham Pavilion,145285,2020-12-25,84,13,0.15476190476190477,2,1,1,1
Wayne,Aperion Care,No Match,2020-12-25,84,11,0.13095238095238096,1,0,1,1
Randolph,Coulterville Rehabilitation & Health Care Center,145993,2020-12-25,83,7,0.08433734939759036,3,2,1,1
Peoria,Sharon Healthcare Willows,14E888,2020-12-25,83,2,0.024096385542168676,1,0,1,1
Winnebago,Forest City Rehab and Nursing,145937,2020-12-25,83,9,0.10843373493975904,1,1,0,1
Cook,Generations at Applewood,145781,2020-12-25,83,20,0.24096385542168675,1,1,0,1
Winnebago,River Bluff Nursing Home,145771,2020-12-25,82,10,0.12195121951219512,2,2,0,1
DeKalb,Pine Acres,145261,2020-12-25,82,12,0.14634146341463414,1,1,0,1
Union,Integrity of Anna,146006,2020-12-25,82,13,0.15853658536585366,1,1,0,1
Cook,ManorCare Oak Lawn West,145087,2020-12-25,82,18,0.21951219512195122,1,1,0,1
Cook,Alden Lincoln Park Rehab,145126,2020-12-25,82,13,0.15853658536585366,2,1,1,1
Cook,Elevate Care Irving Park,145415,2020-12-25,81,13,0.16049382716049382,2,1,1,1
Cook,South Suburban Rehab Center,146132,2020-12-25,81,20,0.24691358024691357,1,1,0,1
Cook,Alden Estates of Northmoor,145888,2020-12-25,81,19,0.2345679012345679,1,0,1,1
Winnebago,Carriage Rehab and Healthcare (2),No Match,2020-12-25,81,5,0.06172839506172839,1,0,1,1
Cook,Lemont Center,145901,2020-12-25,81,11,0.13580246913580246,1,0,1,1
Kane,Citadel of Elgin,145004,2020-12-25,80,10,0.125,2,1,1,1
Kankakee,Citadel of Kankakee,145043,2020-12-25,80,2,0.025,1,0,1,1
Lake,Alden Long Grove,No Match,2020-12-25,80,21,0.2625,1,1,0,1
Will,Smith Crossing,146110,2020-12-25,80,2,0.025,3,2,1,1
Cook,Montgomery Place,145748,2020-12-25,80,4,0.05,2,1,1,1
Winnebago,Alden Debes Rehab Inc,145142,2020-12-25,79,20,0.25316455696202533,1,1,0,1
Cook,Warren Barr Lincoln Park,145875,2020-12-25,79,11,0.13924050632911392,2,1,1,1
Will,Victorian Village,146178,2020-12-25,79,2,0.02531645569620253,2,1,1,1
McLean,McLean County Nursing Home ,No Match,2020-12-25,79,6,0.0759493670886076,1,0,1,1
Peoria,Sharon Healthcare Elms,146098,2020-12-25,79,4,0.05063291139240506,2,1,1,1
Iroquois,Gilman Health Care Center,145347,2020-12-25,78,14,0.1794871794871795,1,1,0,1
DuPage,Providence Healthcare & Rehabilitation Center,145657,2020-12-25,78,18,0.23076923076923078,2,1,1,1
Cook,Continental Nursing and Rehabilitation Center,145730,2020-12-25,78,12,0.15384615384615385,1,0,1,1
Cook,Ludeman Center,No Match,2020-12-25,78,0,0.0,1,0,1,1
Will,Joliet Terrace,140E248,2020-12-25,78,2,0.02564102564102564,3,2,1,1
Franklin,Stonebridge Senior Living Center,No Match,2020-12-25,78,14,0.1794871794871795,1,0,1,1
Cook,Symphony of Chicago West,145661,2020-12-25,78,7,0.08974358974358974,2,1,1,1
Macoupin,Sunrise Skilled Nursing Facility,145783,2020-12-25,77,17,0.22077922077922077,2,1,1,1
Morgan,Jacksonville Skilled Nursing and Rehab Center,145273,2020-12-25,77,18,0.23376623376623376,1,1,0,1
Cook,Lexington Health Care Orland Park,145899,2020-12-25,77,18,0.23376623376623376,1,1,0,1
St. Clair,BRIA of Belleville,145668,2020-12-25,77,8,0.1038961038961039,1,0,1,1
Boone,Park Place,No Match,2020-12-25,76,3,0.039473684210526314,1,0,1,1
Cook,Kensington Place Nursing And Rehabilitation Center,145829,2020-12-25,76,2,0.02631578947368421,2,1,1,1
Logan,Christian Nursing Home,145430,2020-12-25,76,14,0.18421052631578946,3,2,1,1
Jefferson,Nature Trail Health Care Center,146021,2020-12-25,76,10,0.13157894736842105,1,0,1,1
Woodford,El Paso Health Care Center,No Match,2020-12-25,75,0,0.0,1,0,1,1
White,Wabash Christian Retirement,146019,2020-12-25,75,8,0.10666666666666667,1,0,1,1
Clark,Heartland Manor Nursing home,No Match,2020-12-25,75,18,0.24,1,0,1,1
Iroquois,Watseka Rehabilitation and Healthcare ,No Match,2020-12-25,75,7,0.09333333333333334,1,0,1,1
Stephenson,Manor Court ,No Match,2020-12-25,75,13,0.17333333333333334,1,0,1,1
Kane,Highland Oaks,14A383,2020-12-25,75,13,0.17333333333333334,2,1,1,1
Lake,Bayside Terrace,No Match,2020-12-25,74,2,0.02702702702702703,1,1,0,1
Kankakee,Aperion Care Bradley,146112,2020-12-25,74,8,0.10810810810810811,2,1,1,1
Lake,Elevate Care Waukegan,145669,2020-12-25,74,13,0.17567567567567569,1,1,0,1
Cook,Central Plaza,No Match,2020-12-25,74,1,0.013513513513513514,1,1,0,1
DuPage,Abbington Rehab & Nursing Center,146065,2020-12-25,74,6,0.08108108108108109,1,0,1,1
Lake,Riverside Foundation,No Match,2020-12-25,74,5,0.06756756756756757,1,1,0,1
Kane,Avondale Estates of Elgin,146181,2020-12-25,74,9,0.12162162162162163,1,0,1,1
Livingston,Evenglow Lodge,146095,2020-12-25,73,12,0.1643835616438356,1,0,1,1
Champaign,Champaign Urbana Nursing and Rehab,145439,2020-12-25,73,4,0.0547945205479452,1,0,1,1
Perry,Pinckneyville Nursing and Rehabilitation,146175,2020-12-25,73,11,0.1506849315068493,1,1,0,1
Will,Senior Star At Weber Place,No Match,2020-12-25,73,3,0.0410958904109589,1,0,1,1
DuPage,The Birches Assisted Living Clarendon Hills,No Match,2020-12-25,73,5,0.0684931506849315,2,1,1,1
Cook,The Admiral at the Lake,146165,2020-12-25,73,8,0.1095890410958904,1,0,1,1
Jefferson,GreenTree at Mt. Vernon,No Match,2020-12-25,73,16,0.2191780821917808,1,1,0,1
Tazewell,Villas of Holly Brook & Reflections Pekin,No Match,2020-12-25,72,11,0.1527777777777778,1,1,0,1
Lake,Victory Lakes Continuing Care Center,No Match,2020-12-25,72,9,0.125,2,1,1,1
Winnebago,Amberwood,145908,2020-12-25,72,11,0.1527777777777778,1,1,0,1
Peoria,Apostolic Christian Skyline,145933,2020-12-25,72,7,0.09722222222222222,1,1,0,1
Sangamon,Aperion Care Springfield,No Match,2020-12-25,72,3,0.041666666666666664,1,0,1,1
St. Clair,Autumn Meadows,145581,2020-12-25,72,0,0.0,1,0,1,1
Ford,Piper City Rehab,145489,2020-12-25,72,13,0.18055555555555555,2,2,0,1
DuPage,Lexington of Bloomingdale,145638,2020-12-25,72,21,0.2916666666666667,1,0,1,1
Ford,Heritage Health - Gibson City,No Match,2020-12-25,71,8,0.11267605633802817,1,0,1,1
Lake,Pavilion of Waukegan,145621,2020-12-25,71,4,0.056338028169014086,2,1,1,1
Macon,Prairie Creek Village,146003,2020-12-25,71,5,0.07042253521126761,3,2,1,1
Cook,Elevate Care North Branch,No Match,2020-12-25,71,5,0.07042253521126761,1,0,1,1
