County,FacilityName,ReportingDate,confirmed_cases,deaths,CFR,outbreaks,facilities
Winnebago,Ascension St Anne Center,2020-11-27,88,15,0.17045454545454544,1,1
Cook,Warren Barr Gold Coast,2020-11-27,88,6,0.06818181818181818,1,1
Adams,Illinois Veterans Home Quincy,2020-11-27,87,2,0.022988505747126436,1,1
Cook,Meadowbrook Manor,2020-11-27,87,13,0.14942528735632185,2,1
McHenry,Crystal Pines Rehabilitation & Hlth Care Facility,2020-11-27,86,15,0.1744186046511628,1,1
DuPage,Alden Valley Ridge,2020-11-27,86,21,0.2441860465116279,2,1
Cook,Beacon Care Center,2020-11-27,86,14,0.16279069767441862,2,1
Cook,Elevate Care Northbrook,2020-11-27,85,18,0.21176470588235294,1,1
Cook,Birchwood Plaza Nursing-Rehab,2020-11-27,85,15,0.17647058823529413,1,1
Clinton,Carlyle HealthCare Center,2020-11-27,85,15,0.17647058823529413,1,1
Pike,Liberty Village of Pittsfield,2020-11-27,85,1,0.011764705882352941,1,1
Sangamon,Brother James Court,2020-11-27,84,4,0.047619047619047616,1,1
Cook,MADO Healthcare Uptown,2020-11-27,84,9,0.10714285714285714,1,1
Peoria,Sharon Healthcare Pines,2020-11-27,83,0,0.0,1,1
Cook,Smith Village,2020-11-27,83,14,0.1686746987951807,2,1
Cook,Generations at Applewood,2020-11-27,83,20,0.24096385542168675,1,1
Winnebago,Forest City Rehab and Nursing,2020-11-27,83,9,0.10843373493975904,1,1
Cook,ManorCare Oak Lawn West,2020-11-27,82,18,0.21951219512195122,1,1
DeKalb,Pine Acres,2020-11-27,82,12,0.14634146341463414,1,1
Union,Integrity of Anna,2020-11-27,82,13,0.15853658536585366,1,1
Winnebago,River Bluff Nursing Home,2020-11-27,82,10,0.12195121951219512,2,1
De Witt,Liberty Village,2020-11-27,82,12,0.14634146341463414,1,1
St. Clair,Lebanon Care Center ,2020-11-27,81,13,0.16049382716049382,1,1
Bureau,Aperion Care Spring Valley,2020-11-27,81,5,0.06172839506172839,1,1
Morgan,Jacksonville Skilled Nursing and Rehab Center,2020-11-27,81,18,0.2222222222222222,1,1
Cook,Southpoint Nsg and Rehab,2020-11-27,81,11,0.13580246913580246,1,1
Cook,South Suburban Rehab Center,2020-11-27,81,20,0.24691358024691357,1,1
Cook,Bella Terra Morton Grove,2020-11-27,81,11,0.13580246913580246,2,1
Cook,Community Care Nursing Home,2020-11-27,81,9,0.1111111111111111,1,1
Cook,Bellwood Developmental Center,2020-11-27,81,1,0.012345679012345678,1,1
Cook,Alden Lincoln Park Rehab,2020-11-27,80,13,0.1625,2,1
Lake,Alden Long Grove,2020-11-27,80,21,0.2625,1,1
Cook,Elevate Care Irving Park,2020-11-27,79,13,0.16455696202531644,2,1
Winnebago,Alden Debes Rehab Inc,2020-11-27,79,20,0.25316455696202533,1,1
Wayne,Aperion Care,2020-11-27,79,9,0.11392405063291139,1,1
Cook,Continental Nursing and Rehabilitation Center,2020-11-27,78,12,0.15384615384615385,1,1
Iroquois,Gilman Health Care Center,2020-11-27,78,14,0.1794871794871795,1,1
DuPage,Providence Healthcare & Rehabilitation Center,2020-11-27,78,18,0.23076923076923078,2,1
Cook,Buckingham Pavilion,2020-11-27,78,13,0.16666666666666666,2,1
Marion,Bryan Manor,2020-11-27,77,0,0.0,1,1
Cook,Dobson Plaza,2020-11-27,77,21,0.2727272727272727,1,1
Cook,Lexington Health Care Orland Park,2020-11-27,77,18,0.23376623376623376,1,1
DuPage,Terra Vista of Oakbrook Terrace,2020-11-27,77,10,0.12987012987012986,2,1
Kane,Citadel of Elgin,2020-11-27,76,10,0.13157894736842105,2,1
Lake,Wauconda Care,2020-11-27,76,16,0.21052631578947367,2,1
Jefferson,Nature Trail Health Care Center,2020-11-27,75,10,0.13333333333333333,1,1
Will,Joliet Terrace,2020-11-27,75,2,0.02666666666666667,3,1
Boone,Park Place,2020-11-27,75,1,0.013333333333333334,1,1
Lake,Elevate Care Waukegan,2020-11-27,74,13,0.17567567567567569,1,1
Cook,Central Plaza,2020-11-27,74,1,0.013513513513513514,1,1
DuPage,Abbington Rehab & Nursing Center,2020-11-27,74,6,0.08108108108108109,1,1
Perry,Pinckneyville Nursing and Rehabilitation,2020-11-27,74,11,0.14864864864864866,1,1
Lake,Bayside Terrace,2020-11-27,74,2,0.02702702702702703,1,1
Lake,Riverside Foundation,2020-11-27,74,5,0.06756756756756757,1,1
Cook,Presence Villa Scalabrini Nursing&Rehab Center,2020-11-27,74,6,0.08108108108108109,1,1
Clark,Heartland Manor Nursing home,2020-11-27,73,17,0.2328767123287671,1,1
Jefferson,GreenTree at Mt. Vernon,2020-11-27,73,16,0.2191780821917808,1,1
Kankakee,Citadel of Kankakee,2020-11-27,73,2,0.0273972602739726,1,1
St. Clair,BRIA of Belleville,2020-11-27,72,8,0.1111111111111111,1,1
Sangamon,St. Josephs Home,2020-11-27,72,2,0.027777777777777776,1,1
Winnebago,Amberwood,2020-11-27,72,11,0.1527777777777778,1,1
DuPage,Lexington of Bloomingdale,2020-11-27,72,21,0.2916666666666667,1,1
Peoria,Apostolic Christian Skyline,2020-11-27,72,7,0.09722222222222222,1,1
Madison,Riverside Rehab and Healthcare,2020-11-27,71,17,0.23943661971830985,2,1
Cook,Countryside Nursing and Rehab Center,2020-11-27,71,11,0.15492957746478872,1,1
Ford,Piper City Rehab,2020-11-27,71,13,0.18309859154929578,2,1
McHenry,Cross Roads Care Center,2020-11-27,71,13,0.18309859154929578,1,1
Cook,Manor Care Palos Heights East,2020-11-27,71,6,0.08450704225352113,1,1
Sangamon,Aperion Care Springfield,2020-11-27,71,2,0.028169014084507043,1,1
Cook,Alden Wentworth  Rehab & Healthcare Center,2020-11-27,71,15,0.2112676056338028,1,1
Coles,Hilltop Skilled Nursing,2020-11-27,71,5,0.07042253521126761,1,1
Cook,Chicago Ridge Nursing and Rehab,2020-11-27,71,17,0.23943661971830985,1,1
St. Clair,Cedar Ridge,2020-11-27,70,13,0.18571428571428572,1,1
Cook,Citadel of Waterford,2020-11-27,70,13,0.18571428571428572,3,1
Lake,Belmont Village of Buffalo Grove,2020-11-27,70,19,0.2714285714285714,2,1
DuPage,Bridgeway Senior Living,2020-11-27,70,8,0.11428571428571428,1,1
Fayette,Aperion Care St Elmo,2020-11-27,69,11,0.15942028985507245,1,1
Cook,Waterfront Terrace,2020-11-27,69,13,0.18840579710144928,1,1
Lake,Kiley Development Center,2020-11-27,69,2,0.028985507246376812,2,1
McHenry,Hearthstone Manor ,2020-11-27,69,7,0.10144927536231885,1,1
Morgan,Aperion Care Jacksonville,2020-11-27,69,6,0.08695652173913043,2,1
Tazewell,Villas of Holly Brook & Reflections Pekin,2020-11-27,69,11,0.15942028985507245,1,1
Knox,Serenity of Lake Storey,2020-11-27,69,6,0.08695652173913043,1,1
DuPage,Meadowbrook Manor Naperville,2020-11-27,68,4,0.058823529411764705,2,1
Cook,Arden Courts/Manor Care of South Holland ,2020-11-27,68,8,0.11764705882352941,1,1
Will,The PARC of Joliet,2020-11-27,68,17,0.25,1,1
Cook,Misericordia,2020-11-27,68,3,0.04411764705882353,2,1
DeKalb,Willow Crest Nursing Pavilion,2020-11-27,68,15,0.22058823529411764,1,1
Cook,ManorCare Palos Heights East,2020-11-27,67,12,0.1791044776119403,1,1
Lake,Whitehall of Deerfield,2020-11-27,67,3,0.04477611940298507,1,1
Ford,Heritage Health - Gibson City,2020-11-27,67,11,0.16417910447761194,1,1
LaSalle,Aperion Care Marseilles,2020-11-27,67,10,0.14925373134328357,2,1
Kane,Highland Oaks,2020-11-27,67,10,0.14925373134328357,2,1
Lake,Elevate Care Riverwoods,2020-11-27,67,12,0.1791044776119403,2,1
Peoria,Christian Buehler Home,2020-11-27,66,12,0.18181818181818182,1,1
Cook,Warren Barr Lincoln Park,2020-11-27,66,11,0.16666666666666666,2,1
Cook,Bridgeview HC,2020-11-27,66,15,0.22727272727272727,1,1
Whiteside,Resthave Care and Rehabilitation ,2020-11-27,65,12,0.18461538461538463,1,1
Tazewell,Aperion Morton,2020-11-27,65,6,0.09230769230769231,1,1
Pike,Barry Community Care,2020-11-27,65,12,0.18461538461538463,1,1
Macon,Prairie Creek Village,2020-11-27,65,4,0.06153846153846154,3,1
Cook,Landmark of Richton Park,2020-11-27,64,9,0.140625,2,1
DuPage,Chateau Center Nursing & Rehabilitation,2020-11-27,64,14,0.21875,2,1
Cook,Generations At Oakton,2020-11-27,64,13,0.203125,2,1
St. Clair,Integrity Care of Smithton,2020-11-27,64,10,0.15625,1,1
Will,Victorian Village,2020-11-27,64,1,0.015625,2,1
Cook,Symphony of Bronzeville,2020-11-27,64,17,0.265625,1,1
Kane,Avondale Estates of Elgin,2020-11-27,64,6,0.09375,1,1
Cook,Westwood Manor,2020-11-27,63,2,0.031746031746031744,1,1
Cook,Aperion Care Plum Grove,2020-11-27,63,19,0.30158730158730157,1,1
Tazewell,Timbercreek Rehab and Healthcare,2020-11-27,63,11,0.1746031746031746,1,1
Clinton,Warren G. Murray Developmental Center,2020-11-27,63,0,0.0,1,1
Madison,Alton Memorial Rehab and Therapy,2020-11-27,63,16,0.25396825396825395,1,1
Lake,Claridge Health Center,2020-11-27,63,18,0.2857142857142857,1,1
Lake,Warren Barr Lincolnshire,2020-11-27,62,5,0.08064516129032258,2,1
Kane,Avantara of Elgin,2020-11-27,62,11,0.1774193548387097,1,1
Clinton,Warrren G Murray Develpmental Center,2020-11-27,62,0,0.0,1,1
Cook,Symphony of Chicago West,2020-11-27,62,7,0.11290322580645161,2,1
St. Clair,Dammert Center/The Esquiline2,2020-11-27,62,10,0.16129032258064516,1,1
Madison,Integrity of Godfrey,2020-11-27,61,8,0.13114754098360656,1,1
Cook,Little Sisters of the Poor/St. Marys Home,2020-11-27,61,13,0.21311475409836064,1,1
Madison,Beverly Farm Foundation,2020-11-27,61,1,0.01639344262295082,1,1
Clay,Flora Gardens,2020-11-27,61,13,0.21311475409836064,1,1
Kane,Heritage Woods of Batavia ,2020-11-27,60,3,0.05,1,1
Cook,The Grove of Berwyn,2020-11-27,60,15,0.25,1,1
White,Wabash Christian Retirement,2020-11-27,60,7,0.11666666666666667,1,1
Cook,Arbour Health Care Center,2020-11-27,60,3,0.05,2,1
Cass,Heritage Health,2020-11-27,59,1,0.01694915254237288,1,1
Tazewell,Washington Senior Living,2020-11-27,59,2,0.03389830508474576,1,1
Madison,Care Center at Center Grove,2020-11-27,59,0,0.0,2,1
Lake,The Grove By the Lake,2020-11-27,59,9,0.15254237288135594,1,1
Clinton,Aviston Countryside Manor,2020-11-27,59,15,0.2542372881355932,1,1
McLean,Bloomington Rehabilitation and Healthcare Center,2020-11-27,59,11,0.1864406779661017,1,1
Sangamon,Mill Creek Alzheimers Special Care Unit,2020-11-27,58,10,0.1724137931034483,1,1
Cook,Lutheran Home,2020-11-27,58,9,0.15517241379310345,2,1
Vermilion,Arcadia Care of Danville,2020-11-27,58,3,0.05172413793103448,1,1
DuPage,Sunrise of Naperville North Assisted Living,2020-11-27,58,6,0.10344827586206896,1,1
Cass,Walker Nursing Home,2020-11-27,57,11,0.19298245614035087,1,1
Cook,The Admiral at the Lake,2020-11-27,57,6,0.10526315789473684,1,1
Cook,Estates of Hyde Park,2020-11-27,57,12,0.21052631578947367,1,1
Cook,Symphony of Crestwood,2020-11-27,57,9,0.15789473684210525,1,1
Madison,Alton Mental Health Center,2020-11-27,57,0,0.0,1,1
DuPage,Wheaton Village,2020-11-27,56,7,0.125,1,1
DuPage,Westmont Manor Health and Rehab Center,2020-11-27,56,16,0.2857142857142857,2,1
DuPage,Brookdale Lisle,2020-11-27,56,9,0.16071428571428573,2,1
Cook,Sheridan Village,2020-11-27,56,19,0.3392857142857143,1,1
Cook,ManorCare Health Services-Palos Heights West,2020-11-27,55,16,0.2909090909090909,1,1
DuPage,Tabor Hills Healthcare,2020-11-27,55,8,0.14545454545454545,3,1
DuPage,Burgess Square Healthcare & Rehab Center,2020-11-27,55,3,0.05454545454545454,2,1
Cook,Sunrise of Park Ridge,2020-11-27,55,11,0.2,2,1
Knox,Knox County Nursing Home,2020-11-27,55,6,0.10909090909090909,2,1
Cook,Arden Courts of Palos Heights,2020-11-27,55,10,0.18181818181818182,1,1
Franklin,Benton Rehab and Nusing,2020-11-27,55,4,0.07272727272727272,1,1
Cook,Alden Princeton Rehab & Health,2020-11-27,54,12,0.2222222222222222,1,1
Cook,Aperion Care Forest Park,2020-11-27,54,7,0.12962962962962962,2,1
Christian,Taylorville Skilled Nursing (fka Meadow Manor),2020-11-27,54,4,0.07407407407407407,1,1
Cook,Resurrection Nursing & rehab Center,2020-11-27,54,9,0.16666666666666666,1,1
Cook,Park View Rehab,2020-11-27,54,11,0.2037037037037037,1,1
Peoria,University Rehab Center,2020-11-27,54,16,0.2962962962962963,1,1
Madison,Hitz Memorial Home,2020-11-27,54,3,0.05555555555555555,1,1
Clinton,Breese Nursing Home,2020-11-27,54,8,0.14814814814814814,1,1
Cook,Winston Manor,2020-11-27,54,8,0.14814814814814814,2,1
Rock Island,Generations of Rock Island,2020-11-27,54,15,0.2777777777777778,1,1
Whiteside,Citadel of Sterling ,2020-11-27,53,6,0.11320754716981132,1,1
Peoria,Lutheran Hillside Village,2020-11-27,53,0,0.0,3,1
Lake,Terrace Nursing Home,2020-11-27,53,12,0.22641509433962265,2,1
St. Clair,New Athens Home for the Aged,2020-11-27,53,9,0.16981132075471697,1,1
Cook,Franciscan Village,2020-11-27,52,6,0.11538461538461539,2,1
St. Clair,Memorial Care Center,2020-11-27,52,8,0.15384615384615385,2,1
Cook,Palos Heights Nursing and Rehab,2020-11-27,52,10,0.19230769230769232,1,1
Adams,Golden Good Shepperd Home,2020-11-27,52,8,0.15384615384615385,1,1
Cook,Presence Resurrection Life Center,2020-11-27,52,4,0.07692307692307693,1,1
Whiteside,Winning Wheels,2020-11-27,52,3,0.057692307692307696,1,1
Champaign,Illini Heritage Rehab And Health,2020-11-27,52,7,0.1346153846153846,1,1
Cook,Manor Care Health Services-Homewood,2020-11-27,52,15,0.28846153846153844,1,1
Jasper,Newton Care Center,2020-11-27,52,8,0.15384615384615385,2,1
St. Clair,St. Pauls,2020-11-27,51,14,0.27450980392156865,1,1
Lake,Whitehall North,2020-11-27,51,5,0.09803921568627451,1,1
DuPage,The Auberge at Naperville,2020-11-27,51,5,0.09803921568627451,2,1
Shelby,Moweaqua Rehabilitation and Health Care,2020-11-27,51,2,0.0392156862745098,1,1
Iroquois,Ascension Presence Merkle Knipprath,2020-11-27,51,4,0.0784313725490196,1,1
Franklin,Stonebridge Senior Living Center,2020-11-27,51,3,0.058823529411764705,1,1
Kane,Fox River Rehab and Healthcare,2020-11-27,51,15,0.29411764705882354,1,1
Sangamon,Lewis Memorial Christian Village,2020-11-27,51,0,0.0,1,1
Cook,Lake Cook Rehab & Healthcare(formerly Rosewood),2020-11-27,51,12,0.23529411764705882,1,1
DuPage,St. Patricks Residence Nursing and Rehabilitation,2020-11-27,50,3,0.06,1,1
Cook,Warren Barr South Loop,2020-11-27,50,3,0.06,1,1
Lake,Lexington of Lake Zurich,2020-11-27,50,12,0.24,1,1
Cook,All American Nursing Home,2020-11-27,50,4,0.08,1,1
Cook,Little Village Nursing Home,2020-11-27,50,7,0.14,3,1
Cook,Bethesda Rehab and Senior Care,2020-11-27,50,6,0.12,2,1
Rock Island,Aspen Rehab,2020-11-27,50,10,0.2,1,1
DuPage,Aperion Care West Chicago,2020-11-27,50,8,0.16,3,1
Kendall,Symphony At The Tillers of Oswego,2020-11-27,50,9,0.18,1,1
Cook,Praire Oasis South Holland,2020-11-27,49,14,0.2857142857142857,1,1
Cook,Pauls House,2020-11-27,49,6,0.12244897959183673,1,1
Jackson,Neurorestorative,2020-11-27,49,1,0.02040816326530612,1,1
Cumberland,Heartland Senior Living,2020-11-27,49,4,0.08163265306122448,1,1
Cook,Lincolnwood Place,2020-11-27,49,15,0.30612244897959184,1,1
Winnebago,Alpine Fireside Health Center,2020-11-27,49,7,0.14285714285714285,2,1
Boone,Maple Crest Care Center,2020-11-27,48,0,0.0,1,1
Cook,Three Crown Park ,2020-11-27,48,8,0.16666666666666666,1,1
McDonough,Heartland Health Care Center,2020-11-27,48,15,0.3125,1,1
Madison,Liberty Village,2020-11-27,48,2,0.041666666666666664,1,1
Crawford,Ridgeview Care Center,2020-11-27,48,1,0.020833333333333332,1,1
McLean,Bickford of BLoomington,2020-11-27,48,8,0.16666666666666666,1,1
Edgar,Twin Lakes Rehab Center,2020-11-27,48,7,0.14583333333333334,1,1
DuPage,Beacon Hill Lombard,2020-11-27,48,6,0.125,2,1
