County,FacilityName,CMS_ProvNum,ReportingDate,confirmed_cases,deaths,CFR,outbreaks,Closed_Outbreaks,Open_Outbreaks,facilities
Cook,Glenwood Health Care & Rehab,No Match,2020-06-05,78,3,0.038461538461538464,1,0,1,1
Cook,Beacon Care Center,145776,2020-06-05,78,14,0.1794871794871795,1,0,1,1
McHenry,Alden Terrace of McHenry,145453,2020-06-05,78,11,0.14102564102564102,1,0,1,1
Cook,Avanti Wellness & Rehabilitation ,No Match,2020-06-05,78,15,0.19230769230769232,1,0,1,1
DuPage,Providence Healthcare & Rehabilitation Center,145657,2020-06-05,75,13,0.17333333333333334,1,0,1,1
Lake,Warren Barr North Shore,145923,2020-06-05,75,14,0.18666666666666668,1,0,1,1
Cook,Avantara Evergreen Park,145734,2020-06-05,75,17,0.22666666666666666,1,0,1,1
Lake,Elevate Care Waukegan,145669,2020-06-05,74,10,0.13513513513513514,1,0,1,1
Lee,Jack Mabley Developmental Center,No Match,2020-06-05,74,1,0.013513513513513514,1,0,1,1
Jefferson,GreenTree at Mt. Vernon,No Match,2020-06-05,73,15,0.2054794520547945,1,0,1,1
Lake,Bayside Terrace,No Match,2020-06-05,71,1,0.014084507042253521,1,0,1,1
Cook,Generations at Applewood,145781,2020-06-05,71,17,0.23943661971830985,1,0,1,1
DeKalb,Pine Acres,145261,2020-06-05,69,5,0.07246376811594203,1,0,1,1
Kane,Asbury Gardens,146170,2020-06-05,69,16,0.2318840579710145,1,0,1,1
DuPage,Abbington Rehab & Nursing Center,146065,2020-06-05,69,5,0.07246376811594203,1,0,1,1
Cook,Alden Lincoln Park Rehab,145126,2020-06-05,69,9,0.13043478260869565,1,0,1,1
Cook,Buckingham Pavilion,145285,2020-06-05,69,11,0.15942028985507245,1,0,1,1
McHenry,Cross Roads Care Center,145222,2020-06-05,69,12,0.17391304347826086,1,1,0,1
Cook,Norridge Gardens,145329,2020-06-05,68,35,0.5147058823529411,1,0,1,1
Cook,Lakeview Nursing and Rehab,145654,2020-06-05,67,21,0.31343283582089554,1,0,1,1
Cook,Smith Village,145904,2020-06-05,67,13,0.19402985074626866,1,0,1,1
Madison,Eden Village Care Center,145384,2020-06-05,67,19,0.2835820895522388,1,0,1,1
Cook,Elevate Care Irving Park,145415,2020-06-05,66,12,0.18181818181818182,1,0,1,1
Lake,Riverside Foundation,No Match,2020-06-05,66,5,0.07575757575757576,1,0,1,1
Cook,Waterfront Terrace,145939,2020-06-05,65,12,0.18461538461538463,1,0,1,1
Cook,Elevate Care Northbrook,145171,2020-06-05,65,11,0.16923076923076924,1,0,1,1
Will,Presence Villa Franciscan,145029,2020-06-05,64,13,0.203125,1,0,1,1
Cook,Citadel of Waterford,No Match,2020-06-05,64,12,0.1875,1,0,1,1
Cook,MADO Healthcare Uptown,146191,2020-06-05,64,7,0.109375,1,0,1,1
Kankakee,Riverside Miller Rehabilitation,No Match,2020-06-05,63,18,0.2857142857142857,1,0,1,1
Cook,Dobson Plaza,145122,2020-06-05,63,16,0.25396825396825395,1,0,1,1
Lake,Wauconda Care,145887,2020-06-05,62,17,0.27419354838709675,1,0,1,1
DuPage,Lexington of Bloomingdale,145638,2020-06-05,62,14,0.22580645161290322,1,0,1,1
Cook,Westwood Manor,146149,2020-06-05,62,1,0.016129032258064516,1,0,1,1
Lake,Belmont Village of Buffalo Grove,No Match,2020-06-05,61,18,0.29508196721311475,1,0,1,1
Cook,Alden Wentworth  Rehab & Healthcare Center,No Match,2020-06-05,60,12,0.2,1,0,1,1
Winnebago,Alden Debes Rehab Inc,145142,2020-06-05,60,16,0.26666666666666666,1,0,1,1
Lake,Claridge Health Center,145434,2020-06-05,60,17,0.2833333333333333,1,0,1,1
Cook,Little Sisters of the Poor/St. Marys Home,146185,2020-06-05,60,11,0.18333333333333332,1,0,1,1
Kankakee,Illinois Veterans Home,No Match,2020-06-05,60,12,0.2,1,0,1,1
Cook,Lee Manor Rehab and Nursing,145382,2020-06-05,59,7,0.11864406779661017,1,0,1,1
Lake,Elevate Care Riverwoods,145304,2020-06-05,59,11,0.1864406779661017,1,0,1,1
Lake,The Grove By the Lake,145665,2020-06-05,59,8,0.13559322033898305,1,0,1,1
McLean,Bloomington Rehabilitation and Healthcare Center,145610,2020-06-05,59,10,0.1694915254237288,1,0,1,1
Clinton,Warrren G Murray Develpmental Center,No Match,2020-06-05,59,0,0.0,1,0,1,1
DuPage,Chateau Center Nursing & Rehabilitation,145614,2020-06-05,58,13,0.22413793103448276,1,0,1,1
Cook,Symphony of Bronzeville,145337,2020-06-05,56,15,0.26785714285714285,1,0,1,1
Cook,Windsor Estates,145967,2020-06-05,56,19,0.3392857142857143,1,0,1,1
Cook,Meadowbrook Manor,145710,2020-06-05,55,13,0.23636363636363636,1,0,1,1
Cook,The Grove of Evanston,145011,2020-06-05,55,12,0.21818181818181817,1,0,1,1
Cook,Plymouth Place Senior Living,146128,2020-06-05,54,8,0.14814814814814814,1,0,1,1
St. Clair,Lebanon Care Center ,No Match,2020-06-05,54,10,0.18518518518518517,1,0,1,1
Cook,ManorCare Palos Heights East,145607,2020-06-05,54,6,0.1111111111111111,1,0,1,1
Cook,ManorCare Health Services-Palos Heights West,145893,2020-06-05,53,14,0.2641509433962264,1,0,1,1
Will,The PARC of Joliet,145221,2020-06-05,53,10,0.18867924528301888,1,0,1,1
Cook,Bella Terra Morton Grove,145198,2020-06-05,52,7,0.1346153846153846,1,0,1,1
Cook,Warren Barr Lincoln Park,145875,2020-06-05,52,11,0.21153846153846154,1,0,1,1
Cook,ManorCare Oak Lawn West,145087,2020-06-05,52,11,0.21153846153846154,1,0,1,1
Cook,Chicago Ridge Nursing and Rehab,145639,2020-06-05,51,16,0.3137254901960784,1,0,1,1
St. Clair,New Athens Home for the Aged,146115,2020-06-05,51,3,0.058823529411764705,1,0,1,1
Cook,Lexington Health Care Orland Park,145899,2020-06-05,50,12,0.24,1,0,1,1
Cook,BRIA of Chicago Heights,145898,2020-06-05,50,1,0.02,1,0,1,1
Rock Island,Generations of Rock Island,145950,2020-06-05,50,14,0.28,1,0,1,1
Cook,Southpoint Nsg and Rehab,145914,2020-06-05,49,4,0.08163265306122448,1,0,1,1
Jasper,Newton Care Center,145807,2020-06-05,49,7,0.14285714285714285,1,0,1,1
Kane,Fox River Rehab and Healthcare,145821,2020-06-05,49,10,0.20408163265306123,1,0,1,1
Cook,Manor Care Health Services-Homewood,145684,2020-06-05,49,14,0.2857142857142857,1,0,1,1
Cook,Alden Princeton Rehab & Health,145688,2020-06-05,48,10,0.20833333333333334,1,0,1,1
Cook,Pauls House,No Match,2020-06-05,48,5,0.10416666666666667,1,0,1,1
Cook,Arbour Health Care Center,146169,2020-06-05,48,3,0.0625,1,0,1,1
Will,St James Manor,145611,2020-06-05,48,16,0.3333333333333333,1,0,1,1
Cook,Park View Rehab,145765,2020-06-05,47,10,0.2127659574468085,1,0,1,1
DuPage,Beacon Hill Lombard,145522,2020-06-05,47,3,0.06382978723404255,1,0,1,1
Cook,Resurrection Nursing & rehab Center,No Match,2020-06-05,47,6,0.1276595744680851,1,0,1,1
Will,Sunny Hill Nursing Home,145892,2020-06-05,46,16,0.34782608695652173,1,0,1,1
Cook,Symphony of Chicago West,145661,2020-06-05,46,7,0.15217391304347827,1,0,1,1
DuPage,Westmont Manor Health and Rehab Center,145338,2020-06-05,46,13,0.2826086956521739,1,0,1,1
Cook,Sunrise of Park Ridge,No Match,2020-06-05,45,10,0.2222222222222222,1,0,1,1
DuPage,Wheaton Village,145715,2020-06-05,45,7,0.15555555555555556,1,0,1,1
Cook,Sheridan Village,145482,2020-06-05,44,15,0.3409090909090909,1,0,1,1
Union,Integrity of Cobden,145922,2020-06-05,44,6,0.13636363636363635,1,0,1,1
Iroquois,Ascension Presence Merkle Knipprath,146085,2020-06-05,44,4,0.09090909090909091,1,0,1,1
St. Clair,Memorial Care Center,No Match,2020-06-05,43,5,0.11627906976744186,1,0,1,1
DuPage,Alden Valley Ridge,145379,2020-06-05,43,15,0.3488372093023256,1,0,1,1
Cook,The Grove of Berwyn,145070,2020-06-05,43,14,0.32558139534883723,1,0,1,1
Cook,Westchester Health and Rehabilitation Center,145660,2020-06-05,43,12,0.27906976744186046,1,0,1,1
St. Clair,St. Pauls,146122,2020-06-05,42,11,0.2619047619047619,1,0,1,1
DuPage,Artis Senior Living Elmhurst,No Match,2020-06-05,42,19,0.4523809523809524,1,0,1,1
Lake,Terrace Nursing Home,No Match,2020-06-05,42,10,0.23809523809523808,1,0,1,1
Cook,Landmark of Richton Park,145424,2020-06-05,42,6,0.14285714285714285,1,0,1,1
Lake,Lexington of Lake Zurich,145816,2020-06-05,42,12,0.2857142857142857,1,0,1,1
Cook,South Suburban Rehab Center,146132,2020-06-05,42,16,0.38095238095238093,1,0,1,1
Cook,Praire Oasis South Holland,145927,2020-06-05,41,12,0.2926829268292683,1,0,1,1
McDonough,Heartland Health Care Center,No Match,2020-06-05,41,13,0.3170731707317073,1,0,1,1
Cook,Palos Heights Nursing and Rehab,145681,2020-06-05,41,3,0.07317073170731707,1,0,1,1
McHenry,Sheltered Village,No Match,2020-06-05,41,9,0.21951219512195122,1,1,0,1
Cook,Aperion Care Plum Grove,145658,2020-06-05,41,3,0.07317073170731707,1,0,1,1
LaSalle,Aperion Care Marseilles,145295,2020-06-05,41,10,0.24390243902439024,1,0,1,1
Cook,The Auberge at Morton Grove,No Match,2020-06-05,41,0,0.0,1,0,1,1
St. Clair,BRIA of Belleville,145668,2020-06-05,40,4,0.1,1,0,1,1
DuPage,Bridgeway Senior Living,No Match,2020-06-05,40,4,0.1,1,0,1,1
Lake,Captain James A Lovell FHCC CLC,No Match,2020-06-05,40,4,0.1,1,0,1,1
McHenry,The Fountains at Crystal Lake,No Match,2020-06-05,40,12,0.3,1,0,1,1
McHenry,The Springs at Crystal Lake,145612,2020-06-05,39,8,0.20512820512820512,1,0,1,1
Monroe,Garden Place Independant & Assisted Living,No Match,2020-06-05,39,11,0.28205128205128205,1,0,1,1
Cook,Three Crown Park ,No Match,2020-06-05,39,6,0.15384615384615385,1,0,1,1
Lake,Whitehall of Deerfield,145706,2020-06-05,39,3,0.07692307692307693,1,0,1,1
Cook,Grosse Pointe Manor,145999,2020-06-05,39,8,0.20512820512820512,1,0,1,1
Cook,The Admiral at the Lake,146165,2020-06-05,39,6,0.15384615384615385,1,0,1,1
Cook,Continental Nursing and Rehabilitation Center,145730,2020-06-05,39,11,0.28205128205128205,1,0,1,1
Cook,Bridgeview HC,145208,2020-06-05,38,15,0.39473684210526316,1,0,1,1
Cook,Selfhelp Home,146009,2020-06-05,38,3,0.07894736842105263,1,0,1,1
Cook,Winston Manor,140E170,2020-06-05,38,7,0.18421052631578946,1,0,1,1
Rock Island,Centennial Care Center,145680,2020-06-05,38,4,0.10526315789473684,1,0,1,1
DuPage,Harvester Place Memory Care,No Match,2020-06-05,38,13,0.34210526315789475,1,0,1,1
Cook,Estates of Hyde Park,145828,2020-06-05,38,11,0.2894736842105263,1,0,1,1
DuPage,Brookdale Lisle,146061,2020-06-05,38,6,0.15789473684210525,1,0,1,1
Cook,Arden Courts of Palos Heights,No Match,2020-06-05,37,9,0.24324324324324326,1,0,1,1
DuPage,Meadowbrook Manor Naperville,145874,2020-06-05,37,3,0.08108108108108109,1,0,1,1
DuPage,Aperion Care West Chicago,145830,2020-06-05,37,4,0.10810810810810811,1,0,1,1
Cook,Little Village Nursing Home,146018,2020-06-05,37,5,0.13513513513513514,1,0,1,1
Kane,Heritage Health Therapy and Senior Care,No Match,2020-06-05,36,2,0.05555555555555555,1,0,1,1
Kendall,Symphony At The Tillers of Oswego,146034,2020-06-05,36,9,0.25,1,0,1,1
Cook,Warren Barr South Loop,145632,2020-06-05,36,2,0.05555555555555555,1,0,1,1
Kane,Alden of Waterford,146182,2020-06-05,36,9,0.25,1,0,1,1
DuPage,Lexington of Lombard,145511,2020-06-05,36,9,0.25,1,0,1,1
Will,Arbor Terrace,No Match,2020-06-05,35,4,0.11428571428571428,1,0,1,1
DuPage,West Suburban Nursing & Rehabilitation Center,145333,2020-06-05,34,4,0.11764705882352941,1,0,1,1
Cook,Presence Villa Scalabrini Nursing&Rehab Center,145956,2020-06-05,34,5,0.14705882352941177,1,0,1,1
Cook,Generations At Oakton,145626,2020-06-05,34,11,0.3235294117647059,1,0,1,1
Cook,Artis Senior Living of Lakeview,No Match,2020-06-05,34,8,0.23529411764705882,1,0,1,1
Lake,Autumn Leaves of Gurnee,No Match,2020-06-05,34,0,0.0,1,0,1,1
Madison,Riverside Rehab and Healthcare,145651,2020-06-05,33,14,0.42424242424242425,1,0,1,1
Lake,Warren Barr Lincolnshire,146028,2020-06-05,33,1,0.030303030303030304,1,0,1,1
Cook,All American Nursing Home,14A057,2020-06-05,33,4,0.12121212121212122,1,0,1,1
DuPage,Tabor Hills Healthcare,145840,2020-06-05,33,3,0.09090909090909091,1,0,1,1
Cook,Lake Cook Rehab & Healthcare(formerly Rosewood),145971,2020-06-05,33,10,0.30303030303030304,1,0,1,1
Lake,Kiley Development Center,No Match,2020-06-05,33,1,0.030303030303030304,1,0,1,1
Cook,Manor Care Oak Lawn EAST. Cook,No Match,2020-06-05,33,10,0.30303030303030304,1,0,1,1
DuPage,Burgess Square Healthcare & Rehab Center,145219,2020-06-05,33,3,0.09090909090909091,1,0,1,1
Cook,Lincolnwood Place,145786,2020-06-05,32,14,0.4375,1,0,1,1
Jackson,Manor Court of Carbondale,146171,2020-06-05,32,10,0.3125,1,0,1,1
Cook,Aperion Care West Ridge,145832,2020-06-05,32,11,0.34375,1,0,1,1
Cook,Summit of Uptown,No Match,2020-06-05,32,15,0.46875,1,0,1,1
Cook,Symphony of Crestwood,145718,2020-06-05,32,2,0.0625,1,0,1,1
Cook,Norwood crossing Skilled Nursing,145974,2020-06-05,32,3,0.09375,1,0,1,1
Lake,Radford Green at Sedgebrook,146136,2020-06-05,31,5,0.16129032258064516,1,0,1,1
Lake,Symphony Buffalo Grove,145819,2020-06-05,31,1,0.03225806451612903,1,0,1,1
McHenry,Florence Nursing Home,146127,2020-06-05,31,4,0.12903225806451613,1,0,1,1
Peoria,Generations of Peoria,145039,2020-06-05,31,4,0.12903225806451613,1,0,1,1
Cook,Foster Health & Rehab,146167,2020-06-05,31,7,0.22580645161290322,1,0,1,1
Cook,Montgomery Place,145748,2020-06-05,31,3,0.0967741935483871,1,0,1,1
Will,Shady Oaks,No Match,2020-06-05,30,3,0.1,1,1,0,1
Cook,Warren Barr Gold Coast,145336,2020-06-05,30,1,0.03333333333333333,1,0,1,1
Cook,Bria Place of Indian Head Park,145784,2020-06-05,30,6,0.2,1,0,1,1
Kane,Avondale Estates of Elgin,146181,2020-06-05,30,1,0.03333333333333333,1,0,1,1
Clinton,Clinton Manor Living Facility,146025,2020-06-05,29,1,0.034482758620689655,1,0,1,1
Cook,Lieberman Geriatric Center,145931,2020-06-05,29,4,0.13793103448275862,1,0,1,1
Winnebago,Amberwood,145908,2020-06-05,29,3,0.10344827586206896,1,0,1,1
Cook,Harbor House Memory Care,No Match,2020-06-05,29,6,0.20689655172413793,1,0,1,1
Kane,Bickford of Aurora,No Match,2020-06-05,29,7,0.2413793103448276,1,0,1,1
Cook,Burbank Rehab - Vera Care Stickney,145211,2020-06-05,29,9,0.3103448275862069,1,0,1,1
Will,Clarendale of Mokena,No Match,2020-06-05,29,3,0.10344827586206896,1,0,1,1
Cook,Bethesda Rehab and Senior Care,145844,2020-06-05,29,3,0.10344827586206896,1,0,1,1
Cook,Birchwood Plaza Nursing-Rehab,145532,2020-06-05,29,4,0.13793103448275862,1,0,1,1
DuPage,Belmont Village Senior Living Carol Stream,No Match,2020-06-05,28,2,0.07142857142857142,1,0,1,1
DuPage,Artis Senior Living of Bartlett,No Match,2020-06-05,28,12,0.42857142857142855,1,0,1,1
Whiteside,Parkway Center,No Match,2020-06-05,28,5,0.17857142857142858,1,0,1,1
Kane,Elmwood Terrace,145663,2020-06-05,28,5,0.17857142857142858,1,0,1,1
Cook,Aperion Care Dolton,145877,2020-06-05,28,5,0.17857142857142858,1,0,1,1
Peoria,University Rehab Center,145364,2020-06-05,27,1,0.037037037037037035,1,0,1,1
DuPage,The Grove of Elmhurst,145339,2020-06-05,26,1,0.038461538461538464,1,0,1,1
Cook,The Grove of Skokie,145860,2020-06-05,26,4,0.15384615384615385,1,0,1,1
Cook,Arden Courts of South Holland ,No Match,2020-06-05,26,2,0.07692307692307693,1,0,1,1
Cook,The Carrington Linclonwood,No Match,2020-06-05,26,4,0.15384615384615385,1,0,1,1
Winnebago,Ascension St Anne Center,145563,2020-06-05,25,3,0.12,1,0,1,1
DuPage,Ray Graham Iona Glos,No Match,2020-06-05,25,2,0.08,1,0,1,1
Cook,Oak Park Oasis,145714,2020-06-05,25,10,0.4,1,0,1,1
Cook,Grace Point Place Memory Care,No Match,2020-06-05,24,7,0.2916666666666667,1,0,1,1
Cook,Alden Estates of Orland Park,145963,2020-06-05,24,12,0.5,1,0,1,1
Lake,Winchester House,No Match,2020-06-05,24,5,0.20833333333333334,1,0,1,1
Cook,Lydia Health Care Center,No Match,2020-06-05,23,3,0.13043478260869565,1,0,1,1
Cook,Lexington of Chicago Ridge,145700,2020-06-05,23,12,0.5217391304347826,1,1,0,1
Cook,Prairie Manor Rehab and Nursing,145629,2020-06-05,23,10,0.43478260869565216,1,0,1,1
Cook,Southview Manor,146161,2020-06-05,23,2,0.08695652173913043,1,0,1,1
Cook,Symphony at Aria,145946,2020-06-05,22,3,0.13636363636363635,1,0,1,1
Cook,The Pointe of Kilpatrick ,No Match,2020-06-05,22,1,0.045454545454545456,1,0,1,1
Cook,Countryside Nursing and Rehab Center,145798,2020-06-05,22,2,0.09090909090909091,1,0,1,1
Cook,Elevate Saint Andrew,146176,2020-06-05,22,8,0.36363636363636365,1,0,1,1
Cook,Parkshore Estates,145938,2020-06-05,21,1,0.047619047619047616,1,0,1,1
Cook,Aperion Care Forest Park,145969,2020-06-05,21,1,0.047619047619047616,1,0,1,1
St. Clair,Bria of Cahokia,145613,2020-06-05,21,1,0.047619047619047616,1,0,1,1
Cook,Manor Care at Arlington Heights,145199,2020-06-05,21,2,0.09523809523809523,1,0,1,1
Cook,Citadel of Warren Park,No Match,2020-06-05,21,4,0.19047619047619047,1,0,1,1
Peoria,EP!C,No Match,2020-06-05,21,0,0.0,1,0,1,1
Cook,Bella Terra Wheeling,145835,2020-06-05,20,3,0.15,1,0,1,1
Cook,Belmont Village Senior Living of Glenview,No Match,2020-06-05,20,4,0.2,1,0,1,1
St. Clair,Swansea Rehabilitation and Health Care Center,145981,2020-06-05,20,2,0.1,1,0,1,1
DuPage,Alden Village Bloomingdale,No Match,2020-06-05,20,1,0.05,1,0,1,1
Cook,Arden Courts of Elk Grove,No Match,2020-06-05,20,3,0.15,1,0,1,1
Rock Island,Fort Armstrong,No Match,2020-06-05,19,1,0.05263157894736842,1,0,1,1
Cook,Aperion Care Evanston,146058,2020-06-05,19,1,0.05263157894736842,1,0,1,1
Cook,Brookdale Des Plaines,No Match,2020-06-05,19,5,0.2631578947368421,1,0,1,1
Cook,AMITA Health Holy Family Medical Center ,No Match,2020-06-05,19,0,0.0,1,0,1,1
Cook,Balmoral Home,145796,2020-06-05,19,0,0.0,1,0,1,1
Will,Willow House,No Match,2020-06-05,18,0,0.0,1,0,1,1
Cook,The Clare,146141,2020-06-05,18,0,0.0,1,0,1,1
Winnebago,Anam Care Facility,No Match,2020-06-05,18,7,0.3888888888888889,1,0,1,1
Lake,Libertyville Manor,145344,2020-06-05,18,4,0.2222222222222222,1,0,1,1
Lake,Sheridan at Green Oaks,No Match,2020-06-05,18,1,0.05555555555555555,1,0,1,1
DuPage,Lexington of Elmhurst,145711,2020-06-05,17,11,0.6470588235294118,1,0,1,1
Lake,The Solana Deer Park,No Match,2020-06-05,17,3,0.17647058823529413,1,0,1,1
Cook,Elevate Care South Holland,No Match,2020-06-05,17,5,0.29411764705882354,1,0,1,1
Cook,The Vine At Countryside,No Match,2020-06-05,17,2,0.11764705882352941,1,0,1,1
Whiteside,Harbor Crest,146158,2020-06-05,17,4,0.23529411764705882,1,0,1,1
Cook,Symphony of Hanover Park,146143,2020-06-05,17,1,0.058823529411764705,1,0,1,1
Cook,Alden PoplarCreek,145403,2020-06-05,16,3,0.1875,1,0,1,1
St. Clair,Cedar Ridge,145571,2020-06-05,16,1,0.0625,1,0,1,1
Peoria,Bickford Senior Living of Peoria,No Match,2020-06-05,16,3,0.1875,1,0,1,1
Lake,Cedar Lake,No Match,2020-06-05,16,8,0.5,1,1,0,1
Cook,Prairie Green at Dixie Crossing,No Match,2020-06-05,16,5,0.3125,1,0,1,1
Cook,Villa at South Holland,145671,2020-06-05,16,5,0.3125,1,0,1,1
Cook,Kensington Place Nursing And Rehabilitation Center,145829,2020-06-05,15,2,0.13333333333333333,1,0,1,1
Cook,Alden Lakeland,145450,2020-06-05,15,1,0.06666666666666667,1,0,1,1
Jackson,Integrity Healthcare of Carbondale,145757,2020-06-05,15,0,0.0,1,0,1,1
DuPage,DuPage Care Center,145050,2020-06-05,15,0,0.0,1,0,1,1
Cook,Northbrook Inn Memory Care,No Match,2020-06-05,15,5,0.3333333333333333,1,0,1,1
Cook,Symphony of Evanston,145803,2020-06-05,15,1,0.06666666666666667,1,0,1,1
Lake,The Village at Victory Lakes,145602,2020-06-05,14,1,0.07142857142857142,1,0,1,1
Cook,Oak Park Brookdale,No Match,2020-06-05,14,1,0.07142857142857142,1,0,1,1
